SURVEY:  PS1MD
SNID:  PSc151034
IAUC:    UNKNOWN
RA:        185.1375375  deg
DECL:       46.6661472  deg
MWEBV: 0.0130 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.1326 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.6400 +- 57.5330
SEARCH_PEAKMJD: 55678.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 1
# PHOTCAT: PSc151034.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: dsp054

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 408
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54980.4 g NULL  -14.209 7.367 nan -0.563
OBS: 54993.3 g NULL  -11.677 8.354 nan -0.777
OBS: 54996.3 g NULL  -0.292 6.223 nan -23.146
OBS: 54999.3 g NULL  -5.263 9.308 nan -1.920
OBS: 55002.3 g NULL  5.372 15.585 -6.825 3.150
OBS: 55191.6 g NULL  -3.075 7.979 nan -2.817
OBS: 55203.6 g NULL  2.096 6.574 -5.803 3.406
OBS: 55209.6 g NULL  0.379 6.992 -3.946 20.045
OBS: 55212.6 g NULL  -5.439 4.223 nan -0.843
OBS: 55215.6 g NULL  -9.506 5.223 nan -0.597
OBS: 55221.6 g NULL  1.611 7.613 -5.518 5.130
OBS: 55230.6 g NULL  0.506 15.839 -4.260 34.013
OBS: 55233.5 g NULL  6.009 17.619 -6.947 3.184
OBS: 55236.6 g NULL  -5.854 8.131 nan -1.508
OBS: 55239.5 g NULL  6.115 8.725 -6.966 1.549
OBS: 55242.5 g NULL  -2.635 7.454 nan -3.071
OBS: 55248.5 g NULL  10.979 8.105 -7.601 0.802
OBS: 55251.5 g NULL  14.091 13.088 -7.872 1.008
OBS: 55266.5 g NULL  -16.634 16.572 nan -1.082
OBS: 55269.6 g NULL  -1.109 15.082 nan -14.763
OBS: 55272.6 g NULL  -0.459 10.775 nan -25.472
OBS: 55275.5 g NULL  -4.590 7.505 nan -1.775
OBS: 55301.3 g NULL  -4.264 13.520 nan -3.442
OBS: 55302.4 g NULL  10.844 15.345 -7.588 1.536
OBS: 55305.3 g NULL  -4.261 14.299 nan -3.644
OBS: 55329.4 g NULL  12.697 6.880 -7.759 0.588
OBS: 55332.3 g NULL  1.640 4.409 -5.537 2.919
OBS: 55350.3 g NULL  -5.766 7.567 nan -1.425
OBS: 55353.3 g NULL  -13.957 9.437 nan -0.734
OBS: 55359.3 g NULL  -1.698 18.423 nan -11.777
OBS: 55362.3 g NULL  -4.350 7.384 nan -1.843
OBS: 55365.3 g NULL  -0.894 10.877 nan -13.208
OBS: 55596.6 g NULL  -2.191 5.433 nan -2.693
OBS: 55602.5 g NULL  0.880 5.018 -4.861 6.193
OBS: 55605.6 g NULL  36.026 16.829 -8.892 0.507
OBS: 55632.6 g NULL  -6.826 6.640 nan -1.056
OBS: 55635.5 g NULL  -28.227 19.509 nan -0.750
OBS: 55650.6 g NULL  -15.484 15.022 nan -1.053
OBS: 55653.5 g NULL  -9.466 9.961 nan -1.142
OBS: 55662.4 g NULL  44.772 19.138 -9.128 0.464
OBS: 55665.3 g NULL  -1.250 19.197 nan -16.678
OBS: 55674.3 g NULL  806.239 12.205 -12.266 0.016
OBS: 55677.4 g NULL  1366.925 27.279 -12.839 0.022
OBS: 55680.3 g NULL  1754.629 23.878 -13.110 0.015
OBS: 55692.4 g NULL  1679.595 35.818 -13.063 0.023
OBS: 55701.3 g NULL  1003.291 14.079 -12.504 0.015
OBS: 55710.3 g NULL  419.075 11.762 -11.556 0.030
OBS: 55719.3 g NULL  204.898 11.428 -10.779 0.061
OBS: 55722.3 g NULL  124.320 33.913 -10.236 0.296
OBS: 55731.3 g NULL  126.520 19.904 -10.255 0.171
OBS: 55947.6 g NULL  -1.277 10.720 nan -9.116
OBS: 55949.6 g NULL  10.059 12.467 -7.506 1.346
OBS: 55952.6 g NULL  6.092 6.394 -6.962 1.140
OBS: 55955.7 g NULL  22.141 8.031 -8.363 0.394
OBS: 55970.6 g NULL  26.492 13.056 -8.558 0.535
OBS: 55973.6 g NULL  1.932 11.595 -5.715 6.516
OBS: 55981.6 g NULL  6.736 8.248 -7.071 1.329
OBS: 55984.6 g NULL  0.833 5.376 -4.802 7.004
OBS: 56000.5 g NULL  -15.251 7.209 nan -0.513
OBS: 56006.5 g NULL  5.985 6.250 -6.943 1.134
OBS: 56029.5 g NULL  -1.052 10.004 nan -10.324
OBS: 56032.3 g NULL  12.737 8.130 -7.763 0.693
OBS: 56037.4 g NULL  0.830 8.479 -4.797 11.095
