SURVEY:  PS1MD
SNID:  PSc450054
IAUC:    UNKNOWN
RA:        53.4236958  deg
DECL:       -28.4684361  deg
MWEBV: 0.0060 +- 0.0004 MW E(B-V)
REDSHIFT_FINAL:  0.3817 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.9960 +- 0.2825
SEARCH_PEAKMJD: 56240.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc450054.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp058

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 316
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55086.6 g NULL  -35.746 23.431 nan -0.712
OBS: 55089.6 g NULL  -10.539 12.273 nan -1.264
OBS: 55092.6 g NULL  -25.279 11.592 nan -0.498
OBS: 55095.6 g NULL  3.948 13.850 -6.491 3.809
OBS: 55098.6 g NULL  -5.866 13.519 nan -2.502
OBS: 55101.6 g NULL  -13.992 14.339 nan -1.113
OBS: 55104.6 g NULL  0.822 11.589 -4.787 15.303
OBS: 55170.4 g NULL  -469.742 632.626 nan -1.462
OBS: 55188.3 g NULL  -36.516 19.815 nan -0.589
OBS: 55191.3 g NULL  5.969 14.724 -6.940 2.678
OBS: 55221.2 g NULL  -0.936 28.008 nan -32.492
OBS: 55446.6 g NULL  -4.919 11.741 nan -2.592
OBS: 55449.6 g NULL  2.589 10.921 -6.033 4.579
OBS: 55452.6 g NULL  -11.938 12.122 nan -1.102
OBS: 55455.6 g NULL  1.793 9.949 -5.634 6.026
OBS: 55458.6 g NULL  -26.703 13.665 nan -0.556
OBS: 55467.6 g NULL  16.520 58.920 -8.045 3.872
OBS: 55476.6 g NULL  -27.218 11.112 nan -0.443
OBS: 55479.5 g NULL  -43.170 22.997 nan -0.578
OBS: 55482.5 g NULL  8.608 9.296 -7.337 1.173
OBS: 55485.5 g NULL  -11.035 17.602 nan -1.732
OBS: 55500.5 g NULL  13.407 9.412 -7.818 0.762
