SURVEY:  PS1MD
SNID:  PSc480162
IAUC:    UNKNOWN
RA:        150.1555625  deg
DECL:       2.7565028  deg
MWEBV: 0.0162 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.0412 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.6340 +- 0.1590
SEARCH_PEAKMJD: 56326.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc480162.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp059

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 317
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  -11.526 13.743 nan -1.295
OBS: 55176.6 g NULL  16.372 9.309 -8.035 0.617
OBS: 55179.6 g NULL  -3.467 8.389 nan -2.627
OBS: 55188.6 g NULL  3.792 9.393 -6.447 2.689
OBS: 55191.5 g NULL  0.181 5.943 -3.144 35.648
OBS: 55206.6 g NULL  -1.993 4.872 nan -2.654
OBS: 55212.5 g NULL  -1.605 4.739 nan -3.206
OBS: 55215.6 g NULL  -2.688 6.251 nan -2.525
OBS: 55217.5 g NULL  2.404 5.005 -5.952 2.260
OBS: 55221.5 g NULL  4.027 9.791 -6.513 2.639
OBS: 55230.4 g NULL  53.472 32.874 -9.320 0.668
OBS: 55233.5 g NULL  0.876 8.643 -4.857 10.708
OBS: 55239.5 g NULL  0.562 7.668 -4.375 14.803
OBS: 55242.4 g NULL  -4.154 5.497 nan -1.437
OBS: 55248.4 g NULL  -7.812 8.873 nan -1.233
OBS: 55275.4 g NULL  3.838 8.965 -6.460 2.536
OBS: 55302.4 g NULL  46.300 28.263 -9.164 0.663
OBS: 55305.3 g NULL  0.448 15.678 -4.129 37.979
OBS: 55320.3 g NULL  2.028 8.766 -5.767 4.694
OBS: 55545.5 g NULL  -0.425 10.028 nan -25.607
OBS: 55560.6 g NULL  -3.296 9.630 nan -3.172
OBS: 55563.6 g NULL  -9.741 13.197 nan -1.471
OBS: 55566.6 g NULL  4.412 10.831 -6.612 2.665
OBS: 55572.5 g NULL  -3.718 13.045 nan -3.810
OBS: 55587.6 g NULL  -2.127 12.385 nan -6.323
OBS: 55590.5 g NULL  4.441 5.105 -6.619 1.248
OBS: 55593.5 g NULL  12.000 6.945 -7.698 0.628
OBS: 55596.4 g NULL  11.020 7.069 -7.605 0.696
OBS: 55602.4 g NULL  -18.222 20.742 nan -1.236
OBS: 55614.3 g NULL  -4.053 13.713 nan -3.673
OBS: 55632.3 g NULL  -13.027 9.953 nan -0.830
OBS: 55635.3 g NULL  26.277 11.163 -8.549 0.461
OBS: 55644.4 g NULL  -72.832 35.551 nan -0.530
OBS: 55650.4 g NULL  -2.601 7.968 nan -3.327
OBS: 55653.4 g NULL  -13.785 7.551 nan -0.595
OBS: 55662.3 g NULL  15.743 13.588 -7.993 0.937
OBS: 55674.3 g NULL  7.694 4.764 -7.215 0.672
OBS: 55677.3 g NULL  -0.824 9.383 nan -12.362
OBS: 55680.3 g NULL  1.333 7.908 -5.312 6.443
OBS: 55941.6 g NULL  1.135 14.967 -5.138 14.312
OBS: 55947.6 g NULL  -3.605 10.058 nan -3.029
OBS: 55949.6 g NULL  -11.824 15.451 nan -1.419
OBS: 55952.6 g NULL  0.333 5.381 -3.807 17.524
OBS: 55955.6 g NULL  5.123 12.934 -6.774 2.741
OBS: 55970.5 g NULL  -9.447 13.230 nan -1.521
OBS: 55973.5 g NULL  -14.814 8.528 nan -0.625
OBS: 55984.3 g NULL  -0.083 7.059 nan -91.902
OBS: 56000.5 g NULL  -4.707 10.614 nan -2.448
OBS: 56006.4 g NULL  5.031 9.596 -6.754 2.071
OBS: 56014.3 g NULL  -14.765 7.750 nan -0.570
OBS: 56029.4 g NULL  -10.070 9.792 nan -1.056
OBS: 56032.4 g NULL  5.502 7.802 -6.851 1.540
OBS: 56040.3 g NULL  -4.629 7.013 nan -1.645
OBS: 56043.3 g NULL  -8.954 5.344 nan -0.648
OBS: 56325.5 g NULL  128.533 19.256 -10.273 0.163
OBS: 56328.5 g NULL  159.037 14.363 -10.504 0.098
OBS: 56331.6 g NULL  163.827 9.983 -10.536 0.066
OBS: 56333.4 g NULL  172.502 6.604 -10.592 0.042
OBS: 56336.5 g NULL  161.106 10.687 -10.518 0.072
OBS: 56354.4 g NULL  76.119 14.962 -9.704 0.213
OBS: 56357.4 g NULL  26.885 9.008 -8.574 0.364
OBS: 56360.3 g NULL  45.034 9.894 -9.134 0.239
OBS: 56384.3 g NULL  3.393 11.392 -6.326 3.645
OBS: 56387.4 g NULL  23.604 7.750 -8.432 0.356
OBS: 56395.3 g NULL  2.690 10.041 -6.074 4.053
OBS: 56416.3 g NULL  2.881 7.371 -6.149 2.778
OBS: 56625.6 g NULL  5.864 8.631 -6.921 1.598
OBS: 56630.6 g NULL  -4.720 7.647 nan -1.759
OBS: 56657.6 g NULL  11.355 10.205 -7.638 0.976
OBS: 56666.6 g NULL  2.607 9.937 -6.040 4.139
OBS: 56682.5 g NULL  6.343 9.081 -7.006 1.554
OBS: 56709.3 g NULL  -4.731 13.359 nan -3.065
OBS: 55161.6 r NULL  -14.367 13.783 nan -1.042
OBS: 55176.6 r NULL  -6.617 8.129 nan -1.334
OBS: 55179.6 r NULL  5.831 5.781 -6.914 1.076
OBS: 55188.6 r NULL  5.288 7.579 -6.808 1.556
OBS: 55206.6 r NULL  0.699 2.779 -4.611 4.318
OBS: 55212.5 r NULL  4.219 3.880 -6.563 0.998
OBS: 55215.6 r NULL  -4.179 5.749 nan -1.494
OBS: 55217.5 r NULL  -1.263 4.208 nan -3.616
OBS: 55230.4 r NULL  -29.295 45.737 nan -1.695
OBS: 55233.5 r NULL  0.487 14.000 -4.219 31.213
OBS: 55236.5 r NULL  -5.299 8.129 nan -1.666
OBS: 55239.5 r NULL  -2.171 7.776 nan -3.888
OBS: 55242.4 r NULL  1.574 4.570 -5.492 3.153
OBS: 55248.4 r NULL  0.815 7.841 -4.778 10.442
OBS: 55275.4 r NULL  -1.233 9.893 nan -8.714
OBS: 55290.4 r NULL  -28.657 62.598 nan -2.372
OBS: 55302.4 r NULL  -33.618 20.638 nan -0.667
OBS: 55305.3 r NULL  -5.405 10.828 nan -2.175
OBS: 55320.3 r NULL  0.091 8.531 -2.395 102.004
OBS: 55545.5 r NULL  -4.576 9.125 nan -2.165
OBS: 55560.6 r NULL  0.199 9.250 -3.249 50.368
OBS: 55563.6 r NULL  -15.744 9.682 nan -0.668
OBS: 55566.6 r NULL  13.265 6.514 -7.807 0.533
OBS: 55572.6 r NULL  5.305 9.315 -6.812 1.906
OBS: 55587.6 r NULL  -22.493 8.196 nan -0.396
OBS: 55590.5 r NULL  1.306 3.746 -5.290 3.115
