SURVEY:  PS1MD
SNID:  PSc420206
IAUC:    UNKNOWN
RA:        353.5000125  deg
DECL:       -0.3021972  deg
MWEBV: 0.0328 +- 0.0003 MW E(B-V)
REDSHIFT_FINAL:  0.5036 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.2690 +- 0.1430
SEARCH_PEAKMJD: 56156.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc420206.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0005
# HOSTNAME: dsp055

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 356
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55092.4 g NULL  3.452 8.563 -6.345 2.693
OBS: 55095.4 g NULL  21.159 10.805 -8.314 0.554
OBS: 55098.5 g NULL  -5.185 9.388 nan -1.966
OBS: 55101.5 g NULL  -14.054 10.406 nan -0.804
OBS: 55173.3 g NULL  -6.610 18.513 nan -3.041
OBS: 55176.3 g NULL  -9.087 20.309 nan -2.427
OBS: 55179.3 g NULL  -8.845 14.594 nan -1.792
OBS: 55389.5 g NULL  3.075 8.183 -6.220 2.890
OBS: 55398.6 g NULL  -2.272 14.808 nan -7.078
OBS: 55410.6 g NULL  34.595 20.050 -8.848 0.629
OBS: 55413.6 g NULL  5.011 9.064 -6.750 1.964
OBS: 55416.6 g NULL  14.058 9.209 -7.870 0.711
OBS: 55422.6 g NULL  8.729 8.345 -7.352 1.038
OBS: 55425.6 g NULL  1.947 9.098 -5.724 5.073
OBS: 55428.6 g NULL  9.051 8.335 -7.392 1.000
OBS: 55440.5 g NULL  -0.655 9.062 nan -15.018
OBS: 55443.5 g NULL  2.012 8.217 -5.759 4.433
OBS: 55446.6 g NULL  -3.461 8.662 nan -2.718
OBS: 55449.5 g NULL  -23.481 15.755 nan -0.728
OBS: 55452.4 g NULL  5.267 7.841 -6.804 1.617
OBS: 55458.3 g NULL  -72.911 38.241 nan -0.569
OBS: 55467.4 g NULL  -0.987 20.924 nan -23.022
OBS: 55476.5 g NULL  5.149 10.250 -6.779 2.161
OBS: 55479.3 g NULL  11.619 14.403 -7.663 1.346
OBS: 55482.3 g NULL  17.069 14.528 -8.081 0.924
OBS: 55485.3 g NULL  26.041 19.854 -8.539 0.828
OBS: 55500.3 g NULL  -3.660 8.204 nan -2.434
OBS: 55503.3 g NULL  -1.336 7.962 nan -6.473
OBS: 55530.3 g NULL  -49.832 22.219 nan -0.484
OBS: 55767.6 g NULL  5.485 9.216 -6.848 1.824
OBS: 55773.6 g NULL  18.978 11.170 -8.196 0.639
OBS: 55776.6 g NULL  -1.211 8.162 nan -7.320
OBS: 55779.6 g NULL  -14.943 7.806 nan -0.567
OBS: 55782.6 g NULL  -5.170 11.548 nan -2.425
OBS: 55797.6 g NULL  5.445 9.590 -6.840 1.912
OBS: 55800.5 g NULL  8.609 12.151 -7.337 1.532
OBS: 55803.6 g NULL  -0.307 10.202 nan -36.079
OBS: 55806.6 g NULL  -9.265 13.066 nan -1.531
OBS: 55809.6 g NULL  0.900 8.211 -4.885 9.907
OBS: 55812.5 g NULL  -4.612 13.116 nan -3.088
OBS: 55821.4 g NULL  -7.543 15.746 nan -2.267
OBS: 55824.5 g NULL  8.514 10.144 -7.325 1.293
OBS: 55828.4 g NULL  -4.909 6.951 nan -1.537
OBS: 55830.3 g NULL  -9.385 11.834 nan -1.369
OBS: 55833.4 g NULL  -3.199 7.775 nan -2.639
OBS: 55836.4 g NULL  -6.602 9.375 nan -1.542
OBS: 55839.5 g NULL  31.253 23.091 -8.737 0.802
