SURVEY:  PS1MD
SNID:  PSc350111
IAUC:    UNKNOWN
RA:        150.9624958  deg
DECL:       2.3426528  deg
MWEBV: 0.0196 +- 0.0009 MW E(B-V)
REDSHIFT_FINAL:  0.2537 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.8510 +- 0.3095
SEARCH_PEAKMJD: 55941.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc350111.0x1613.doug.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 322
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  -8.171 19.610 nan -2.606
OBS: 55176.6 g NULL  4.119 9.804 -6.537 2.584
OBS: 55179.6 g NULL  8.165 4.397 -7.280 0.585
OBS: 55188.6 g NULL  -11.602 7.303 nan -0.683
OBS: 55191.5 g NULL  2.552 5.059 -6.017 2.152
OBS: 55206.6 g NULL  3.390 13.229 -6.325 4.237
OBS: 55212.5 g NULL  -0.424 4.617 nan -11.811
OBS: 55215.6 g NULL  1.441 4.926 -5.396 3.712
OBS: 55217.5 g NULL  -1.165 3.478 nan -3.242
OBS: 55221.5 g NULL  -5.483 14.153 nan -2.802
OBS: 55230.4 g NULL  -77.605 41.844 nan -0.585
OBS: 55233.5 g NULL  3.926 10.039 -6.485 2.776
OBS: 55236.5 g NULL  9.562 6.595 -7.451 0.749
OBS: 55239.5 g NULL  -6.480 5.563 nan -0.932
OBS: 55242.4 g NULL  7.301 5.850 -7.159 0.870
OBS: 55248.4 g NULL  -6.320 7.217 nan -1.240
OBS: 55275.4 g NULL  -9.164 9.552 nan -1.132
OBS: 55302.4 g NULL  19.387 33.457 -8.219 1.874
OBS: 55305.3 g NULL  26.294 12.636 -8.550 0.522
OBS: 55320.3 g NULL  2.233 9.461 -5.872 4.600
OBS: 55545.5 g NULL  2.656 4.894 -6.060 2.001
OBS: 55560.6 g NULL  -1.172 8.429 nan -7.810
OBS: 55563.6 g NULL  -7.276 9.772 nan -1.458
OBS: 55566.6 g NULL  -6.340 10.605 nan -1.816
OBS: 55572.5 g NULL  7.233 10.819 -7.148 1.624
OBS: 55587.6 g NULL  14.536 9.693 -7.906 0.724
OBS: 55590.5 g NULL  3.659 6.634 -6.409 1.968
OBS: 55593.5 g NULL  1.740 6.493 -5.601 4.051
OBS: 55596.4 g NULL  6.193 6.365 -6.980 1.116
OBS: 55602.4 g NULL  65.617 32.458 -9.543 0.537
OBS: 55614.3 g NULL  0.040 15.231 -1.513 410.344
OBS: 55629.3 g NULL  -10.678 6.710 nan -0.682
OBS: 55632.3 g NULL  -3.475 6.673 nan -2.085
OBS: 55635.3 g NULL  -19.805 11.870 nan -0.651
OBS: 55650.4 g NULL  -0.104 5.276 nan -55.023
OBS: 55653.4 g NULL  4.519 6.458 -6.638 1.552
OBS: 55662.3 g NULL  -6.366 10.326 nan -1.761
OBS: 55674.3 g NULL  1.077 6.093 -5.081 6.140
OBS: 55677.3 g NULL  -4.148 8.655 nan -2.266
OBS: 55680.3 g NULL  -5.822 9.581 nan -1.787
OBS: 55941.6 g NULL  233.955 15.207 -10.923 0.071
OBS: 55947.6 g NULL  203.598 8.722 -10.772 0.047
OBS: 55949.6 g NULL  162.600 15.106 -10.528 0.101
OBS: 55952.6 g NULL  149.986 5.612 -10.440 0.041
OBS: 55955.6 g NULL  113.509 9.467 -10.138 0.091
OBS: 55970.5 g NULL  30.330 11.780 -8.705 0.422
OBS: 55973.5 g NULL  20.750 7.383 -8.293 0.386
OBS: 55984.3 g NULL  0.822 7.215 -4.787 9.527
OBS: 56000.5 g NULL  -17.618 12.384 nan -0.763
OBS: 56006.4 g NULL  0.167 8.855 -3.054 57.710
OBS: 56014.3 g NULL  13.032 11.668 -7.787 0.972
OBS: 56029.4 g NULL  11.692 7.572 -7.670 0.703
OBS: 56032.4 g NULL  -0.661 6.873 nan -11.284
OBS: 56040.3 g NULL  2.549 7.819 -6.016 3.330
OBS: 56043.3 g NULL  0.457 6.029 -4.150 14.327
OBS: 56325.5 g NULL  8.211 16.902 -7.286 2.235
OBS: 56328.5 g NULL  2.197 10.134 -5.855 5.007
OBS: 56331.6 g NULL  11.638 9.210 -7.665 0.859
OBS: 56333.4 g NULL  -5.675 5.229 nan -1.000
OBS: 56336.5 g NULL  -10.410 6.366 nan -0.664
OBS: 56354.4 g NULL  -14.291 11.906 nan -0.905
OBS: 56357.4 g NULL  -3.948 4.875 nan -1.340
OBS: 56360.3 g NULL  0.770 8.488 -4.716 11.972
OBS: 56384.3 g NULL  11.721 11.164 -7.672 1.034
OBS: 56387.4 g NULL  -0.477 8.433 nan -19.206
OBS: 56395.3 g NULL  5.659 6.818 -6.882 1.308
OBS: 56416.3 g NULL  -6.152 7.447 nan -1.314
OBS: 56625.6 g NULL  3.011 5.462 -6.197 1.970
OBS: 56630.6 g NULL  -1.438 7.880 nan -5.950
OBS: 56636.6 g NULL  -3.153 10.885 nan -3.748
OBS: 56657.6 g NULL  -0.625 9.073 nan -15.751
OBS: 56666.6 g NULL  -16.980 11.751 nan -0.751
OBS: 56682.5 g NULL  2.365 8.204 -5.934 3.767
OBS: 56709.3 g NULL  -0.405 12.399 nan -33.207
OBS: 55161.6 r NULL  -10.759 17.824 nan -1.799
OBS: 55176.6 r NULL  14.069 11.383 -7.871 0.878
OBS: 55179.6 r NULL  -8.685 6.611 nan -0.826
OBS: 55188.6 r NULL  4.862 9.833 -6.717 2.196
OBS: 55206.6 r NULL  -1.274 7.044 nan -6.001
OBS: 55212.5 r NULL  -0.249 5.440 nan -23.711
OBS: 55215.6 r NULL  -5.880 6.539 nan -1.207
OBS: 55217.5 r NULL  -0.970 5.708 nan -6.392
OBS: 55230.4 r NULL  -40.076 38.063 nan -1.031
OBS: 55233.5 r NULL  -0.614 10.742 nan -19.008
OBS: 55236.5 r NULL  -2.573 6.949 nan -2.932
OBS: 55239.5 r NULL  3.914 7.825 -6.482 2.171
OBS: 55242.4 r NULL  0.316 5.617 -3.749 19.300
OBS: 55248.4 r NULL  -6.467 7.976 nan -1.339
OBS: 55275.4 r NULL  1.533 11.221 -5.464 7.948
OBS: 55290.4 r NULL  -38.170 32.164 nan -0.915
OBS: 55302.4 r NULL  -35.153 24.571 nan -0.759
OBS: 55305.3 r NULL  11.817 10.440 -7.681 0.959
OBS: 55320.3 r NULL  19.126 8.870 -8.204 0.504
OBS: 55545.5 r NULL  -3.288 5.356 nan -1.769
OBS: 55560.6 r NULL  -25.027 10.311 nan -0.447
OBS: 55563.6 r NULL  -1.099 8.755 nan -8.652
OBS: 55566.6 r NULL  -5.379 7.988 nan -1.612
OBS: 55572.6 r NULL  7.330 11.285 -7.163 1.671
OBS: 55590.5 r NULL  7.618 5.554 -7.205 0.792
OBS: 55593.5 r NULL  -0.448 8.912 nan -21.599
OBS: 55596.4 r NULL  -0.529 6.586 nan -13.515
OBS: 55602.4 r NULL  6.072 11.982 -6.958 2.142
OBS: 55614.4 r NULL  9.727 121.067 -7.470 13.513
OBS: 55629.3 r NULL  -0.729 8.063 nan -12.014
OBS: 55632.3 r NULL  -3.894 7.423 nan -2.070
OBS: 55635.3 r NULL  5.500 9.416 -6.851 1.859
OBS: 55644.4 r NULL  -59.377 32.200 nan -0.589
OBS: 55650.4 r NULL  -7.084 8.825 nan -1.352
OBS: 55653.4 r NULL  1.255 13.446 -5.247 11.634
OBS: 55662.3 r NULL  19.053 9.707 -8.200 0.553
OBS: 55674.3 r NULL  3.793 8.599 -6.447 2.461
OBS: 55677.3 r NULL  -1.322 7.202 nan -5.917
OBS: 55680.3 r NULL  32.337 14.563 -8.774 0.489
OBS: 55941.6 r NULL  227.273 13.072 -10.891 0.062
OBS: 55947.6 r NULL  287.858 10.824 -11.148 0.041
OBS: 55948.4 r NULL  276.682 15.631 -11.105 0.061
OBS: 55952.6 r NULL  254.631 10.897 -11.015 0.046
OBS: 55955.6 r NULL  211.672 10.911 -10.814 0.056
OBS: 55970.5 r NULL  66.152 8.278 -9.551 0.136
OBS: 55973.5 r NULL  74.114 8.802 -9.675 0.129
OBS: 55984.3 r NULL  42.822 7.489 -9.079 0.190
OBS: 56000.5 r NULL  40.438 12.340 -9.017 0.331
OBS: 56006.4 r NULL  23.529 8.041 -8.429 0.371
OBS: 56014.3 r NULL  13.771 9.058 -7.847 0.714
OBS: 56029.4 r NULL  13.976 9.420 -7.863 0.732
OBS: 56032.4 r NULL  25.728 10.899 -8.526 0.460
OBS: 56040.3 r NULL  30.922 10.785 -8.726 0.379
OBS: 56043.3 r NULL  4.079 7.012 -6.526 1.866
OBS: 56325.6 r NULL  -10.220 15.845 nan -1.683
OBS: 56328.5 r NULL  8.008 13.976 -7.259 1.895
OBS: 56331.6 r NULL  14.597 8.148 -7.911 0.606
OBS: 56336.5 r NULL  4.466 9.908 -6.625 2.409
OBS: 56354.5 r NULL  -3.016 15.713 nan -5.656
OBS: 56357.4 r NULL  -3.465 7.957 nan -2.493
OBS: 56360.3 r NULL  6.824 11.847 -7.085 1.885
OBS: 56384.3 r NULL  9.374 9.531 -7.430 1.104
OBS: 56387.4 r NULL  14.247 11.812 -7.884 0.900
OBS: 56391.3 r NULL  -0.931 9.177 nan -10.703
OBS: 56395.3 r NULL  -9.827 8.392 nan -0.927
OBS: 56416.3 r NULL  -8.190 10.806 nan -1.433
OBS: 56625.6 r NULL  -13.014 8.868 nan -0.740
OBS: 56630.6 r NULL  -1.362 9.433 nan -7.518
OBS: 56636.6 r NULL  1.784 5.763 -5.628 3.508
OBS: 56656.6 r NULL  -2.961 11.229 nan -4.118
OBS: 56666.6 r NULL  -18.101 8.916 nan -0.535
OBS: 56682.6 r NULL  10.379 7.569 -7.540 0.792
OBS: 56709.4 r NULL  3.157 16.122 -6.248 5.544
OBS: 55180.6 i NULL  2.222 6.155 -5.867 3.007
OBS: 55183.6 i NULL  3.810 5.189 -6.452 1.478
OBS: 55186.6 i NULL  -2.216 10.397 nan -5.094
OBS: 55189.6 i NULL  -4.800 4.952 nan -1.120
OBS: 55192.5 i NULL  -1.322 6.055 nan -4.971
OBS: 55204.6 i NULL  -4.181 4.009 nan -1.041
OBS: 55207.6 i NULL  8.912 5.772 -7.375 0.703
OBS: 55210.5 i NULL  -2.689 8.606 nan -3.475
OBS: 55213.5 i NULL  1.209 7.601 -5.206 6.827
OBS: 55216.6 i NULL  9.282 5.261 -7.419 0.615
OBS: 55217.6 i NULL  1.326 4.622 -5.306 3.785
OBS: 55219.5 i NULL  9.410 7.071 -7.434 0.816
OBS: 55222.4 i NULL  1.492 7.420 -5.435 5.398
OBS: 55231.4 i NULL  2.490 12.845 -5.990 5.602
OBS: 55234.5 i NULL  2.180 8.354 -5.846 4.160
OBS: 55237.5 i NULL  9.149 7.160 -7.403 0.850
OBS: 55240.5 i NULL  2.699 7.386 -6.078 2.971
OBS: 55243.3 i NULL  -8.509 10.111 nan -1.290
OBS: 55246.3 i NULL  -1.554 13.842 nan -9.673
OBS: 55249.5 i NULL  10.082 8.135 -7.509 0.876
OBS: 55264.5 i NULL  -23.218 18.704 nan -0.875
OBS: 55267.4 i NULL  14.606 10.200 -7.911 0.758
OBS: 55288.4 i NULL  -28.352 22.615 nan -0.866
OBS: 55303.3 i NULL  0.118 8.157 -2.679 75.119
OBS: 55306.2 i NULL  6.888 13.723 -7.095 2.163
OBS: 55321.3 i NULL  10.008 7.697 -7.501 0.835
OBS: 55546.5 i NULL  2.273 6.451 -5.891 3.082
OBS: 55561.6 i NULL  7.368 7.047 -7.168 1.038
OBS: 55567.5 i NULL  2.675 8.742 -6.068 3.548
OBS: 55570.6 i NULL  -13.091 9.288 nan -0.770
