SURVEY:  PS1MD
SNID:  PSc480193
IAUC:    UNKNOWN
RA:        161.8529042  deg
DECL:       57.8743667  deg
MWEBV: 0.0095 +- 0.0011 MW E(B-V)
REDSHIFT_FINAL:  0.3698 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.8040 +- 0.1860
SEARCH_PEAKMJD: 56327.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 1
# PHOTCAT: PSc480193.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 367
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  -37.719 19.932 nan -0.574
OBS: 55173.6 g NULL  -9.006 18.677 nan -2.252
OBS: 55182.6 g NULL  5.548 10.570 -6.860 2.069
OBS: 55188.6 g NULL  -8.944 13.761 nan -1.670
OBS: 55191.6 g NULL  -3.704 12.432 nan -3.644
OBS: 55203.5 g NULL  3.403 12.287 -6.330 3.920
OBS: 55206.6 g NULL  -14.773 11.464 nan -0.843
OBS: 55209.6 g NULL  12.998 11.354 -7.785 0.948
OBS: 55212.6 g NULL  7.237 10.692 -7.149 1.604
OBS: 55215.5 g NULL  1.074 9.597 -5.077 9.704
OBS: 55221.5 g NULL  17.224 11.601 -8.090 0.731
OBS: 55230.5 g NULL  -17.748 24.450 nan -1.496
OBS: 55233.5 g NULL  13.079 14.049 -7.791 1.166
OBS: 55236.6 g NULL  9.349 12.046 -7.427 1.399
OBS: 55239.5 g NULL  -1.596 12.226 nan -8.316
OBS: 55242.5 g NULL  -1.913 10.902 nan -6.186
OBS: 55248.5 g NULL  4.305 12.134 -6.585 3.060
OBS: 55251.4 g NULL  -1.265 21.302 nan -18.282
OBS: 55266.5 g NULL  2.583 17.194 -6.030 7.227
OBS: 55275.4 g NULL  9.125 11.456 -7.401 1.363
OBS: 55281.3 g NULL  2.392 39.613 -5.947 17.979
OBS: 55293.4 g NULL  -1.411 17.823 nan -13.712
OBS: 55302.4 g NULL  -9.944 17.511 nan -1.912
OBS: 55305.3 g NULL  -32.318 21.266 nan -0.714
OBS: 55320.4 g NULL  2.305 12.405 -5.906 5.844
OBS: 55326.3 g NULL  -7.809 12.021 nan -1.671
OBS: 55329.3 g NULL  23.667 11.053 -8.435 0.507
OBS: 55332.3 g NULL  11.658 10.934 -7.667 1.018
OBS: 55338.3 g NULL  -35.164 36.634 nan -1.131
OBS: 55350.3 g NULL  -3.785 11.366 nan -3.261
OBS: 55353.3 g NULL  6.089 11.599 -6.961 2.068
OBS: 55563.6 g NULL  -1.620 13.853 nan -9.286
OBS: 55572.6 g NULL  -20.150 18.916 nan -1.019
OBS: 55584.6 g NULL  -13.305 20.980 nan -1.712
OBS: 55587.6 g NULL  -18.884 15.147 nan -0.871
OBS: 55590.6 g NULL  9.180 11.413 -7.407 1.350
OBS: 55593.6 g NULL  5.147 11.633 -6.779 2.454
OBS: 55596.5 g NULL  5.332 13.074 -6.817 2.662
OBS: 55602.4 g NULL  76.020 23.031 -9.702 0.329
OBS: 55629.4 g NULL  -18.373 12.880 nan -0.761
OBS: 55632.5 g NULL  18.572 13.405 -8.172 0.784
OBS: 55635.3 g NULL  -19.050 17.366 nan -0.990
OBS: 55650.5 g NULL  -10.709 13.173 nan -1.336
OBS: 55653.5 g NULL  15.916 14.238 -8.005 0.971
OBS: 55662.3 g NULL  -1.496 14.183 nan -10.293
OBS: 55665.3 g NULL  3.673 18.790 -6.412 5.555
OBS: 55674.3 g NULL  -21.385 11.228 nan -0.570
OBS: 55677.4 g NULL  -0.002 11.482 nan -6925.911
OBS: 55680.3 g NULL  0.472 13.231 -4.186 30.410
OBS: 55692.3 g NULL  -2.664 15.421 nan -6.286
OBS: 55710.3 g NULL  -15.150 11.483 nan -0.823
OBS: 55719.3 g NULL  -25.005 14.831 nan -0.644
OBS: 55722.3 g NULL  -50.407 26.317 nan -0.567
OBS: 55911.6 g NULL  -18.627 17.155 nan -1.000
OBS: 55928.6 g NULL  10.720 11.961 -7.575 1.211
OBS: 55947.6 g NULL  -19.139 15.030 nan -0.853
OBS: 55949.6 g NULL  5.612 21.652 -6.873 4.189
OBS: 55952.6 g NULL  5.227 12.162 -6.796 2.526
OBS: 55955.6 g NULL  -2.050 11.738 nan -6.218
OBS: 55958.6 g NULL  4.953 9.860 -6.737 2.161
OBS: 55970.6 g NULL  -17.987 17.274 nan -1.043
OBS: 55973.6 g NULL  -28.707 15.485 nan -0.586
OBS: 55981.5 g NULL  -19.593 15.886 nan -0.880
OBS: 55984.4 g NULL  -1.028 11.386 nan -12.032
OBS: 56000.4 g NULL  6.536 12.398 -7.038 2.059
OBS: 56006.5 g NULL  -8.575 11.721 nan -1.484
OBS: 56014.4 g NULL  -0.392 11.610 nan -32.189
OBS: 56029.4 g NULL  -2.347 13.027 nan -6.026
OBS: 56032.3 g NULL  -27.641 13.662 nan -0.537
OBS: 56040.3 g NULL  -1.009 12.279 nan -13.209
OBS: 56043.3 g NULL  -2.281 10.994 nan -5.232
OBS: 56059.3 g NULL  3.350 15.206 -6.313 4.928
OBS: 56062.3 g NULL  -2.175 12.588 nan -6.285
OBS: 56065.3 g NULL  -8.333 11.655 nan -1.519
OBS: 56067.3 g NULL  16.460 11.635 -8.041 0.767
OBS: 56325.5 g NULL  151.471 23.728 -10.451 0.170
OBS: 56328.5 g NULL  147.763 14.958 -10.424 0.110
OBS: 56331.6 g NULL  112.254 12.533 -10.126 0.121
OBS: 56333.6 g NULL  98.713 12.687 -9.986 0.140
OBS: 56354.4 g NULL  1.469 14.707 -5.418 10.868
OBS: 56357.5 g NULL  21.666 13.009 -8.339 0.652
OBS: 56360.4 g NULL  13.993 14.783 -7.865 1.147
OBS: 56384.5 g NULL  -24.117 20.270 nan -0.913
OBS: 56387.3 g NULL  -0.863 13.348 nan -16.795
OBS: 56390.3 g NULL  -9.638 18.081 nan -2.037
OBS: 56395.3 g NULL  0.515 13.003 -4.280 27.397
OBS: 56398.4 g NULL  -30.116 26.971 nan -0.972
OBS: 56401.3 g NULL  15.295 16.426 -7.961 1.166
OBS: 56421.3 g NULL  -4.142 10.656 nan -2.793
OBS: 56427.3 g NULL  1.278 19.574 -5.267 16.624
OBS: 56430.3 g NULL  -9.378 24.752 nan -2.866
OBS: 56443.3 g NULL  15.135 13.023 -7.950 0.934
OBS: 56709.5 g NULL  -36.346 18.020 nan -0.538
OBS: 55182.6 r NULL  1.009 17.406 -5.010 18.734
OBS: 55188.7 r NULL  -7.777 21.398 nan -2.987
OBS: 55203.6 r NULL  -18.327 17.208 nan -1.019
OBS: 55206.6 r NULL  11.865 16.738 -7.686 1.532
OBS: 55209.6 r NULL  7.867 17.949 -7.240 2.477
OBS: 55212.6 r NULL  8.402 16.350 -7.311 2.113
OBS: 55215.5 r NULL  -35.572 18.880 nan -0.576
OBS: 55221.5 r NULL  14.774 17.779 -7.924 1.307
OBS: 55230.5 r NULL  -14.596 25.885 nan -1.925
OBS: 55233.5 r NULL  -6.216 19.814 nan -3.461
OBS: 55236.6 r NULL  -2.507 17.670 nan -7.651
OBS: 55239.5 r NULL  -23.929 17.402 nan -0.790
OBS: 55242.5 r NULL  13.994 17.639 -7.865 1.369
OBS: 55248.5 r NULL  4.101 18.013 -6.532 4.769
OBS: 55251.4 r NULL  -18.957 31.860 nan -1.825
OBS: 55266.5 r NULL  43.158 22.880 -9.088 0.576
OBS: 55275.5 r NULL  14.138 18.394 -7.876 1.413
OBS: 55281.3 r NULL  44.847 28.914 -9.129 0.700
OBS: 55302.4 r NULL  -6.110 29.664 nan -5.271
OBS: 55320.4 r NULL  -1.670 18.259 nan -11.869
OBS: 55326.3 r NULL  5.649 17.848 -6.880 3.431
OBS: 55329.3 r NULL  -5.358 18.362 nan -3.721
OBS: 55332.3 r NULL  25.972 19.316 -8.536 0.807
OBS: 55338.3 r NULL  38.582 35.949 -8.966 1.012
OBS: 55350.3 r NULL  7.233 18.675 -7.148 2.803
OBS: 55353.3 r NULL  2.964 16.729 -6.180 6.128
OBS: 55563.6 r NULL  46.701 24.090 -9.173 0.560
OBS: 55572.6 r NULL  18.509 20.075 -8.168 1.178
OBS: 55584.6 r NULL  -9.592 20.028 nan -2.267
OBS: 55587.6 r NULL  -43.460 18.768 nan -0.469
OBS: 55590.6 r NULL  -12.611 17.122 nan -1.474
OBS: 55593.6 r NULL  -13.073 16.354 nan -1.358
OBS: 55596.5 r NULL  1.054 19.078 -5.057 19.656
OBS: 55602.4 r NULL  1.295 16.985 -5.281 14.236
OBS: 55629.4 r NULL  -23.110 19.290 nan -0.906
OBS: 55632.5 r NULL  5.423 19.676 -6.836 3.939
OBS: 55635.4 r NULL  -37.548 19.463 nan -0.563
OBS: 55650.5 r NULL  -39.086 18.937 nan -0.526
OBS: 55653.5 r NULL  5.006 20.258 -6.749 4.393
OBS: 55662.3 r NULL  0.475 20.275 -4.192 46.353
OBS: 55665.3 r NULL  -4.840 24.022 nan -5.389
OBS: 55674.3 r NULL  -3.649 16.300 nan -4.849
OBS: 55677.4 r NULL  25.072 18.069 -8.498 0.782
OBS: 55680.3 r NULL  -30.432 20.250 nan -0.722
OBS: 55692.3 r NULL  -8.277 21.016 nan -2.757
OBS: 55710.3 r NULL  -15.939 18.673 nan -1.272
OBS: 55719.3 r NULL  31.554 18.602 -8.748 0.640
OBS: 55722.3 r NULL  33.316 26.560 -8.807 0.866
OBS: 55911.6 r NULL  14.201 22.229 -7.881 1.699
OBS: 55928.6 r NULL  -32.138 18.574 nan -0.627
OBS: 55947.6 r NULL  25.408 18.534 -8.512 0.792
OBS: 55952.6 r NULL  5.396 18.466 -6.830 3.715
OBS: 55955.6 r NULL  3.238 18.658 -6.276 6.256
OBS: 55958.6 r NULL  7.065 17.625 -7.123 2.709
OBS: 55970.6 r NULL  22.773 22.899 -8.394 1.092
OBS: 55973.6 r NULL  -4.492 20.422 nan -4.936
OBS: 55977.6 r NULL  23.885 33.216 -8.445 1.510
OBS: 55981.5 r NULL  -21.510 17.957 nan -0.906
OBS: 55984.5 r NULL  2.453 16.738 -5.974 7.408
OBS: 56000.5 r NULL  -7.731 17.966 nan -2.523
OBS: 56006.5 r NULL  37.537 17.570 -8.936 0.508
OBS: 56014.4 r NULL  26.943 21.721 -8.576 0.875
OBS: 56029.4 r NULL  29.231 18.132 -8.665 0.673
OBS: 56032.3 r NULL  -27.930 17.671 nan -0.687
OBS: 56040.3 r NULL  5.543 20.799 -6.859 4.074
OBS: 56043.3 r NULL  5.096 16.717 -6.768 3.562
OBS: 56059.3 r NULL  14.941 23.998 -7.936 1.744
OBS: 56062.3 r NULL  -0.889 17.331 nan -21.164
OBS: 56065.3 r NULL  -9.872 18.314 nan -2.014
OBS: 56325.5 r NULL  242.103 22.329 -10.960 0.100
OBS: 56328.5 r NULL  248.536 19.231 -10.988 0.084
OBS: 56331.6 r NULL  209.963 18.912 -10.805 0.098
OBS: 56332.6 r NULL  195.862 19.263 -10.730 0.107
OBS: 56354.4 r NULL  22.549 18.465 -8.383 0.889
OBS: 56357.5 r NULL  35.116 16.671 -8.864 0.515
OBS: 56360.4 r NULL  77.529 20.550 -9.724 0.288
OBS: 56384.5 r NULL  16.700 23.445 -8.057 1.524
OBS: 56387.3 r NULL  9.101 19.645 -7.398 2.344
OBS: 56390.3 r NULL  30.346 25.929 -8.705 0.928
OBS: 56395.3 r NULL  -0.909 35.226 nan -42.056
OBS: 56398.4 r NULL  81.893 46.885 -9.783 0.622
OBS: 56401.3 r NULL  51.829 24.475 -9.286 0.513
OBS: 56420.3 r NULL  25.378 17.578 -8.511 0.752
OBS: 56427.3 r NULL  5.777 20.841 -6.904 3.917
OBS: 56430.3 r NULL  56.226 25.382 -9.375 0.490
OBS: 56443.3 r NULL  15.966 16.506 -8.008 1.123
OBS: 55180.6 i NULL  7.808 25.586 -7.231 3.558
OBS: 55183.6 i NULL  69.678 23.712 -9.608 0.369
OBS: 55192.5 i NULL  -13.395 23.102 nan -1.873
OBS: 55204.5 i NULL  7.634 23.284 -7.207 3.312
OBS: 55207.6 i NULL  29.287 21.234 -8.667 0.787
OBS: 55210.6 i NULL  7.712 23.847 -7.218 3.357
OBS: 55213.5 i NULL  -27.693 20.536 nan -0.805
OBS: 55219.5 i NULL  -31.327 21.205 nan -0.735
OBS: 55222.5 i NULL  23.086 21.288 -8.408 1.001
OBS: 55231.5 i NULL  11.330 22.469 -7.636 2.153
OBS: 55234.5 i NULL  -47.168 22.746 nan -0.524
OBS: 55237.5 i NULL  -36.343 22.719 nan -0.679
OBS: 55240.5 i NULL  8.013 23.220 -7.260 3.146
OBS: 55243.4 i NULL  -23.027 23.477 nan -1.107
OBS: 55246.4 i NULL  -15.805 21.904 nan -1.505
OBS: 55249.5 i NULL  -30.949 24.903 nan -0.874
OBS: 55252.5 i NULL  -19.226 23.955 nan -1.353
OBS: 55258.5 i NULL  -8.223 26.498 nan -3.498
OBS: 55264.5 i NULL  -38.270 28.795 nan -0.817
OBS: 55276.5 i NULL  14.177 23.783 -7.879 1.821
OBS: 55288.4 i NULL  -20.249 24.193 nan -1.297
OBS: 55330.3 i NULL  7.645 22.057 -7.208 3.132
OBS: 55339.3 i NULL  -15.328 55.146 nan -3.906
OBS: 55348.3 i NULL  -37.677 24.221 nan -0.698
OBS: 55561.6 i NULL  -10.444 20.021 nan -2.081
OBS: 55570.6 i NULL  -57.514 24.178 nan -0.456
OBS: 55576.6 i NULL  -26.779 22.866 nan -0.927
OBS: 55585.4 i NULL  -12.343 22.392 nan -1.970
OBS: 55588.6 i NULL  8.283 21.331 -7.295 2.796
OBS: 55594.5 i NULL  7.542 20.207 -7.194 2.909
OBS: 55597.5 i NULL  -54.372 23.299 nan -0.465
OBS: 55615.5 i NULL  43.999 26.657 -9.109 0.658
OBS: 55633.4 i NULL  -25.921 20.264 nan -0.849
OBS: 55645.5 i NULL  8.914 21.524 -7.375 2.622
