SURVEY:  PS1MD
SNID:  PSc200105
IAUC:    UNKNOWN
RA:        334.0118375  deg
DECL:       0.8163861  deg
MWEBV: 0.0478 +- 0.0018 MW E(B-V)
REDSHIFT_FINAL:  0.3322 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.0110 +- 0.5540
SEARCH_PEAKMJD: 55822.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc200105.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 365
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55011.6 g NULL  -23.469 9.774 nan -0.452
OBS: 55014.6 g NULL  9.488 15.146 -7.443 1.733
OBS: 55029.6 g NULL  -8.512 9.902 nan -1.263
OBS: 55038.6 g NULL  33.098 49.685 -8.799 1.630
OBS: 55074.4 g NULL  -17.210 25.465 nan -1.607
OBS: 55086.4 g NULL  -10.911 8.995 nan -0.895
OBS: 55089.4 g NULL  -2.247 5.875 nan -2.839
OBS: 55092.4 g NULL  -10.009 10.233 nan -1.110
OBS: 55095.4 g NULL  -3.343 6.977 nan -2.266
OBS: 55098.3 g NULL  -13.227 5.869 nan -0.482
OBS: 55398.5 g NULL  32.938 21.615 -8.794 0.713
OBS: 55410.5 g NULL  -15.114 18.924 nan -1.359
OBS: 55413.5 g NULL  0.292 6.046 -3.662 22.505
OBS: 55416.5 g NULL  1.207 3.702 -5.204 3.329
OBS: 55422.5 g NULL  1.481 7.991 -5.426 5.858
OBS: 55425.4 g NULL  -4.298 8.406 nan -2.124
OBS: 55428.5 g NULL  -0.520 7.246 nan -15.133
OBS: 55437.5 g NULL  -21.499 34.874 nan -1.761
OBS: 55443.5 g NULL  -8.440 7.528 nan -0.968
OBS: 55446.5 g NULL  10.937 9.561 -7.597 0.949
OBS: 55449.4 g NULL  0.725 8.903 -4.650 13.338
OBS: 55452.4 g NULL  11.494 6.196 -7.651 0.585
OBS: 55455.4 g NULL  19.281 12.835 -8.213 0.723
OBS: 55458.3 g NULL  -42.949 38.802 nan -0.981
OBS: 55467.3 g NULL  -6.591 11.630 nan -1.916
OBS: 55473.3 g NULL  1.393 14.619 -5.360 11.395
OBS: 55479.2 g NULL  4.101 8.043 -6.532 2.129
OBS: 55482.2 g NULL  1.054 9.039 -5.057 9.315
OBS: 55500.2 g NULL  0.745 5.162 -4.681 7.522
OBS: 55512.3 g NULL  12.941 30.966 -7.780 2.598
OBS: 55530.2 g NULL  25.089 18.090 -8.499 0.783
OBS: 55536.3 g NULL  -12.672 15.170 nan -1.300
OBS: 55743.6 g NULL  2.356 9.233 -5.930 4.255
OBS: 55764.6 g NULL  -9.215 13.863 nan -1.633
OBS: 55767.6 g NULL  0.382 8.234 -3.956 23.379
OBS: 55770.5 g NULL  -1.441 7.457 nan -5.618
OBS: 55773.6 g NULL  7.995 6.381 -7.257 0.867
OBS: 55776.6 g NULL  -0.273 5.030 nan -19.983
OBS: 55782.4 g NULL  38.108 25.737 -8.953 0.733
OBS: 55791.6 g NULL  17.373 29.812 -8.100 1.863
OBS: 55797.5 g NULL  1.931 6.437 -5.714 3.620
OBS: 55800.3 g NULL  5.446 20.243 -6.840 4.036
OBS: 55803.5 g NULL  -1.766 9.026 nan -5.551
OBS: 55806.4 g NULL  4.165 12.642 -6.549 3.296
OBS: 55809.3 g NULL  2.348 10.499 -5.927 4.854
OBS: 55812.4 g NULL  -24.264 18.012 nan -0.806
OBS: 55821.3 g NULL  42.780 10.312 -9.078 0.262
OBS: 55824.3 g NULL  54.116 9.404 -9.333 0.189
OBS: 55828.3 g NULL  76.920 4.493 -9.715 0.063
OBS: 55830.3 g NULL  67.559 10.541 -9.574 0.169
OBS: 55833.3 g NULL  69.551 14.058 -9.606 0.219
OBS: 55836.2 g NULL  77.340 7.482 -9.721 0.105
OBS: 55839.4 g NULL  87.856 24.346 -9.859 0.301
OBS: 55852.3 g NULL  24.307 7.161 -8.464 0.320
OBS: 55855.2 g NULL  13.294 6.545 -7.809 0.535
OBS: 55858.2 g NULL  20.409 5.642 -8.275 0.300
OBS: 55860.2 g NULL  13.057 11.105 -7.790 0.923
OBS: 55863.3 g NULL  13.858 8.962 -7.854 0.702
OBS: 56147.5 g NULL  8.843 7.041 -7.366 0.865
OBS: 56150.5 g NULL  -4.177 4.834 nan -1.257
OBS: 56153.6 g NULL  1.524 9.009 -5.457 6.418
OBS: 56155.5 g NULL  5.240 8.069 -6.798 1.672
OBS: 56161.3 g NULL  32.043 12.226 -8.764 0.414
OBS: 56164.4 g NULL  -12.385 17.461 nan -1.531
OBS: 56176.4 g NULL  -9.200 11.039 nan -1.303
OBS: 56206.2 g NULL  0.579 8.330 -4.406 15.631
OBS: 56209.2 g NULL  2.729 6.461 -6.090 2.571
OBS: 56214.2 g NULL  18.454 24.176 -8.165 1.422
OBS: 56217.3 g NULL  -2.025 5.626 nan -3.016
OBS: 56220.3 g NULL  -20.568 14.973 nan -0.790
OBS: 56475.5 g NULL  2.249 5.010 -5.880 2.419
OBS: 56480.5 g NULL  2.873 11.223 -6.146 4.240
OBS: 56486.6 g NULL  19.914 8.462 -8.248 0.461
OBS: 56489.5 g NULL  -5.038 6.121 nan -1.319
OBS: 56501.4 g NULL  2.690 7.011 -6.074 2.830
OBS: 56507.6 g NULL  1.959 6.206 -5.730 3.439
OBS: 56512.5 g NULL  1.725 5.496 -5.592 3.460
OBS: 56518.5 g NULL  -1.147 5.800 nan -5.492
OBS: 56531.5 g NULL  -0.456 14.527 nan -34.619
OBS: 56534.5 g NULL  1.355 8.855 -5.330 7.094
OBS: 56539.4 g NULL  -11.490 9.176 nan -0.867
OBS: 56545.3 g NULL  1.841 10.683 -5.662 6.302
OBS: 56548.3 g NULL  -1.775 17.843 nan -10.917
OBS: 56563.3 g NULL  0.848 12.460 -4.821 15.959
OBS: 56571.2 g NULL  1.133 7.647 -5.136 7.327
OBS: 56574.2 g NULL  19.953 18.440 -8.250 1.003
OBS: 56590.3 g NULL  -10.342 5.519 nan -0.579
OBS: 56593.3 g NULL  6.021 8.622 -6.949 1.555
OBS: 56596.2 g NULL  -3.960 18.431 nan -5.054
OBS: 56601.2 g NULL  -0.018 25.443 nan -1534.712
OBS: 56628.3 g NULL  49.169 62.276 -9.229 1.375
OBS: 55014.6 r NULL  -2.540 9.769 nan -4.175
OBS: 55029.6 r NULL  -3.137 8.958 nan -3.101
OBS: 55074.5 r NULL  22.868 26.037 -8.398 1.236
OBS: 55083.5 r NULL  -25.472 18.761 nan -0.800
OBS: 55086.4 r NULL  0.478 12.755 -4.199 28.971
OBS: 55089.4 r NULL  12.605 9.412 -7.751 0.811
OBS: 55092.4 r NULL  5.594 15.683 -6.869 3.044
OBS: 55098.4 r NULL  0.618 10.688 -4.478 18.766
OBS: 55389.5 r NULL  0.458 6.012 -4.152 14.249
OBS: 55398.5 r NULL  -8.050 15.562 nan -2.099
OBS: 55410.5 r NULL  15.328 15.757 -7.964 1.116
OBS: 55413.4 r NULL  -1.774 7.231 nan -4.426
OBS: 55416.5 r NULL  0.741 4.696 -4.674 6.882
