SURVEY:  PS1MD
SNID:  PSc480635
IAUC:    UNKNOWN
RA:        149.9834333  deg
DECL:       2.5593139  deg
MWEBV: 0.0156 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.5170 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.2380 +- 0.4605
SEARCH_PEAKMJD: 56333.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 1
# PHOTCAT: PSc480635.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0006
# HOSTNAME: dsp053

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 283
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55179.6 g NULL  -2.740 8.090 nan -3.206
OBS: 55191.5 g NULL  4.398 7.427 -6.608 1.834
OBS: 55206.6 g NULL  -1.700 5.312 nan -3.392
OBS: 55212.5 g NULL  1.548 6.553 -5.474 4.596
OBS: 55215.6 g NULL  8.037 7.899 -7.263 1.067
OBS: 55217.5 g NULL  -2.762 6.425 nan -2.525
OBS: 55233.5 g NULL  -10.390 15.328 nan -1.602
OBS: 55236.5 g NULL  0.069 9.089 -2.097 143.026
OBS: 55242.4 g NULL  0.651 6.606 -4.534 11.021
OBS: 55248.4 g NULL  1.418 5.927 -5.379 4.537
OBS: 55275.4 g NULL  12.378 10.281 -7.732 0.902
OBS: 55290.4 g NULL  184.055 36.082 -10.662 0.213
OBS: 55320.3 g NULL  0.092 7.574 -2.407 89.580
OBS: 55545.5 g NULL  0.176 6.291 -3.115 38.765
OBS: 55590.5 g NULL  0.200 7.319 -3.255 39.654
OBS: 55593.5 g NULL  -15.127 9.058 nan -0.650
OBS: 55596.4 g NULL  15.334 8.555 -7.964 0.606
OBS: 55629.3 g NULL  3.134 7.439 -6.240 2.577
OBS: 55632.3 g NULL  -15.364 10.643 nan -0.752
OBS: 55650.4 g NULL  -17.258 12.071 nan -0.759
OBS: 55653.4 g NULL  -31.889 12.000 nan -0.409
OBS: 55674.3 g NULL  5.465 4.999 -6.844 0.993
OBS: 55677.3 g NULL  15.173 8.586 -7.953 0.614
OBS: 55680.3 g NULL  6.387 8.476 -7.013 1.441
OBS: 55947.6 g NULL  -14.602 7.964 nan -0.592
