SURVEY:  PS1MD
SNID:  PSc061190
IAUC:    UNKNOWN
RA:        35.6817625  deg
DECL:       -4.9531778  deg
MWEBV: 0.0211 +- 0.0011 MW E(B-V)
REDSHIFT_FINAL:  0.2102 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.1390 +- 57.5155
SEARCH_PEAKMJD: 55407.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc061190.0x1613.doug.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 404
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  -1.192 12.647 nan -11.522
OBS: 55089.6 g NULL  0.089 9.329 -2.375 113.683
OBS: 55095.5 g NULL  -10.258 13.568 nan -1.436
OBS: 55098.5 g NULL  -1.167 11.290 nan -10.503
OBS: 55101.6 g NULL  -1.494 10.022 nan -7.285
OBS: 55104.6 g NULL  4.803 7.536 -6.704 1.704
OBS: 55161.3 g NULL  -4.325 15.534 nan -3.900
OBS: 55170.3 g NULL  2.555 23.126 -6.018 9.828
OBS: 55173.4 g NULL  0.015 8.800 -0.476 616.418
OBS: 55176.4 g NULL  20.776 7.669 -8.294 0.401
OBS: 55179.4 g NULL  -0.063 3.413 nan -58.735
OBS: 55188.3 g NULL  4.439 13.034 -6.618 3.188
OBS: 55191.2 g NULL  -5.715 12.754 nan -2.423
OBS: 55203.2 g NULL  -1.020 4.979 nan -5.300
OBS: 55206.3 g NULL  1.073 4.308 -5.077 4.358
OBS: 55215.2 g NULL  -18.952 15.777 nan -0.904
OBS: 55413.6 g NULL  54.985 7.500 -9.351 0.148
OBS: 55416.6 g NULL  27.110 7.716 -8.583 0.309
OBS: 55422.6 g NULL  22.738 13.840 -8.392 0.661
OBS: 55425.6 g NULL  1.149 11.903 -5.150 11.253
OBS: 55428.6 g NULL  16.465 8.014 -8.041 0.528
OBS: 55446.6 g NULL  1.844 8.426 -5.664 4.962
OBS: 55449.6 g NULL  -11.011 9.902 nan -0.976
OBS: 55452.6 g NULL  8.397 7.345 -7.310 0.950
OBS: 55455.6 g NULL  -1.283 6.820 nan -5.772
OBS: 55458.6 g NULL  -12.737 11.034 nan -0.941
OBS: 55467.6 g NULL  26.100 17.375 -8.542 0.723
OBS: 55476.6 g NULL  -7.056 8.280 nan -1.274
OBS: 55479.6 g NULL  13.618 16.825 -7.835 1.341
OBS: 55482.6 g NULL  -1.051 7.965 nan -8.232
OBS: 55485.6 g NULL  2.285 21.535 -5.897 10.233
OBS: 55500.5 g NULL  -5.477 7.583 nan -1.503
OBS: 55503.4 g NULL  3.835 9.968 -6.459 2.822
