SURVEY:  PS1MD
SNID:  PSc080546
IAUC:    UNKNOWN
RA:        35.3486875  deg
DECL:       -4.0070861  deg
MWEBV: 0.0187 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.6129 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.8490 +- 0.3705
SEARCH_PEAKMJD: 55449.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc080546.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 402
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  3.281 7.880 -6.290 2.607
OBS: 55086.6 g NULL  -16.954 17.515 nan -1.122
OBS: 55089.6 g NULL  -4.183 6.750 nan -1.752
OBS: 55095.5 g NULL  -1.704 11.703 nan -7.456
OBS: 55098.5 g NULL  -7.507 9.699 nan -1.403
OBS: 55101.6 g NULL  -2.565 5.290 nan -2.239
OBS: 55104.6 g NULL  -1.826 8.990 nan -5.346
OBS: 55161.3 g NULL  -3.545 13.521 nan -4.141
OBS: 55170.3 g NULL  3.197 17.644 -6.262 5.993
OBS: 55173.4 g NULL  -1.812 5.874 nan -3.520
OBS: 55179.4 g NULL  -0.841 3.443 nan -4.447
OBS: 55188.3 g NULL  8.018 16.234 -7.260 2.198
OBS: 55191.2 g NULL  -1.240 12.405 nan -10.861
OBS: 55203.2 g NULL  0.148 4.142 -2.925 30.407
OBS: 55206.3 g NULL  3.925 3.938 -6.485 1.089
OBS: 55215.2 g NULL  -3.845 6.486 nan -1.831
OBS: 55413.6 g NULL  9.128 9.062 -7.401 1.078
OBS: 55416.6 g NULL  3.705 7.353 -6.422 2.155
OBS: 55422.6 g NULL  2.158 9.786 -5.835 4.924
OBS: 55425.6 g NULL  7.471 6.257 -7.183 0.909
OBS: 55428.6 g NULL  10.534 7.940 -7.556 0.818
OBS: 55446.6 g NULL  45.119 11.105 -9.136 0.267
OBS: 55449.6 g NULL  29.503 7.935 -8.675 0.292
OBS: 55452.6 g NULL  27.790 5.861 -8.610 0.229
OBS: 55455.6 g NULL  24.760 6.705 -8.484 0.294
OBS: 55458.6 g NULL  36.414 12.929 -8.903 0.385
OBS: 55467.6 g NULL  25.335 13.792 -8.509 0.591
OBS: 55476.6 g NULL  25.625 9.480 -8.522 0.402
OBS: 55479.6 g NULL  -23.726 16.812 nan -0.769
OBS: 55482.6 g NULL  -0.623 5.137 nan -8.947
OBS: 55485.6 g NULL  -4.863 11.824 nan -2.640
OBS: 55500.5 g NULL  -8.653 5.741 nan -0.720
OBS: 55503.4 g NULL  4.610 6.382 -6.659 1.503
OBS: 55509.5 g NULL  -4.132 6.956 nan -1.828
OBS: 55524.5 g NULL  16.563 35.681 -8.048 2.339
OBS: 55530.4 g NULL  34.264 24.829 -8.837 0.787
OBS: 55587.3 g NULL  9.481 7.894 -7.442 0.904
OBS: 55590.3 g NULL  -0.575 8.783 nan -16.579
OBS: 55593.3 g NULL  13.061 10.223 -7.790 0.850
OBS: 55596.3 g NULL  10.194 6.517 -7.521 0.694
OBS: 55809.6 g NULL  -7.794 8.135 nan -1.133
OBS: 55812.5 g NULL  -14.817 11.760 nan -0.862
OBS: 55824.6 g NULL  -0.063 6.015 nan -103.164
OBS: 55828.5 g NULL  0.606 4.498 -4.456 8.058
OBS: 55833.5 g NULL  -2.807 10.535 nan -4.075
OBS: 55836.5 g NULL  -8.226 15.436 nan -2.037
OBS: 55839.5 g NULL  -3.658 9.692 nan -2.877
OBS: 55852.6 g NULL  -4.720 11.364 nan -2.614
OBS: 55855.5 g NULL  9.010 8.949 -7.387 1.078
OBS: 55858.4 g NULL  -4.366 3.963 nan -0.985
OBS: 55860.5 g NULL  2.200 7.525 -5.856 3.714
OBS: 55887.3 g NULL  3.829 8.323 -6.458 2.360
OBS: 55889.3 g NULL  1.654 5.407 -5.546 3.550
OBS: 55895.3 g NULL  11.729 7.519 -7.673 0.696
OBS: 55911.3 g NULL  -1.167 6.783 nan -6.312
OBS: 55941.3 g NULL  22.376 27.960 -8.374 1.357
OBS: 56155.6 g NULL  -4.431 7.074 nan -1.733
OBS: 56161.6 g NULL  0.768 8.377 -4.713 11.844
OBS: 56206.6 g NULL  1.662 18.038 -5.552 11.784
OBS: 56209.6 g NULL  -1.191 6.101 nan -5.564
OBS: 56214.4 g NULL  -4.841 12.964 nan -2.908
OBS: 56217.5 g NULL  -14.734 7.106 nan -0.524
OBS: 56220.5 g NULL  -12.772 12.388 nan -1.053
OBS: 56235.5 g NULL  -2.746 7.534 nan -2.979
OBS: 56238.3 g NULL  -18.661 14.491 nan -0.843
OBS: 56241.4 g NULL  17.531 18.410 -8.110 1.140
OBS: 56268.3 g NULL  7.440 6.473 -7.179 0.945
OBS: 56271.3 g NULL  -6.522 5.380 nan -0.896
OBS: 56303.2 g NULL  35.187 23.195 -8.866 0.716
OBS: 56507.6 g NULL  9.336 5.796 -7.425 0.674
OBS: 56512.6 g NULL  2.643 7.761 -6.055 3.188
OBS: 56518.6 g NULL  -4.324 4.702 nan -1.181
OBS: 56534.6 g NULL  5.746 9.493 -6.898 1.794
OBS: 56537.6 g NULL  -0.932 4.094 nan -4.771
OBS: 56545.6 g NULL  18.259 9.112 -8.154 0.542
OBS: 56563.6 g NULL  27.879 28.698 -8.613 1.118
OBS: 56574.6 g NULL  -18.490 9.154 nan -0.538
OBS: 56590.5 g NULL  -1.004 7.350 nan -7.951
OBS: 56593.5 g NULL  -6.294 12.738 nan -2.198
OBS: 56619.4 g NULL  7.208 15.107 -7.145 2.275
OBS: 56622.4 g NULL  5.540 10.213 -6.859 2.002
OBS: 56625.3 g NULL  12.429 7.561 -7.736 0.661
OBS: 56630.3 g NULL  10.139 9.415 -7.515 1.008
OBS: 56633.2 g NULL  -0.185 10.682 nan -62.659
OBS: 56636.3 g NULL  -6.106 18.355 nan -3.264
OBS: 56649.4 g NULL  14.612 15.872 -7.912 1.179
OBS: 56652.4 g NULL  -9.553 8.743 nan -0.994
OBS: 56655.3 g NULL  -5.031 10.230 nan -2.208
OBS: 56663.3 g NULL  0.234 16.419 -3.423 76.182
OBS: 55074.6 r NULL  1.159 8.398 -5.160 7.866
OBS: 55083.6 r NULL  7.265 18.227 -7.153 2.724
OBS: 55086.6 r NULL  9.180 15.830 -7.407 1.872
OBS: 55089.6 r NULL  10.496 8.388 -7.553 0.868
OBS: 55095.6 r NULL  0.685 13.888 -4.590 22.006
OBS: 55098.6 r NULL  3.780 12.080 -6.444 3.470
OBS: 55101.6 r NULL  -6.677 7.925 nan -1.289
OBS: 55104.6 r NULL  -16.497 8.933 nan -0.588
OBS: 55161.4 r NULL  -5.530 9.043 nan -1.775
OBS: 55173.4 r NULL  -2.651 5.019 nan -2.056
OBS: 55176.4 r NULL  -1.306 9.696 nan -8.058
OBS: 55179.4 r NULL  0.593 3.811 -4.432 6.984
OBS: 55188.3 r NULL  -4.015 10.643 nan -2.878
OBS: 55191.3 r NULL  0.654 9.654 -4.539 16.030
OBS: 55203.3 r NULL  -6.311 4.896 nan -0.842
