SURVEY:  PS1MD
SNID:  PSc540040
IAUC:    UNKNOWN
RA:        352.5640000  deg
DECL:       -1.3748750  deg
MWEBV: 0.0373 +- 0.0008 MW E(B-V)
REDSHIFT_FINAL:  0.5232 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.0930 +- 0.0240
SEARCH_PEAKMJD: 56507.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc540040.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: dsp055

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 367
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  71.100 220.391 -9.630 3.366
OBS: 55092.4 g NULL  2.241 12.136 -5.876 5.880
OBS: 55095.4 g NULL  2.677 7.469 -6.069 3.029
OBS: 55098.5 g NULL  -6.241 9.529 nan -1.658
OBS: 55101.5 g NULL  -7.228 7.584 nan -1.139
OBS: 55173.3 g NULL  3.115 8.028 -6.234 2.798
OBS: 55176.3 g NULL  -6.199 8.467 nan -1.483
OBS: 55179.3 g NULL  9.628 6.467 -7.459 0.729
OBS: 55389.5 g NULL  -9.440 7.478 nan -0.860
OBS: 55398.6 g NULL  -2.381 13.145 nan -5.995
OBS: 55410.6 g NULL  -3.518 17.160 nan -5.296
OBS: 55413.6 g NULL  -17.082 11.021 nan -0.700
OBS: 55416.6 g NULL  9.788 6.915 -7.477 0.767
OBS: 55422.6 g NULL  0.128 8.122 -2.765 69.111
OBS: 55425.6 g NULL  -6.518 6.997 nan -1.166
OBS: 55428.6 g NULL  12.463 7.675 -7.739 0.669
OBS: 55440.5 g NULL  -20.543 10.554 nan -0.558
OBS: 55443.5 g NULL  4.530 8.311 -6.640 1.992
OBS: 55446.6 g NULL  2.858 6.489 -6.140 2.465
OBS: 55449.5 g NULL  -12.814 14.681 nan -1.244
OBS: 55452.4 g NULL  5.953 6.018 -6.937 1.098
OBS: 55458.3 g NULL  22.589 38.956 -8.385 1.872
OBS: 55467.4 g NULL  -9.861 17.701 nan -1.949
OBS: 55476.5 g NULL  -4.389 5.958 nan -1.474
OBS: 55479.3 g NULL  -0.707 9.985 nan -15.343
OBS: 55482.3 g NULL  -9.788 11.349 nan -1.259
OBS: 55485.3 g NULL  -2.966 19.506 nan -7.140
OBS: 55500.3 g NULL  -9.478 8.399 nan -0.962
OBS: 55503.3 g NULL  -9.899 8.142 nan -0.893
OBS: 55530.3 g NULL  -14.483 19.978 nan -1.498
OBS: 55767.6 g NULL  -2.789 7.627 nan -2.969
OBS: 55770.6 g NULL  -9.356 8.018 nan -0.930
OBS: 55773.6 g NULL  5.116 8.174 -6.772 1.735
OBS: 55776.6 g NULL  -1.649 7.136 nan -4.697
OBS: 55779.6 g NULL  4.198 6.339 -6.558 1.640
OBS: 55782.6 g NULL  -7.295 9.432 nan -1.404
OBS: 55794.6 g NULL  -7.528 12.490 nan -1.801
OBS: 55800.5 g NULL  -0.042 12.162 nan -315.892
OBS: 55803.6 g NULL  1.656 8.420 -5.548 5.520
OBS: 55806.6 g NULL  4.651 12.492 -6.669 2.917
OBS: 55809.6 g NULL  -1.057 7.431 nan -7.634
OBS: 55812.5 g NULL  -1.270 10.664 nan -9.119
OBS: 55821.4 g NULL  -14.538 12.893 nan -0.963
OBS: 55824.5 g NULL  -2.670 12.416 nan -5.050
OBS: 55828.4 g NULL  7.525 5.687 -7.191 0.820
OBS: 55830.3 g NULL  -12.182 8.265 nan -0.737
OBS: 55833.4 g NULL  -8.616 10.453 nan -1.317
OBS: 55836.4 g NULL  -0.645 8.799 nan -14.811
OBS: 55839.5 g NULL  -18.802 19.656 nan -1.135
OBS: 55852.4 g NULL  -1.554 15.444 nan -10.787
OBS: 55855.4 g NULL  -20.775 10.886 nan -0.569
OBS: 55858.4 g NULL  7.450 5.681 -7.180 0.828
OBS: 55863.3 g NULL  -24.078 13.140 nan -0.592
OBS: 55881.3 g NULL  -0.696 7.791 nan -12.159
OBS: 55887.2 g NULL  0.991 8.674 -4.990 9.506
OBS: 55889.3 g NULL  -13.136 7.398 nan -0.612
OBS: 55895.2 g NULL  2.054 7.317 -5.782 3.867
OBS: 56155.5 g NULL  -1.632 6.635 nan -4.415
OBS: 56161.6 g NULL  -1.076 7.690 nan -7.762
OBS: 56164.4 g NULL  45.870 18.351 -9.154 0.434
OBS: 56176.6 g NULL  -26.253 23.257 nan -0.962
OBS: 56206.4 g NULL  10.066 8.384 -7.507 0.904
OBS: 56209.4 g NULL  -1.541 7.061 nan -4.976
OBS: 56214.3 g NULL  -3.989 9.634 nan -2.622
OBS: 56217.3 g NULL  0.197 9.969 -3.236 54.945
OBS: 56220.3 g NULL  13.910 15.514 -7.858 1.211
OBS: 56235.3 g NULL  1.306 7.093 -5.290 5.898
OBS: 56238.2 g NULL  8.609 9.255 -7.337 1.167
OBS: 56241.2 g NULL  1.347 17.478 -5.323 14.088
OBS: 56243.3 g NULL  -1.704 11.870 nan -7.565
OBS: 56246.3 g NULL  -2.681 13.302 nan -5.388
OBS: 56480.6 g NULL  26.879 8.457 -8.574 0.342
OBS: 56507.6 g NULL  7.119 5.733 -7.131 0.874
OBS: 56512.6 g NULL  5.982 7.407 -6.942 1.344
OBS: 56518.6 g NULL  0.469 6.922 -4.177 16.030
OBS: 56531.6 g NULL  -1.394 13.212 nan -10.294
OBS: 56537.6 g NULL  8.218 7.428 -7.287 0.981
OBS: 56539.5 g NULL  7.820 9.296 -7.233 1.291
OBS: 56574.4 g NULL  0.328 18.297 -3.790 60.566
OBS: 56590.4 g NULL  -0.556 7.227 nan -14.107
OBS: 56593.3 g NULL  4.695 9.129 -6.679 2.111
OBS: 56601.3 g NULL  -2.000 18.215 nan -9.889
OBS: 56629.3 g NULL  -3.016 6.371 nan -2.294
OBS: 55083.5 r NULL  -0.535 12.576 nan -25.540
OBS: 55086.5 r NULL  0.665 11.387 -4.557 18.594
OBS: 55092.4 r NULL  15.796 9.656 -7.996 0.664
OBS: 55095.4 r NULL  -21.620 10.485 nan -0.527
OBS: 55098.5 r NULL  11.730 9.168 -7.673 0.849
OBS: 55101.5 r NULL  7.837 8.100 -7.235 1.122
