SURVEY:  PS1MD
SNID:  PSc350319
IAUC:    UNKNOWN
RA:        130.4206750  deg
DECL:       43.8639944  deg
MWEBV: 0.0228 +- 0.0011 MW E(B-V)
REDSHIFT_FINAL:  0.5125 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.7490 +- 0.3015
SEARCH_PEAKMJD: 55948.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc350319.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: dsp059

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 387
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.5 g NULL  16.000 14.962 -8.010 1.015
OBS: 55173.5 g NULL  6.761 9.439 -7.075 1.516
OBS: 55179.5 g NULL  1.003 5.161 -5.003 5.589
OBS: 55182.5 g NULL  3.978 6.708 -6.499 1.831
OBS: 55188.6 g NULL  1.365 8.769 -5.338 6.977
OBS: 55203.4 g NULL  10.188 6.569 -7.520 0.700
OBS: 55212.4 g NULL  10.072 4.767 -7.508 0.514
OBS: 55215.4 g NULL  -0.401 4.429 nan -11.978
OBS: 55221.4 g NULL  8.714 11.600 -7.351 1.445
OBS: 55230.5 g NULL  47.312 18.323 -9.187 0.420
OBS: 55233.4 g NULL  5.776 10.590 -6.904 1.991
OBS: 55236.3 g NULL  -18.645 12.389 nan -0.721
OBS: 55239.4 g NULL  -1.432 8.122 nan -6.157
OBS: 55242.3 g NULL  2.995 6.308 -6.191 2.287
OBS: 55248.4 g NULL  -5.634 7.550 nan -1.455
OBS: 55275.4 g NULL  -0.660 8.251 nan -13.578
OBS: 55479.6 g NULL  -0.755 19.950 nan -28.678
OBS: 55482.6 g NULL  -12.442 7.745 nan -0.676
OBS: 55485.6 g NULL  -3.800 8.562 nan -2.446
OBS: 55503.6 g NULL  -1.332 4.873 nan -3.973
OBS: 55509.6 g NULL  6.005 12.684 -6.946 2.293
OBS: 55515.6 g NULL  2.664 8.044 -6.064 3.279
OBS: 55518.6 g NULL  -14.059 7.808 nan -0.603
OBS: 55530.6 g NULL  -2.406 12.687 nan -5.724
OBS: 55545.5 g NULL  -8.453 9.875 nan -1.268
OBS: 55548.6 g NULL  1.263 6.788 -5.253 5.837
OBS: 55560.4 g NULL  1.311 7.677 -5.294 6.357
OBS: 55563.6 g NULL  -9.959 13.869 nan -1.512
OBS: 55566.6 g NULL  -1.709 7.942 nan -5.045
OBS: 55584.5 g NULL  -4.536 16.684 nan -3.993
OBS: 55587.6 g NULL  -9.945 13.255 nan -1.447
OBS: 55590.5 g NULL  0.357 6.092 -3.882 18.516
OBS: 55593.6 g NULL  -5.137 7.832 nan -1.655
OBS: 55596.3 g NULL  2.459 6.613 -5.977 2.920
OBS: 55602.3 g NULL  2.208 12.574 -5.860 6.183
OBS: 55632.3 g NULL  -12.258 11.750 nan -1.041
OBS: 55650.3 g NULL  -21.710 8.482 nan -0.424
OBS: 55653.3 g NULL  2.843 7.135 -6.135 2.725
OBS: 55665.3 g NULL  5.595 26.094 -6.870 5.064
OBS: 55889.6 g NULL  2.021 7.679 -5.764 4.125
OBS: 55892.5 g NULL  -0.100 13.778 nan -148.995
OBS: 55895.6 g NULL  5.062 9.989 -6.761 2.142
OBS: 55911.6 g NULL  10.597 13.411 -7.563 1.374
OBS: 55947.4 g NULL  30.552 11.915 -8.713 0.423
OBS: 55952.6 g NULL  17.307 6.899 -8.096 0.433
OBS: 55955.3 g NULL  27.145 8.328 -8.584 0.333
OBS: 55970.4 g NULL  0.083 9.898 -2.299 129.318
OBS: 55978.3 g NULL  41.178 20.560 -9.037 0.542
OBS: 55984.3 g NULL  18.793 8.936 -8.185 0.516
OBS: 56000.4 g NULL  4.922 6.596 -6.730 1.455
OBS: 56006.3 g NULL  10.369 7.354 -7.539 0.770
OBS: 56238.6 g NULL  -9.052 12.950 nan -1.553
OBS: 56243.6 g NULL  -6.131 14.487 nan -2.566
OBS: 56268.6 g NULL  -33.887 16.373 nan -0.525
OBS: 56271.6 g NULL  -9.554 8.334 nan -0.947
OBS: 56273.6 g NULL  7.391 13.651 -7.172 2.005
OBS: 56282.6 g NULL  -4.238 10.988 nan -2.815
OBS: 56295.5 g NULL  30.714 26.218 -8.718 0.927
OBS: 56303.5 g NULL  -14.280 12.954 nan -0.985
OBS: 56309.6 g NULL  13.072 7.318 -7.791 0.608
OBS: 56325.5 g NULL  -21.791 14.649 nan -0.730
OBS: 56328.4 g NULL  9.446 10.890 -7.438 1.252
OBS: 56331.5 g NULL  14.658 8.005 -7.915 0.593
OBS: 56333.4 g NULL  8.923 7.534 -7.376 0.917
OBS: 56354.4 g NULL  6.668 8.361 -7.060 1.361
OBS: 56357.3 g NULL  0.724 8.284 -4.649 12.427
OBS: 56360.3 g NULL  1.315 10.376 -5.297 8.570
OBS: 56384.3 g NULL  2.673 13.834 -6.068 5.619
