SURVEY:  PS1MD
SNID:  PSc530500
IAUC:    UNKNOWN
RA:        244.3000625  deg
DECL:       53.7469806  deg
MWEBV: 0.0100 +- 0.0009 MW E(B-V)
REDSHIFT_FINAL:  0.2728 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.4090 +- 0.1905
SEARCH_PEAKMJD: 56490.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc530500.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp058

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 289
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -2.869 25.911 nan -9.804
OBS: 54982.4 g NULL  1.360 18.140 -5.334 14.481
OBS: 54996.4 g NULL  7.708 10.123 -7.217 1.426
OBS: 54999.4 g NULL  2.012 10.199 -5.759 5.503
OBS: 55002.4 g NULL  0.893 14.344 -4.877 17.445
OBS: 55296.6 g NULL  -8.745 6938.395 nan -861.427
OBS: 55302.6 g NULL  34.283 21.500 -8.838 0.681
OBS: 55305.6 g NULL  -36.337 15.689 nan -0.469
OBS: 55326.5 g NULL  10.054 16.167 -7.506 1.746
OBS: 55329.5 g NULL  -27.178 17.978 nan -0.718
OBS: 55332.4 g NULL  -1.900 15.730 nan -8.990
OBS: 55335.4 g NULL  21.474 15.456 -8.330 0.781
OBS: 55338.4 g NULL  -15.435 25.942 nan -1.825
OBS: 55347.4 g NULL  -30.428 23.178 nan -0.827
OBS: 55353.4 g NULL  -6.191 7.663 nan -1.344
OBS: 55362.4 g NULL  9.437 11.983 -7.437 1.379
OBS: 55368.4 g NULL  4.763 21.507 -6.695 4.902
OBS: 55389.3 g NULL  -0.567 7.275 nan -13.943
OBS: 55425.3 g NULL  52.742 25.115 -9.305 0.517
OBS: 55428.3 g NULL  -139.490 652.877 nan -5.082
OBS: 55602.6 g NULL  -4.455 12.743 nan -3.105
OBS: 55677.6 g NULL  14.164 13.064 -7.878 1.001
OBS: 55701.6 g NULL  34.024 30.414 -8.829 0.971
OBS: 55710.5 g NULL  2.284 8.579 -5.897 4.079
OBS: 55722.4 g NULL  -4.748 56.348 nan -12.884
OBS: 55737.4 g NULL  23.048 24.977 -8.407 1.177
OBS: 55740.4 g NULL  -15.882 28.803 nan -1.969
OBS: 55743.3 g NULL  5.790 11.127 -6.907 2.087
OBS: 55746.3 g NULL  -5.567 7.708 nan -1.503
OBS: 55752.3 g NULL  -49.059 28.327 nan -0.627
OBS: 55761.3 g NULL  -7.987 11.199 nan -1.522
OBS: 55764.3 g NULL  -3.205 22.428 nan -7.598
OBS: 55767.3 g NULL  8.379 6.099 -7.308 0.790
OBS: 55770.3 g NULL  0.014 9.498 -0.381 726.205
OBS: 55773.3 g NULL  -2.449 163.023 nan -72.277
OBS: 55776.3 g NULL  -11.048 9.117 nan -0.896
OBS: 55779.3 g NULL  -7.137 24.199 nan -3.681
OBS: 55791.3 g NULL  -12.917 9.255 nan -0.778
OBS: 55794.3 g NULL  -4.072 7.835 nan -2.089
OBS: 55797.3 g NULL  7.072 8.401 -7.124 1.290
OBS: 55800.3 g NULL  -0.431 32.151 nan -80.974
OBS: 55803.3 g NULL  -6.272 10.711 nan -1.854
OBS: 56059.4 g NULL  14.681 20.859 -7.917 1.543
OBS: 56065.4 g NULL  4.938 6.028 -6.734 1.325
