SURVEY:  PS1MD
SNID:  PSc100102
IAUC:    UNKNOWN
RA:        130.0189667  deg
DECL:       44.0326000  deg
MWEBV: 0.0201 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.3708 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.7430 +- 0.0545
SEARCH_PEAKMJD: 55502.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc100102.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp058

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 392
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.5 g NULL  2.816 12.309 -6.124 4.746
OBS: 55173.5 g NULL  -3.688 10.744 nan -3.163
OBS: 55182.5 g NULL  -5.440 6.368 nan -1.271
OBS: 55188.6 g NULL  3.669 6.824 -6.411 2.019
OBS: 55203.4 g NULL  -1.767 5.209 nan -3.200
OBS: 55206.5 g NULL  -6.143 7.215 nan -1.275
OBS: 55212.4 g NULL  0.646 4.408 -4.525 7.411
OBS: 55215.4 g NULL  -0.329 4.101 nan -13.551
OBS: 55221.4 g NULL  23.777 15.846 -8.440 0.724
OBS: 55230.5 g NULL  27.644 25.189 -8.604 0.989
OBS: 55233.4 g NULL  -7.912 10.052 nan -1.379
OBS: 55236.3 g NULL  -16.959 10.546 nan -0.675
OBS: 55239.4 g NULL  -1.498 7.547 nan -5.472
OBS: 55242.3 g NULL  -4.554 8.032 nan -1.915
OBS: 55248.4 g NULL  -7.563 6.396 nan -0.918
OBS: 55275.4 g NULL  13.369 9.745 -7.815 0.791
OBS: 55479.6 g NULL  -0.185 27.907 nan -163.694
OBS: 55482.6 g NULL  -6.400 10.087 nan -1.711
OBS: 55485.6 g NULL  0.258 10.303 -3.530 43.326
OBS: 55503.6 g NULL  68.836 8.421 -9.595 0.133
OBS: 55509.6 g NULL  43.080 10.890 -9.086 0.274
OBS: 55515.6 g NULL  30.562 9.621 -8.713 0.342
OBS: 55518.6 g NULL  14.493 6.472 -7.903 0.485
