SURVEY:  PS1MD
SNID:  PSc330103
IAUC:    UNKNOWN
RA:        132.0251333  deg
DECL:       43.9803000  deg
MWEBV: 0.0252 +- 0.0008 MW E(B-V)
REDSHIFT_FINAL:  0.4260 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.4920 +- 0.1750
SEARCH_PEAKMJD: 55890.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc330103.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp059

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 384
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.5 g NULL  -42.727 16.293 nan -0.414
OBS: 55173.5 g NULL  -4.172 9.720 nan -2.529
OBS: 55179.5 g NULL  -1.218 7.066 nan -6.297
OBS: 55182.5 g NULL  -6.935 7.473 nan -1.170
OBS: 55188.6 g NULL  -2.788 8.194 nan -3.191
OBS: 55203.4 g NULL  -12.164 7.265 nan -0.648
OBS: 55206.5 g NULL  7.084 6.122 -7.126 0.938
OBS: 55212.4 g NULL  2.822 5.941 -6.126 2.286
OBS: 55215.4 g NULL  5.019 6.034 -6.751 1.305
OBS: 55221.4 g NULL  -18.062 13.502 nan -0.812
OBS: 55230.5 g NULL  6.664 17.266 -7.059 2.813
OBS: 55233.4 g NULL  -7.660 10.784 nan -1.529
OBS: 55236.3 g NULL  -2.022 10.099 nan -5.424
OBS: 55239.4 g NULL  -2.819 7.201 nan -2.774
OBS: 55242.3 g NULL  1.171 6.305 -5.171 5.847
OBS: 55248.4 g NULL  -14.630 11.634 nan -0.863
OBS: 55275.4 g NULL  -5.324 9.938 nan -2.027
OBS: 55479.6 g NULL  -16.980 26.999 nan -1.726
OBS: 55482.6 g NULL  17.517 13.196 -8.109 0.818
OBS: 55485.6 g NULL  -17.700 8.737 nan -0.536
OBS: 55503.6 g NULL  -4.421 5.707 nan -1.402
