SURVEY:  PS1MD
SNID:  PSc120094
IAUC:    UNKNOWN
RA:        150.5261625  deg
DECL:       2.0877944  deg
MWEBV: 0.0149 +- 0.0002 MW E(B-V)
REDSHIFT_FINAL:  0.4512 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 8.6580 +- 57.9275
SEARCH_PEAKMJD: 55566.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc120094.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp053

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 323
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  12.807 9.150 -7.769 0.776
OBS: 55176.6 g NULL  -0.903 8.273 nan -9.951
OBS: 55179.6 g NULL  -4.688 7.405 nan -1.715
OBS: 55188.6 g NULL  -0.356 9.370 nan -28.586
OBS: 55206.6 g NULL  4.359 3.550 -6.599 0.884
OBS: 55212.5 g NULL  1.546 5.272 -5.473 3.701
OBS: 55215.6 g NULL  -2.765 4.922 nan -1.933
OBS: 55217.5 g NULL  3.538 2.877 -6.372 0.883
OBS: 55221.5 g NULL  -15.968 16.790 nan -1.142
OBS: 55230.4 g NULL  15.466 45.117 -7.973 3.167
OBS: 55233.5 g NULL  -1.142 9.310 nan -8.850
OBS: 55236.5 g NULL  -3.592 4.570 nan -1.382
OBS: 55239.5 g NULL  4.983 5.482 -6.744 1.194
OBS: 55242.4 g NULL  -9.447 5.183 nan -0.596
OBS: 55248.4 g NULL  -0.017 7.667 nan -486.829
OBS: 55275.4 g NULL  6.312 6.928 -7.000 1.192
OBS: 55290.4 g NULL  10.683 27.328 -7.572 2.777
OBS: 55302.4 g NULL  -8.633 26.289 nan -3.306
OBS: 55305.3 g NULL  -7.580 14.135 nan -2.025
OBS: 55320.3 g NULL  -4.991 12.095 nan -2.631
OBS: 55545.5 g NULL  -6.533 6.967 nan -1.158
OBS: 55560.6 g NULL  91.082 6.300 -9.899 0.075
OBS: 55563.6 g NULL  98.944 12.050 -9.988 0.132
OBS: 55566.6 g NULL  96.648 12.902 -9.963 0.145
OBS: 55572.5 g NULL  97.101 12.212 -9.968 0.137
OBS: 55587.6 g NULL  31.349 9.697 -8.741 0.336
OBS: 55590.5 g NULL  30.218 7.279 -8.701 0.262
OBS: 55593.5 g NULL  16.030 5.684 -8.012 0.385
OBS: 55596.4 g NULL  24.476 9.415 -8.472 0.418
OBS: 55602.4 g NULL  1.067 28.407 -5.070 28.909
OBS: 55614.3 g NULL  30.076 14.241 -8.696 0.514
OBS: 55629.3 g NULL  -3.686 5.517 nan -1.625
OBS: 55632.3 g NULL  1.944 9.265 -5.722 5.174
OBS: 55635.3 g NULL  8.094 28.412 -7.270 3.811
OBS: 55644.4 g NULL  -23.068 35.922 nan -1.691
OBS: 55650.4 g NULL  -0.196 7.567 nan -41.939
OBS: 55653.4 g NULL  -7.290 9.047 nan -1.347
OBS: 55662.3 g NULL  -4.024 12.710 nan -3.430
OBS: 55674.3 g NULL  8.717 5.623 -7.351 0.700
OBS: 55677.3 g NULL  0.431 7.131 -4.086 17.963
OBS: 55680.3 g NULL  1.056 6.463 -5.059 6.648
OBS: 55941.6 g NULL  11.170 12.652 -7.620 1.230
OBS: 55947.6 g NULL  5.005 8.707 -6.749 1.889
OBS: 55949.6 g NULL  9.658 10.545 -7.462 1.185
OBS: 55952.6 g NULL  2.377 5.684 -5.940 2.596
OBS: 55955.6 g NULL  -0.265 8.190 nan -33.555
OBS: 55970.5 g NULL  -14.724 9.362 nan -0.690
OBS: 55973.5 g NULL  3.202 8.684 -6.264 2.944
OBS: 55984.3 g NULL  -0.471 7.685 nan -17.719
OBS: 56000.5 g NULL  1.847 10.174 -5.666 5.981
OBS: 56006.4 g NULL  -1.764 4.236 nan -2.607
OBS: 56014.3 g NULL  -1.386 7.381 nan -5.781
OBS: 56029.4 g NULL  -2.248 6.399 nan -3.091
OBS: 56032.4 g NULL  10.316 8.852 -7.534 0.932
OBS: 56040.3 g NULL  -1.503 7.187 nan -5.190
OBS: 56043.3 g NULL  -1.878 4.478 nan -2.589
OBS: 56325.5 g NULL  -32.468 16.106 nan -0.539
OBS: 56328.5 g NULL  0.719 9.263 -4.642 13.980
OBS: 56331.6 g NULL  -20.652 8.199 nan -0.431
OBS: 56333.4 g NULL  -1.633 5.411 nan -3.598
OBS: 56336.5 g NULL  -4.274 7.990 nan -2.030
OBS: 56354.4 g NULL  7.716 10.337 -7.219 1.455
OBS: 56357.4 g NULL  4.029 6.503 -6.513 1.753
OBS: 56360.3 g NULL  20.021 10.383 -8.254 0.563
OBS: 56384.3 g NULL  -16.513 10.274 nan -0.676
OBS: 56387.4 g NULL  -4.934 7.278 nan -1.601
OBS: 56395.3 g NULL  -4.738 8.051 nan -1.845
OBS: 56416.3 g NULL  5.794 7.276 -6.907 1.364
OBS: 56625.6 g NULL  -4.980 7.123 nan -1.553
OBS: 56630.6 g NULL  19.778 8.315 -8.240 0.456
OBS: 56636.6 g NULL  7.981 10.157 -7.255 1.382
OBS: 56657.6 g NULL  -14.007 10.662 nan -0.826
OBS: 56666.6 g NULL  19.095 11.998 -8.202 0.682
OBS: 56682.5 g NULL  -1.171 5.479 nan -5.080
OBS: 56709.3 g NULL  -15.538 12.050 nan -0.842
OBS: 55161.6 r NULL  0.851 10.683 -4.824 13.636
OBS: 55176.6 r NULL  8.704 9.138 -7.349 1.140
OBS: 55179.6 r NULL  -9.273 5.840 nan -0.684
OBS: 55188.6 r NULL  -9.820 8.226 nan -0.910
OBS: 55206.6 r NULL  1.532 4.795 -5.463 3.398
OBS: 55212.5 r NULL  -0.757 4.065 nan -5.834
OBS: 55215.6 r NULL  3.320 5.059 -6.303 1.654
OBS: 55217.5 r NULL  3.584 4.110 -6.386 1.245
OBS: 55221.5 r NULL  -13.229 11.022 nan -0.905
OBS: 55230.4 r NULL  -20.432 48.496 nan -2.577
OBS: 55233.5 r NULL  -13.297 10.005 nan -0.817
OBS: 55236.5 r NULL  -3.688 8.091 nan -2.382
OBS: 55239.5 r NULL  3.135 8.086 -6.241 2.800
OBS: 55242.4 r NULL  -5.768 8.618 nan -1.622
OBS: 55248.4 r NULL  1.733 9.627 -5.597 6.031
OBS: 55275.4 r NULL  -1.385 7.529 nan -5.900
OBS: 55290.4 r NULL  -23.910 35.906 nan -1.630
OBS: 55302.4 r NULL  -6.850 22.831 nan -3.619
OBS: 55305.3 r NULL  -0.195 13.770 nan -76.708
OBS: 55320.3 r NULL  -10.767 11.476 nan -1.157
OBS: 55545.5 r NULL  13.725 6.295 -7.844 0.498
OBS: 55560.6 r NULL  119.027 11.090 -10.189 0.101
OBS: 55563.6 r NULL  157.762 10.341 -10.495 0.071
OBS: 55566.6 r NULL  163.409 8.901 -10.533 0.059
OBS: 55572.6 r NULL  165.729 12.366 -10.548 0.081
OBS: 55587.6 r NULL  77.280 10.037 -9.720 0.141
OBS: 55590.5 r NULL  79.530 6.573 -9.751 0.090
OBS: 55593.5 r NULL  69.749 8.891 -9.609 0.138
OBS: 55596.4 r NULL  59.991 9.628 -9.445 0.174
OBS: 55602.4 r NULL  32.510 12.027 -8.780 0.402
OBS: 55614.4 r NULL  -29.652 152.549 nan -5.586
OBS: 55629.3 r NULL  -3.368 6.183 nan -1.993
OBS: 55632.3 r NULL  -0.615 5.935 nan -10.485
OBS: 55635.3 r NULL  -4.161 8.610 nan -2.247
OBS: 55644.4 r NULL  69.353 31.191 -9.603 0.488
OBS: 55650.4 r NULL  -2.251 7.731 nan -3.730
OBS: 55653.4 r NULL  3.046 8.360 -6.209 2.980
OBS: 55662.3 r NULL  -5.397 11.216 nan -2.256
OBS: 55674.3 r NULL  9.617 8.134 -7.458 0.918
OBS: 55677.3 r NULL  -0.071 6.099 nan -93.404
OBS: 55680.3 r NULL  8.596 15.750 -7.336 1.989
OBS: 55941.6 r NULL  -5.475 9.466 nan -1.877
OBS: 55947.6 r NULL  -1.377 7.997 nan -6.304
OBS: 55948.4 r NULL  -7.712 12.551 nan -1.767
OBS: 55952.6 r NULL  0.966 5.199 -4.963 5.842
OBS: 55955.6 r NULL  13.471 11.394 -7.824 0.918
OBS: 55970.5 r NULL  -11.325 11.613 nan -1.113
OBS: 55973.5 r NULL  20.329 6.400 -8.270 0.342
OBS: 55984.3 r NULL  -2.895 6.316 nan -2.369
