#               DATEOBS        MJDim filter      m    dm gr gr_err ri ri_err iz iz_err cflg photcodehex    flux_c  dflux_c ZPTMAG_c      flux   dflux ZPTMAG       type                                                                            cmpfile
 2009-10-14T01:45:09.98 55118.073032      g      -     -  -      -  -      -  -      -    -      0x1613   1551.17   932.84  33.2776   1414.29  850.42 33.177 0x00000011   ut091014h_templh/12/md01s063.g.091014h.31638_12_g.091214h.38221_12.diff.cut.dcmp
 2011-02-04T06:31:14.66 55596.271697      r      -     -  -      -  -      -  -      -    -      0x1614    -96.11  2724.33  33.4241    -53.10 1505.15 32.780 0x00000011  ut110204h_templh/12/md01s063.r.110204h.223163_12_r.100107h.36021_12.diff.cut.dcmp
 2009-09-15T07:48:41.18 55089.325477      i      -     -  -      -  -      -  -      -    -      0x1615   2330.26  2110.16  33.7031   2330.26 2110.05 33.703 0x00000011   ut090915h_templh/12/md01s063.i.090915h.31795_12_i.091215h.39068_12.diff.cut.dcmp
 2009-09-15T07:48:41.18 55089.325477      i      -     -  -      -  -      -  -      -    -      0x1615  -2241.65  2192.65  33.7031  -1846.75 1806.30 33.493 0x00000011   ut090915h_templh/12/md01s063.i.090915h.31795_12_i.091224h.40207_12.diff.cut.dcmp
 2009-12-15T08:14:35.92 55180.343471      i      -     -  -      -  -      -  -      -    -      0x1615  -4478.78  2462.18  33.7031  -4412.45 2425.37 33.687 0x00000011   ut091215h_templh/12/md01s063.i.091215h.39068_12_i.091224h.40207_12.diff.cut.dcmp
 2009-12-18T07:47:20.26 55183.324540      i      -     -  -      -  -      -  -      -    -      0x1615   4373.07  2431.81  33.7031   3948.45 2195.38 33.592 0x00000011   ut091218h_templh/12/md01s063.i.091218h.46557_12_i.091215h.39068_12.diff.cut.dcmp
 2009-12-18T07:47:20.34 55183.324541      i      -     -  -      -  -      -  -      -    -      0x1615    326.36  2619.56  33.7031    302.06 2424.53 33.619 0x00000011   ut091218h_templh/12/md01s063.i.091218h.46557_12_i.091224h.40207_12.diff.cut.dcmp
 2009-12-21T09:22:33.70 55186.390668      i      -     -  -      -  -      -  -      -    -      0x1615   -959.21  5886.90  33.7031   -860.27 5279.66 33.585 0x00000011   ut091221h_templh/12/md01s063.i.091221h.47074_12_i.091224h.40207_12.diff.cut.dcmp
 2009-12-21T09:22:33.89 55186.390670      i      -     -  -      -  -      -  -      -    -      0x1615   2421.59  5304.16  33.7031   2155.46 4721.20 33.577 0x00000011   ut091221h_templh/12/md01s063.i.091221h.47074_12_i.091215h.39068_12.diff.cut.dcmp
 2009-12-24T07:30:12.10 55189.312640      i      -     -  -      -  -      -  -      -    -      0x1615   4368.19  2384.00  33.7031   4368.19 2383.66 33.703 0x00000011   ut091224h_templh/12/md01s063.i.091224h.40207_12_i.091215h.39068_12.diff.cut.dcmp
 2010-01-08T07:18:19.80 55204.304396      i      -     -  -      -  -      -  -      -    -      0x1615    926.85  2685.09  33.7031    791.57 2293.17 33.532 0x00000011   ut100108h_templh/12/md01s063.i.100108h.35406_12_i.091224h.40207_12.diff.cut.dcmp
 2010-01-08T07:18:20.16 55204.304400      i      -     -  -      -  -      -  -      -    -      0x1615   5775.12  2380.85  33.7031   5775.12 2380.25 33.703 0x00000011   ut100108h_templh/12/md01s063.i.100108h.35406_12_i.091215h.39068_12.diff.cut.dcmp
 2010-01-17T05:48:48.67 55213.242230      i      -     -  -      -  -      -  -      -    -      0x1615   5468.24  2320.10  33.7031   5468.24 2319.55 33.703 0x00000011   ut100117h_templh/12/md01s063.i.100117h.49704_12_i.091215h.39068_12.diff.cut.dcmp
 2010-01-17T05:48:48.76 55213.242231      i      -     -  -      -  -      -  -      -    -      0x1615    909.38  2480.90  33.7031    810.71 2211.70 33.578 0x00000011   ut100117h_templh/12/md01s063.i.100117h.49704_12_i.091224h.40207_12.diff.cut.dcmp
 2010-01-26T05:31:18.82 55222.230079      i      -     -  -      -  -      -  -      -    -      0x1615  -4407.97  3326.87  33.7031  -3764.60 2841.08 33.532 0x00000011   ut100126h_templh/12/md01s063.i.100126h.97420_12_i.091224h.40207_12.diff.cut.dcmp
 2010-01-26T05:31:18.91 55222.230080      i      -     -  -      -  -      -  -      -    -      0x1615    -83.69  3262.77  33.7031    -83.69 3262.77 33.703 0x00000011   ut100126h_templh/12/md01s063.i.100126h.97420_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-06T14:02:20.54 55414.584960      i      -     -  -      -  -      -  -      -    -      0x1615   4128.35  2588.91  33.7031   4128.35 2588.63 33.703 0x00000011  ut100806h_templh/12/md01s063.i.100806h.135883_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-06T14:02:20.97 55414.584965      i      -     -  -      -  -      -  -      -    -      0x1615  -2163.41  2875.92  33.7031  -1847.65 2456.10 33.532 0x00000011  ut100806h_templh/12/md01s063.i.100806h.135883_12_i.091224h.40207_12.diff.cut.dcmp
 2010-08-09T14:09:12.31 55417.589726      i      -     -  -      -  -      -  -      -    -      0x1615  -3950.90  3101.92  33.7031  -3418.03 2683.37 33.546 0x00000011  ut100809h_templh/12/md01s063.i.100809h.136352_12_i.091224h.40207_12.diff.cut.dcmp
 2010-08-09T14:09:12.67 55417.589730      i      -     -  -      -  -      -  -      -    -      0x1615    569.50  2452.98  33.7031    569.50 2452.97 33.703 0x00000011  ut100809h_templh/12/md01s063.i.100809h.136352_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-15T14:04:35.89 55423.586527      i      -     -  -      -  -      -  -      -    -      0x1615   1748.77  3373.34  33.7031   1475.34 2845.87 33.519 0x00000011  ut100815h_templh/12/md01s063.i.100815h.139348_12_i.091224h.40207_12.diff.cut.dcmp
 2010-08-15T14:04:36.19 55423.586530      i      -     -  -      -  -      -  -      -    -      0x1615   6238.36  2664.79  33.7031   6238.36 2664.16 33.703 0x00000011  ut100815h_templh/12/md01s063.i.100815h.139348_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-18T14:18:42.91 55426.596330      i      -     -  -      -  -      -  -      -    -      0x1615   1868.21  2625.21  33.7031   1868.21 2625.15 33.703 0x00000011  ut100818h_templh/12/md01s063.i.100818h.140853_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-18T14:18:43.02 55426.596331      i      -     -  -      -  -      -  -      -    -      0x1615  -2827.57  3148.12  33.7031  -2362.29 2630.00 33.508 0x00000011  ut100818h_templh/12/md01s063.i.100818h.140853_12_i.091224h.40207_12.diff.cut.dcmp
 2010-08-27T12:56:00.10 55435.538890      i      -     -  -      -  -      -  -      -    -      0x1615   1670.50  3560.84  33.7031   1670.50 3560.81 33.703 0x00000011  ut100827h_templh/12/md01s063.i.100827h.145369_12_i.091215h.39068_12.diff.cut.dcmp
 2010-08-27T12:56:00.24 55435.538892      i      -     -  -      -  -      -  -      -    -      0x1615  -1606.97  3941.51  33.7031  -1372.42 3366.20 33.532 0x00000011  ut100827h_templh/12/md01s063.i.100827h.145369_12_i.091224h.40207_12.diff.cut.dcmp
 2010-09-05T14:06:19.92 55444.587731      i      -     -  -      -  -      -  -      -    -      0x1615   -247.22  2626.40  33.7031   -247.22 2626.40 33.703 0x00000011  ut100905h_templh/12/md01s063.i.100905h.149276_12_i.091215h.39068_12.diff.cut.dcmp
 2010-09-05T14:06:19.92 55444.587731      i      -     -  -      -  -      -  -      -    -      0x1615  -3708.27  2666.20  33.7031  -3251.86 2337.85 33.560 0x00000011  ut100905h_templh/12/md01s063.i.100905h.149276_12_i.091224h.40207_12.diff.cut.dcmp
 2010-09-08T13:16:50.88 55447.553367      i      -     -  -      -  -      -  -      -    -      0x1615   6776.64  2427.05  33.7031   6776.64 2426.24 33.703 0x00000011  ut100908h_templh/12/md01s063.i.100908h.151203_12_i.091215h.39068_12.diff.cut.dcmp
 2010-09-08T13:16:50.88 55447.553367      i      -     -  -      -  -      -  -      -    -      0x1615   2442.16  2556.62  33.7031   2290.10 2397.34 33.633 0x00000011  ut100908h_templh/12/md01s063.i.100908h.151203_12_i.091224h.40207_12.diff.cut.dcmp
 2010-09-17T13:52:02.62 55456.577808      i      -     -  -      -  -      -  -      -    -      0x1615    840.18  2971.55  33.7031    840.18 2971.54 33.703 0x00000011  ut100917h_templh/12/md01s063.i.100917h.155985_12_i.091215h.39068_12.diff.cut.dcmp
 2010-09-17T13:52:02.62 55456.577808      i      -     -  -      -  -      -  -      -    -      0x1615  -3351.84  3270.61  33.7031  -2862.62 2793.12 33.532 0x00000011  ut100917h_templh/12/md01s063.i.100917h.155985_12_i.091224h.40207_12.diff.cut.dcmp
 2010-10-08T12:20:30.10 55477.514237      i      -     -  -      -  -      -  -      -    -      0x1615   6738.07  2614.86  33.7031   6738.07 2614.12 33.703 0x00000011  ut101008h_templh/12/md01s063.i.101008h.167534_12_i.091215h.39068_12.diff.cut.dcmp
 2010-10-08T12:20:30.10 55477.514237      i      -     -  -      -  -      -  -      -    -      0x1615   1603.65  2868.64  33.7031   1369.59 2449.91 33.532 0x00000011  ut101008h_templh/12/md01s063.i.101008h.167534_12_i.091224h.40207_12.diff.cut.dcmp
 2010-10-14T14:02:10.67 55483.584846      i      -     -  -      -  -      -  -      -    -      0x1615   4663.22  3873.64  33.7031   4663.22 3873.40 33.703 0x00000011  ut101014h_templh/12/md01s063.i.101014h.171503_12_i.091215h.39068_12.diff.cut.dcmp
 2010-10-14T14:02:10.67 55483.584846      i      -     -  -      -  -      -  -      -    -      0x1615     13.78  5747.64  33.7031     11.69 4877.19 33.525 0x00000011  ut101014h_templh/12/md01s063.i.101014h.171503_12_i.091224h.40207_12.diff.cut.dcmp
 2010-10-29T12:23:43.66 55498.516478      i      -     -  -      -  -      -  -      -    -      0x1615  -3302.03  3604.59  33.7031  -3302.03 3604.46 33.703 0x00000011  ut101029h_templh/12/md01s063.i.101029h.175158_12_i.091215h.39068_12.diff.cut.dcmp
 2010-10-29T12:23:43.66 55498.516478      i      -     -  -      -  -      -  -      -    -      0x1615  -5948.75  3899.65  33.7031  -5080.49 3330.14 33.532 0x00000011  ut101029h_templh/12/md01s063.i.101029h.175158_12_i.091224h.40207_12.diff.cut.dcmp
 2010-11-07T10:13:11.48 55507.425827      i      -     -  -      -  -      -  -      -    -      0x1615   1007.81  2938.68  33.7031   1007.81 2938.67 33.703 0x00000011  ut101107h_templh/12/md01s063.i.101107h.179119_12_i.091215h.39068_12.diff.cut.dcmp
 2010-11-07T10:13:11.48 55507.425827      i      -     -  -      -  -      -  -      -    -      0x1615  -3156.24  3150.57  33.7031  -2695.57 2690.61 33.532 0x00000011  ut101107h_templh/12/md01s063.i.101107h.179119_12_i.091224h.40207_12.diff.cut.dcmp
 2010-11-10T09:13:16.49 55510.384219      i      -     -  -      -  -      -  -      -    -      0x1615   4556.90  2676.80  33.7031   4556.90 2676.47 33.703 0x00000011  ut101110h_templh/12/md01s063.i.101110h.180874_12_i.091215h.39068_12.diff.cut.dcmp
 2010-11-10T09:13:16.49 55510.384219      i      -     -  -      -  -      -  -      -    -      0x1615  -1605.78  2846.72  33.7031  -1371.41 2431.19 33.532 0x00000011  ut101110h_templh/12/md01s063.i.101110h.180874_12_i.091224h.40207_12.diff.cut.dcmp
 2010-11-16T09:49:12.10 55516.409168      i      -     -  -      -  -      -  -      -    -      0x1615   5611.38  3575.66  33.7031   5611.38 3575.28 33.703 0x00000011  ut101116h_templh/12/md01s063.i.101116h.182960_12_i.091215h.39068_12.diff.cut.dcmp
 2010-11-16T09:49:12.10 55516.409168      i      -     -  -      -  -      -  -      -    -      0x1615   2073.92  3838.39  33.7031   1771.22 3278.11 33.532 0x00000011  ut101116h_templh/12/md01s063.i.101116h.182960_12_i.091224h.40207_12.diff.cut.dcmp
 2010-12-04T10:42:34.51 55534.446233      i      -     -  -      -  -      -  -      -    -      0x1615   8477.20  5542.62  33.7031   7070.54 4622.44 33.506 0x00000011  ut101204h_templh/12/md01s063.i.101204h.193347_12_i.091215h.39068_12.diff.cut.dcmp
 2010-12-04T10:42:34.51 55534.446233      i      -     -  -      -  -      -  -      -    -      0x1615   4943.97  5872.37  33.7031   4192.14 4979.21 33.524 0x00000011  ut101204h_templh/12/md01s063.i.101204h.193347_12_i.091224h.40207_12.diff.cut.dcmp
 2010-12-25T09:05:39.77 55555.378932      i      -     -  -      -  -      -  -      -    -      0x1615  -8004.91  6659.77  33.7031  -5765.49 4796.37 33.347 0x00000011  ut101225h_templh/12/md01s063.i.101225h.205234_12_i.091224h.40207_12.diff.cut.dcmp
 2011-01-09T08:23:30.93 55570.349663      i      -     -  -      -  -      -  -      -    -      0x1615 -25086.89 11589.97  33.7031 -19639.34 9071.42 33.437 0x00000011  ut110109h_templh/12/md01s063.i.110109h.213556_12_i.091224h.40207_12.diff.cut.dcmp
 2011-01-27T06:29:29.94 55588.270485      i      -     -  -      -  -      -  -      -    -      0x1615   1776.10  3338.98  33.7031   1776.10 3338.94 33.703 0x00000011  ut110127h_templh/12/md01s063.i.110127h.217552_12_i.091215h.39068_12.diff.cut.dcmp
 2011-01-27T06:29:29.94 55588.270485      i      -     -  -      -  -      -  -      -    -      0x1615  -5193.15  3780.90  33.7031  -4435.18 3228.79 33.532 0x00000011  ut110127h_templh/12/md01s063.i.110127h.217552_12_i.091224h.40207_12.diff.cut.dcmp
 2011-02-02T06:29:43.31 55594.270640      i      -     -  -      -  -      -  -      -    -      0x1615  -1394.13  2785.42  33.7031  -1394.13 2785.39 33.703 0x00000011  ut110202h_templh/12/md01s063.i.110202h.220724_12_i.091215h.39068_12.diff.cut.dcmp
 2011-02-02T06:29:43.31 55594.270640      i      -     -  -      -  -      -  -      -    -      0x1615  -4475.17  3119.27  33.7031  -3821.99 2663.76 33.532 0x00000011  ut110202h_templh/12/md01s063.i.110202h.220724_12_i.091224h.40207_12.diff.cut.dcmp
 2011-02-05T06:17:51.90 55597.262406      i      -     -  -      -  -      -  -      -    -      0x1615   4828.21  3234.24  33.7031   4828.21 3233.93 33.703 0x00000011  ut110205h_templh/12/md01s063.i.110205h.224139_12_i.091215h.39068_12.diff.cut.dcmp
 2011-02-05T06:17:51.90 55597.262406      i      -     -  -      -  -      -  -      -    -      0x1615    666.20  3744.36  33.7031    559.61 3145.26 33.514 0x00000011  ut110205h_templh/12/md01s063.i.110205h.224139_12_i.091224h.40207_12.diff.cut.dcmp
 2011-08-04T13:33:01.01 55777.564595      i      -     -  -      -  -      -  -      -    -      0x1615   2435.47  2759.42  33.7031   2234.72 2531.88 33.610 0x00000011  ut110804h_templh/12/md01s063.i.110804h.353160_12_i.091215h.39068_12.diff.cut.dcmp
 2011-08-04T13:33:01.01 55777.564595      i      -     -  -      -  -      -  -      -    -      0x1615  -1519.72  3063.58  33.7031  -1408.91 2840.17 33.621 0x00000011  ut110804h_templh/12/md01s063.i.110804h.353160_12_i.091224h.40207_12.diff.cut.dcmp
 2009-09-24T08:17:27.99 55098.345463      z      -     -  -      -  -      -  -      -    -      0x1616    227.01  2736.09  33.2375    227.01 2736.09 33.237 0x00000011   ut090924h_templh/12/md01s063.z.090924h.31872_12_z.091216h.42887_12.diff.cut.dcmp
 2009-09-24T08:17:27.99 55098.345463      z      -     -  -      -  -      -  -      -    -      0x1616  -1980.56  2870.34  33.2375  -1951.05 2827.51 33.221 0x00000011   ut090924h_templh/12/md01s063.z.090924h.31872_12_z.100118h.50689_12.diff.cut.dcmp
 2009-12-16T06:49:28.70 55181.284360      z      -     -  -      -  -      -  -      -    -      0x1616  -1522.14  2667.37  33.2375  -1557.45 2729.21 33.262 0x00000011   ut091216h_templh/12/md01s063.z.091216h.42887_12_z.100118h.50689_12.diff.cut.dcmp
 2009-12-19T06:36:41.47 55184.275480      z      -     -  -      -  -      -  -      -    -      0x1616   3528.40  3073.60  33.2375   3528.40 3073.43 33.237 0x00000011   ut091219h_templh/12/md01s063.z.091219h.48453_12_z.091216h.42887_12.diff.cut.dcmp
 2009-12-19T06:36:41.47 55184.275480      z      -     -  -      -  -      -  -      -    -      0x1616   2818.37  3493.76  33.2375   2797.16 3467.38 33.229 0x00000011   ut091219h_templh/12/md01s063.z.091219h.48453_12_z.100118h.50689_12.diff.cut.dcmp
 2009-12-22T06:11:41.57 55187.258120      z      -     -  -      -  -      -  -      -    -      0x1616  -4884.03  3188.48  33.2375  -4544.21 2966.33 33.159 0x00000011   ut091222h_templh/12/md01s063.z.091222h.48176_12_z.091216h.42887_12.diff.cut.dcmp
 2009-12-22T06:11:41.57 55187.258120      z      -     -  -      -  -      -  -      -    -      0x1616  -5888.80  3434.66  33.2375  -5889.34 3434.54 33.238 0x00000011   ut091222h_templh/12/md01s063.z.091222h.48176_12_z.100118h.50689_12.diff.cut.dcmp
 2010-01-04T07:25:19.25 55200.309251      z      -     -  -      -  -      -  -      -    -      0x1616  -2285.26  7270.27  33.2375  -2285.26 7270.24 33.237 0x00000011   ut100104h_templh/12/md01s063.z.100104h.35146_12_z.091216h.42887_12.diff.cut.dcmp
 2010-01-06T07:15:36.00 55202.302500      z      -     -  -      -  -      -  -      -    -      0x1616  -1278.24  2329.85  33.2375  -1278.24 2329.82 33.237 0x00000011   ut100106h_templh/12/md01s063.z.100106h.47267_12_z.091216h.42887_12.diff.cut.dcmp
 2010-01-06T07:15:36.00 55202.302500      z      -     -  -      -  -      -  -      -    -      0x1616  -1933.67  2943.23  33.2375  -1692.09 2575.47 33.093 0x00000011   ut100106h_templh/12/md01s063.z.100106h.47267_12_z.100118h.50689_12.diff.cut.dcmp
 2010-01-09T08:20:57.90 55205.347892      z      -     -  -      -  -      -  -      -    -      0x1616    565.69  2923.43  33.2375    565.69 2923.43 33.237 0x00000011   ut100109h_templh/12/md01s063.z.100109h.47559_12_z.091216h.42887_12.diff.cut.dcmp
 2010-01-09T08:20:57.90 55205.347892      z      -     -  -      -  -      -  -      -    -      0x1616    511.99  3052.70  33.2375    504.36 3007.21 33.221 0x00000011   ut100109h_templh/12/md01s063.z.100109h.47559_12_z.100118h.50689_12.diff.cut.dcmp
 2010-01-15T05:38:03.26 55211.234760      z      -     -  -      -  -      -  -      -    -      0x1616  -2649.33  3608.55  33.2375  -2649.33 3608.47 33.237 0x00000011   ut100115h_templh/12/md01s063.z.100115h.50022_12_z.091216h.42887_12.diff.cut.dcmp
 2010-01-15T05:38:03.26 55211.234760      z      -     -  -      -  -      -  -      -    -      0x1616  -4923.31  4816.45  33.2375  -4968.41 4860.35 33.247 0x00000011   ut100115h_templh/12/md01s063.z.100115h.50022_12_z.100118h.50689_12.diff.cut.dcmp
 2010-01-18T05:51:25.06 55214.244040      z      -     -  -      -  -      -  -      -    -      0x1616   1461.31  2533.04  33.2375   1461.31 2533.00 33.237 0x00000011   ut100118h_templh/12/md01s063.z.100118h.50689_12_z.091216h.42887_12.diff.cut.dcmp
 2010-07-29T13:48:07.78 55406.575090      z 23.066 0.356  -      -  -      -  -      -    -      0x1616  11709.52  3844.59  33.2375  11709.52 3843.06 33.237 0x00000011  ut100729h_templh/12/md01s063.z.100729h.133424_12_z.091216h.42887_12.diff.cut.dcmp
 2010-07-29T13:48:07.78 55406.575090      z      -     -  -      -  -      -  -      -    -      0x1616  10633.41  4317.69  33.2375  10474.96 4252.25 33.221 0x00000011  ut100729h_templh/12/md01s063.z.100729h.133424_12_z.100118h.50689_12.diff.cut.dcmp
 2010-07-30T14:12:56.45 55407.592320      z      -     -  -      -  -      -  -      -    -      0x1616   4636.52  3528.87  33.2375   4636.52 3528.61 33.237 0x00000011  ut100730h_templh/12/md01s063.z.100730h.132277_12_z.091216h.42887_12.diff.cut.dcmp
 2010-07-30T14:12:56.45 55407.592320      z      -     -  -      -  -      -  -      -    -      0x1616   4197.56  3701.96  33.2375   4135.01 3646.60 33.221 0x00000011  ut100730h_templh/12/md01s063.z.100730h.132277_12_z.100118h.50689_12.diff.cut.dcmp
 2010-08-16T14:22:07.68 55424.598700      z      -     -  -      -  -      -  -      -    -      0x1616   3989.89  2987.80  33.2375   3989.89 2987.57 33.237 0x00000011  ut100816h_templh/12/md01s063.z.100816h.139739_12_z.091216h.42887_12.diff.cut.dcmp
 2010-08-16T14:22:07.68 55424.598700      z      -     -  -      -  -      -  -      -    -      0x1616   2107.96  3278.64  33.2375   2076.55 3229.73 33.221 0x00000011  ut100816h_templh/12/md01s063.z.100816h.139739_12_z.100118h.50689_12.diff.cut.dcmp
 2010-08-19T14:18:23.90 55427.596110      z      -     -  -      -  -      -  -      -    -      0x1616    440.76  2472.31  33.2375    440.76 2472.31 33.237 0x00000011  ut100819h_templh/12/md01s063.z.100819h.141164_12_z.091216h.42887_12.diff.cut.dcmp
 2010-08-19T14:18:23.90 55427.596110      z      -     -  -      -  -      -  -      -    -      0x1616  -1457.10  2681.21  33.2375  -1435.39 2641.22 33.221 0x00000011  ut100819h_templh/12/md01s063.z.100819h.141164_12_z.100118h.50689_12.diff.cut.dcmp
 2010-08-31T14:32:21.40 55439.605803      z      -     -  -      -  -      -  -      -    -      0x1616   -507.45  2623.47  33.2375   -507.45 2623.47 33.237 0x00000011  ut100831h_templh/12/md01s063.z.100831h.146440_12_z.091216h.42887_12.diff.cut.dcmp
 2010-08-31T14:32:21.40 55439.605803      z      -     -  -      -  -      -  -      -    -      0x1616  -2099.85  2712.08  33.2375  -2068.56 2671.60 33.221 0x00000011  ut100831h_templh/12/md01s063.z.100831h.146440_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-03T14:38:23.67 55442.609996      z      -     -  -      -  -      -  -      -    -      0x1616  -1953.74  2812.61  33.2375  -1953.74 2812.55 33.237 0x00000011  ut100903h_templh/12/md01s063.z.100903h.148128_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-03T14:38:23.67 55442.609996      z      -     -  -      -  -      -  -      -    -      0x1616  -3899.64  3015.64  33.2375  -3841.53 2970.49 33.221 0x00000011  ut100903h_templh/12/md01s063.z.100903h.148128_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-06T13:36:02.27 55445.566693      z      -     -  -      -  -      -  -      -    -      0x1616    399.62  2803.57  33.2375    399.62 2803.57 33.237 0x00000011  ut100906h_templh/12/md01s063.z.100906h.149814_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-06T13:36:02.27 55445.566693      z      -     -  -      -  -      -  -      -    -      0x1616   -796.30  3069.92  33.2375   -784.51 3024.45 33.221 0x00000011  ut100906h_templh/12/md01s063.z.100906h.149814_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-09T14:40:33.64 55448.611501      z      -     -  -      -  -      -  -      -    -      0x1616  -6689.90  3536.69  33.2375  -6689.90 3536.15 33.237 0x00000011  ut100909h_templh/12/md01s063.z.100909h.151673_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-09T14:40:33.64 55448.611501      z      -     -  -      -  -      -  -      -    -      0x1616  -8319.52  3890.16  33.2375  -8195.55 3831.44 33.221 0x00000011  ut100909h_templh/12/md01s063.z.100909h.151673_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-12T14:06:06.22 55451.587572      z      -     -  -      -  -      -  -      -    -      0x1616  -1878.33  4205.98  33.2375  -1878.33 4205.94 33.237 0x00000011  ut100912h_templh/12/md01s063.z.100912h.152998_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-12T14:06:06.22 55451.587572      z      -     -  -      -  -      -  -      -    -      0x1616  -2800.24  4817.24  33.2375  -2758.51 4745.39 33.221 0x00000011  ut100912h_templh/12/md01s063.z.100912h.152998_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-15T13:43:36.52 55454.571950      z      -     -  -      -  -      -  -      -    -      0x1616  -3765.29  3120.39  33.2375  -3765.29 3120.20 33.237 0x00000011  ut100915h_templh/12/md01s063.z.100915h.155075_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-15T13:43:36.52 55454.571950      z      -     -  -      -  -      -  -      -    -      0x1616  -3923.73  3235.18  33.2375  -3865.26 3186.77 33.221 0x00000011  ut100915h_templh/12/md01s063.z.100915h.155075_12_z.100118h.50689_12.diff.cut.dcmp
 2010-09-27T13:02:56.09 55466.543705      z      -     -  -      -  -      -  -      -    -      0x1616  -4800.48  4041.09  33.2375  -4800.48 4040.85 33.237 0x00000011  ut100927h_templh/12/md01s063.z.100927h.162423_12_z.091216h.42887_12.diff.cut.dcmp
 2010-09-27T13:02:56.09 55466.543705      z      -     -  -      -  -      -  -      -    -      0x1616  -7251.60  4545.49  33.2375  -7143.55 4477.27 33.221 0x00000011  ut100927h_templh/12/md01s063.z.100927h.162423_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-06T13:54:01.76 55475.579187      z      -     -  -      -  -      -  -      -    -      0x1616   -713.60  4166.06  33.2375   -713.60 4166.05 33.237 0x00000011  ut101006h_templh/12/md01s063.z.101006h.166431_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-06T13:54:01.76 55475.579187      z      -     -  -      -  -      -  -      -    -      0x1616   3136.74  5770.86  33.2375   3137.90 5772.91 33.238 0x00000011  ut101006h_templh/12/md01s063.z.101006h.166431_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-09T14:08:47.74 55478.589441      z      -     -  -      -  -      -  -      -    -      0x1616   -488.49  3248.29  33.2375   -488.49 3248.29 33.237 0x00000011  ut101009h_templh/12/md01s063.z.101009h.168078_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-09T14:08:47.74 55478.589441      z      -     -  -      -  -      -  -      -    -      0x1616  -1240.08  3495.03  33.2375  -1221.60 3442.93 33.221 0x00000011  ut101009h_templh/12/md01s063.z.101009h.168078_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-12T14:08:57.45 55481.589554      z      -     -  -      -  -      -  -      -    -      0x1616   9214.95  5176.90  33.2375   9214.95 5176.20 33.237 0x00000011  ut101012h_templh/12/md01s063.z.101012h.170027_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-12T14:08:57.45 55481.589554      z      -     -  -      -  -      -  -      -    -      0x1616   9726.96  5834.99  33.2375   9396.74 5636.23 33.200 0x00000011  ut101012h_templh/12/md01s063.z.101012h.170027_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-15T13:58:17.80 55484.582150      z      -     -  -      -  -      -  -      -    -      0x1616   2527.92  2953.32  33.2375   2527.92 2953.23 33.237 0x00000011  ut101015h_templh/12/md01s063.z.101015h.172042_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-15T13:58:17.80 55484.582150      z      -     -  -      -  -      -  -      -    -      0x1616   1895.96  3165.14  33.2375   1900.86 3173.26 33.240 0x00000011  ut101015h_templh/12/md01s063.z.101015h.172042_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-18T08:20:06.20 55487.347294      z      -     -  -      -  -      -  -      -    -      0x1616   2674.38  5703.45  33.2375   2674.38 5703.40 33.237 0x00000011  ut101018h_templh/12/md01s063.z.101018h.173293_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-18T08:20:06.20 55487.347294      z      -     -  -      -  -      -  -      -    -      0x1616    725.41  7157.72  33.2375    714.60 7051.06 33.221 0x00000011  ut101018h_templh/12/md01s063.z.101018h.173293_12_z.100118h.50689_12.diff.cut.dcmp
 2010-10-30T10:49:06.67 55499.450772      z      -     -  -      -  -      -  -      -    -      0x1616   -344.78  3626.25  33.2375   -344.78 3626.25 33.237 0x00000011  ut101030h_templh/12/md01s063.z.101030h.175620_12_z.091216h.42887_12.diff.cut.dcmp
 2010-10-30T10:49:06.67 55499.450772      z      -     -  -      -  -      -  -      -    -      0x1616   -304.77  3699.94  33.2375   -300.23 3644.81 33.221 0x00000011  ut101030h_templh/12/md01s063.z.101030h.175620_12_z.100118h.50689_12.diff.cut.dcmp
