#               DATEOBS        MJDim filter      m    dm gr gr_err ri ri_err iz iz_err cflg photcodehex   flux_c dflux_c ZPTMAG_c     flux   dflux ZPTMAG       type                                                                               cmpfile
 2010-09-26T06:01:28.13 55465.251020      i 21.850 0.119  -      -  -      -  -      -    -      0x1615 10920.55 1197.64  31.9453 10511.98 1148.72 31.904 0x00000011 ut100926l_templl/114/md11s100.i.100926l.162300_114_i.100929l.164172_114.diff.cut.dcmp
 2010-10-05T05:30:11.52 55474.229300      i 21.117 0.056  -      -  -      -  -      -    -      0x1615 21445.51 1126.01  31.9453 20713.64 1070.56 31.908 0x00000011 ut101005l_templl/114/md11s100.i.101005l.166231_114_i.100929l.164172_114.diff.cut.dcmp
 2010-09-21T06:06:53.13 55460.254782      y      -     -  -      -  -      -  -      -    -      0x1617  1728.54  833.46  29.8560  1798.37  866.97 29.899 0x00000011 ut100921l_templl/114/md11s100.y.100921l.158229_114_y.100925l.161981_114.diff.cut.dcmp
 2010-09-22T06:01:22.91 55461.250960      y      -     -  -      -  -      -  -      -    -      0x1617   990.29  781.90  29.8560  1035.53  817.56 29.904 0x00000011 ut100922l_templl/114/md11s100.y.100922l.158460_114_y.100925l.161981_114.diff.cut.dcmp
 2010-09-23T06:02:16.17 55462.251576      y      -     -  -      -  -      -  -      -    -      0x1617   156.71  663.57  29.8560   163.19  691.01 29.900 0x00000011 ut100923l_templl/114/md11s100.y.100923l.159167_114_y.100925l.161981_114.diff.cut.dcmp
 2010-09-24T06:02:03.34 55463.251428      y      -     -  -      -  -      -  -      -    -      0x1617  -870.85  756.53  29.8560  -870.85  756.49 29.856 0x00000011 ut100924l_templl/114/md11s100.y.100924l.161372_114_y.100925l.161981_114.diff.cut.dcmp
