#               DATEOBS        MJDim filter      m    dm gr gr_err ri ri_err iz iz_err cflg photcodehex   flux_c dflux_c ZPTMAG_c     flux   dflux ZPTMAG       type                                                                               cmpfile
 2010-09-26T06:01:28.13 55465.251020      i 21.303 0.071  -      -  -      -  -      -    -      0x1615 16328.65 1074.18  31.8356 15797.57 1028.91 31.800 0x00000011 ut100926m_templm/112/md11s112.i.100926m.162307_112_i.100929m.164180_112.diff.cut.dcmp
 2010-10-05T05:30:11.52 55474.229300      i 21.524 0.088  -      -  -      -  -      -    -      0x1615 13318.89 1083.79  31.8356 13266.25 1072.50 31.831 0x00000011 ut101005m_templm/112/md11s112.i.101005m.166238_112_i.100929m.164180_112.diff.cut.dcmp
 2010-09-21T06:05:11.21 55460.253602      y      -     -  -      -  -      -  -      -    -      0x1617   773.23  781.58  30.0930   764.24  772.46 30.080 0x00000011 ut100921m_templm/112/md11s112.y.100921m.158237_112_y.100923m.159174_112.diff.cut.dcmp
 2010-09-22T06:01:22.91 55461.250960      y      -     -  -      -  -      -  -      -    -      0x1617  1094.66  903.80  30.0930  1096.07  904.91 30.094 0x00000011 ut100922m_templm/112/md11s112.y.100922m.158468_112_y.100923m.159174_112.diff.cut.dcmp
 2010-09-24T06:02:03.34 55463.251428      y      -     -  -      -  -      -  -      -    -      0x1617  -690.83  668.90  30.0930  -690.83  668.87 30.093 0x00000011 ut100924m_templm/112/md11s112.y.100924m.161380_112_y.100923m.159174_112.diff.cut.dcmp
 2010-09-25T06:00:32.93 55464.250381      y      -     -  -      -  -      -  -      -    -      0x1617  -941.72  822.02  30.0930  -941.72  821.97 30.093 0x00000011 ut100925m_templm/112/md11s112.y.100925m.161989_112_y.100923m.159174_112.diff.cut.dcmp
