#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        p434 134.354138274 -62.1508333059    0.03441     0.3383     0.3372    01:12:40.253   +00:14:56.591
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py p434.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/18 15:47:55 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3383 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb5.031020_0111.031_12.diff.fits_CTIO4m_MOSAIC_II    52932.050700   R4m        -0.1883000000   0.4243000000   0.4243000000
wbb5.031024_0124.054_12.diff.fits_CTIO4m_MOSAIC_II    52936.060000   R4m        -0.0775000000   1.4183000000   1.4183000000
wbb5.031030_0132.075_12.diff.fits_CTIO4m_MOSAIC_II    52942.065300   R4m        -0.1386000000   0.5309000000   0.5309000000
wbb5.031101_0044.049_12.diff.fits_CTIO4m_MOSAIC_II    52944.032500   R4m         0.7486000000   1.1039000000   1.1039000000
wbb5.031101_0122.054_12.diff.fits_CTIO4m_MOSAIC_II    52944.058400   R4m        -0.6307000000   1.3995000000   1.3995000000
wbb5.031117_0159.053_12.diff.fits_CTIO4m_MOSAIC_II    52960.085900   R4m         1.0383000000   1.0328000000   1.0328000000
wbb5.031121_0206.066_12.diff.fits_CTIO4m_MOSAIC_II    52964.088700   R4m        -0.7066000000   0.5490000000   0.5490000000
wbb5.031125_0046.052_12.diff.fits_CTIO4m_MOSAIC_II    52968.033500   R4m        -0.4057000000   0.3947000000   0.3947000000
wbb5.031129_0148.289_12.diff.fits_CTIO4m_MOSAIC_II    52972.076300   R4m         0.3092000000   0.5177000000   0.5177000000
wbb5.031201_0036.038_12.diff.fits_CTIO4m_MOSAIC_II    52974.026400   R4m         0.4249000000   0.7135000000   0.7135000000
wbb5.031215_0207.050_12.diff.fits_CTIO4m_MOSAIC_II    52988.089600   R4m         0.3485000000   0.4681000000   0.4681000000
wbb5.031219_0254.018_12.diff.fits_CTIO4m_MOSAIC_II    52992.122100   R4m        -0.4715000000   0.6588000000   0.6588000000
wbb5.031223_0136.039_12.diff.fits_CTIO4m_MOSAIC_II    52996.068500   R4m         0.0749000000   0.3960000000   0.3960000000
wbb5.031225_0122.033_12.diff.fits_CTIO4m_MOSAIC_II    52998.059600   R4m         0.6428000000   0.6006000000   0.6006000000
wbb5.031229_0056.030_12.diff.fits_CTIO4m_MOSAIC_II    53002.041000   R4m         0.6157000000   0.8339000000   0.8339000000
wbb5.040920_0222.028_12.diff.fits_CTIO4m_MOSAIC_II    53268.100000   R4m         0.3408000000   0.9276000000   0.9276000000
wbb5.041009_0120.1056_12.diff.fits_CTIO4m_MOSAIC_II   53287.058000   R4m        -1.8964000000   1.1654000000   1.1654000000
wbb5.041013_0118.044_12.diff.fits_CTIO4m_MOSAIC_II    53291.056000   R4m        -0.9040000000   1.0893000000   1.0893000000
wbb5.041017_0125.1036_12.diff.fits_CTIO4m_MOSAIC_II   53295.060200   R4m         0.2673000000   0.5838000000   0.5838000000
wbb5.041021_0131.060_12.diff.fits_CTIO4m_MOSAIC_II    53299.064900   R4m         0.2466000000   0.5832000000   0.5832000000
wbb5.041112_0133.168_12.diff.fits_CTIO4m_MOSAIC_II    53321.066300   R4m        -1.1834000000   1.7137000000   1.7137000000
wbb5.041116_0138.078_12.diff.fits_CTIO4m_MOSAIC_II    53325.069100   R4m        -0.5138000000   0.4238000000   0.4238000000
wbb5.041205_0217.069_12.diff.fits_CTIO4m_MOSAIC_II    53344.096500   R4m         0.1136000000   0.4844000000   0.4844000000
wbb5.041209_0149.066_12.diff.fits_CTIO4m_MOSAIC_II    53348.076900   R4m        -0.1855000000   0.4931000000   0.4931000000
wbb5.041213_0106.061_12.diff.fits_CTIO4m_MOSAIC_II    53352.047800   R4m        -0.4730000000   0.3798000000   0.3798000000
wbb5.041215_0100.060_12.diff.fits_CTIO4m_MOSAIC_II    53354.043000   R4m        -0.5937000000   0.4461000000   0.4461000000
wbb5.041217_0156.066_12.diff.fits_CTIO4m_MOSAIC_II    53356.082400   R4m        -1.1606000000   0.4574000000   0.4574000000
wbb5.041219_0050.060_12.diff.fits_CTIO4m_MOSAIC_II    53358.036100   R4m        -0.6736000000   0.7503000000   0.7503000000
wbb5.041221_0135.064_12.diff.fits_CTIO4m_MOSAIC_II    53360.068200   R4m        -1.4939000000   1.2633000000   1.2633000000
wbb5.050107_0120.003_12.diff.fits_CTIO4m_MOSAIC_II    53377.057000   R4m         0.9927000000   0.4103000000   0.4103000000
wbb5.050111_0101.058_12.diff.fits_CTIO4m_MOSAIC_II    53381.043600   R4m        -0.3480000000   0.5563000000   0.5563000000
wbb5.050928_0206.086_12.diff.fits_CTIO4m_MOSAIC_II    53641.088800   R4m         0.4711000000   1.1273000000   1.1273000000
wbb5.051011_0122.075_12.diff.fits_CTIO4m_MOSAIC_II    53654.059100   R4m         0.4398000000   0.6388000000   0.6388000000
wbb5.051108_0211.067_12.diff.fits_CTIO4m_MOSAIC_II    53682.092200   R4m        -0.2852000000   1.2970000000   1.2970000000
wbb5.051124_0137.061_12.diff.fits_CTIO4m_MOSAIC_II    53698.069500   R4m         3.7759000000   0.7293000000   0.7293000000
wbb5.051126_0349.241_12.diff.fits_CTIO4m_MOSAIC_II    53700.160700   R4m         3.5966000000   0.5093000000   0.5093000000
wbb5.051130_0207.065_12.diff.fits_CTIO4m_MOSAIC_II    53704.089800   R4m         4.1565000000   0.3639000000   0.3639000000
wbb5.051204_0145.020_12.diff.fits_CTIO4m_MOSAIC_II    53708.074500   R4m         4.3655000000   0.4516000000   0.4516000000
wbb5.051208_0158.063_12.diff.fits_CTIO4m_MOSAIC_II    53712.083500   R4m         4.3615000000   0.5189000000   0.5189000000
wbb5.060914_0655.007_12.diff.fits_CTIO4m_MOSAIC_II    53992.289500   R4m        -0.4773000000   1.0793000000   1.0793000000
wbb5.060916_0459.127_12.diff.fits_CTIO4m_MOSAIC_II    53994.209000   R4m         0.6798000000   0.5184000000   0.5184000000
wbb5.060925_0510.378_12.diff.fits_CTIO4m_MOSAIC_II    54003.216400   R4m        -1.0763000000   0.7622000000   0.7622000000
wbb5.061015_0535.255_12.diff.fits_CTIO4m_MOSAIC_II    54023.234200   R4m         0.2167000000   0.5944000000   0.5944000000
wbb5.061019_0600.105_12.diff.fits_CTIO4m_MOSAIC_II    54027.254500   R4m        -1.5777000000   0.6932000000   0.6932000000
wbb5.061023_0550.134_12.diff.fits_CTIO4m_MOSAIC_II    54031.244600   R4m         0.4653000000   0.5331000000   0.5331000000
wbb5.061029_0529.100_12.diff.fits_CTIO4m_MOSAIC_II    54037.229800   R4m         0.2308000000   0.5017000000   0.5017000000
wbb5.061031_0517.105_12.diff.fits_CTIO4m_MOSAIC_II    54039.221300   R4m         1.1174000000   0.8859000000   0.8859000000
wbb5.061114_0105.081_12.diff.fits_CTIO4m_MOSAIC_II    54053.046400   R4m        -0.1804000000   0.3945000000   0.3945000000
wbb5.061120_0440.094_12.diff.fits_CTIO4m_MOSAIC_II    54059.195700   R4m         0.5299000000   0.6243000000   0.6243000000
wbb5.061130_0433.057_12.diff.fits_CTIO4m_MOSAIC_II    54069.190900   R4m         1.1518000000   1.7597000000   1.7597000000
wbb5.061213_0154.085_12.diff.fits_CTIO4m_MOSAIC_II    54082.080600   R4m        -0.6188000000   0.5830000000   0.5830000000
wbb5.061217_0130.099_12.diff.fits_CTIO4m_MOSAIC_II    54086.063800   R4m         0.4375000000   0.4295000000   0.4295000000
wbb5.061227_0119.010_12.diff.fits_CTIO4m_MOSAIC_II    54096.056100   R4m         0.7368000000   1.2148000000   1.2148000000
wbb5.070112_0127.084_12.diff.fits_CTIO4m_MOSAIC_II    54112.061600   R4m         0.6110000000   0.7963000000   0.7963000000
wbb5.070908_0647.053_12.diff.fits_CTIO4m_MOSAIC_II    54351.284200   R4m         0.4401000000   0.3670000000   0.3670000000
wbb5.070911_0705.052_12.diff.fits_CTIO4m_MOSAIC_II    54354.296600   R4m        -0.2287000000   0.5628000000   0.5628000000
wbb5.071004_0513.036_12.diff.fits_CTIO4m_MOSAIC_II    54377.219100   R4m         0.2091000000   0.5335000000   0.5335000000
wbb5.071008_0505.042_12.diff.fits_CTIO4m_MOSAIC_II    54381.213400   R4m        -0.5198000000   0.4610000000   0.4610000000
wbb5.071016_0458.051_12.diff.fits_CTIO4m_MOSAIC_II    54389.208800   R4m        -0.8726000000   0.8978000000   0.8978000000
wbb5.071020_0514.043_12.diff.fits_CTIO4m_MOSAIC_II    54393.219800   R4m         0.3381000000   0.7148000000   0.7148000000
wbb5.071103_0458.005_12.diff.fits_CTIO4m_MOSAIC_II    54407.208400   R4m        -0.9271000000   0.8524000000   0.8524000000
wbb5.071117_0111.052_12.diff.fits_CTIO4m_MOSAIC_II    54421.051700   R4m         0.0631000000   0.4939000000   0.4939000000
wbb5.071119_0445.078_12.diff.fits_CTIO4m_MOSAIC_II    54423.199200   R4m         0.7806000000   0.9728000000   0.9728000000
wbb5.071203_0328.087_12.diff.fits_CTIO4m_MOSAIC_II    54437.145100   R4m         0.4106000000   0.6601000000   0.6601000000
wbb5.071207_0048.063_12.diff.fits_CTIO4m_MOSAIC_II    54441.034500   R4m         0.2596000000   0.4828000000   0.4828000000
wbb5.071209_0057.064_12.diff.fits_CTIO4m_MOSAIC_II    54443.040500   R4m         0.1657000000   0.5886000000   0.5886000000
wbb5.071211_0050.063_12.diff.fits_CTIO4m_MOSAIC_II    54445.036600   R4m        -0.4692000000   0.5732000000   0.5732000000
wbb5.071213_0055.050_12.diff.fits_CTIO4m_MOSAIC_II    54447.039700   R4m        -0.2557000000   0.4139000000   0.4139000000
wbb5.071215_0058.055_12.diff.fits_CTIO4m_MOSAIC_II    54449.041700   R4m         0.5984000000   0.5598000000   0.5598000000
wbb5.071217_0148.059_12.diff.fits_CTIO4m_MOSAIC_II    54451.076500   R4m        -1.4046000000   0.9034000000   0.9034000000
wbb5.071230_0109.058_12.diff.fits_CTIO4m_MOSAIC_II    54464.049300   R4m         0.7095000000   0.4893000000   0.4893000000
wbb5.080102_0144.052_12.diff.fits_CTIO4m_MOSAIC_II    54467.074600   R4m         0.2716000000   0.4708000000   0.4708000000
wbb5.080104_0127.1018_12.diff.fits_CTIO4m_MOSAIC_II   54469.062100   R4m         0.6890000000   0.4392000000   0.4392000000
wbb5.080107_0133.1084_12.diff.fits_CTIO4m_MOSAIC_II   54472.065700   R4m        -0.0307000000   0.5120000000   0.5120000000
wbb5.080109_0120.6253_12.sw.fits_CTIO4m_MOSAIC_II     54474.057000   R4m         0.2922000000   0.6243000000   0.6243000000
wbb5.031020_0157.037_12.diff.fits_CTIO4m_MOSAIC_II    52932.082300   I4m        -1.9418000000   0.7560000000   0.7560000000
wbb5.031030_0204.079_12.diff.fits_CTIO4m_MOSAIC_II    52942.087300   I4m         1.4900000000   0.8913000000   0.8913000000
wbb5.031101_0055.051_12.diff.fits_CTIO4m_MOSAIC_II    52944.040100   I4m         0.6111000000   1.5727000000   1.5727000000
wbb5.031117_0232.057_12.diff.fits_CTIO4m_MOSAIC_II    52960.107100   I4m        -0.2474000000   1.4665000000   1.4665000000
wbb5.031121_0238.070_12.diff.fits_CTIO4m_MOSAIC_II    52964.110900   I4m        -0.1902000000   0.9293000000   0.9293000000
wbb5.031125_0118.056_12.diff.fits_CTIO4m_MOSAIC_II    52968.055900   I4m        -1.4645000000   1.0565000000   1.0565000000
wbb5.031129_0212.293_12.diff.fits_CTIO4m_MOSAIC_II    52972.093000   I4m         1.4771000000   0.8957000000   0.8957000000
wbb5.031201_0100.042_12.diff.fits_CTIO4m_MOSAIC_II    52974.042800   I4m        -0.0939000000   0.8169000000   0.8169000000
wbb5.031215_0238.054_12.diff.fits_CTIO4m_MOSAIC_II    52988.111000   I4m        -0.2372000000   0.7969000000   0.7969000000
wbb5.031223_0202.043_12.diff.fits_CTIO4m_MOSAIC_II    52996.085800   I4m        -1.5922000000   0.7656000000   0.7656000000
wbb5.031225_0142.036_12.diff.fits_CTIO4m_MOSAIC_II    52998.072200   I4m         1.0785000000   0.8990000000   0.8990000000
wbb5.031229_0127.035_12.diff.fits_CTIO4m_MOSAIC_II    53002.061900   I4m         0.0942000000   1.1345000000   1.1345000000
wbb5.040920_0314.036_12.diff.fits_CTIO4m_MOSAIC_II    53268.136600   I4m        -0.8119000000   1.2396000000   1.2396000000
wbb5.041009_0152.1060_12.diff.fits_CTIO4m_MOSAIC_II   53287.079000   I4m        -0.5100000000   1.6560000000   1.6560000000
wbb5.041017_0155.1040_12.diff.fits_CTIO4m_MOSAIC_II   53295.081200   I4m        -1.1846000000   1.0084000000   1.0084000000
wbb5.041021_0206.064_12.diff.fits_CTIO4m_MOSAIC_II    53299.088800   I4m        -0.3543000000   0.6584000000   0.6584000000
wbb5.041023_0201.056_12.diff.fits_CTIO4m_MOSAIC_II    53301.085600   I4m        -0.6692000000   1.1453000000   1.1453000000
