#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        f216 180.160902953 -58.8497711511    0.03288     0.5960     0.5953    02:35:41.190   -08:06:29.788
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py f216.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:34 EDT
# Redshift information 
#       zgal   =     0.5960 
#       zsn    =     0.5950 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd4.020930_0336.103_15.diff.fits_CTIO4m_MOSAIC_II    52547.151200   R4m        -2.0991000000   1.2500000000   1.2500000000
wdd4.020930_0405.112_15.diff.fits_CTIO4m_MOSAIC_II    52547.171400   R4m         0.2123000000   0.9260000000   0.9260000000
wdd4.021004_0429.052_15.diff.fits_CTIO4m_MOSAIC_II    52551.188100   R4m         0.3553000000   1.5018000000   1.5018000000
wdd4.021006_0352.103_15.diff.fits_CTIO4m_MOSAIC_II    52553.163100   R4m        -1.6414000000   1.3795000000   1.3795000000
wdd4.021008_0337.048_15.diff.fits_CTIO4m_MOSAIC_II    52555.152100   R4m         0.8629000000   1.0798000000   1.0798000000
wdd4.021012_0248.075_15.diff.fits_CTIO4m_MOSAIC_II    52559.118300   R4m         0.2619000000   1.5304000000   1.5304000000
wdd4.021014_0330.079_15.diff.fits_CTIO4m_MOSAIC_II    52561.147500   R4m        -0.8885000000   0.5557000000   0.5557000000
wdd4.031019_0414.070_15.diff.fits_CTIO4m_MOSAIC_II    52931.178000   R4m        -0.2378000000   0.3222000000   0.3222000000
wdd4.031024_0308.067_15.diff.fits_CTIO4m_MOSAIC_II    52936.132100   R4m        -1.5754000000   1.3837000000   1.3837000000
wdd4.031030_0320.091_15.diff.fits_CTIO4m_MOSAIC_II    52942.141500   R4m        -0.3765000000   0.5533000000   0.5533000000
