#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        r207 164.503195944 -60.3816766632    0.02335     0.5600     0.5591    02:08:11.658   -03:51:40.230
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py r207.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:06 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5600 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc2.050928_0251.092_11.diff.fits_CTIO4m_MOSAIC_II    53641.119700   R4m        -0.8831000000   0.7302000000   0.7302000000
wcc2.051006_0232.081_11.diff.fits_CTIO4m_MOSAIC_II    53649.107200   R4m        -1.5413000000   1.0536000000   1.0536000000
wcc2.051108_0250.074_11.diff.fits_CTIO4m_MOSAIC_II    53682.119600   R4m        -1.4247000000   0.8878000000   0.8878000000
wcc2.051124_0222.067_11.diff.fits_CTIO4m_MOSAIC_II    53698.100200   R4m        -0.2953000000   0.7339000000   0.7339000000
wcc2.051130_0251.071_11.diff.fits_CTIO4m_MOSAIC_II    53704.120300   R4m        -0.3098000000   0.3541000000   0.3541000000
wcc2.051202_0236.074_11.diff.fits_CTIO4m_MOSAIC_II    53706.110000   R4m         0.4403000000   0.3485000000   0.3485000000
wcc2.051204_0247.029_11.diff.fits_CTIO4m_MOSAIC_II    53708.117700   R4m        -0.0405000000   0.3722000000   0.3722000000
wcc2.051208_0253.070_11.diff.fits_CTIO4m_MOSAIC_II    53712.122000   R4m        -0.3055000000   0.4627000000   0.4627000000
wcc2.051210_0054.048_11.diff.fits_CTIO4m_MOSAIC_II    53714.038400   R4m        -0.1275000000   0.7794000000   0.7794000000
wcc2.051224_0221.066_11.diff.fits_CTIO4m_MOSAIC_II    53728.099300   R4m        -0.1522000000   0.5370000000   0.5370000000
wcc2.051227_0234.057_11.diff.fits_CTIO4m_MOSAIC_II    53731.107700   R4m         0.2759000000   0.4853000000   0.4853000000
