#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d089 177.872661929 -60.2062373164    0.02997     0.4240     0.4232    02:28:28.568   -08:08:44.932
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d089.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:18 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.4240 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd6.030928_0430.071_8.diff.fits_CTIO4m_MOSAIC_II    52910.193200   R4m         2.9534000000   0.6558000000   0.6558000000
wdd6.031019_0329.064_8.diff.fits_CTIO4m_MOSAIC_II    52931.147400   R4m        16.8884000000   0.4373000000   0.4373000000
wdd6.031022_0405.074_8.diff.fits_CTIO4m_MOSAIC_II    52934.172000   R4m        15.6268000000   0.5526000000   0.5526000000
wdd6.031028_0342.052_8.diff.fits_CTIO4m_MOSAIC_II    52940.156700   R4m        13.3133000000   0.4962000000   0.4962000000
wdd6.031115_0330.060_8.diff.fits_CTIO4m_MOSAIC_II    52958.147100   R4m         4.3915000000   0.5940000000   0.5940000000
wdd6.031119_0342.069_8.diff.fits_CTIO4m_MOSAIC_II    52962.155600   R4m         3.9559000000   0.6323000000   0.6323000000
wdd6.031123_0349.069_8.diff.fits_CTIO4m_MOSAIC_II    52966.162500   R4m         3.2466000000   0.5013000000   0.5013000000
wdd6.031203_0342.195_8.diff.fits_CTIO4m_MOSAIC_II    52976.156300   R4m         2.8662000000   0.9947000000   0.9947000000
wdd6.031213_0339.065_8.diff.fits_CTIO4m_MOSAIC_II    52986.153400   R4m         0.8083000000   0.5251000000   0.5251000000
wdd6.031217_0312.062_8.diff.fits_CTIO4m_MOSAIC_II    52990.134800   R4m         1.0887000000   0.4636000000   0.4636000000
wdd6.031221_0305.053_8.diff.fits_CTIO4m_MOSAIC_II    52994.130400   R4m         0.6991000000   0.5082000000   0.5082000000
