#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        h359 166.266463342 -61.3315966903    0.02095     0.3480     0.3471    02:08:38.835   -05:08:11.825
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py h359.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:52 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3480 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc8.030928_0329.062_10.diff.fits_CTIO4m_MOSAIC_II    52910.146100   R4m        -0.5384000000   0.7483000000   0.7483000000
wcc8.031019_0235.056_10.diff.fits_CTIO4m_MOSAIC_II    52931.108800   R4m        -0.2284000000   0.3564000000   0.3564000000
wcc8.031022_0214.061_10.diff.fits_CTIO4m_MOSAIC_II    52934.094600   R4m         0.3685000000   0.4620000000   0.4620000000
wcc8.031028_0245.053_10.diff.fits_CTIO4m_MOSAIC_II    52940.115800   R4m        -0.3104000000   0.4620000000   0.4620000000
wcc8.031101_0148.059_10.diff.fits_CTIO4m_MOSAIC_II    52944.076200   R4m         0.5020000000   0.7258000000   0.7258000000
wcc8.031115_0239.053_10.diff.fits_CTIO4m_MOSAIC_II    52958.111500   R4m         0.5743000000   0.4756000000   0.4756000000
wcc8.031119_0251.062_10.diff.fits_CTIO4m_MOSAIC_II    52962.120000   R4m        -1.0047000000   0.6231000000   0.6231000000
wcc8.031125_0245.068_10.diff.fits_CTIO4m_MOSAIC_II    52968.116100   R4m        -0.0162000000   0.4313000000   0.4313000000
wcc8.031213_0248.058_10.diff.fits_CTIO4m_MOSAIC_II    52986.118200   R4m        -0.1587000000   0.4520000000   0.4520000000
wcc8.031217_0222.055_10.diff.fits_CTIO4m_MOSAIC_II    52990.100200   R4m         0.6643000000   0.5062000000   0.5062000000
wcc8.031221_0228.048_10.diff.fits_CTIO4m_MOSAIC_II    52994.104300   R4m        -0.0143000000   0.4019000000   0.4019000000
wcc8.031229_0208.040_10.diff.fits_CTIO4m_MOSAIC_II    53002.090400   R4m         0.0084000000   0.5371000000   0.5371000000
wcc8.040918_0405.023_10.diff.fits_CTIO4m_MOSAIC_II    53266.171300   R4m         0.6280000000   0.8085000000   0.8085000000
wcc8.041005_0447.1069_10.diff.fits_CTIO4m_MOSAIC_II   53283.200500   R4m        -1.1082000000   0.5405000000   0.5405000000
wcc8.041011_0221.1068_10.diff.fits_CTIO4m_MOSAIC_II   53289.099200   R4m         0.9985000000   0.7776000000   0.7776000000
wcc8.041015_0155.194_10.diff.fits_CTIO4m_MOSAIC_II    53293.080900   R4m         0.4225000000   0.6331000000   0.6331000000
wcc8.041019_0231.052_10.diff.fits_CTIO4m_MOSAIC_II    53297.106300   R4m        -0.0691000000   0.6259000000   0.6259000000
wcc8.041106_0244.048_10.diff.fits_CTIO4m_MOSAIC_II    53315.115700   R4m         0.1062000000   0.4802000000   0.4802000000
wcc8.041114_0302.070_10.diff.fits_CTIO4m_MOSAIC_II    53323.128000   R4m         1.2142000000   0.4271000000   0.4271000000
wcc8.041120_0151.074_10.diff.fits_CTIO4m_MOSAIC_II    53329.078200   R4m         5.3387000000   0.5624000000   0.5624000000
wcc8.041203_0258.076_10.diff.fits_CTIO4m_MOSAIC_II    53342.124900   R4m        13.9693000000   0.4241000000   0.4241000000
wcc8.041207_0247.072_10.diff.fits_CTIO4m_MOSAIC_II    53346.117300   R4m        14.3868000000   0.5354000000   0.5354000000
wcc8.041211_0218.071_10.diff.fits_CTIO4m_MOSAIC_II    53350.098100   R4m        11.9567000000   0.4777000000   0.4777000000
wcc8.041215_0211.071_10.diff.fits_CTIO4m_MOSAIC_II    53354.092200   R4m        11.0778000000   0.3791000000   0.3791000000
wcc8.041219_0222.074_10.diff.fits_CTIO4m_MOSAIC_II    53358.100200   R4m         9.2462000000   0.5121000000   0.5121000000
wcc8.050107_0132.005_10.diff.fits_CTIO4m_MOSAIC_II    53377.065300   R4m         3.7505000000   0.3556000000   0.3556000000
wcc8.050111_0112.060_10.diff.fits_CTIO4m_MOSAIC_II    53381.051100   R4m         2.6241000000   0.3735000000   0.3735000000
wcc8.050115_0142.070_10.diff.fits_CTIO4m_MOSAIC_II    53385.072100   R4m         2.2038000000   0.5250000000   0.5250000000
wcc8.050119_0121.069_10.diff.fits_CTIO4m_MOSAIC_II    53389.057100   R4m         1.0824000000   1.7560000000   1.7560000000
wcc8.050930_0311.085_10.diff.fits_CTIO4m_MOSAIC_II    53643.133700   R4m        -0.5368000000   0.8088000000   0.8088000000
wcc8.051009_0212.069_10.diff.fits_CTIO4m_MOSAIC_II    53652.092800   R4m        -0.6478000000   0.8503000000   0.8503000000
wcc8.051011_0220.083_10.diff.fits_CTIO4m_MOSAIC_II    53654.098000   R4m        -0.4147000000   0.6721000000   0.6721000000
wcc8.051108_0235.071_10.diff.fits_CTIO4m_MOSAIC_II    53682.109100   R4m        -0.4406000000   0.6662000000   0.6662000000
wcc8.051122_0301.069_10.diff.fits_CTIO4m_MOSAIC_II    53696.127600   R4m         0.3746000000   0.3064000000   0.3064000000
wcc8.051126_0540.279_10.diff.fits_CTIO4m_MOSAIC_II    53700.244900   R4m        -0.6583000000   0.5388000000   0.5388000000
wcc8.051128_0332.077_10.diff.fits_CTIO4m_MOSAIC_II    53702.148900   R4m        -0.3623000000   0.2954000000   0.2954000000
wcc8.051202_0252.077_10.diff.fits_CTIO4m_MOSAIC_II    53706.120500   R4m         0.6646000000   0.3440000000   0.3440000000
wcc8.051224_0131.059_10.diff.fits_CTIO4m_MOSAIC_II    53728.064700   R4m         0.4057000000   0.5672000000   0.5672000000
wcc8.051227_0139.050_10.diff.fits_CTIO4m_MOSAIC_II    53731.070600   R4m        -0.0787000000   0.5174000000   0.5174000000
wcc8.060916_0712.146_10.diff.fits_CTIO4m_MOSAIC_II    53994.301600   R4m         0.4885000000   0.3262000000   0.3262000000
wcc8.060925_0654.394_10.diff.fits_CTIO4m_MOSAIC_II    54003.288900   R4m         0.0130000000   0.5842000000   0.5842000000
wcc8.060928_0740.455_10.diff.fits_CTIO4m_MOSAIC_II    54006.321300   R4m        -0.1178000000   0.4784000000   0.4784000000
wcc8.061013_0630.107_10.diff.fits_CTIO4m_MOSAIC_II    54021.272400   R4m        -0.1285000000   0.9495000000   0.9495000000
wcc8.061015_0839.282_10.diff.fits_CTIO4m_MOSAIC_II    54023.362100   R4m         0.8109000000   0.8543000000   0.8543000000
wcc8.061017_0635.144_10.diff.fits_CTIO4m_MOSAIC_II    54025.275600   R4m        -0.5624000000   0.6177000000   0.6177000000
wcc8.061021_0700.156_10.diff.fits_CTIO4m_MOSAIC_II    54029.293400   R4m         0.5887000000   0.5113000000   0.5113000000
wcc8.061031_0700.123_10.diff.fits_CTIO4m_MOSAIC_II    54039.293300   R4m        -0.1398000000   0.9425000000   0.9425000000
wcc8.061112_0222.075_10.diff.fits_CTIO4m_MOSAIC_II    54051.099900   R4m        -0.2593000000   0.6107000000   0.6107000000
wcc8.061116_0529.101_10.diff.fits_CTIO4m_MOSAIC_II    54055.230100   R4m         0.6406000000   0.7167000000   0.7167000000
wcc8.061120_0529.103_10.diff.fits_CTIO4m_MOSAIC_II    54059.229600   R4m        -0.8115000000   0.9419000000   0.9419000000
wcc8.061130_0544.071_10.diff.fits_CTIO4m_MOSAIC_II    54069.240200   R4m        -0.1637000000   0.9568000000   0.9568000000
wcc8.061215_0236.100_10.diff.fits_CTIO4m_MOSAIC_II    54084.109900   R4m         1.2878000000   1.3860000000   1.3860000000
wcc8.061219_0233.068_10.diff.fits_CTIO4m_MOSAIC_II    54088.108000   R4m        -0.1208000000   0.4012000000   0.4012000000
wcc8.061227_0247.023_10.diff.fits_CTIO4m_MOSAIC_II    54096.117200   R4m        -1.5032000000   0.8349000000   0.8349000000
