#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        n326 72.5737836679 -63.4804778208    0.02986     0.2640     0.2628    23:29:58.590   -08:53:12.468
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py n326.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:24 EDT
# Redshift information 
#       zgal   =     0.2640 
#       zsn    =     0.2670 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
waa1.040918_0214.007_10.diff.fits_CTIO4m_MOSAIC_II    53266.096100   R4m        -0.2410000000   0.8917000000   0.8917000000
waa1.040920_0036.012_10.diff.fits_CTIO4m_MOSAIC_II    53268.027000   R4m         0.0000000000   0.7671000000   0.7671000000
waa1.041009_0004.1045_10.diff.fits_CTIO4m_MOSAIC_II   53287.004600   R4m         0.3494000000   0.6727000000   0.6727000000
waa1.041013_0004.033_10.diff.fits_CTIO4m_MOSAIC_II    53291.005400   R4m        -1.2699000000   0.6973000000   0.6973000000
waa1.041017_0006.1034_10.diff.fits_CTIO4m_MOSAIC_II   53295.004800   R4m         0.1902000000   0.5444000000   0.5444000000
waa1.041021_0018.049_10.diff.fits_CTIO4m_MOSAIC_II    53299.015700   R4m         0.3339000000   0.6245000000   0.6245000000
waa1.041112_0019.157_10.diff.fits_CTIO4m_MOSAIC_II    53321.013900   R4m         0.0738000000   0.5338000000   0.5338000000
waa1.041116_0028.067_10.diff.fits_CTIO4m_MOSAIC_II    53325.020200   R4m         1.1066000000   0.5350000000   0.5350000000
waa1.041205_0034.057_10.diff.fits_CTIO4m_MOSAIC_II    53344.037300   R4m         0.2017000000   0.4435000000   0.4435000000
waa1.050926_0010.069_10.diff.fits_CTIO4m_MOSAIC_II    53639.008000   R4m         0.1688000000   0.6974000000   0.6974000000
waa1.050927_2355.067_10.diff.fits_CTIO4m_MOSAIC_II    53640.997300   R4m         0.4980000000   0.9882000000   0.9882000000
waa1.051006_0046.066_10.diff.fits_CTIO4m_MOSAIC_II    53649.033300   R4m        -0.0467000000   0.4614000000   0.4614000000
waa1.051009_0015.071_10.diff.fits_CTIO4m_MOSAIC_II    53652.012400   R4m         0.1197000000   0.7602000000   0.7602000000
waa1.051011_0026.066_10.diff.fits_CTIO4m_MOSAIC_II    53654.019100   R4m        -1.2550000000   0.6591000000   0.6591000000
waa1.051108_0048.053_10.diff.fits_CTIO4m_MOSAIC_II    53682.034400   R4m        -0.7771000000   0.8623000000   0.8623000000
waa1.051124_0027.050_10.diff.fits_CTIO4m_MOSAIC_II    53698.020300   R4m         5.5858000000   1.0916000000   1.0916000000
waa1.051126_0217.238_10.diff.fits_CTIO4m_MOSAIC_II    53700.096500   R4m         8.3911000000   0.4969000000   0.4969000000
waa1.051130_0050.058_10.diff.fits_CTIO4m_MOSAIC_II    53704.035700   R4m        14.7541000000   0.4432000000   0.4432000000
waa1.051202_0042.058_10.diff.fits_CTIO4m_MOSAIC_II    53706.031200   R4m        18.4573000000   0.5043000000   0.5043000000
waa1.051204_0101.014_10.diff.fits_CTIO4m_MOSAIC_II    53708.043500   R4m        20.3516000000   0.4840000000   0.4840000000
waa1.051208_0121.058_10.diff.fits_CTIO4m_MOSAIC_II    53712.058000   R4m        20.7976000000   1.0904000000   1.0904000000
waa1.051227_0115.047_10.diff.fits_CTIO4m_MOSAIC_II    53731.056000   R4m         6.0654000000   0.6505000000   0.6505000000
waa1.060103_0057.061_10.diff.fits_CTIO4m_MOSAIC_II    53738.043200   R4m         2.2709000000   0.7791000000   0.7791000000
waa1.061128_0042.091_10.diff.fits_CTIO4m_MOSAIC_II    54067.030000   R4m         0.2279000000   1.0012000000   1.0012000000
waa1.061213_0048.073_10.diff.fits_CTIO4m_MOSAIC_II    54082.036200   R4m        -0.3494000000   0.6869000000   0.6869000000
waa1.061213_0111.078_10.diff.fits_CTIO4m_MOSAIC_II    54082.050700   R4m         0.4388000000   0.6999000000   0.6999000000
waa1.061215_0056.084_10.diff.fits_CTIO4m_MOSAIC_II    54084.040300   R4m        -2.0176000000   0.8156000000   0.8156000000
waa1.061219_0100.055_10.diff.fits_CTIO4m_MOSAIC_II    54088.043500   R4m        -0.3009000000   0.6299000000   0.6299000000
waa1.061221_0055.091_10.diff.fits_CTIO4m_MOSAIC_II    54090.041000   R4m         0.3480000000   0.4935000000   0.4935000000
waa1.070908_0543.041_10.diff.fits_CTIO4m_MOSAIC_II    54351.238900   R4m        -0.1008000000   0.6528000000   0.6528000000
waa1.070911_0608.041_10.sw.fits_CTIO4m_MOSAIC_II      54354.256100   R4m        -0.4267000000   0.4415000000   0.4415000000
waa1.040918_0237.011_10.diff.fits_CTIO4m_MOSAIC_II    53266.110400   I4m         1.0457000000   1.0794000000   1.0794000000
waa1.040920_0042.013_10.diff.fits_CTIO4m_MOSAIC_II    53268.030500   I4m         1.2363000000   1.1940000000   1.1940000000
waa1.041007_0030.051_10.diff.fits_CTIO4m_MOSAIC_II    53285.022000   I4m        -1.3799000000   1.6902000000   1.6902000000
waa1.041009_0026.1049_10.diff.fits_CTIO4m_MOSAIC_II   53287.019600   I4m        -0.6232000000   1.4851000000   1.4851000000
waa1.041013_0027.037_10.diff.fits_CTIO4m_MOSAIC_II    53291.020300   I4m        -0.5972000000   1.2345000000   1.2345000000
waa1.041017_0026.1038_10.diff.fits_CTIO4m_MOSAIC_II   53295.019500   I4m         0.0457000000   0.8018000000   0.8018000000
waa1.041021_0041.053_10.diff.fits_CTIO4m_MOSAIC_II    53299.029700   I4m        -0.1257000000   0.7533000000   0.7533000000
waa1.041023_0032.044_10.diff.fits_CTIO4m_MOSAIC_II    53301.023700   I4m         5.9162000000   2.9837000000   2.9837000000
waa1.041112_0041.161_10.diff.fits_CTIO4m_MOSAIC_II    53321.029700   I4m         0.8231000000   0.9363000000   0.9363000000
waa1.041116_0047.071_10.diff.fits_CTIO4m_MOSAIC_II    53325.034500   I4m        -0.2727000000   0.7062000000   0.7062000000
waa1.041122_0207.179_10.diff.fits_CTIO4m_MOSAIC_II    53331.089700   I4m         3.0339000000   4.0574000000   4.0574000000
waa1.041122_0212.180_10.diff.fits_CTIO4m_MOSAIC_II    53331.093200   I4m        -4.5099000000   3.5913000000   3.5913000000
waa1.041205_0122.061_10.diff.fits_CTIO4m_MOSAIC_II    53344.059500   I4m        -0.6086000000   0.9536000000   0.9536000000
waa1.050926_0120.077_10.diff.fits_CTIO4m_MOSAIC_II    53639.057000   I4m        -0.4088000000   0.7572000000   0.7572000000
waa1.050930_0139.078_10.diff.fits_CTIO4m_MOSAIC_II    53643.069800   I4m         0.9949000000   2.1678000000   2.1678000000
waa1.051006_0110.070_10.diff.fits_CTIO4m_MOSAIC_II    53649.050000   I4m         0.7542000000   1.0872000000   1.0872000000
waa1.051009_0055.076_10.diff.fits_CTIO4m_MOSAIC_II    53652.039600   I4m        -0.0173000000   0.2110000000   0.2110000000
waa1.051011_0036.068_10.diff.fits_CTIO4m_MOSAIC_II    53654.026200   I4m        -0.8593000000   1.1566000000   1.1566000000
waa1.051108_0108.057_10.diff.fits_CTIO4m_MOSAIC_II    53682.048800   I4m        -0.1631000000   1.3910000000   1.3910000000
waa1.051124_0048.054_10.diff.fits_CTIO4m_MOSAIC_II    53698.034300   I4m         7.4094000000   1.4112000000   1.4112000000
waa1.051130_0118.058_10.diff.fits_CTIO4m_MOSAIC_II    53704.054900   I4m        21.0251000000   0.8100000000   0.8100000000
waa1.051202_0106.062_10.diff.fits_CTIO4m_MOSAIC_II    53706.046900   I4m        23.2691000000   0.8070000000   0.8070000000
waa1.051204_0131.018_10.diff.fits_CTIO4m_MOSAIC_II    53708.064700   I4m        24.6719000000   1.1535000000   1.1535000000
waa1.051208_0144.061_10.diff.fits_CTIO4m_MOSAIC_II    53712.073800   I4m        25.0893000000   1.7100000000   1.7100000000
waa1.060103_0105.062_10.diff.fits_CTIO4m_MOSAIC_II    53738.047000   I4m        10.9321000000   2.1924000000   2.1924000000
waa1.061128_0052.093_10.diff.fits_CTIO4m_MOSAIC_II    54067.037800   I4m         1.4821000000   1.5908000000   1.5908000000
waa1.061213_0129.081_10.diff.fits_CTIO4m_MOSAIC_II    54082.063400   I4m        -0.2975000000   1.2202000000   1.2202000000
waa1.061215_0115.087_10.diff.fits_CTIO4m_MOSAIC_II    54084.053100   I4m        -0.8416000000   2.0482000000   2.0482000000
waa1.061219_0122.058_10.diff.fits_CTIO4m_MOSAIC_II    54088.058300   I4m         0.6871000000   1.0408000000   1.0408000000
waa1.061221_0102.092_10.diff.fits_CTIO4m_MOSAIC_II    54090.044500   I4m        -1.2134000000   0.9022000000   0.9022000000
waa1.070914_0458.030_10.diff.fits_CTIO4m_MOSAIC_II    54357.208100   I4m         0.3670000000   0.7771000000   0.7771000000
waa1.070920_0553.040_10.sw.fits_CTIO4m_MOSAIC_II      54363.246800   I4m        -0.9912000000   1.2695000000   1.2695000000
