#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x071 166.284027641 -60.7263744189    0.02324     0.4870     0.4861    02:10:09.836   -04:39:49.342
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x071.W6yr.nn2.lc -s --visualize --noprune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625 --fwhmlimit=6
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:42 EDT
# Redshift information 
#       zgal   =     0.4870 
#       zsn    =     0.4760 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc7.030928_0341.064_16.diff.fits_CTIO4m_MOSAIC_II    52910.155000   R4m         1.3732000000   0.7471000000   0.7471000000
wcc7.031019_0230.055_16.diff.fits_CTIO4m_MOSAIC_II    52931.105000   R4m        -0.6087000000   0.5007000000   0.5007000000
wcc7.031022_0209.060_16.diff.fits_CTIO4m_MOSAIC_II    52934.091000   R4m        -0.5521000000   0.5262000000   0.5262000000
wcc7.031028_0237.052_16.diff.fits_CTIO4m_MOSAIC_II    52940.112100   R4m        -0.2602000000   0.4517000000   0.4517000000
wcc7.031101_0143.058_16.diff.fits_CTIO4m_MOSAIC_II    52944.072700   R4m        -1.5478000000   1.2566000000   1.2566000000
wcc7.031115_0233.052_16.diff.fits_CTIO4m_MOSAIC_II    52958.107800   R4m         1.0735000000   0.5619000000   0.5619000000
wcc7.031119_0245.061_16.diff.fits_CTIO4m_MOSAIC_II    52962.116500   R4m        -0.2576000000   0.6533000000   0.6533000000
wcc7.031125_0240.067_16.diff.fits_CTIO4m_MOSAIC_II    52968.112400   R4m        -0.2744000000   0.5060000000   0.5060000000
wcc7.031213_0243.057_16.diff.fits_CTIO4m_MOSAIC_II    52986.114500   R4m         1.1361000000   0.4823000000   0.4823000000
wcc7.031217_0217.054_16.diff.fits_CTIO4m_MOSAIC_II    52990.096700   R4m         0.4231000000   0.5544000000   0.5544000000
wcc7.031221_0223.047_16.diff.fits_CTIO4m_MOSAIC_II    52994.100800   R4m         0.0636000000   0.5570000000   0.5570000000
wcc7.031223_0258.038_16.diff.fits_CTIO4m_MOSAIC_II    52996.125000   R4m         0.6745000000   0.4527000000   0.4527000000
wcc7.031225_0253.037_16.diff.fits_CTIO4m_MOSAIC_II    52998.121400   R4m        -0.5961000000   0.4592000000   0.4592000000
wcc7.031227_0240.041_16.diff.fits_CTIO4m_MOSAIC_II    53000.112900   R4m        -0.5188000000   0.4484000000   0.4484000000
wcc7.031231_0256.044_16.diff.fits_CTIO4m_MOSAIC_II    53004.123900   R4m        -1.3121000000   1.2456000000   1.2456000000
wcc7.040918_0400.022_16.diff.fits_CTIO4m_MOSAIC_II    53266.167700   R4m        -0.2490000000   0.6881000000   0.6881000000
wcc7.041011_0213.1067_16.diff.fits_CTIO4m_MOSAIC_II   53289.095700   R4m        -0.7578000000   0.7185000000   0.7185000000
wcc7.041015_0149.193_16.diff.fits_CTIO4m_MOSAIC_II    53293.077400   R4m         0.6400000000   0.7471000000   0.7471000000
wcc7.041019_0225.051_16.diff.fits_CTIO4m_MOSAIC_II    53297.102800   R4m        -0.1219000000   0.7345000000   0.7345000000
wcc7.041106_0239.047_16.diff.fits_CTIO4m_MOSAIC_II    53315.112000   R4m        -0.0513000000   0.4902000000   0.4902000000
wcc7.041118_0408.043_16.diff.fits_CTIO4m_MOSAIC_II    53327.173400   R4m         0.5669000000   0.7966000000   0.7966000000
wcc7.041120_0146.073_16.diff.fits_CTIO4m_MOSAIC_II    53329.074700   R4m        -1.3420000000   0.6461000000   0.6461000000
