#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x055 178.744431898 -59.9547913601    0.03726     0.3495     0.3487    02:30:24.609   -08:17:54.401
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x055.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/18 15:50:45 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3495 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                 MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd5.060916_0853.159_6.diff.fits_CTIO4m_MOSAIC_II   53994.371300   R4m        -0.0462000000   0.4567000000   0.4567000000
wdd5.060925_0821.406_6.diff.fits_CTIO4m_MOSAIC_II   54003.348900   R4m         0.0884000000   0.7247000000   0.7247000000
wdd5.060928_0829.462_6.diff.fits_CTIO4m_MOSAIC_II   54006.355600   R4m        -0.5685000000   0.4674000000   0.4674000000
wdd5.061015_0747.275_6.diff.fits_CTIO4m_MOSAIC_II   54023.325900   R4m         0.3939000000   0.6579000000   0.6579000000
wdd5.061019_0847.131_6.diff.fits_CTIO4m_MOSAIC_II   54027.367100   R4m         0.5773000000   0.8696000000   0.8696000000
wdd5.061023_0800.153_6.diff.fits_CTIO4m_MOSAIC_II   54031.334600   R4m         0.7287000000   0.6424000000   0.6424000000
wdd5.061029_0809.124_6.diff.fits_CTIO4m_MOSAIC_II   54037.342100   R4m         1.0701000000   0.8313000000   0.8313000000
wdd5.061031_0734.128_6.diff.fits_CTIO4m_MOSAIC_II   54039.316600   R4m         0.3719000000   0.9902000000   0.9902000000
wdd5.061114_0335.107_6.diff.fits_CTIO4m_MOSAIC_II   54053.150700   R4m         0.3897000000   0.3753000000   0.3753000000
wdd5.061116_0713.116_6.diff.fits_CTIO4m_MOSAIC_II   54055.302200   R4m         0.2601000000   1.0387000000   1.0387000000
wdd5.061118_0636.093_6.diff.fits_CTIO4m_MOSAIC_II   54057.276000   R4m        -0.3122000000   0.9128000000   0.9128000000
wdd5.061124_0729.128_6.diff.fits_CTIO4m_MOSAIC_II   54063.313200   R4m         0.5614000000   0.6409000000   0.6409000000
wdd5.061130_0645.080_6.diff.fits_CTIO4m_MOSAIC_II   54069.282600   R4m        -0.4916000000   0.6281000000   0.6281000000
wdd5.061215_0342.094_6.diff.fits_CTIO4m_MOSAIC_II   54084.155700   R4m        -1.0060000000   1.3646000000   1.3646000000
wdd5.061217_0340.119_6.diff.fits_CTIO4m_MOSAIC_II   54086.154200   R4m        -0.3804000000   0.6220000000   0.6220000000
wdd5.061219_0353.081_6.diff.fits_CTIO4m_MOSAIC_II   54088.163100   R4m         0.1806000000   0.4861000000   0.4861000000
wdd5.061226_0351.405_6.diff.fits_CTIO4m_MOSAIC_II   54095.161900   R4m        -1.8550000000   0.6753000000   0.6753000000
wdd5.061229_0425.028_6.diff.fits_CTIO4m_MOSAIC_II   54098.185100   R4m        -1.0919000000   1.9801000000   1.9801000000
wdd5.061230_0325.131_6.diff.fits_CTIO4m_MOSAIC_II   54099.143700   R4m        -2.0866000000   2.2075000000   2.2075000000
wdd5.070908_0820.070_6.diff.fits_CTIO4m_MOSAIC_II   54351.348700   R4m         2.8562000000   0.6070000000   0.6070000000
wdd5.070911_0850.070_6.diff.fits_CTIO4m_MOSAIC_II   54354.369300   R4m         3.4774000000   0.6227000000   0.6227000000
wdd5.070917_0802.051_6.diff.fits_CTIO4m_MOSAIC_II   54360.337400   R4m        19.5481000000   0.6444000000   0.6444000000
wdd5.071004_0806.060_6.diff.fits_CTIO4m_MOSAIC_II   54377.338900   R4m        34.6078000000   0.7817000000   0.7817000000
wdd5.071008_0907.074_6.diff.fits_CTIO4m_MOSAIC_II   54381.381800   R4m        28.9789000000   0.6618000000   0.6618000000
wdd5.071010_0858.061_6.diff.fits_CTIO4m_MOSAIC_II   54383.374900   R4m        25.7004000000   0.9221000000   0.9221000000
wdd5.071012_0804.080_6.diff.fits_CTIO4m_MOSAIC_II   54385.337800   R4m        24.8301000000   0.7796000000   0.7796000000
wdd5.071014_0740.053_6.diff.fits_CTIO4m_MOSAIC_II   54387.321000   R4m        19.7643000000   1.3231000000   1.3231000000
wdd5.071016_0721.052_6.diff.fits_CTIO4m_MOSAIC_II   54389.309000   R4m        19.7514000000   1.0321000000   1.0321000000
wdd5.071020_0729.065_6.diff.fits_CTIO4m_MOSAIC_II   54393.313300   R4m        16.0717000000   0.5189000000   0.5189000000
wdd5.071103_0714.022_6.diff.fits_CTIO4m_MOSAIC_II   54407.304100   R4m         9.6269000000   0.8837000000   0.8837000000
wdd5.071105_0821.075_6.diff.fits_CTIO4m_MOSAIC_II   54409.348900   R4m         6.0007000000   0.6771000000   0.6771000000
