#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        h300 179.93805514 -60.0633683616    0.02939     0.6560     0.6552    02:31:40.680   -08:49:03.377
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py h300.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:48 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.6560 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd8.030928_0408.068_15.diff.fits_CTIO4m_MOSAIC_II    52910.173000   R4m         0.7442000000   0.6560000000   0.6560000000
wdd8.031019_0319.062_15.diff.fits_CTIO4m_MOSAIC_II    52931.139800   R4m        -0.0802000000   0.3182000000   0.3182000000
wdd8.031022_0313.068_15.diff.fits_CTIO4m_MOSAIC_II    52934.135300   R4m         0.0576000000   0.5633000000   0.5633000000
wdd8.031028_0349.053_15.diff.fits_CTIO4m_MOSAIC_II    52940.160400   R4m         0.8273000000   0.5110000000   0.5110000000
wdd8.031101_0256.061_15.diff.fits_CTIO4m_MOSAIC_II    52944.123700   R4m        -2.4749000000   1.1450000000   1.1450000000
wdd8.031115_0336.061_15.diff.fits_CTIO4m_MOSAIC_II    52958.151000   R4m         0.4575000000   0.7597000000   0.7597000000
wdd8.031119_0347.070_15.diff.fits_CTIO4m_MOSAIC_II    52962.159100   R4m        -0.8723000000   0.5688000000   0.5688000000
wdd8.031123_0357.070_15.diff.fits_CTIO4m_MOSAIC_II    52966.166200   R4m         0.0070000000   0.5642000000   0.5642000000
wdd8.031129_0402.307_15.diff.fits_CTIO4m_MOSAIC_II    52972.169300   R4m         0.4478000000   0.4594000000   0.4594000000
wdd8.031201_0239.056_15.diff.fits_CTIO4m_MOSAIC_II    52974.111800   R4m        -0.3158000000   0.4723000000   0.4723000000
wdd8.031203_0250.189_15.diff.fits_CTIO4m_MOSAIC_II    52976.119800   R4m         0.1760000000   0.5683000000   0.5683000000
wdd8.031213_0344.066_15.diff.fits_CTIO4m_MOSAIC_II    52986.157000   R4m         0.2183000000   0.5707000000   0.5707000000
wdd8.031217_0317.063_15.diff.fits_CTIO4m_MOSAIC_II    52990.138300   R4m         0.2505000000   0.4779000000   0.4779000000
wdd8.031221_0311.054_15.diff.fits_CTIO4m_MOSAIC_II    52994.134000   R4m        -0.4452000000   0.4834000000   0.4834000000
wdd8.040920_0458.052_15.diff.fits_CTIO4m_MOSAIC_II    53268.208100   R4m         0.2945000000   0.3598000000   0.3598000000
wdd8.041005_0558.1081_15.diff.fits_CTIO4m_MOSAIC_II   53283.249900   R4m         0.2725000000   0.7894000000   0.7894000000
