#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        q048 135.985532462 -62.7355974529    0.03018     0.4400     0.4389    01:15:11.657   -00:28:03.151
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py q048.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:42 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.4400 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb7.040920_0232.030_11.diff.fits_CTIO4m_MOSAIC_II    53268.107200   R4m         0.1023000000   0.9151000000   0.9151000000
wbb7.041005_0306.1064_11.diff.fits_CTIO4m_MOSAIC_II   53283.131100   R4m        -0.0198000000   0.8179000000   0.8179000000
wbb7.041011_0118.1059_11.diff.fits_CTIO4m_MOSAIC_II   53289.056100   R4m        -0.1395000000   0.9144000000   0.9144000000
wbb7.041019_0130.043_11.diff.fits_CTIO4m_MOSAIC_II    53297.064000   R4m         0.2087000000   0.6101000000   0.6101000000
wbb7.041023_0143.053_11.diff.fits_CTIO4m_MOSAIC_II    53301.072800   R4m        -1.1072000000   1.1006000000   1.1006000000
wbb7.041106_0144.039_11.diff.fits_CTIO4m_MOSAIC_II    53315.073600   R4m        -0.9541000000   0.5042000000   0.5042000000
wbb7.041114_0157.061_11.diff.fits_CTIO4m_MOSAIC_II    53323.082900   R4m        -1.0466000000   0.4631000000   0.4631000000
wbb7.041120_0050.065_11.diff.fits_CTIO4m_MOSAIC_II    53329.036300   R4m        -0.3676000000   0.6327000000   0.6327000000
wbb7.041203_0155.067_11.diff.fits_CTIO4m_MOSAIC_II    53342.081400   R4m        -0.3311000000   0.4393000000   0.4393000000
wbb7.041207_0144.063_11.diff.fits_CTIO4m_MOSAIC_II    53346.073400   R4m        -0.1264000000   0.4853000000   0.4853000000
wbb7.041211_0116.062_11.diff.fits_CTIO4m_MOSAIC_II    53350.055000   R4m         0.7742000000   1.0903000000   1.0903000000
wbb7.041219_0100.062_11.diff.fits_CTIO4m_MOSAIC_II    53358.043100   R4m        -1.3409000000   0.6904000000   0.6904000000
wbb7.041221_0148.066_11.diff.fits_CTIO4m_MOSAIC_II    53360.075500   R4m         0.7177000000   1.1558000000   1.1558000000
wbb7.050115_0117.066_11.diff.fits_CTIO4m_MOSAIC_II    53385.055400   R4m        -0.4916000000   0.8874000000   0.8874000000
wbb7.050926_0200.082_11.diff.fits_CTIO4m_MOSAIC_II    53639.084300   R4m         0.3704000000   0.5922000000   0.5922000000
wbb7.050930_0254.082_11.diff.fits_CTIO4m_MOSAIC_II    53643.122000   R4m         1.1642000000   0.8754000000   0.8754000000
wbb7.051009_0114.079_11.diff.fits_CTIO4m_MOSAIC_II    53652.052800   R4m        -0.4791000000   1.2657000000   1.2657000000
