#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        g230 134.013694691 -62.3054952295    0.03077     0.3920     0.3909    01:11:56.314   +00:07:27.441
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py g230.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/16 20:05:30 EDT
# Redshift information 
#       zgal   =     0.3920 
#       zsn    =     0.3934 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb5.031020_0111.031_3.diff.fits_CTIO4m_MOSAIC_II    52932.050700   R4m        -0.3049000000   0.5079000000   0.5079000000
wbb5.031024_0124.054_3.diff.fits_CTIO4m_MOSAIC_II    52936.060000   R4m        -2.5580000000   1.4483000000   1.4483000000
wbb5.031030_0132.075_3.diff.fits_CTIO4m_MOSAIC_II    52942.065300   R4m        -0.0334000000   0.5813000000   0.5813000000
wbb5.031101_0044.049_3.diff.fits_CTIO4m_MOSAIC_II    52944.032500   R4m        -0.8612000000   1.0742000000   1.0742000000
wbb5.031101_0122.054_3.diff.fits_CTIO4m_MOSAIC_II    52944.058400   R4m         0.1369000000   1.2969000000   1.2969000000
wbb5.031117_0159.053_3.diff.fits_CTIO4m_MOSAIC_II    52960.085900   R4m        -0.5838000000   1.0565000000   1.0565000000
wbb5.031121_0206.066_3.diff.fits_CTIO4m_MOSAIC_II    52964.088700   R4m        -0.1128000000   0.5748000000   0.5748000000
wbb5.031125_0046.052_3.diff.fits_CTIO4m_MOSAIC_II    52968.033500   R4m         0.5095000000   0.5035000000   0.5035000000
wbb5.031129_0148.289_3.diff.fits_CTIO4m_MOSAIC_II    52972.076300   R4m        -0.2634000000   0.6153000000   0.6153000000
wbb5.031201_0036.038_3.diff.fits_CTIO4m_MOSAIC_II    52974.026400   R4m        -1.9949000000   0.7495000000   0.7495000000
wbb5.031215_0207.050_3.diff.fits_CTIO4m_MOSAIC_II    52988.089600   R4m        -0.0922000000   0.5387000000   0.5387000000
wbb5.031219_0254.018_3.diff.fits_CTIO4m_MOSAIC_II    52992.122100   R4m         0.3072000000   0.7829000000   0.7829000000
