#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        f308 178.893086866 -60.3652323506    0.02955     0.3880     0.3872    02:29:22.391   -08:37:38.480
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py f308.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:38 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3880 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd6.030928_0430.071_10.diff.fits_CTIO4m_MOSAIC_II    52910.193200   R4m        -0.9140000000   0.6447000000   0.6447000000
wdd6.031019_0329.064_10.diff.fits_CTIO4m_MOSAIC_II    52931.147400   R4m        -0.4705000000   0.3169000000   0.3169000000
wdd6.031022_0405.074_10.diff.fits_CTIO4m_MOSAIC_II    52934.172000   R4m        -0.3019000000   0.5286000000   0.5286000000
wdd6.031028_0342.052_10.diff.fits_CTIO4m_MOSAIC_II    52940.156700   R4m        -0.0053000000   0.3864000000   0.3864000000
wdd6.031101_0251.060_10.diff.fits_CTIO4m_MOSAIC_II    52944.120000   R4m         1.8807000000   2.0902000000   2.0902000000
wdd6.031115_0330.060_10.diff.fits_CTIO4m_MOSAIC_II    52958.147100   R4m        -0.0302000000   0.6038000000   0.6038000000
wdd6.031119_0342.069_10.diff.fits_CTIO4m_MOSAIC_II    52962.155600   R4m        -0.2057000000   0.5293000000   0.5293000000
wdd6.031123_0349.069_10.diff.fits_CTIO4m_MOSAIC_II    52966.162500   R4m        -0.6617000000   0.5008000000   0.5008000000
wdd6.031203_0342.195_10.diff.fits_CTIO4m_MOSAIC_II    52976.156300   R4m         2.4297000000   1.2518000000   1.2518000000
wdd6.031213_0339.065_10.diff.fits_CTIO4m_MOSAIC_II    52986.153400   R4m         7.4706000000   0.5268000000   0.5268000000
wdd6.031217_0312.062_10.diff.fits_CTIO4m_MOSAIC_II    52990.134800   R4m         8.5958000000   0.4397000000   0.4397000000
wdd6.031221_0305.053_10.diff.fits_CTIO4m_MOSAIC_II    52994.130400   R4m        10.0713000000   0.4862000000   0.4862000000
wdd6.031223_0352.046_10.diff.fits_CTIO4m_MOSAIC_II    52996.162800   R4m        10.7879000000   0.4562000000   0.4562000000
wdd6.031225_0333.043_10.diff.fits_CTIO4m_MOSAIC_II    52998.149600   R4m         9.1958000000   0.7665000000   0.7665000000
wdd6.040920_0447.050_10.diff.fits_CTIO4m_MOSAIC_II    53268.200900   R4m        -0.0834000000   0.4172000000   0.4172000000
wdd6.041005_0552.1080_10.diff.fits_CTIO4m_MOSAIC_II   53283.246300   R4m        -1.1919000000   1.0496000000   1.0496000000
wdd6.041011_0310.1075_10.diff.fits_CTIO4m_MOSAIC_II   53289.133700   R4m        -0.2429000000   0.5996000000   0.5996000000
