#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        k448 132.381101236 -62.5388921536    0.03243     0.4090     0.4079    01:08:48.336   +00:00:49.449
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py k448.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:00 EDT
# Redshift information 
#       zgal   =     0.4090 
#       zsn    =     0.4050 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.031020_0216.039_2.diff.fits_CTIO4m_MOSAIC_II    52932.095400   R4m        -0.3224000000   0.4064000000   0.4064000000
wbb6.031022_0101.051_2.diff.fits_CTIO4m_MOSAIC_II    52934.044400   R4m         0.5145000000   0.6304000000   0.6304000000
wbb6.031028_0120.043_2.diff.fits_CTIO4m_MOSAIC_II    52940.057800   R4m        -0.6932000000   0.4456000000   0.4456000000
wbb6.031101_0050.050_2.diff.fits_CTIO4m_MOSAIC_II    52944.036300   R4m        -1.0405000000   0.7442000000   0.7442000000
wbb6.031119_0159.055_2.diff.fits_CTIO4m_MOSAIC_II    52962.083600   R4m        -0.8084000000   0.9645000000   0.9645000000
wbb6.031123_0145.052_2.diff.fits_CTIO4m_MOSAIC_II    52966.074800   R4m         1.3180000000   0.6493000000   0.6493000000
wbb6.031129_0153.290_2.diff.fits_CTIO4m_MOSAIC_II    52972.080000   R4m         0.0683000000   0.5739000000   0.5739000000
wbb6.031201_0041.039_2.diff.fits_CTIO4m_MOSAIC_II    52974.029900   R4m         1.5684000000   0.6811000000   0.6811000000
wbb6.031213_0140.048_2.diff.fits_CTIO4m_MOSAIC_II    52986.071300   R4m        -0.1668000000   0.4066000000   0.4066000000
wbb6.031217_0116.045_2.diff.fits_CTIO4m_MOSAIC_II    52990.054600   R4m         0.6554000000   0.6641000000   0.6641000000
wbb6.031221_0118.038_2.diff.fits_CTIO4m_MOSAIC_II    52994.056500   R4m        -0.2523000000   0.4144000000   0.4144000000
