#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        p445 134.440684237 -61.5702684024    0.02458     0.8070     0.8059    01:13:14.547   +00:48:47.659
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py p445.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:31 EDT
# Redshift information 
#       zgal   =     0.8070 
#       zsn    =     0.8160 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb1.040920_0204.025_4.diff.fits_CTIO4m_MOSAIC_II    53268.088400   R4m         0.5152000000   0.9737000000   0.9737000000
wbb1.041009_0105.1053_4.diff.fits_CTIO4m_MOSAIC_II   53287.046300   R4m        -0.9146000000   0.9815000000   0.9815000000
wbb1.041013_0101.041_4.diff.fits_CTIO4m_MOSAIC_II    53291.044400   R4m         0.3407000000   1.0347000000   1.0347000000
wbb1.041017_0100.1042_4.diff.fits_CTIO4m_MOSAIC_II   53295.043400   R4m         0.7836000000   0.5532000000   0.5532000000
wbb1.041021_0115.057_4.diff.fits_CTIO4m_MOSAIC_II    53299.053800   R4m        -0.1803000000   0.5777000000   0.5777000000
wbb1.041023_0124.050_4.diff.fits_CTIO4m_MOSAIC_II    53301.060500   R4m         0.3635000000   1.1451000000   1.1451000000
wbb1.041112_0117.165_4.diff.fits_CTIO4m_MOSAIC_II    53321.055200   R4m         0.1738000000   0.4585000000   0.4585000000
wbb1.041116_0121.075_4.diff.fits_CTIO4m_MOSAIC_II    53325.058500   R4m         0.3131000000   0.4302000000   0.4302000000
wbb1.041122_0244.186_4.diff.fits_CTIO4m_MOSAIC_II    53331.116200   R4m        -0.5062000000   1.6000000000   1.6000000000
wbb1.041205_0157.065_4.diff.fits_CTIO4m_MOSAIC_II    53344.083700   R4m         0.4078000000   0.4016000000   0.4016000000
wbb1.041209_0132.063_4.diff.fits_CTIO4m_MOSAIC_II    53348.066200   R4m         0.5212000000   0.3586000000   0.3586000000
wbb1.041213_0056.059_4.diff.fits_CTIO4m_MOSAIC_II    53352.040500   R4m         0.6717000000   0.4057000000   0.4057000000
wbb1.041217_0145.064_4.diff.fits_CTIO4m_MOSAIC_II    53356.074900   R4m        -0.3709000000   0.5178000000   0.5178000000
wbb1.041219_0045.059_4.diff.fits_CTIO4m_MOSAIC_II    53358.032400   R4m        -0.9034000000   0.8910000000   0.8910000000
wbb1.041221_0124.062_4.diff.fits_CTIO4m_MOSAIC_II    53360.060400   R4m        -1.5081000000   1.3938000000   1.3938000000
wbb1.050109_0113.078_4.diff.fits_CTIO4m_MOSAIC_II    53379.051900   R4m        -0.6504000000   0.4606000000   0.4606000000
wbb1.051006_0136.073_4.diff.fits_CTIO4m_MOSAIC_II    53649.068700   R4m         0.0576000000   0.9842000000   0.9842000000
wbb1.051011_0112.073_4.diff.fits_CTIO4m_MOSAIC_II    53654.051100   R4m         0.0437000000   0.7057000000   0.7057000000
wbb1.051108_0155.064_4.diff.fits_CTIO4m_MOSAIC_II    53682.081500   R4m         1.0900000000   0.8602000000   0.8602000000
wbb1.051124_0121.058_4.diff.fits_CTIO4m_MOSAIC_II    53698.058000   R4m         4.2021000000   0.6220000000   0.6220000000
wbb1.051126_0324.237_4.diff.fits_CTIO4m_MOSAIC_II    53700.143800   R4m         2.6551000000   0.6207000000   0.6207000000
wbb1.051130_0151.062_4.diff.fits_CTIO4m_MOSAIC_II    53704.079200   R4m         3.5995000000   0.3454000000   0.3454000000
wbb1.051202_0139.066_4.diff.fits_CTIO4m_MOSAIC_II    53706.070900   R4m         4.0995000000   0.4026000000   0.4026000000
wbb1.051204_0140.019_4.diff.fits_CTIO4m_MOSAIC_II    53708.071000   R4m         3.2090000000   0.4833000000   0.4833000000
wbb1.051208_0153.062_4.diff.fits_CTIO4m_MOSAIC_II    53712.080000   R4m         2.2964000000   0.4855000000   0.4855000000
wbb1.051229_0127.079_4.diff.fits_CTIO4m_MOSAIC_II    53733.061800   R4m         1.0180000000   0.4665000000   0.4665000000
wbb1.060103_0116.064_4.diff.fits_CTIO4m_MOSAIC_II    53738.054500   R4m         0.6664000000   0.4256000000   0.4256000000
wbb1.060916_0443.124_4.diff.fits_CTIO4m_MOSAIC_II    53994.198300   R4m        -0.0592000000   0.7444000000   0.7444000000
wbb1.060925_0438.374_4.diff.fits_CTIO4m_MOSAIC_II    54003.196400   R4m        -0.4477000000   0.5364000000   0.5364000000
wbb1.061015_0519.252_4.diff.fits_CTIO4m_MOSAIC_II    54023.222600   R4m        -0.0343000000   0.8178000000   0.8178000000
wbb1.061017_0539.136_4.diff.fits_CTIO4m_MOSAIC_II    54025.236500   R4m         1.5065000000   0.5643000000   0.5643000000
wbb1.061019_0544.102_4.diff.fits_CTIO4m_MOSAIC_II    54027.240300   R4m        -0.1228000000   0.6073000000   0.6073000000
wbb1.061023_0555.135_4.diff.fits_CTIO4m_MOSAIC_II    54031.248100   R4m        -1.1331000000   0.5387000000   0.5387000000
wbb1.061031_0451.100_4.diff.fits_CTIO4m_MOSAIC_II    54039.204200   R4m         0.5815000000   1.0280000000   1.0280000000
wbb1.061114_0047.078_4.diff.fits_CTIO4m_MOSAIC_II    54053.035500   R4m         0.2886000000   0.4564000000   0.4564000000
wbb1.061120_0426.092_4.diff.fits_CTIO4m_MOSAIC_II    54059.188500   R4m         0.0687000000   0.6189000000   0.6189000000
wbb1.061126_0447.098_4.diff.fits_CTIO4m_MOSAIC_II    54065.200200   R4m         0.7888000000   0.5458000000   0.5458000000
wbb1.061128_0445.113_4.diff.fits_CTIO4m_MOSAIC_II    54067.199100   R4m        -0.5392000000   1.0373000000   1.0373000000
wbb1.061217_0114.096_4.diff.fits_CTIO4m_MOSAIC_II    54086.053300   R4m        -0.2557000000   0.4943000000   0.4943000000
wbb1.061223_0102.055_4.diff.fits_CTIO4m_MOSAIC_II    54092.045500   R4m        -0.5118000000   0.3664000000   0.3664000000
wbb1.061225_0105.234_4.diff.fits_CTIO4m_MOSAIC_II    54094.047400   R4m        -0.3929000000   0.5961000000   0.5961000000
wbb1.061226_0147.371_4.diff.fits_CTIO4m_MOSAIC_II    54095.075700   R4m        -0.1995000000   1.0006000000   1.0006000000
wbb1.061227_0143.012_4.diff.fits_CTIO4m_MOSAIC_II    54096.072600   R4m         1.4251000000   1.1552000000   1.1552000000
wbb1.070111_0134.059_4.diff.fits_CTIO4m_MOSAIC_II    54111.067600   R4m        -0.7547000000   0.5626000000   0.5626000000
wbb1.070113_0132.104_4.diff.fits_CTIO4m_MOSAIC_II    54113.064900   R4m        -0.7035000000   0.4793000000   0.4793000000
wbb1.070114_0105.103_4.diff.fits_CTIO4m_MOSAIC_II    54114.046200   R4m         0.5702000000   0.7616000000   0.7616000000
wbb1.070908_0632.050_4.diff.fits_CTIO4m_MOSAIC_II    54351.273800   R4m         0.2973000000   0.3704000000   0.3704000000
wbb1.070911_0649.049_4.diff.fits_CTIO4m_MOSAIC_II    54354.286000   R4m         0.7181000000   0.4605000000   0.4605000000
wbb1.071004_0456.033_4.diff.fits_CTIO4m_MOSAIC_II    54377.208000   R4m        -0.4980000000   0.6052000000   0.6052000000
