#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        m062 132.762857044 -61.9138491102    0.02457     0.3140     0.3129    01:09:52.911   +00:36:19.019
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py m062.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:11 EDT
# Redshift information 
#       zgal   =     0.3140 
#       zsn    =     0.3160 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb3.040920_0211.026_10.diff.fits_CTIO4m_MOSAIC_II    53268.092900   R4m         1.0519000000   1.7568000000   1.7568000000
wbb3.041009_0110.1054_10.diff.fits_CTIO4m_MOSAIC_II   53287.049900   R4m        -2.1592000000   1.5541000000   1.5541000000
wbb3.041013_0107.042_10.diff.fits_CTIO4m_MOSAIC_II    53291.048500   R4m        -1.6461000000   1.3058000000   1.3058000000
wbb3.041017_0115.1034_10.diff.fits_CTIO4m_MOSAIC_II   53295.053100   R4m        -0.9045000000   1.0533000000   1.0533000000
wbb3.041112_0123.166_10.diff.fits_CTIO4m_MOSAIC_II    53321.058900   R4m         0.7823000000   0.8758000000   0.8758000000
wbb3.041116_0127.076_10.diff.fits_CTIO4m_MOSAIC_II    53325.062000   R4m         0.6488000000   0.8381000000   0.8381000000
wbb3.041205_0204.066_10.diff.fits_CTIO4m_MOSAIC_II    53344.087200   R4m         0.1640000000   0.8411000000   0.8411000000
wbb3.041209_0138.064_10.diff.fits_CTIO4m_MOSAIC_II    53348.069800   R4m         0.2029000000   0.8188000000   0.8188000000
wbb3.050928_0156.084_10.diff.fits_CTIO4m_MOSAIC_II    53641.081600   R4m        17.4171000000   2.6776000000   2.6776000000
wbb3.051006_0142.074_10.diff.fits_CTIO4m_MOSAIC_II    53649.072500   R4m        22.7706000000   1.1135000000   1.1135000000
wbb3.051009_0104.077_10.diff.fits_CTIO4m_MOSAIC_II    53652.045800   R4m        19.8622000000   1.6597000000   1.6597000000
