#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        p459 166.21517237 -60.6133822055    0.02173     0.7020     0.7011    02:10:20.082   -04:33:13.440
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py p459.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900 --fwhmlimit=8.5
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:33 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.7020 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc4.040918_0342.019_10.diff.fits_CTIO4m_MOSAIC_II    53266.156600   R4m         0.8352000000   0.9371000000   0.9371000000
wcc4.041009_0216.1064_10.diff.fits_CTIO4m_MOSAIC_II   53287.095700   R4m        -1.5810000000   1.3689000000   1.3689000000
wcc4.041017_0219.1044_10.diff.fits_CTIO4m_MOSAIC_II   53295.098000   R4m         0.2945000000   0.5152000000   0.5152000000
wcc4.041021_0230.068_10.diff.fits_CTIO4m_MOSAIC_II    53299.105700   R4m        -0.0982000000   0.4432000000   0.4432000000
wcc4.041112_0232.176_10.diff.fits_CTIO4m_MOSAIC_II    53321.107500   R4m        -0.7933000000   0.3581000000   0.3581000000
wcc4.041116_0232.086_10.diff.fits_CTIO4m_MOSAIC_II    53325.107100   R4m        -0.3194000000   0.3888000000   0.3888000000
wcc4.041122_0349.196_10.diff.fits_CTIO4m_MOSAIC_II    53331.160800   R4m        -1.9970000000   1.1161000000   1.1161000000
wcc4.041205_0317.077_10.diff.fits_CTIO4m_MOSAIC_II    53344.138700   R4m        -0.6249000000   0.5005000000   0.5005000000
wcc4.041209_0244.074_10.diff.fits_CTIO4m_MOSAIC_II    53348.114900   R4m        -0.2937000000   0.3336000000   0.3336000000
wcc4.041213_0148.067_10.diff.fits_CTIO4m_MOSAIC_II    53352.076400   R4m         0.0042000000   0.3319000000   0.3319000000
wcc4.041215_0155.068_10.diff.fits_CTIO4m_MOSAIC_II    53354.081500   R4m        -0.6968000000   0.3576000000   0.3576000000
wcc4.041219_0217.073_10.diff.fits_CTIO4m_MOSAIC_II    53358.096700   R4m         0.4985000000   0.4894000000   0.4894000000
wcc4.041221_0252.075_10.diff.fits_CTIO4m_MOSAIC_II    53360.121400   R4m         0.5307000000   0.8686000000   0.8686000000
wcc4.050109_0134.081_10.diff.fits_CTIO4m_MOSAIC_II    53379.066800   R4m         0.5831000000   0.4382000000   0.4382000000
wcc4.050115_0137.069_10.diff.fits_CTIO4m_MOSAIC_II    53385.068600   R4m         0.1341000000   0.4892000000   0.4892000000
wcc4.050928_0301.094_10.diff.fits_CTIO4m_MOSAIC_II    53641.127100   R4m        -0.6113000000   0.7156000000   0.7156000000
wcc4.051006_0253.085_10.diff.fits_CTIO4m_MOSAIC_II    53649.122000   R4m         0.8459000000   0.7045000000   0.7045000000
wcc4.051009_0203.067_10.diff.fits_CTIO4m_MOSAIC_II    53652.085800   R4m         0.0161000000   0.7873000000   0.7873000000
wcc4.051011_0202.080_10.diff.fits_CTIO4m_MOSAIC_II    53654.086400   R4m        -0.1056000000   0.6710000000   0.6710000000
wcc4.051108_0301.076_10.diff.fits_CTIO4m_MOSAIC_II    53682.126800   R4m         2.6397000000   1.1396000000   1.1396000000
wcc4.051124_0233.069_10.diff.fits_CTIO4m_MOSAIC_II    53698.107400   R4m         4.1115000000   0.7337000000   0.7337000000
wcc4.051130_0301.073_10.diff.fits_CTIO4m_MOSAIC_II    53704.127400   R4m         2.9635000000   0.3347000000   0.3347000000
wcc4.051202_0242.075_10.diff.fits_CTIO4m_MOSAIC_II    53706.113500   R4m         2.8040000000   0.3582000000   0.3582000000
wcc4.051204_0253.030_10.diff.fits_CTIO4m_MOSAIC_II    53708.121500   R4m         1.9249000000   0.3450000000   0.3450000000
wcc4.051208_0259.071_10.diff.fits_CTIO4m_MOSAIC_II    53712.126600   R4m         2.6594000000   0.4354000000   0.4354000000
wcc4.051210_0058.049_10.diff.fits_CTIO4m_MOSAIC_II    53714.041900   R4m         2.5469000000   0.7500000000   0.7500000000
wcc4.051224_0232.068_10.diff.fits_CTIO4m_MOSAIC_II    53728.107000   R4m         0.6087000000   0.5316000000   0.5316000000
wcc4.051227_0238.058_10.diff.fits_CTIO4m_MOSAIC_II    53731.111200   R4m         0.3546000000   0.4102000000   0.4102000000
wcc4.051229_0137.081_10.diff.fits_CTIO4m_MOSAIC_II    53733.069500   R4m        -0.0794000000   0.3632000000   0.3632000000
wcc4.060103_0159.071_10.diff.fits_CTIO4m_MOSAIC_II    53738.084000   R4m         0.2534000000   0.3991000000   0.3991000000
wcc4.060914_0732.014_10.diff.fits_CTIO4m_MOSAIC_II    53992.315000   R4m        -1.4579000000   0.9813000000   0.9813000000
wcc4.060916_0702.144_10.diff.fits_CTIO4m_MOSAIC_II    53994.294600   R4m         0.4819000000   0.3512000000   0.3512000000
wcc4.060925_0644.392_10.diff.fits_CTIO4m_MOSAIC_II    54003.281900   R4m        -0.4486000000   0.5518000000   0.5518000000
wcc4.060928_0729.453_10.diff.fits_CTIO4m_MOSAIC_II    54006.313000   R4m         0.4595000000   0.5060000000   0.5060000000
wcc4.061013_0826.124_10.diff.fits_CTIO4m_MOSAIC_II    54021.352800   R4m         1.4186000000   1.0247000000   1.0247000000
wcc4.061015_0639.265_10.diff.fits_CTIO4m_MOSAIC_II    54023.278100   R4m         1.2002000000   0.5582000000   0.5582000000
wcc4.061017_0645.146_10.diff.fits_CTIO4m_MOSAIC_II    54025.282700   R4m         0.1693000000   0.6020000000   0.6020000000
wcc4.061019_0714.117_10.diff.fits_CTIO4m_MOSAIC_II    54027.302700   R4m         0.0757000000   0.4537000000   0.4537000000
wcc4.061031_0650.121_10.diff.fits_CTIO4m_MOSAIC_II    54039.286300   R4m         0.2927000000   0.8786000000   0.8786000000
wcc4.061114_0218.094_10.diff.fits_CTIO4m_MOSAIC_II    54053.097200   R4m         1.4803000000   0.3730000000   0.3730000000
wcc4.061118_0541.085_10.diff.fits_CTIO4m_MOSAIC_II    54057.238200   R4m        -1.6254000000   1.2203000000   1.2203000000
wcc4.061120_0534.104_10.diff.fits_CTIO4m_MOSAIC_II    54059.233100   R4m         0.4288000000   0.8778000000   0.8778000000
wcc4.061124_0553.114_10.diff.fits_CTIO4m_MOSAIC_II    54063.246200   R4m         0.7856000000   0.4499000000   0.4499000000
wcc4.061126_0531.105_10.diff.fits_CTIO4m_MOSAIC_II    54065.230900   R4m         0.6839000000   0.4854000000   0.4854000000
wcc4.061128_0537.121_10.diff.fits_CTIO4m_MOSAIC_II    54067.235100   R4m        -0.4855000000   0.5665000000   0.5665000000
wcc4.061130_0529.068_10.diff.fits_CTIO4m_MOSAIC_II    54069.229600   R4m         0.5003000000   1.0791000000   1.0791000000
wcc4.061213_0245.093_10.diff.fits_CTIO4m_MOSAIC_II    54082.115900   R4m        -0.0441000000   0.5019000000   0.5019000000
wcc4.061217_0221.107_10.diff.fits_CTIO4m_MOSAIC_II    54086.099100   R4m         0.5750000000   0.3878000000   0.3878000000
wcc4.061219_0254.072_10.diff.fits_CTIO4m_MOSAIC_II    54088.122100   R4m        -0.0701000000   0.4905000000   0.4905000000
