#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        b022 164.175005047 -60.4726821577    0.02399     0.5280     0.5271    02:07:27.285   -03:50:20.744
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py b022.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29   --zeroMJDmin=52800
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:13 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5280 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc2.021012_0319.080_3.diff.fits_CTIO4m_MOSAIC_II    52559.139300   R4m        -0.0835000000   1.2676000000   1.2676000000
wcc2.021014_0646.109_3.diff.fits_CTIO4m_MOSAIC_II    52561.283600   R4m        -0.9675000000   0.8263000000   0.8263000000
wcc2.021101_0307.070_3.diff.fits_CTIO4m_MOSAIC_II    52579.130900   R4m         2.0209000000   0.4692000000   0.4692000000
wcc2.021107_0321.105_3.diff.fits_CTIO4m_MOSAIC_II    52585.140800   R4m         6.3811000000   0.4203000000   0.4203000000
wcc2.021109_0310.068_3.diff.fits_CTIO4m_MOSAIC_II    52587.134200   R4m         7.9088000000   0.4320000000   0.4320000000
wcc2.021113_0319.061_3.diff.fits_CTIO4m_MOSAIC_II    52591.139700   R4m         9.3720000000   0.5137000000   0.5137000000
wcc2.021202_0308.072_3.diff.fits_CTIO4m_MOSAIC_II    52610.131600   R4m         5.7180000000   0.5611000000   0.5611000000
wcc2.021214_0118.048_3.diff.fits_CTIO4m_MOSAIC_II    52622.056700   R4m         2.7171000000   1.0289000000   1.0289000000
wcc2.031020_0236.042_3.diff.fits_CTIO4m_MOSAIC_II    52932.109400   R4m         0.7523000000   0.4567000000   0.4567000000
wcc2.031030_0218.081_3.diff.fits_CTIO4m_MOSAIC_II    52942.098500   R4m        -0.3774000000   0.5521000000   0.5521000000
wcc2.031101_0133.056_3.diff.fits_CTIO4m_MOSAIC_II    52944.065700   R4m         1.2117000000   0.8609000000   0.8609000000
wcc2.031117_0246.059_3.diff.fits_CTIO4m_MOSAIC_II    52960.116600   R4m         0.8362000000   0.5915000000   0.5915000000
wcc2.031121_0252.072_3.diff.fits_CTIO4m_MOSAIC_II    52964.120700   R4m        -0.0947000000   0.5506000000   0.5506000000
wcc2.031127_0250.187_3.diff.fits_CTIO4m_MOSAIC_II    52970.119400   R4m         0.2999000000   0.4391000000   0.4391000000
wcc2.031129_0243.297_3.diff.fits_CTIO4m_MOSAIC_II    52972.114300   R4m         0.3457000000   0.6260000000   0.6260000000
wcc2.031201_0140.047_3.diff.fits_CTIO4m_MOSAIC_II    52974.070700   R4m        -1.1174000000   0.5134000000   0.5134000000
wcc2.031203_0142.180_3.diff.fits_CTIO4m_MOSAIC_II    52976.072800   R4m         0.7695000000   0.5839000000   0.5839000000
wcc2.031215_0251.056_3.diff.fits_CTIO4m_MOSAIC_II    52988.120400   R4m         0.2713000000   0.4157000000   0.4157000000
wcc2.031219_0331.019_3.diff.fits_CTIO4m_MOSAIC_II    52992.147800   R4m        -0.1921000000   0.5512000000   0.5512000000
wcc2.031223_0247.036_3.diff.fits_CTIO4m_MOSAIC_II    52996.117600   R4m         0.8789000000   0.4417000000   0.4417000000
wcc2.031229_0202.039_3.diff.fits_CTIO4m_MOSAIC_II    53002.086900   R4m         0.0017000000   0.5980000000   0.5980000000
wcc2.040920_0411.043_3.diff.fits_CTIO4m_MOSAIC_II    53268.175100   R4m         0.5893000000   0.6953000000   0.6953000000
wcc2.041017_0209.1042_3.diff.fits_CTIO4m_MOSAIC_II   53295.090900   R4m         0.0061000000   0.5585000000   0.5585000000
wcc2.041021_0220.066_3.diff.fits_CTIO4m_MOSAIC_II    53299.098600   R4m        -0.3062000000   0.4831000000   0.4831000000
wcc2.041112_0222.174_3.diff.fits_CTIO4m_MOSAIC_II    53321.100100   R4m        -1.0939000000   0.4338000000   0.4338000000
wcc2.041116_0222.084_3.diff.fits_CTIO4m_MOSAIC_II    53325.100000   R4m         0.5707000000   0.3962000000   0.3962000000
wcc2.041120_0240.081_3.diff.fits_CTIO4m_MOSAIC_II    53329.112300   R4m         1.0124000000   0.5527000000   0.5527000000
wcc2.041205_0305.075_3.diff.fits_CTIO4m_MOSAIC_II    53344.130000   R4m        -0.6221000000   0.5582000000   0.5582000000
wcc2.041209_0233.072_3.diff.fits_CTIO4m_MOSAIC_II    53348.107800   R4m        -0.0811000000   0.3699000000   0.3699000000
wcc2.050928_0251.092_3.diff.fits_CTIO4m_MOSAIC_II    53641.119700   R4m         0.2195000000   0.6900000000   0.6900000000
wcc2.051006_0232.081_3.diff.fits_CTIO4m_MOSAIC_II    53649.107200   R4m        -1.3321000000   1.0680000000   1.0680000000
wcc2.051108_0250.074_3.diff.fits_CTIO4m_MOSAIC_II    53682.119600   R4m         0.0109000000   0.9516000000   0.9516000000
wcc2.051124_0222.067_3.diff.fits_CTIO4m_MOSAIC_II    53698.100200   R4m        -0.5812000000   0.5979000000   0.5979000000
wcc2.051130_0251.071_3.diff.fits_CTIO4m_MOSAIC_II    53704.120300   R4m        -0.1104000000   0.3443000000   0.3443000000
wcc2.051202_0236.074_3.diff.fits_CTIO4m_MOSAIC_II    53706.110000   R4m        -0.0727000000   0.3785000000   0.3785000000
wcc2.051204_0247.029_3.diff.fits_CTIO4m_MOSAIC_II    53708.117700   R4m         0.0449000000   0.3880000000   0.3880000000
wcc2.051208_0253.070_3.diff.fits_CTIO4m_MOSAIC_II    53712.122000   R4m        -0.1608000000   0.4645000000   0.4645000000
wcc2.051210_0054.048_3.diff.fits_CTIO4m_MOSAIC_II    53714.038400   R4m         0.4284000000   0.7696000000   0.7696000000
wcc2.051224_0221.066_3.diff.fits_CTIO4m_MOSAIC_II    53728.099300   R4m        -0.2468000000   0.6323000000   0.6323000000
wcc2.051227_0234.057_3.diff.fits_CTIO4m_MOSAIC_II    53731.107700   R4m        -0.2443000000   0.4443000000   0.4443000000
wcc2.051229_0132.080_3.diff.fits_CTIO4m_MOSAIC_II    53733.065400   R4m        -0.4711000000   0.4471000000   0.4471000000
wcc2.051231_0140.064_3.diff.fits_CTIO4m_MOSAIC_II    53735.071000   R4m        -0.3438000000   0.3880000000   0.3880000000
wcc2.060103_0140.068_3.diff.fits_CTIO4m_MOSAIC_II    53738.071000   R4m        -0.1347000000   0.3721000000   0.3721000000
wcc2.060916_0630.141_3.diff.fits_CTIO4m_MOSAIC_II    53994.271800   R4m        -0.7347000000   0.3635000000   0.3635000000
wcc2.060925_0634.390_3.diff.fits_CTIO4m_MOSAIC_II    54003.274900   R4m         0.5935000000   0.5905000000   0.5905000000
wcc2.060928_0644.445_3.diff.fits_CTIO4m_MOSAIC_II    54006.282200   R4m         0.6866000000   0.5203000000   0.5203000000
wcc2.061015_0628.263_3.diff.fits_CTIO4m_MOSAIC_II    54023.270600   R4m        -0.9242000000   0.5512000000   0.5512000000
wcc2.061019_0704.115_3.diff.fits_CTIO4m_MOSAIC_II    54027.295700   R4m         0.9518000000   0.5195000000   0.5195000000
wcc2.061023_0725.148_3.diff.fits_CTIO4m_MOSAIC_II    54031.310200   R4m        -1.1162000000   0.4904000000   0.4904000000
wcc2.061114_0208.092_3.diff.fits_CTIO4m_MOSAIC_II    54053.090100   R4m         0.2858000000   0.4647000000   0.4647000000
wcc2.061124_0537.111_3.diff.fits_CTIO4m_MOSAIC_II    54063.235000   R4m         0.2177000000   0.4608000000   0.4608000000
wcc2.061126_0526.104_3.diff.fits_CTIO4m_MOSAIC_II    54065.227400   R4m         0.6796000000   0.5220000000   0.5220000000
wcc2.061128_0532.120_3.diff.fits_CTIO4m_MOSAIC_II    54067.231600   R4m         0.1952000000   0.5957000000   0.5957000000
wcc2.061130_0519.066_3.diff.fits_CTIO4m_MOSAIC_II    54069.222600   R4m         1.0253000000   1.1235000000   1.1235000000
wcc2.061213_0240.092_3.diff.fits_CTIO4m_MOSAIC_II    54082.112500   R4m        -0.7927000000   0.5661000000   0.5661000000
wcc2.061217_0216.106_3.diff.fits_CTIO4m_MOSAIC_II    54086.095600   R4m        -0.5234000000   0.4688000000   0.4688000000
wcc2.061219_0244.070_3.diff.fits_CTIO4m_MOSAIC_II    54088.115100   R4m         0.5344000000   0.4387000000   0.4387000000
wcc2.061221_0158.101_3.diff.fits_CTIO4m_MOSAIC_II    54090.084700   R4m        -0.1315000000   0.3610000000   0.3610000000
wcc2.061223_0240.063_3.diff.fits_CTIO4m_MOSAIC_II    54092.112700   R4m         0.2479000000   0.3642000000   0.3642000000
wcc2.061225_0238.249_3.diff.fits_CTIO4m_MOSAIC_II    54094.111300   R4m         0.1934000000   0.4834000000   0.4834000000
wcc2.061226_0221.379_3.diff.fits_CTIO4m_MOSAIC_II    54095.098900   R4m         0.6147000000   0.7813000000   0.7813000000
wcc2.070111_0226.065_3.diff.fits_CTIO4m_MOSAIC_II    54111.102100   R4m         0.2232000000   0.4696000000   0.4696000000
wcc2.070113_0205.110_3.diff.fits_CTIO4m_MOSAIC_II    54113.088600   R4m        -1.0153000000   0.6279000000   0.6279000000
wcc2.070908_0727.060_3.diff.fits_CTIO4m_MOSAIC_II    54351.311900   R4m        -0.6194000000   0.5483000000   0.5483000000
