#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x028 135.447609049 -62.0178965621    0.03209     0.6000     0.5989    01:14:46.894   +00:17:06.778
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x028.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:36 EDT
# Redshift information 
#       zgal   =     0.6000 
#       zsn    =     0.6220 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb4.031020_0106.030_13.diff.fits_CTIO4m_MOSAIC_II    52932.047200   R4m        -0.6764000000   0.4694000000   0.4694000000
wbb4.031024_0118.053_13.diff.fits_CTIO4m_MOSAIC_II    52936.056000   R4m        -0.1910000000   1.1608000000   1.1608000000
wbb4.031030_0125.074_13.diff.fits_CTIO4m_MOSAIC_II    52942.060900   R4m        -0.6845000000   0.6158000000   0.6158000000
wbb4.031117_0154.052_13.diff.fits_CTIO4m_MOSAIC_II    52960.080400   R4m         0.2033000000   0.8008000000   0.8008000000
wbb4.031121_0201.065_13.diff.fits_CTIO4m_MOSAIC_II    52964.085100   R4m        -0.1181000000   0.4165000000   0.4165000000
wbb4.031125_0041.051_13.diff.fits_CTIO4m_MOSAIC_II    52968.029800   R4m        -0.7300000000   0.4373000000   0.4373000000
wbb4.031215_0202.049_13.diff.fits_CTIO4m_MOSAIC_II    52988.086000   R4m         0.3929000000   0.3878000000   0.3878000000
wbb4.031219_0248.017_13.diff.fits_CTIO4m_MOSAIC_II    52992.118400   R4m        -1.0839000000   0.5604000000   0.5604000000
wbb4.031223_0130.038_13.diff.fits_CTIO4m_MOSAIC_II    52996.064600   R4m         0.5435000000   0.4101000000   0.4101000000
wbb4.031227_0132.031_13.diff.fits_CTIO4m_MOSAIC_II    53000.065700   R4m         0.2453000000   0.4246000000   0.4246000000
wbb4.031229_0050.029_13.diff.fits_CTIO4m_MOSAIC_II    53002.036900   R4m         0.0324000000   1.1251000000   1.1251000000
wbb4.040920_0217.027_13.diff.fits_CTIO4m_MOSAIC_II    53268.096400   R4m        -0.1344000000   0.9912000000   0.9912000000
wbb4.041017_0120.1035_13.diff.fits_CTIO4m_MOSAIC_II   53295.056700   R4m        -0.6864000000   0.6327000000   0.6327000000
wbb4.041021_0126.059_13.diff.fits_CTIO4m_MOSAIC_II    53299.061100   R4m         0.1598000000   0.6011000000   0.6011000000
