#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        z183 134.904554119 -61.2079372886    0.03050     0.2870     0.2859    01:14:22.736   +01:07:45.632
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py z183.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:57:06 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2870 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb1.060916_0443.124_8.diff.fits_CTIO4m_MOSAIC_II    53994.198300   R4m        -0.4842000000   0.6795000000   0.6795000000
wbb1.060925_0438.374_8.diff.fits_CTIO4m_MOSAIC_II    54003.196400   R4m         0.1329000000   0.4706000000   0.4706000000
wbb1.061015_0519.252_8.diff.fits_CTIO4m_MOSAIC_II    54023.222600   R4m         0.2142000000   0.7092000000   0.7092000000
wbb1.061017_0539.136_8.diff.fits_CTIO4m_MOSAIC_II    54025.236500   R4m        -1.0268000000   0.6238000000   0.6238000000
wbb1.061019_0544.102_8.diff.fits_CTIO4m_MOSAIC_II    54027.240300   R4m         0.7426000000   0.6091000000   0.6091000000
wbb1.061023_0555.135_8.diff.fits_CTIO4m_MOSAIC_II    54031.248100   R4m         0.3652000000   0.6209000000   0.6209000000
wbb1.061031_0451.100_8.diff.fits_CTIO4m_MOSAIC_II    54039.204200   R4m        -0.9083000000   1.0438000000   1.0438000000
wbb1.061114_0047.078_8.diff.fits_CTIO4m_MOSAIC_II    54053.035500   R4m        -0.5083000000   0.5092000000   0.5092000000
wbb1.061120_0426.092_8.diff.fits_CTIO4m_MOSAIC_II    54059.188500   R4m         0.1026000000   0.7673000000   0.7673000000
wbb1.061126_0447.098_8.diff.fits_CTIO4m_MOSAIC_II    54065.200200   R4m         0.3460000000   0.5596000000   0.5596000000
