#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        f123 164.830725878 -59.8630727956    0.02410     0.5260     0.5251    02:09:57.282   -03:32:26.609
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py f123.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:33 EDT
# Redshift information 
#       zgal   =     0.5260 
#       zsn    =     0.5340 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc1.021006_0306.093_7.diff.fits_CTIO4m_MOSAIC_II    52553.129600   R4m        -2.4375000000   1.5129000000   1.5129000000
wcc1.021012_0325.081_7.diff.fits_CTIO4m_MOSAIC_II    52559.143900   R4m        -0.8194000000   1.2442000000   1.2442000000
wcc1.021030_0342.068_7.diff.fits_CTIO4m_MOSAIC_II    52577.155800   R4m        -1.3454000000   0.6342000000   0.6342000000
wcc1.021103_0334.086_7.diff.fits_CTIO4m_MOSAIC_II    52581.150300   R4m         0.6177000000   0.7679000000   0.7679000000
wcc1.021105_0253.064_7.diff.fits_CTIO4m_MOSAIC_II    52583.121400   R4m         0.5536000000   0.7828000000   0.7828000000
wcc1.031020_0230.041_7.diff.fits_CTIO4m_MOSAIC_II    52932.105700   R4m        -0.0151000000   0.4608000000   0.4608000000
wcc1.031030_0212.080_7.diff.fits_CTIO4m_MOSAIC_II    52942.093600   R4m        -0.9339000000   0.5592000000   0.5592000000
wcc1.031101_0127.055_7.diff.fits_CTIO4m_MOSAIC_II    52944.062100   R4m        -3.2137000000   1.3049000000   1.3049000000
wcc1.031117_0241.058_7.diff.fits_CTIO4m_MOSAIC_II    52960.113100   R4m        -0.5331000000   0.7543000000   0.7543000000
wcc1.031121_0246.071_7.diff.fits_CTIO4m_MOSAIC_II    52964.117200   R4m        -0.8220000000   0.6663000000   0.6663000000
wcc1.031125_0127.057_7.diff.fits_CTIO4m_MOSAIC_II    52968.062200   R4m         1.2480000000   0.8966000000   0.8966000000
wcc1.031127_0243.186_7.diff.fits_CTIO4m_MOSAIC_II    52970.115800   R4m         1.6509000000   0.4629000000   0.4629000000
wcc1.031127_0423.188_7.diff.fits_CTIO4m_MOSAIC_II    52970.184200   R4m         1.7661000000   0.4776000000   0.4776000000
wcc1.031129_0237.296_7.diff.fits_CTIO4m_MOSAIC_II    52972.110800   R4m         2.7729000000   0.6171000000   0.6171000000
wcc1.031201_0135.046_7.diff.fits_CTIO4m_MOSAIC_II    52974.067200   R4m         3.3483000000   0.5725000000   0.5725000000
wcc1.031203_0134.179_7.diff.fits_CTIO4m_MOSAIC_II    52976.067800   R4m         3.1419000000   0.6379000000   0.6379000000
wcc1.031215_0246.055_7.diff.fits_CTIO4m_MOSAIC_II    52988.116900   R4m         6.5549000000   0.5038000000   0.5038000000
wcc1.031219_0323.018_7.diff.fits_CTIO4m_MOSAIC_II    52992.143000   R4m         5.3813000000   0.5669000000   0.5669000000
wcc1.031223_0241.035_7.diff.fits_CTIO4m_MOSAIC_II    52996.113900   R4m         6.2039000000   0.4821000000   0.4821000000
wcc1.031225_0226.039_7.diff.fits_CTIO4m_MOSAIC_II    52998.103900   R4m         4.8697000000   0.6172000000   0.6172000000
wcc1.031227_0228.039_7.diff.fits_CTIO4m_MOSAIC_II    53000.104700   R4m         4.3005000000   0.4430000000   0.4430000000
wcc1.031231_0240.041_7.diff.fits_CTIO4m_MOSAIC_II    53004.113400   R4m         1.1126000000   1.2242000000   1.2242000000
wcc1.040920_0403.042_7.diff.fits_CTIO4m_MOSAIC_II    53268.171400   R4m         0.3440000000   0.6882000000   0.6882000000
wcc1.041009_0200.1061_7.diff.fits_CTIO4m_MOSAIC_II   53287.085200   R4m        -1.4688000000   1.0916000000   1.0916000000
wcc1.041017_0203.1041_7.diff.fits_CTIO4m_MOSAIC_II   53295.087400   R4m         0.2778000000   0.5922000000   0.5922000000
wcc1.041021_0214.065_7.diff.fits_CTIO4m_MOSAIC_II    53299.095100   R4m        -0.0174000000   0.5152000000   0.5152000000
wcc1.041112_0216.173_7.diff.fits_CTIO4m_MOSAIC_II    53321.096500   R4m         0.0157000000   0.5512000000   0.5512000000
