#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        g160 179.833467819 -60.1311743077    0.02952     0.5070     0.5062    02:31:19.943   -08:49:21.751
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py g160.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:45 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5070 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd8.030928_0408.068_15.diff.fits_CTIO4m_MOSAIC_II    52910.173000   R4m         0.5563000000   0.5676000000   0.5676000000
wdd8.031019_0319.062_15.diff.fits_CTIO4m_MOSAIC_II    52931.139800   R4m         0.8038000000   0.3662000000   0.3662000000
wdd8.031022_0313.068_15.diff.fits_CTIO4m_MOSAIC_II    52934.135300   R4m         1.2880000000   0.5675000000   0.5675000000
wdd8.031028_0349.053_15.diff.fits_CTIO4m_MOSAIC_II    52940.160400   R4m        -0.1152000000   0.5061000000   0.5061000000
wdd8.031101_0256.061_15.diff.fits_CTIO4m_MOSAIC_II    52944.123700   R4m        -0.9834000000   1.1049000000   1.1049000000
wdd8.031115_0336.061_15.diff.fits_CTIO4m_MOSAIC_II    52958.151000   R4m         0.5298000000   0.6778000000   0.6778000000
wdd8.031119_0347.070_15.diff.fits_CTIO4m_MOSAIC_II    52962.159100   R4m        -0.0509000000   0.6278000000   0.6278000000
wdd8.031123_0357.070_15.diff.fits_CTIO4m_MOSAIC_II    52966.166200   R4m        -0.0131000000   0.5768000000   0.5768000000
wdd8.031129_0402.307_15.diff.fits_CTIO4m_MOSAIC_II    52972.169300   R4m         0.3576000000   0.4705000000   0.4705000000
wdd8.031201_0239.056_15.diff.fits_CTIO4m_MOSAIC_II    52974.111800   R4m         0.0848000000   0.4893000000   0.4893000000
wdd8.031203_0250.189_15.diff.fits_CTIO4m_MOSAIC_II    52976.119800   R4m        -0.7265000000   0.5383000000   0.5383000000
wdd8.031213_0344.066_15.diff.fits_CTIO4m_MOSAIC_II    52986.157000   R4m         0.8539000000   0.5377000000   0.5377000000
wdd8.031217_0317.063_15.diff.fits_CTIO4m_MOSAIC_II    52990.138300   R4m        -0.3110000000   0.4417000000   0.4417000000
wdd8.031221_0311.054_15.diff.fits_CTIO4m_MOSAIC_II    52994.134000   R4m         0.0442000000   0.5003000000   0.5003000000
wdd8.040920_0458.052_15.diff.fits_CTIO4m_MOSAIC_II    53268.208100   R4m         5.4618000000   0.4465000000   0.4465000000
wdd8.041005_0558.1081_15.diff.fits_CTIO4m_MOSAIC_II   53283.249900   R4m        12.1003000000   0.7607000000   0.7607000000
wdd8.041011_0316.1076_15.diff.fits_CTIO4m_MOSAIC_II   53289.137300   R4m        11.4040000000   0.6812000000   0.6812000000
wdd8.041019_0325.060_15.diff.fits_CTIO4m_MOSAIC_II    53297.144100   R4m         9.2377000000   0.5209000000   0.5209000000
wdd8.041023_0252.063_15.diff.fits_CTIO4m_MOSAIC_II    53301.121000   R4m         7.5351000000   0.7323000000   0.7323000000
wdd8.041106_0340.056_15.diff.fits_CTIO4m_MOSAIC_II    53315.154200   R4m         3.4325000000   0.3962000000   0.3962000000
wdd8.041114_0358.078_15.diff.fits_CTIO4m_MOSAIC_II    53323.166700   R4m         2.6651000000   0.3450000000   0.3450000000
wdd8.041120_0313.086_15.diff.fits_CTIO4m_MOSAIC_II    53329.135400   R4m         2.7879000000   0.7025000000   0.7025000000
wdd8.041203_0353.084_15.diff.fits_CTIO4m_MOSAIC_II    53342.163100   R4m         1.7879000000   0.5324000000   0.5324000000
wdd8.041207_0402.081_15.diff.fits_CTIO4m_MOSAIC_II    53346.169500   R4m         0.6751000000   0.4852000000   0.4852000000
wdd8.041211_0338.079_15.diff.fits_CTIO4m_MOSAIC_II    53350.152700   R4m         0.7078000000   0.3217000000   0.3217000000
wdd8.041215_0327.082_15.diff.fits_CTIO4m_MOSAIC_II    53354.145300   R4m         0.8780000000   0.3990000000   0.3990000000
wdd8.050107_0213.011_15.diff.fits_CTIO4m_MOSAIC_II    53377.093800   R4m         0.6546000000   0.4678000000   0.4678000000
wdd8.050111_0152.066_15.diff.fits_CTIO4m_MOSAIC_II    53381.079200   R4m         1.4056000000   0.4011000000   0.4011000000
wdd8.050115_0231.077_15.diff.fits_CTIO4m_MOSAIC_II    53385.106200   R4m         1.4816000000   0.5385000000   0.5385000000
wdd8.050119_0204.075_15.diff.fits_CTIO4m_MOSAIC_II    53389.089100   R4m        -0.1242000000   1.4785000000   1.4785000000
wdd8.050926_0353.099_15.diff.fits_CTIO4m_MOSAIC_II    53639.163300   R4m         0.1787000000   0.4820000000   0.4820000000
wdd8.051006_0348.092_15.diff.fits_CTIO4m_MOSAIC_II    53649.159500   R4m        -0.2943000000   1.1365000000   1.1365000000
wdd8.051011_0341.083_15.diff.fits_CTIO4m_MOSAIC_II    53654.154500   R4m         0.1379000000   0.5289000000   0.5289000000
wdd8.051108_0327.080_15.diff.fits_CTIO4m_MOSAIC_II    53682.145000   R4m         1.9479000000   1.0564000000   1.0564000000
wdd8.051122_0358.077_15.diff.fits_CTIO4m_MOSAIC_II    53696.166700   R4m         0.1214000000   0.3457000000   0.3457000000
wdd8.051128_0427.085_15.diff.fits_CTIO4m_MOSAIC_II    53702.186600   R4m         0.2651000000   0.3625000000   0.3625000000
wdd8.051202_0340.084_15.diff.fits_CTIO4m_MOSAIC_II    53706.154300   R4m         0.1015000000   0.3349000000   0.3349000000
wdd8.051204_0348.038_15.diff.fits_CTIO4m_MOSAIC_II    53708.159700   R4m         0.4934000000   0.4012000000   0.4012000000
wdd8.051208_0356.079_15.diff.fits_CTIO4m_MOSAIC_II    53712.165400   R4m        -0.6434000000   0.4890000000   0.4890000000
wdd8.051210_0152.057_15.diff.fits_CTIO4m_MOSAIC_II    53714.079300   R4m         0.1857000000   0.8530000000   0.8530000000
wdd8.051227_0303.061_15.diff.fits_CTIO4m_MOSAIC_II    53731.128400   R4m        -0.3118000000   0.3944000000   0.3944000000
wdd8.051231_0209.069_15.diff.fits_CTIO4m_MOSAIC_II    53735.090800   R4m         0.1342000000   0.3647000000   0.3647000000
wdd8.060103_0219.075_15.diff.fits_CTIO4m_MOSAIC_II    53738.098200   R4m        -0.0036000000   0.3039000000   0.3039000000
wdd8.060914_0819.023_15.diff.fits_CTIO4m_MOSAIC_II    53992.347600   R4m        -0.4222000000   1.0112000000   1.0112000000
wdd8.060916_0911.162_15.diff.fits_CTIO4m_MOSAIC_II    53994.384200   R4m        -0.6905000000   0.5589000000   0.5589000000
wdd8.060925_0836.409_15.diff.fits_CTIO4m_MOSAIC_II    54003.359700   R4m         0.0689000000   0.7246000000   0.7246000000
wdd8.060928_0922.454_15.diff.fits_CTIO4m_MOSAIC_II    54006.391700   R4m        -0.6736000000   0.5696000000   0.5696000000
wdd8.061013_0726.115_15.diff.fits_CTIO4m_MOSAIC_II    54021.311000   R4m        -1.0557000000   1.1864000000   1.1864000000
wdd8.061015_0904.286_15.diff.fits_CTIO4m_MOSAIC_II    54023.378900   R4m         0.0801000000   1.1869000000   1.1869000000
wdd8.061017_0747.155_15.diff.fits_CTIO4m_MOSAIC_II    54025.325800   R4m         0.0026000000   1.7913000000   1.7913000000
wdd8.061021_0844.170_15.diff.fits_CTIO4m_MOSAIC_II    54029.365400   R4m        -0.4775000000   0.6563000000   0.6563000000
wdd8.061023_0810.155_15.diff.fits_CTIO4m_MOSAIC_II    54031.341600   R4m         0.9137000000   0.5707000000   0.5707000000
wdd8.061029_0821.126_15.diff.fits_CTIO4m_MOSAIC_II    54037.349200   R4m        -0.7812000000   0.7286000000   0.7286000000
wdd8.061031_0744.130_15.diff.fits_CTIO4m_MOSAIC_II    54039.323900   R4m         0.8050000000   1.0007000000   1.0007000000
wdd8.061112_0337.086_15.diff.fits_CTIO4m_MOSAIC_II    54051.152300   R4m        -0.7615000000   0.5095000000   0.5095000000
wdd8.061116_0629.110_15.diff.fits_CTIO4m_MOSAIC_II    54055.271600   R4m        -2.9454000000   1.0453000000   1.0453000000
wdd8.061120_0655.116_15.diff.fits_CTIO4m_MOSAIC_II    54059.289500   R4m        -0.5965000000   0.7415000000   0.7415000000
wdd8.061124_0734.129_15.diff.fits_CTIO4m_MOSAIC_II    54063.316800   R4m        -1.4116000000   0.5652000000   0.5652000000
wdd8.061130_0700.083_15.diff.fits_CTIO4m_MOSAIC_II    54069.293300   R4m         0.1421000000   0.7815000000   0.7815000000
wdd8.061213_0343.102_15.diff.fits_CTIO4m_MOSAIC_II    54082.156300   R4m        -1.3818000000   0.6453000000   0.6453000000
wdd8.061217_0324.116_15.diff.fits_CTIO4m_MOSAIC_II    54086.143200   R4m         0.5885000000   0.6866000000   0.6866000000
wdd8.061227_0404.033_15.diff.fits_CTIO4m_MOSAIC_II    54096.170600   R4m        -0.6235000000   1.0357000000   1.0357000000
wdd8.070114_0338.136_15.sw.fits_CTIO4m_MOSAIC_II      54114.153100   R4m         0.2442000000   0.9317000000   0.9317000000
wdd8.031019_0340.066_15.diff.fits_CTIO4m_MOSAIC_II    52931.154400   I4m        -0.4492000000   0.5386000000   0.5386000000
wdd8.031022_0347.072_15.diff.fits_CTIO4m_MOSAIC_II    52934.158800   I4m        -0.4429000000   1.0703000000   1.0703000000
wdd8.031028_0417.057_15.diff.fits_CTIO4m_MOSAIC_II    52940.179800   I4m         1.0063000000   0.8153000000   0.8153000000
wdd8.031101_0323.065_15.diff.fits_CTIO4m_MOSAIC_II    52944.142400   I4m        -1.3182000000   1.3733000000   1.3733000000
wdd8.031115_0404.065_15.diff.fits_CTIO4m_MOSAIC_II    52958.170700   I4m         1.2712000000   1.0762000000   1.0762000000
wdd8.031119_0415.074_15.diff.fits_CTIO4m_MOSAIC_II    52962.178200   I4m         0.5258000000   0.9877000000   0.9877000000
wdd8.031123_0425.074_15.diff.fits_CTIO4m_MOSAIC_II    52966.186200   I4m        -0.2962000000   0.9399000000   0.9399000000
wdd8.031201_0306.060_15.diff.fits_CTIO4m_MOSAIC_II    52974.130400   I4m         0.6441000000   0.7417000000   0.7417000000
wdd8.031203_0322.193_15.diff.fits_CTIO4m_MOSAIC_II    52976.141500   I4m        -0.1052000000   0.9386000000   0.9386000000
wdd8.031213_0412.070_15.diff.fits_CTIO4m_MOSAIC_II    52986.176300   I4m        -0.7931000000   0.9309000000   0.9309000000
wdd8.031217_0344.067_15.diff.fits_CTIO4m_MOSAIC_II    52990.157000   I4m        -0.1517000000   0.8841000000   0.8841000000
wdd8.041011_0344.1080_15.diff.fits_CTIO4m_MOSAIC_II   53289.156600   I4m        14.9673000000   1.1403000000   1.1403000000
wdd8.041015_0327.206_15.diff.fits_CTIO4m_MOSAIC_II    53293.146900   I4m        13.0629000000   1.8564000000   1.8564000000
wdd8.041019_0353.064_15.diff.fits_CTIO4m_MOSAIC_II    53297.163500   I4m        12.7401000000   0.7799000000   0.7799000000
wdd8.041023_0337.069_15.diff.fits_CTIO4m_MOSAIC_II    53301.151700   I4m        10.1446000000   0.7945000000   0.7945000000
wdd8.041106_0407.060_15.diff.fits_CTIO4m_MOSAIC_II    53315.172800   I4m         5.4740000000   0.8355000000   0.8355000000
wdd8.041120_0342.090_15.diff.fits_CTIO4m_MOSAIC_II    53329.155600   I4m         5.0550000000   0.8061000000   0.8061000000
wdd8.041203_0420.088_15.diff.fits_CTIO4m_MOSAIC_II    53342.182000   I4m         4.2020000000   0.8823000000   0.8823000000
wdd8.041207_0430.085_15.diff.fits_CTIO4m_MOSAIC_II    53346.189700   I4m         2.1280000000   1.0339000000   1.0339000000
