#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        f041 131.894799226 -62.1279277273    0.02934     0.5580     0.5569    01:08:08.739   +00:27:09.580
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py f041.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:31 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5580 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.021010_0148.071_8.diff.fits_CTIO4m_MOSAIC_II    52553.894500   R4m         0.1980000000   1.3728000000   1.3728000000
wbb6.021014_0240.069_8.diff.fits_CTIO4m_MOSAIC_II    52561.112400   R4m         1.8957000000   1.2856000000   1.2856000000
wbb6.021030_0215.057_8.diff.fits_CTIO4m_MOSAIC_II    52577.095200   R4m        -0.7236000000   1.2339000000   1.2339000000
wbb6.021105_0207.057_8.diff.fits_CTIO4m_MOSAIC_II    52583.089800   R4m         0.5664000000   1.3841000000   1.3841000000
wbb6.021111_0220.066_8.diff.fits_CTIO4m_MOSAIC_II    52589.098700   R4m         0.3873000000   1.0287000000   1.0287000000
wbb6.021128_0235.045_8.diff.fits_CTIO4m_MOSAIC_II    52606.109100   R4m         0.0611000000   0.7378000000   0.7378000000
wbb6.021206_0247.058_8.diff.fits_CTIO4m_MOSAIC_II    52614.117400   R4m         0.8054000000   0.9025000000   0.9025000000
wbb6.031020_0216.039_8.diff.fits_CTIO4m_MOSAIC_II    52932.095400   R4m        -0.0404000000   0.4131000000   0.4131000000
wbb6.031022_0101.051_8.diff.fits_CTIO4m_MOSAIC_II    52934.044400   R4m        -0.2873000000   0.7290000000   0.7290000000
wbb6.031028_0120.043_8.diff.fits_CTIO4m_MOSAIC_II    52940.057800   R4m        -0.6569000000   0.5673000000   0.5673000000
wbb6.031101_0050.050_8.diff.fits_CTIO4m_MOSAIC_II    52944.036300   R4m        -0.2636000000   0.7811000000   0.7811000000
wbb6.031119_0159.055_8.diff.fits_CTIO4m_MOSAIC_II    52962.083600   R4m         0.8911000000   0.9807000000   0.9807000000
wbb6.031123_0145.052_8.diff.fits_CTIO4m_MOSAIC_II    52966.074800   R4m         2.0591000000   0.6448000000   0.6448000000
wbb6.031129_0153.290_8.diff.fits_CTIO4m_MOSAIC_II    52972.080000   R4m         5.1599000000   0.5510000000   0.5510000000
wbb6.031201_0041.039_8.diff.fits_CTIO4m_MOSAIC_II    52974.029900   R4m         7.3026000000   0.6831000000   0.6831000000
wbb6.031213_0140.048_8.diff.fits_CTIO4m_MOSAIC_II    52986.071300   R4m         9.2232000000   0.4284000000   0.4284000000
wbb6.031217_0116.045_8.diff.fits_CTIO4m_MOSAIC_II    52990.054600   R4m         8.8325000000   0.6054000000   0.6054000000
wbb6.031221_0118.038_8.diff.fits_CTIO4m_MOSAIC_II    52994.056500   R4m         9.1081000000   0.4269000000   0.4269000000
wbb6.031223_0142.040_8.diff.fits_CTIO4m_MOSAIC_II    52996.072400   R4m         8.4148000000   0.4291000000   0.4291000000
wbb6.031225_0129.034_8.diff.fits_CTIO4m_MOSAIC_II    52998.063500   R4m         8.4804000000   0.5058000000   0.5058000000
wbb6.031227_0139.032_8.diff.fits_CTIO4m_MOSAIC_II    53000.070200   R4m         7.7674000000   0.4831000000   0.4831000000
wbb6.031229_0102.031_8.diff.fits_CTIO4m_MOSAIC_II    53002.044600   R4m         7.6426000000   0.6715000000   0.6715000000
wbb6.040920_0227.029_8.diff.fits_CTIO4m_MOSAIC_II    53268.103500   R4m         1.4873000000   0.7860000000   0.7860000000
wbb6.041005_0258.1063_8.diff.fits_CTIO4m_MOSAIC_II   53283.127100   R4m        -0.7180000000   0.9014000000   0.9014000000
wbb6.041011_0114.1058_8.diff.fits_CTIO4m_MOSAIC_II   53289.052300   R4m        -0.8529000000   0.9974000000   0.9974000000
wbb6.041017_0355.1057_8.diff.fits_CTIO4m_MOSAIC_II   53295.165000   R4m         0.0866000000   0.4805000000   0.4805000000
wbb6.041019_0124.042_8.diff.fits_CTIO4m_MOSAIC_II    53297.060000   R4m        -0.1334000000   0.5802000000   0.5802000000
wbb6.041023_0136.052_8.diff.fits_CTIO4m_MOSAIC_II    53301.069200   R4m         0.0860000000   0.8679000000   0.8679000000
wbb6.041106_0133.038_8.diff.fits_CTIO4m_MOSAIC_II    53315.070000   R4m        -0.4555000000   0.6210000000   0.6210000000
wbb6.041112_0417.190_8.diff.fits_CTIO4m_MOSAIC_II    53321.180200   R4m         0.1958000000   0.6781000000   0.6781000000
wbb6.041114_0150.060_8.diff.fits_CTIO4m_MOSAIC_II    53323.079200   R4m         0.8538000000   0.6263000000   0.6263000000
wbb6.041118_0342.039_8.diff.fits_CTIO4m_MOSAIC_II    53327.157600   R4m         0.3822000000   0.6334000000   0.6334000000
wbb6.041120_0043.064_8.diff.fits_CTIO4m_MOSAIC_II    53329.032500   R4m        -0.2020000000   0.7175000000   0.7175000000
wbb6.041203_0148.066_8.diff.fits_CTIO4m_MOSAIC_II    53342.077600   R4m         0.1042000000   0.5043000000   0.5043000000
wbb6.041211_0109.061_8.diff.fits_CTIO4m_MOSAIC_II    53350.050500   R4m         0.4427000000   0.5655000000   0.5655000000
