#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        s347 131.748954495 -62.1245761483    0.02954     0.3130     0.3119    01:07:52.640   +00:27:55.293
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py s347.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:17 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3130 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.021010_0148.071_8.diff.fits_CTIO4m_MOSAIC_II    52553.894500   R4m        -1.1809000000   1.5734000000   1.5734000000
wbb6.021014_0240.069_8.diff.fits_CTIO4m_MOSAIC_II    52561.112400   R4m        -2.3352000000   1.4081000000   1.4081000000
wbb6.021030_0215.057_8.diff.fits_CTIO4m_MOSAIC_II    52577.095200   R4m         0.0556000000   1.3579000000   1.3579000000
wbb6.021105_0207.057_8.diff.fits_CTIO4m_MOSAIC_II    52583.089800   R4m        -0.8650000000   1.5089000000   1.5089000000
wbb6.021111_0220.066_8.diff.fits_CTIO4m_MOSAIC_II    52589.098700   R4m         0.1762000000   1.1371000000   1.1371000000
wbb6.021128_0235.045_8.diff.fits_CTIO4m_MOSAIC_II    52606.109100   R4m        -1.5588000000   0.7959000000   0.7959000000
wbb6.021206_0247.058_8.diff.fits_CTIO4m_MOSAIC_II    52614.117400   R4m        -0.2693000000   0.9561000000   0.9561000000
wbb6.031020_0216.039_8.diff.fits_CTIO4m_MOSAIC_II    52932.095400   R4m        -0.2076000000   0.4279000000   0.4279000000
wbb6.031022_0101.051_8.diff.fits_CTIO4m_MOSAIC_II    52934.044400   R4m         0.4533000000   0.6912000000   0.6912000000
wbb6.031028_0120.043_8.diff.fits_CTIO4m_MOSAIC_II    52940.057800   R4m         0.6281000000   0.6072000000   0.6072000000
wbb6.031101_0050.050_8.diff.fits_CTIO4m_MOSAIC_II    52944.036300   R4m        -0.9929000000   0.7914000000   0.7914000000
wbb6.031119_0159.055_8.diff.fits_CTIO4m_MOSAIC_II    52962.083600   R4m        -1.1876000000   0.9834000000   0.9834000000
wbb6.031123_0145.052_8.diff.fits_CTIO4m_MOSAIC_II    52966.074800   R4m         0.3049000000   0.6876000000   0.6876000000
wbb6.031129_0153.290_8.diff.fits_CTIO4m_MOSAIC_II    52972.080000   R4m         0.1622000000   0.5944000000   0.5944000000
wbb6.031201_0041.039_8.diff.fits_CTIO4m_MOSAIC_II    52974.029900   R4m        -0.4794000000   0.7141000000   0.7141000000
wbb6.031213_0140.048_8.diff.fits_CTIO4m_MOSAIC_II    52986.071300   R4m         0.6099000000   0.4773000000   0.4773000000
wbb6.031217_0116.045_8.diff.fits_CTIO4m_MOSAIC_II    52990.054600   R4m        -0.1477000000   0.5441000000   0.5441000000
wbb6.031221_0118.038_8.diff.fits_CTIO4m_MOSAIC_II    52994.056500   R4m         0.5347000000   0.4582000000   0.4582000000
wbb6.031223_0142.040_8.diff.fits_CTIO4m_MOSAIC_II    52996.072400   R4m        -0.2521000000   0.4438000000   0.4438000000
wbb6.031225_0129.034_8.diff.fits_CTIO4m_MOSAIC_II    52998.063500   R4m        -0.4034000000   0.5450000000   0.5450000000
wbb6.031227_0139.032_8.diff.fits_CTIO4m_MOSAIC_II    53000.070200   R4m        -0.1530000000   0.4774000000   0.4774000000
wbb6.031229_0102.031_8.diff.fits_CTIO4m_MOSAIC_II    53002.044600   R4m         0.1415000000   0.6970000000   0.6970000000
wbb6.040920_0227.029_8.diff.fits_CTIO4m_MOSAIC_II    53268.103500   R4m         0.6562000000   0.8526000000   0.8526000000
wbb6.041005_0258.1063_8.diff.fits_CTIO4m_MOSAIC_II   53283.127100   R4m        -0.0066000000   0.9112000000   0.9112000000
wbb6.041011_0114.1058_8.diff.fits_CTIO4m_MOSAIC_II   53289.052300   R4m        -0.7393000000   1.0070000000   1.0070000000
wbb6.041017_0355.1057_8.diff.fits_CTIO4m_MOSAIC_II   53295.165000   R4m        -0.4806000000   0.6048000000   0.6048000000
wbb6.041019_0124.042_8.diff.fits_CTIO4m_MOSAIC_II    53297.060000   R4m         0.4412000000   0.6542000000   0.6542000000
wbb6.041023_0136.052_8.diff.fits_CTIO4m_MOSAIC_II    53301.069200   R4m        -0.5383000000   0.8846000000   0.8846000000
wbb6.041106_0133.038_8.diff.fits_CTIO4m_MOSAIC_II    53315.070000   R4m        -0.8829000000   0.6365000000   0.6365000000
wbb6.041112_0417.190_8.diff.fits_CTIO4m_MOSAIC_II    53321.180200   R4m        -0.1927000000   0.7155000000   0.7155000000
wbb6.041114_0150.060_8.diff.fits_CTIO4m_MOSAIC_II    53323.079200   R4m        -0.2092000000   0.6464000000   0.6464000000
wbb6.041118_0342.039_8.diff.fits_CTIO4m_MOSAIC_II    53327.157600   R4m        -0.4030000000   0.6577000000   0.6577000000
wbb6.041120_0043.064_8.diff.fits_CTIO4m_MOSAIC_II    53329.032500   R4m         0.0113000000   0.7450000000   0.7450000000
wbb6.041203_0148.066_8.diff.fits_CTIO4m_MOSAIC_II    53342.077600   R4m        -0.2140000000   0.5105000000   0.5105000000
wbb6.041211_0109.061_8.diff.fits_CTIO4m_MOSAIC_II    53350.050500   R4m        -0.1952000000   0.5810000000   0.5810000000
wbb6.041215_0105.061_8.diff.fits_CTIO4m_MOSAIC_II    53354.046500   R4m        -0.0532000000   0.5215000000   0.5215000000
wbb6.041219_0055.061_8.diff.fits_CTIO4m_MOSAIC_II    53358.039600   R4m        -0.0731000000   0.5750000000   0.5750000000
wbb6.041221_0141.065_8.diff.fits_CTIO4m_MOSAIC_II    53360.071900   R4m        -0.3775000000   0.9903000000   0.9903000000
wbb6.050113_0052.057_8.diff.fits_CTIO4m_MOSAIC_II    53383.037200   R4m        -0.0149000000   1.0143000000   1.0143000000
wbb6.050119_0048.066_8.diff.fits_CTIO4m_MOSAIC_II    53389.039700   R4m        -0.5496000000   0.9619000000   0.9619000000
wbb6.050926_0155.081_8.diff.fits_CTIO4m_MOSAIC_II    53639.080800   R4m        -0.4340000000   0.9122000000   0.9122000000
wbb6.051006_0154.076_8.diff.fits_CTIO4m_MOSAIC_II    53649.080100   R4m         0.1295000000   0.8063000000   0.8063000000
wbb6.051009_0109.078_8.diff.fits_CTIO4m_MOSAIC_II    53652.049300   R4m        -0.1673000000   0.9114000000   0.9114000000
wbb6.051011_0106.072_8.diff.fits_CTIO4m_MOSAIC_II    53654.047600   R4m         0.7400000000   0.9508000000   0.9508000000
