#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x033 133.025829224 -62.526159918    0.03114     0.4050     0.4039    01:09:59.349   -00:01:06.947
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x033.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:37 EDT
# Redshift information 
#       zgal   =     0.4050 
#       zsn    =     0.4050 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.031020_0216.039_10.diff.fits_CTIO4m_MOSAIC_II    52932.095400   R4m         0.3788000000   0.4082000000   0.4082000000
wbb6.031022_0101.051_10.diff.fits_CTIO4m_MOSAIC_II    52934.044400   R4m        -0.1265000000   0.6402000000   0.6402000000
wbb6.031028_0120.043_10.diff.fits_CTIO4m_MOSAIC_II    52940.057800   R4m         0.2814000000   0.4849000000   0.4849000000
wbb6.031101_0050.050_10.diff.fits_CTIO4m_MOSAIC_II    52944.036300   R4m         0.0116000000   0.7083000000   0.7083000000
wbb6.031119_0159.055_10.diff.fits_CTIO4m_MOSAIC_II    52962.083600   R4m        -0.5601000000   0.8339000000   0.8339000000
wbb6.031123_0145.052_10.diff.fits_CTIO4m_MOSAIC_II    52966.074800   R4m        -0.4687000000   0.5585000000   0.5585000000
wbb6.031129_0153.290_10.diff.fits_CTIO4m_MOSAIC_II    52972.080000   R4m         0.1277000000   0.5469000000   0.5469000000
wbb6.031201_0041.039_10.diff.fits_CTIO4m_MOSAIC_II    52974.029900   R4m         0.6632000000   0.5940000000   0.5940000000
wbb6.031213_0140.048_10.diff.fits_CTIO4m_MOSAIC_II    52986.071300   R4m         0.3440000000   0.3789000000   0.3789000000
wbb6.031217_0116.045_10.diff.fits_CTIO4m_MOSAIC_II    52990.054600   R4m         0.7905000000   0.6203000000   0.6203000000
