#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        y175 179.869997585 -58.9582671476    0.03688     0.4130     0.4123    02:34:57.445   -08:03:57.919
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py y175.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:57:03 EDT
# Redshift information 
#       zgal   =     0.4130 
#       zsn    =     0.4210 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd4.060916_0826.157_16.diff.fits_CTIO4m_MOSAIC_II   53994.353200   R4m        -0.0630000000   0.5369000000   0.5369000000
wdd4.060925_0810.404_16.diff.fits_CTIO4m_MOSAIC_II   54003.341900   R4m         0.0689000000   0.6804000000   0.6804000000
wdd4.060928_0620.442_16.diff.fits_CTIO4m_MOSAIC_II   54006.265700   R4m        -0.0083000000   0.4887000000   0.4887000000
wdd4.061013_0831.125_16.diff.fits_CTIO4m_MOSAIC_II   54021.356400   R4m         1.4957000000   1.1980000000   1.1980000000
wdd4.061015_0725.272_16.diff.fits_CTIO4m_MOSAIC_II   54023.314900   R4m         0.3765000000   0.9290000000   0.9290000000
wdd4.061019_0832.128_16.diff.fits_CTIO4m_MOSAIC_II   54027.356600   R4m        -0.5016000000   0.7391000000   0.7391000000
wdd4.061023_0848.160_16.diff.fits_CTIO4m_MOSAIC_II   54031.367800   R4m        -0.1081000000   0.9172000000   0.9172000000
wdd4.061029_0804.123_16.diff.fits_CTIO4m_MOSAIC_II   54037.337500   R4m         0.0634000000   0.8292000000   0.8292000000
wdd4.061031_0811.135_16.diff.fits_CTIO4m_MOSAIC_II   54039.341800   R4m         1.0437000000   0.8415000000   0.8415000000
wdd4.061114_0320.104_16.diff.fits_CTIO4m_MOSAIC_II   54053.140100   R4m         0.0030000000   0.4045000000   0.4045000000
wdd4.061116_0723.118_16.diff.fits_CTIO4m_MOSAIC_II   54055.309200   R4m         0.3688000000   0.8762000000   0.8762000000
wdd4.061118_0620.090_16.diff.fits_CTIO4m_MOSAIC_II   54057.265500   R4m        -0.1819000000   0.9966000000   0.9966000000
wdd4.061120_0705.118_16.diff.fits_CTIO4m_MOSAIC_II   54059.296500   R4m        -0.3137000000   0.8584000000   0.8584000000
wdd4.061126_0655.118_16.diff.fits_CTIO4m_MOSAIC_II   54065.289800   R4m         0.0836000000   0.6633000000   0.6633000000
wdd4.061128_0648.131_16.diff.fits_CTIO4m_MOSAIC_II   54067.284600   R4m        -1.2227000000   0.6898000000   0.6898000000
wdd4.061130_0630.077_16.diff.fits_CTIO4m_MOSAIC_II   54069.272100   R4m        -0.5348000000   0.6768000000   0.6768000000
wdd4.061215_0327.091_16.diff.fits_CTIO4m_MOSAIC_II   54084.145200   R4m         1.1079000000   1.2419000000   1.2419000000
wdd4.061217_0335.118_16.diff.fits_CTIO4m_MOSAIC_II   54086.150700   R4m         1.2528000000   0.7998000000   0.7998000000
wdd4.061219_0338.078_16.diff.fits_CTIO4m_MOSAIC_II   54088.152700   R4m         0.4869000000   0.4672000000   0.4672000000
wdd4.061221_0313.112_16.diff.fits_CTIO4m_MOSAIC_II   54090.135800   R4m         0.6862000000   0.3767000000   0.3767000000
wdd4.061223_0345.073_16.diff.fits_CTIO4m_MOSAIC_II   54092.157600   R4m        -0.1031000000   0.4203000000   0.4203000000
wdd4.061225_0400.261_16.diff.fits_CTIO4m_MOSAIC_II   54094.168200   R4m        -0.9371000000   0.5561000000   0.5561000000
wdd4.061226_0317.397_16.diff.fits_CTIO4m_MOSAIC_II   54095.138200   R4m        -1.4986000000   0.8366000000   0.8366000000
wdd4.061227_0419.036_16.diff.fits_CTIO4m_MOSAIC_II   54096.181100   R4m        -0.2217000000   0.8958000000   0.8958000000
wdd4.061229_0430.029_16.diff.fits_CTIO4m_MOSAIC_II   54098.188600   R4m         1.4401000000   0.8586000000   0.8586000000
