#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        e020 69.861615028 -63.1700766783    0.03411     0.1640     0.1628    23:25:36.054   -09:31:44.807
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py e020.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200 --fwhmlimit=8
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/16 19:54:23 EDT
# Redshift information 
#       zgal   =     0.1640 
#       zsn    =     0.1590 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
waa6.021008_0003.042_9.diff.fits_CTIO4m_MOSAIC_II    52555.004900   R4m         1.2549000000   3.3930000000   3.3930000000
waa6.021014_0041.055_9.diff.fits_CTIO4m_MOSAIC_II    52561.031500   R4m        -1.3644000000   3.6659000000   3.6659000000
waa6.021105_0010.039_9.diff.fits_CTIO4m_MOSAIC_II    52583.009000   R4m        -1.7318000000   3.3354000000   3.3354000000
waa6.021128_0047.033_9.diff.fits_CTIO4m_MOSAIC_II    52606.033800   R4m        -0.7092000000   2.8326000000   2.8326000000
waa6.021206_0043.040_9.diff.fits_CTIO4m_MOSAIC_II    52614.031700   R4m         0.5017000000   4.0970000000   4.0970000000
waa6.031019_0016.039_9.diff.fits_CTIO4m_MOSAIC_II    52931.012300   R4m        -1.1620000000   2.0342000000   2.0342000000
waa6.031022_0004.043_9.diff.fits_CTIO4m_MOSAIC_II    52934.004000   R4m        -1.4899000000   2.2956000000   2.2956000000
waa6.031028_0036.037_9.diff.fits_CTIO4m_MOSAIC_II    52940.026600   R4m        -1.1498000000   2.0523000000   2.0523000000
waa6.031101_0007.044_9.diff.fits_CTIO4m_MOSAIC_II    52944.006700   R4m        -2.7389000000   3.4633000000   3.4633000000
waa6.031115_0031.035_9.diff.fits_CTIO4m_MOSAIC_II    52958.024100   R4m        31.1799000000   2.3668000000   2.3668000000
waa6.031119_0034.043_9.diff.fits_CTIO4m_MOSAIC_II    52962.024500   R4m        29.5242000000   2.9209000000   2.9209000000
waa6.031123_0047.044_9.diff.fits_CTIO4m_MOSAIC_II    52966.034400   R4m        36.5883000000   2.4429000000   2.4429000000
waa6.031127_0141.178_9.diff.fits_CTIO4m_MOSAIC_II    52970.071900   R4m        48.1332000000   2.2793000000   2.2793000000
waa6.031129_0058.282_9.diff.fits_CTIO4m_MOSAIC_II    52972.041400   R4m        49.4650000000   2.2287000000   2.2287000000
waa6.031203_0046.173_9.diff.fits_CTIO4m_MOSAIC_II    52976.033400   R4m        39.7391000000   2.9272000000   2.9272000000
waa6.031213_0041.040_9.diff.fits_CTIO4m_MOSAIC_II    52986.029600   R4m        39.6046000000   2.9874000000   2.9874000000
waa6.031217_0049.041_9.diff.fits_CTIO4m_MOSAIC_II    52990.035300   R4m        40.3301000000   2.3461000000   2.3461000000
waa6.031221_0055.035_9.diff.fits_CTIO4m_MOSAIC_II    52994.039800   R4m        39.0940000000   2.2086000000   2.2086000000
waa6.040920_0131.020_9.diff.fits_CTIO4m_MOSAIC_II    53268.064600   R4m         8.9838000000   2.6901000000   2.6901000000
waa6.041011_0006.1049_9.diff.fits_CTIO4m_MOSAIC_II   53289.007200   R4m        -0.8357000000   2.3542000000   2.3542000000
waa6.041011_0057.1056_9.diff.fits_CTIO4m_MOSAIC_II   53289.041700   R4m        -1.0913000000   2.3219000000   2.3219000000
waa6.041018_2355.033_9.diff.fits_CTIO4m_MOSAIC_II    53296.998700   R4m        -0.4046000000   2.2907000000   2.2907000000
waa6.041106_0033.037_9.diff.fits_CTIO4m_MOSAIC_II    53315.023600   R4m        -1.0060000000   2.5336000000   2.5336000000
waa6.041114_0039.057_9.diff.fits_CTIO4m_MOSAIC_II    53323.028300   R4m        -0.5253000000   2.1833000000   2.1833000000
waa6.041122_0047.165_9.diff.fits_CTIO4m_MOSAIC_II    53331.033400   R4m        -2.8696000000   5.0792000000   5.0792000000
waa6.041203_0036.057_9.diff.fits_CTIO4m_MOSAIC_II    53342.026900   R4m        -0.5513000000   2.6676000000   2.6676000000
waa6.050925_2347.065_9.diff.fits_CTIO4m_MOSAIC_II    53638.993200   R4m        -0.0545000000   2.1339000000   2.1339000000
waa6.050928_0015.071_9.diff.fits_CTIO4m_MOSAIC_II    53641.011800   R4m         0.3051000000   1.9921000000   1.9921000000
waa6.051006_0041.065_9.diff.fits_CTIO4m_MOSAIC_II    53649.029700   R4m        -6.3619000000   5.0373000000   5.0373000000
waa6.051008_2353.067_9.diff.fits_CTIO4m_MOSAIC_II    53651.996400   R4m         0.4690000000   2.9481000000   2.9481000000
waa6.051011_0031.067_9.diff.fits_CTIO4m_MOSAIC_II    53654.022600   R4m        -0.4425000000   2.4072000000   2.4072000000
waa6.051108_0030.050_9.diff.fits_CTIO4m_MOSAIC_II    53682.022400   R4m         0.1372000000   2.6106000000   2.6106000000
waa6.051122_0050.050_9.diff.fits_CTIO4m_MOSAIC_II    53696.036300   R4m        -0.6094000000   2.2245000000   2.2245000000
waa6.051126_0156.234_9.diff.fits_CTIO4m_MOSAIC_II    53700.082000   R4m        -0.0195000000   2.5023000000   2.5023000000
waa6.051128_0116.062_9.sw.fits_CTIO4m_MOSAIC_II      53702.054300   R4m         0.7298000000   2.0832000000   2.0832000000
waa6.021004_0003.042_9.diff.fits_CTIO4m_MOSAIC_II    52551.003000   I4m        -0.5585000000   4.1029000000   4.1029000000
waa6.021006_0029.064_9.diff.fits_CTIO4m_MOSAIC_II    52553.021500   I4m         2.0493000000   3.6517000000   3.6517000000
waa6.021105_0020.041_9.diff.fits_CTIO4m_MOSAIC_II    52583.015500   I4m         0.4882000000   1.7942000000   1.7942000000
waa6.021115_0047.047_9.diff.fits_CTIO4m_MOSAIC_II    52593.033700   I4m        -6.8510000000   3.7016000000   3.7016000000
waa6.021128_0056.035_9.diff.fits_CTIO4m_MOSAIC_II    52606.040400   I4m         1.6052000000   1.6495000000   1.6495000000
waa6.021204_0055.040_9.diff.fits_CTIO4m_MOSAIC_II    52612.039300   I4m         1.7600000000   3.3720000000   3.3720000000
waa6.021206_0053.042_9.diff.fits_CTIO4m_MOSAIC_II    52614.038700   I4m         2.1370000000   3.3679000000   3.3679000000
waa6.031019_0038.043_9.diff.fits_CTIO4m_MOSAIC_II    52931.027800   I4m         1.0590000000   1.1523000000   1.1523000000
waa6.031022_0025.047_9.diff.fits_CTIO4m_MOSAIC_II    52934.018700   I4m         0.7982000000   1.1584000000   1.1584000000
waa6.031028_0104.041_9.diff.fits_CTIO4m_MOSAIC_II    52940.045400   I4m        -1.3564000000   1.1362000000   1.1362000000
waa6.031115_0056.039_9.diff.fits_CTIO4m_MOSAIC_II    52958.040200   I4m        29.2754000000   1.7994000000   1.7994000000
waa6.031119_0101.047_9.diff.fits_CTIO4m_MOSAIC_II    52962.043500   I4m        56.6210000000   2.9546000000   2.9546000000
waa6.031123_0109.048_9.diff.fits_CTIO4m_MOSAIC_II    52966.049200   I4m        64.6596000000   2.0199000000   2.0199000000
waa6.031127_0207.182_9.diff.fits_CTIO4m_MOSAIC_II    52970.090000   I4m        64.4939000000   1.5566000000   1.5566000000
waa6.031129_0125.286_9.diff.fits_CTIO4m_MOSAIC_II    52972.060300   I4m        62.8951000000   1.4428000000   1.4428000000
waa6.031203_0117.177_9.diff.fits_CTIO4m_MOSAIC_II    52976.055100   I4m        48.3276000000   1.5886000000   1.5886000000
waa6.031213_0107.044_9.diff.fits_CTIO4m_MOSAIC_II    52986.047400   I4m        36.7624000000   1.5023000000   1.5023000000
waa6.031217_0059.043_9.diff.fits_CTIO4m_MOSAIC_II    52990.042600   I4m        35.6871000000   1.4738000000   1.4738000000
waa6.031221_0109.037_9.diff.fits_CTIO4m_MOSAIC_II    52994.049800   I4m        35.2092000000   1.4402000000   1.4402000000
waa6.040920_0136.021_9.diff.fits_CTIO4m_MOSAIC_II    53268.068100   I4m        -1.4963000000   1.8349000000   1.8349000000
waa6.041005_0250.1062_9.diff.fits_CTIO4m_MOSAIC_II   53283.119100   I4m        -1.5463000000   1.7836000000   1.7836000000
waa6.041011_0030.1053_9.diff.fits_CTIO4m_MOSAIC_II   53289.022200   I4m        -1.0504000000   1.7941000000   1.7941000000
waa6.041015_0011.180_9.diff.fits_CTIO4m_MOSAIC_II    53293.009400   I4m         0.8586000000   2.0549000000   2.0549000000
waa6.041019_0040.038_9.diff.fits_CTIO4m_MOSAIC_II    53297.029100   I4m        -0.5835000000   1.6900000000   1.6900000000
waa6.041106_0053.041_9.diff.fits_CTIO4m_MOSAIC_II    53315.038400   I4m        -0.6388000000   1.3325000000   1.3325000000
waa6.041114_0100.061_9.diff.fits_CTIO4m_MOSAIC_II    53323.043900   I4m        -0.7986000000   1.2589000000   1.2589000000
waa6.041122_0107.169_9.diff.fits_CTIO4m_MOSAIC_II    53331.047800   I4m         0.5247000000   1.3590000000   1.3590000000
waa6.041203_0110.062_9.diff.fits_CTIO4m_MOSAIC_II    53342.052800   I4m        -4.7117000000   1.9764000000   1.9764000000
waa6.050926_0020.071_9.diff.fits_CTIO4m_MOSAIC_II    53639.014900   I4m        -0.4447000000   1.2437000000   1.2437000000
waa6.050928_0109.079_9.diff.fits_CTIO4m_MOSAIC_II    53641.053000   I4m         0.5230000000   1.5570000000   1.5570000000
waa6.050930_0046.074_9.diff.fits_CTIO4m_MOSAIC_II    53643.033600   I4m         2.4979000000   2.2494000000   2.2494000000
waa6.051006_0102.069_9.diff.fits_CTIO4m_MOSAIC_II    53649.044200   I4m         2.0340000000   2.3503000000   2.3503000000
waa6.051009_0021.072_9.diff.fits_CTIO4m_MOSAIC_II    53652.016000   I4m         0.7023000000   1.5387000000   1.5387000000
waa6.051011_0044.069_9.diff.fits_CTIO4m_MOSAIC_II    53654.032000   I4m         0.0146000000   1.5558000000   1.5558000000
waa6.051108_0117.058_9.diff.fits_CTIO4m_MOSAIC_II    53682.054800   I4m         0.8138000000   1.4429000000   1.4429000000
waa6.051122_0110.054_9.diff.fits_CTIO4m_MOSAIC_II    53696.050300   I4m         1.6600000000   1.8602000000   1.8602000000
