#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        g055 135.00333988 -62.5088308789    0.02823     0.2960     0.2949    01:13:35.842   -00:09:27.500
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py g055.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53150 --zeroMJDmin=53525
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:41 EDT
# Redshift information 
#       zgal   =     0.2960 
#       zsn    =     0.3020 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb7.030928_0227.054_7.diff.fits_CTIO4m_MOSAIC_II    52910.102500   R4m        -0.8145000000   0.9527000000   0.9527000000
wbb7.031019_0128.048_7.diff.fits_CTIO4m_MOSAIC_II    52931.065800   R4m        -0.0546000000   0.6646000000   0.6646000000
wbb7.031022_0107.052_7.diff.fits_CTIO4m_MOSAIC_II    52934.047900   R4m        -0.6748000000   0.6027000000   0.6027000000
wbb7.031028_0159.047_7.diff.fits_CTIO4m_MOSAIC_II    52940.084300   R4m         0.5671000000   0.4270000000   0.4270000000
wbb7.031119_0141.052_7.diff.fits_CTIO4m_MOSAIC_II    52962.072100   R4m        -0.9941000000   1.0522000000   1.0522000000
wbb7.031123_0151.053_7.diff.fits_CTIO4m_MOSAIC_II    52966.078700   R4m         0.3851000000   0.8394000000   0.8394000000
wbb7.031213_0146.049_7.diff.fits_CTIO4m_MOSAIC_II    52986.074900   R4m        -0.7007000000   0.3823000000   0.3823000000
wbb7.031217_0122.046_7.diff.fits_CTIO4m_MOSAIC_II    52990.058200   R4m        -0.6713000000   0.5532000000   0.5532000000
wbb7.031221_0125.039_7.diff.fits_CTIO4m_MOSAIC_II    52994.060100   R4m         0.4200000000   0.4747000000   0.4747000000
wbb7.040920_0232.030_7.diff.fits_CTIO4m_MOSAIC_II    53268.107200   R4m         1.5387000000   0.8059000000   0.8059000000
wbb7.041005_0306.1064_7.diff.fits_CTIO4m_MOSAIC_II   53283.131100   R4m         7.2076000000   1.0985000000   1.0985000000
wbb7.041011_0118.1059_7.diff.fits_CTIO4m_MOSAIC_II   53289.056100   R4m        10.6675000000   0.8744000000   0.8744000000
wbb7.041019_0130.043_7.diff.fits_CTIO4m_MOSAIC_II    53297.064000   R4m         9.2344000000   0.6100000000   0.6100000000
wbb7.041023_0143.053_7.diff.fits_CTIO4m_MOSAIC_II    53301.072800   R4m         5.1396000000   1.0644000000   1.0644000000
wbb7.041106_0144.039_7.diff.fits_CTIO4m_MOSAIC_II    53315.073600   R4m         4.1882000000   0.5751000000   0.5751000000
wbb7.041114_0157.061_7.diff.fits_CTIO4m_MOSAIC_II    53323.082900   R4m         3.1429000000   0.4295000000   0.4295000000
wbb7.041120_0050.065_7.diff.fits_CTIO4m_MOSAIC_II    53329.036300   R4m         1.3028000000   0.6699000000   0.6699000000
wbb7.041203_0155.067_7.diff.fits_CTIO4m_MOSAIC_II    53342.081400   R4m         1.0485000000   0.4003000000   0.4003000000
wbb7.041207_0144.063_7.diff.fits_CTIO4m_MOSAIC_II    53346.073400   R4m         1.2031000000   0.5050000000   0.5050000000
wbb7.041211_0116.062_7.diff.fits_CTIO4m_MOSAIC_II    53350.055000   R4m        -0.4808000000   1.0616000000   1.0616000000
wbb7.041219_0100.062_7.diff.fits_CTIO4m_MOSAIC_II    53358.043100   R4m         0.0473000000   0.7345000000   0.7345000000
wbb7.041221_0148.066_7.diff.fits_CTIO4m_MOSAIC_II    53360.075500   R4m         1.3929000000   1.2766000000   1.2766000000
wbb7.050115_0117.066_7.diff.fits_CTIO4m_MOSAIC_II    53385.055400   R4m         0.8139000000   0.8106000000   0.8106000000
wbb7.050926_0200.082_7.diff.fits_CTIO4m_MOSAIC_II    53639.084300   R4m         0.3505000000   0.6346000000   0.6346000000
wbb7.050930_0254.082_7.diff.fits_CTIO4m_MOSAIC_II    53643.122000   R4m         0.2345000000   0.9513000000   0.9513000000
wbb7.051009_0114.079_7.diff.fits_CTIO4m_MOSAIC_II    53652.052800   R4m        -1.2177000000   1.3645000000   1.3645000000
wbb7.051108_0140.061_7.diff.fits_CTIO4m_MOSAIC_II    53682.071000   R4m        -2.1720000000   0.9159000000   0.9159000000
wbb7.051122_0150.059_7.diff.fits_CTIO4m_MOSAIC_II    53696.077600   R4m         0.4882000000   0.3470000000   0.3470000000
wbb7.051126_0355.242_7.diff.fits_CTIO4m_MOSAIC_II    53700.164200   R4m         0.4978000000   0.4223000000   0.4223000000
wbb7.051128_0225.067_7.diff.fits_CTIO4m_MOSAIC_II    53702.102100   R4m        -0.0914000000   0.3856000000   0.3856000000
wbb7.051202_0145.067_7.diff.fits_CTIO4m_MOSAIC_II    53706.075800   R4m         0.2859000000   0.3414000000   0.3414000000
wbb7.051204_0150.021_7.diff.fits_CTIO4m_MOSAIC_II    53708.078000   R4m         0.2217000000   0.3546000000   0.3546000000
wbb7.051231_0130.062_7.diff.fits_CTIO4m_MOSAIC_II    53735.064100   R4m         0.4007000000   0.5076000000   0.5076000000
wbb7.060103_0122.065_7.diff.fits_CTIO4m_MOSAIC_II    53738.057900   R4m        -0.2629000000   0.4843000000   0.4843000000
wbb7.061013_0530.098_7.diff.fits_CTIO4m_MOSAIC_II    54021.230500   R4m         0.6566000000   0.8394000000   0.8394000000
wbb7.061017_0524.133_7.diff.fits_CTIO4m_MOSAIC_II    54025.226000   R4m        -0.2621000000   0.6339000000   0.6339000000
wbb7.061021_0538.143_7.diff.fits_CTIO4m_MOSAIC_II    54029.239700   R4m        -0.6592000000   0.5812000000   0.5812000000
wbb7.061023_0605.137_7.diff.fits_CTIO4m_MOSAIC_II    54031.255100   R4m         0.3141000000   0.5715000000   0.5715000000
wbb7.061025_0514.118_7.diff.fits_CTIO4m_MOSAIC_II    54033.219800   R4m         2.1401000000   1.9766000000   1.9766000000
wbb7.061029_0539.102_7.diff.fits_CTIO4m_MOSAIC_II    54037.236800   R4m         0.3772000000   0.6216000000   0.6216000000
wbb7.061031_0527.107_7.diff.fits_CTIO4m_MOSAIC_II    54039.228500   R4m        -1.2939000000   1.2520000000   1.2520000000
wbb7.061112_0101.062_7.diff.fits_CTIO4m_MOSAIC_II    54051.044200   R4m         0.3815000000   0.6595000000   0.6595000000
