#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        s346 132.868738912 -63.2012250623    0.03367     0.2700     0.2689    01:09:17.282   -00:40:27.967
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py s346.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:16 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2700 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb9.030928_0257.058_1.diff.fits_CTIO4m_MOSAIC_II    52910.123800   R4m        -0.3910000000   1.1380000000   1.1380000000
wbb9.031019_0151.050_1.diff.fits_CTIO4m_MOSAIC_II    52931.078400   R4m         0.1016000000   0.7192000000   0.7192000000
wbb9.031022_0118.054_1.diff.fits_CTIO4m_MOSAIC_II    52934.055600   R4m        -0.5134000000   0.7372000000   0.7372000000
wbb9.031028_0140.045_1.diff.fits_CTIO4m_MOSAIC_II    52940.070900   R4m         0.2370000000   0.6676000000   0.6676000000
wbb9.031115_0147.046_1.diff.fits_CTIO4m_MOSAIC_II    52958.075500   R4m        -0.9090000000   1.4099000000   1.4099000000
wbb9.031119_0153.054_1.diff.fits_CTIO4m_MOSAIC_II    52962.079700   R4m         0.4183000000   0.9934000000   0.9934000000
wbb9.031123_0203.055_1.diff.fits_CTIO4m_MOSAIC_II    52966.086500   R4m        -0.9611000000   0.8357000000   0.8357000000
wbb9.031129_0158.291_1.diff.fits_CTIO4m_MOSAIC_II    52972.083500   R4m         0.2304000000   0.7384000000   0.7384000000
wbb9.031201_0046.040_1.diff.fits_CTIO4m_MOSAIC_II    52974.033400   R4m         0.9680000000   0.8014000000   0.8014000000
wbb9.031213_0156.051_1.diff.fits_CTIO4m_MOSAIC_II    52986.082000   R4m         0.0394000000   0.6023000000   0.6023000000
wbb9.031217_0132.048_1.diff.fits_CTIO4m_MOSAIC_II    52990.065200   R4m         0.1291000000   0.7759000000   0.7759000000
wbb9.031221_0135.041_1.diff.fits_CTIO4m_MOSAIC_II    52994.067400   R4m         0.3694000000   0.6206000000   0.6206000000
wbb9.031227_0149.034_1.diff.fits_CTIO4m_MOSAIC_II    53000.077300   R4m         0.5541000000   0.6183000000   0.6183000000
wbb9.031229_0114.033_1.diff.fits_CTIO4m_MOSAIC_II    53002.052500   R4m        -1.8692000000   0.8426000000   0.8426000000
wbb9.040920_0243.032_1.diff.fits_CTIO4m_MOSAIC_II    53268.115200   R4m        -2.1544000000   1.0830000000   1.0830000000
wbb9.041005_0333.1068_1.diff.fits_CTIO4m_MOSAIC_II   53283.149200   R4m        -1.3653000000   1.0198000000   1.0198000000
wbb9.041011_0129.1061_1.diff.fits_CTIO4m_MOSAIC_II   53289.063200   R4m        -0.7345000000   0.8443000000   0.8443000000
wbb9.041015_0105.187_1.diff.fits_CTIO4m_MOSAIC_II    53293.046400   R4m        -1.2199000000   1.2687000000   1.2687000000
