#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        q008 180.446595286 -59.2964059722    0.03191     0.2870     0.2863    02:34:42.381   -08:30:39.885
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py q008.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:40 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2870 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd4.031019_0414.070_10.diff.fits_CTIO4m_MOSAIC_II    52931.178000   R4m         0.6953000000   0.3809000000   0.3809000000
wdd4.031024_0308.067_10.diff.fits_CTIO4m_MOSAIC_II    52936.132100   R4m         0.2984000000   1.4453000000   1.4453000000
wdd4.031030_0320.091_10.diff.fits_CTIO4m_MOSAIC_II    52942.141500   R4m        -0.2054000000   0.5211000000   0.5211000000
wdd4.031121_0341.079_10.diff.fits_CTIO4m_MOSAIC_II    52964.155100   R4m        -0.3980000000   0.6175000000   0.6175000000
wdd4.031125_0331.074_10.diff.fits_CTIO4m_MOSAIC_II    52968.147700   R4m        -0.0476000000   1.2425000000   1.2425000000
wdd4.031129_0351.305_10.diff.fits_CTIO4m_MOSAIC_II    52972.162000   R4m         1.0504000000   0.7692000000   0.7692000000
wdd4.031201_0229.054_10.diff.fits_CTIO4m_MOSAIC_II    52974.104700   R4m         0.4365000000   0.5087000000   0.5087000000
wdd4.031203_0237.187_10.diff.fits_CTIO4m_MOSAIC_II    52976.110300   R4m        -0.1538000000   0.5758000000   0.5758000000
wdd4.031215_0341.063_10.diff.fits_CTIO4m_MOSAIC_II    52988.154700   R4m         0.5496000000   0.6966000000   0.6966000000
wdd4.031219_0338.020_10.diff.fits_CTIO4m_MOSAIC_II    52992.153000   R4m         0.7883000000   0.4917000000   0.4917000000
wdd4.031223_0342.044_10.diff.fits_CTIO4m_MOSAIC_II    52996.155500   R4m         0.4485000000   0.4653000000   0.4653000000
wdd4.031229_0256.047_10.diff.fits_CTIO4m_MOSAIC_II    53002.123900   R4m        -1.5689000000   0.6538000000   0.6538000000
wdd4.031231_0341.050_10.diff.fits_CTIO4m_MOSAIC_II    53004.154800   R4m        -1.3822000000   1.0249000000   1.0249000000
wdd4.040920_0437.048_10.diff.fits_CTIO4m_MOSAIC_II    53268.193800   R4m        -0.1484000000   0.5596000000   0.5596000000
wdd4.041009_0255.1069_10.diff.fits_CTIO4m_MOSAIC_II   53287.122800   R4m        -0.4620000000   1.0349000000   1.0349000000
wdd4.041017_0258.1049_10.diff.fits_CTIO4m_MOSAIC_II   53295.125200   R4m        -0.3866000000   0.5084000000   0.5084000000
wdd4.041021_0309.073_10.diff.fits_CTIO4m_MOSAIC_II    53299.132500   R4m        -0.1586000000   0.4949000000   0.4949000000
wdd4.041023_0241.061_10.diff.fits_CTIO4m_MOSAIC_II    53301.113500   R4m        -0.7928000000   0.9734000000   0.9734000000
wdd4.041112_0314.181_10.diff.fits_CTIO4m_MOSAIC_II    53321.136300   R4m        -0.0057000000   1.5264000000   1.5264000000
wdd4.041116_0313.091_10.diff.fits_CTIO4m_MOSAIC_II    53325.136000   R4m        -0.4534000000   0.4511000000   0.4511000000
wdd4.041120_0359.092_10.diff.fits_CTIO4m_MOSAIC_II    53329.167200   R4m         0.3753000000   0.5879000000   0.5879000000
wdd4.041205_0359.082_10.diff.fits_CTIO4m_MOSAIC_II    53344.169400   R4m         0.0496000000   0.4823000000   0.4823000000
wdd4.041209_0324.079_10.diff.fits_CTIO4m_MOSAIC_II    53348.143100   R4m         0.8272000000   0.5730000000   0.5730000000
wdd4.041213_0219.071_10.diff.fits_CTIO4m_MOSAIC_II    53352.097700   R4m         0.6546000000   0.5190000000   0.5190000000
wdd4.041215_0312.079_10.diff.fits_CTIO4m_MOSAIC_II    53354.134700   R4m        -0.3117000000   0.4166000000   0.4166000000
wdd4.041217_0309.076_10.diff.fits_CTIO4m_MOSAIC_II    53356.132400   R4m         0.1006000000   0.4383000000   0.4383000000
wdd4.050109_0210.081_10.diff.fits_CTIO4m_MOSAIC_II    53379.091800   R4m        -0.3057000000   0.5449000000   0.5449000000
wdd4.050113_0140.064_10.diff.fits_CTIO4m_MOSAIC_II    53383.070700   R4m         0.5811000000   0.5110000000   0.5110000000
wdd4.050117_0144.064_10.diff.fits_CTIO4m_MOSAIC_II    53387.073500   R4m        -0.4860000000   1.1683000000   1.1683000000
wdd4.050928_0340.099_10.diff.fits_CTIO4m_MOSAIC_II    53641.154500   R4m         0.4991000000   0.6520000000   0.6520000000
wdd4.051006_0343.091_10.diff.fits_CTIO4m_MOSAIC_II    53649.155900   R4m         0.8950000000   1.6186000000   1.6186000000
wdd4.051009_0319.079_10.diff.fits_CTIO4m_MOSAIC_II    53652.140000   R4m         0.4528000000   0.6495000000   0.6495000000
wdd4.051011_0318.091_10.diff.fits_CTIO4m_MOSAIC_II    53654.138900   R4m         0.4743000000   0.5948000000   0.5948000000
wdd4.051108_0337.082_10.diff.fits_CTIO4m_MOSAIC_II    53682.152100   R4m        -0.7721000000   1.0139000000   1.0139000000
wdd4.051124_0312.074_10.diff.fits_CTIO4m_MOSAIC_II    53698.134400   R4m         1.0806000000   1.0157000000   1.0157000000
wdd4.051126_0612.283_10.diff.fits_CTIO4m_MOSAIC_II    53700.259400   R4m        -0.3052000000   0.4513000000   0.4513000000
wdd4.051130_0340.078_10.diff.fits_CTIO4m_MOSAIC_II    53704.154300   R4m        -0.3959000000   0.3275000000   0.3275000000
wdd4.060916_0826.157_10.diff.fits_CTIO4m_MOSAIC_II    53994.353200   R4m        13.3679000000   0.5386000000   0.5386000000
wdd4.060925_0810.404_10.diff.fits_CTIO4m_MOSAIC_II    54003.341900   R4m        28.0426000000   0.6878000000   0.6878000000
wdd4.060928_0620.442_10.diff.fits_CTIO4m_MOSAIC_II    54006.265700   R4m        29.5896000000   0.5389000000   0.5389000000
wdd4.061013_0831.125_10.diff.fits_CTIO4m_MOSAIC_II    54021.356400   R4m        20.5365000000   1.4152000000   1.4152000000
wdd4.061015_0725.272_10.diff.fits_CTIO4m_MOSAIC_II    54023.314900   R4m        18.0862000000   1.0313000000   1.0313000000
wdd4.061019_0832.128_10.diff.fits_CTIO4m_MOSAIC_II    54027.356600   R4m        12.9159000000   0.7113000000   0.7113000000
wdd4.061023_0848.160_10.diff.fits_CTIO4m_MOSAIC_II    54031.367800   R4m        12.3151000000   0.9308000000   0.9308000000
wdd4.061029_0804.123_10.diff.fits_CTIO4m_MOSAIC_II    54037.337500   R4m         8.5847000000   0.8152000000   0.8152000000
wdd4.061031_0811.135_10.diff.fits_CTIO4m_MOSAIC_II    54039.341800   R4m         6.8101000000   0.8270000000   0.8270000000
wdd4.061114_0320.104_10.diff.fits_CTIO4m_MOSAIC_II    54053.140100   R4m         3.4749000000   0.4321000000   0.4321000000
wdd4.061116_0723.118_10.diff.fits_CTIO4m_MOSAIC_II    54055.309200   R4m         4.3042000000   1.0711000000   1.0711000000
wdd4.061118_0620.090_10.diff.fits_CTIO4m_MOSAIC_II    54057.265500   R4m         3.9820000000   1.1878000000   1.1878000000
wdd4.061120_0705.118_10.diff.fits_CTIO4m_MOSAIC_II    54059.296500   R4m         4.4788000000   0.9344000000   0.9344000000
wdd4.061124_0707.125_10.diff.fits_CTIO4m_MOSAIC_II    54063.297900   R4m         3.4687000000   0.6948000000   0.6948000000
wdd4.061126_0655.118_10.diff.fits_CTIO4m_MOSAIC_II    54065.289800   R4m         2.5784000000   0.6925000000   0.6925000000
wdd4.061128_0648.131_10.diff.fits_CTIO4m_MOSAIC_II    54067.284600   R4m         3.8665000000   0.6872000000   0.6872000000
wdd4.061130_0630.077_10.diff.fits_CTIO4m_MOSAIC_II    54069.272100   R4m         2.9275000000   0.6943000000   0.6943000000
wdd4.061215_0327.091_10.diff.fits_CTIO4m_MOSAIC_II    54084.145200   R4m         0.9068000000   1.2617000000   1.2617000000
wdd4.061217_0335.118_10.diff.fits_CTIO4m_MOSAIC_II    54086.150700   R4m         2.2304000000   0.7653000000   0.7653000000
wdd4.061219_0338.078_10.diff.fits_CTIO4m_MOSAIC_II    54088.152700   R4m         1.8754000000   0.4427000000   0.4427000000
