#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d083 179.510645719 -60.6407257467    0.02798     0.3330     0.3322    02:29:21.199   -09:02:15.490
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d083.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:15 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.3330 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd9.030928_0424.070_12.diff.fits_CTIO4m_MOSAIC_II    52910.183800   R4m        -0.2217000000   0.6429000000   0.6429000000
wdd9.031019_0335.065_12.diff.fits_CTIO4m_MOSAIC_II    52931.150900   R4m        47.3370000000   0.3680000000   0.3680000000
wdd9.031022_0318.069_12.diff.fits_CTIO4m_MOSAIC_II    52934.138700   R4m        52.4798000000   0.6150000000   0.6150000000
wdd9.031028_0354.054_12.diff.fits_CTIO4m_MOSAIC_II    52940.164200   R4m        52.6077000000   0.4868000000   0.4868000000
wdd9.031101_0301.062_12.diff.fits_CTIO4m_MOSAIC_II    52944.127200   R4m        46.9150000000   0.7234000000   0.7234000000
wdd9.031115_0341.062_12.diff.fits_CTIO4m_MOSAIC_II    52958.154600   R4m        31.3892000000   0.7582000000   0.7582000000
wdd9.031119_0352.071_12.diff.fits_CTIO4m_MOSAIC_II    52962.162700   R4m        24.5177000000   0.5800000000   0.5800000000
wdd9.031123_0402.071_12.diff.fits_CTIO4m_MOSAIC_II    52966.169800   R4m        21.6584000000   0.5484000000   0.5484000000
wdd9.031129_0407.308_12.diff.fits_CTIO4m_MOSAIC_II    52972.173000   R4m        15.7780000000   0.4360000000   0.4360000000
wdd9.031201_0244.057_12.diff.fits_CTIO4m_MOSAIC_II    52974.115200   R4m        13.1086000000   0.4540000000   0.4540000000
wdd9.031203_0257.190_12.diff.fits_CTIO4m_MOSAIC_II    52976.124400   R4m        11.2088000000   0.5435000000   0.5435000000
wdd9.031213_0349.067_12.diff.fits_CTIO4m_MOSAIC_II    52986.160500   R4m         8.6672000000   0.5446000000   0.5446000000
wdd9.031217_0322.064_12.diff.fits_CTIO4m_MOSAIC_II    52990.141800   R4m         7.8810000000   0.5233000000   0.5233000000
wdd9.031221_0316.055_12.diff.fits_CTIO4m_MOSAIC_II    52994.137500   R4m         6.6606000000   0.4696000000   0.4696000000
wdd9.040920_0503.053_12.diff.fits_CTIO4m_MOSAIC_II    53268.211600   R4m        -0.6689000000   0.4184000000   0.4184000000
wdd9.041005_0603.1082_12.diff.fits_CTIO4m_MOSAIC_II   53283.253700   R4m        -0.4423000000   0.5477000000   0.5477000000
wdd9.041011_0321.1077_12.diff.fits_CTIO4m_MOSAIC_II   53289.140800   R4m        -0.4020000000   0.5881000000   0.5881000000
wdd9.041017_0401.1058_12.diff.fits_CTIO4m_MOSAIC_II   53295.169600   R4m        -0.4122000000   0.3396000000   0.3396000000
wdd9.041019_0331.061_12.diff.fits_CTIO4m_MOSAIC_II    53297.148200   R4m        -0.3252000000   0.4625000000   0.4625000000
wdd9.041023_0258.064_12.diff.fits_CTIO4m_MOSAIC_II    53301.124500   R4m        -0.4833000000   0.7337000000   0.7337000000
wdd9.041106_0345.057_12.diff.fits_CTIO4m_MOSAIC_II    53315.157700   R4m        -0.0889000000   0.4188000000   0.4188000000
wdd9.041114_0406.079_12.diff.fits_CTIO4m_MOSAIC_II    53323.171800   R4m         1.0939000000   0.3288000000   0.3288000000
wdd9.041120_0318.087_12.diff.fits_CTIO4m_MOSAIC_II    53329.140200   R4m        -0.3392000000   0.5751000000   0.5751000000
wdd9.041203_0358.085_12.diff.fits_CTIO4m_MOSAIC_II    53342.166600   R4m         0.2872000000   0.3606000000   0.3606000000
wdd9.041207_0407.082_12.diff.fits_CTIO4m_MOSAIC_II    53346.173000   R4m        -0.0507000000   0.4017000000   0.4017000000
wdd9.041211_0343.080_12.diff.fits_CTIO4m_MOSAIC_II    53350.156200   R4m         0.0988000000   0.3319000000   0.3319000000
wdd9.041219_0320.082_12.diff.fits_CTIO4m_MOSAIC_II    53358.140400   R4m         0.1863000000   0.5173000000   0.5173000000
wdd9.041221_0330.080_12.diff.fits_CTIO4m_MOSAIC_II    53360.147300   R4m         0.9907000000   1.0653000000   1.0653000000
wdd9.050107_0218.012_12.diff.fits_CTIO4m_MOSAIC_II    53377.097400   R4m        -0.1033000000   0.4547000000   0.4547000000
wdd9.050111_0157.067_12.diff.fits_CTIO4m_MOSAIC_II    53381.082700   R4m        -0.4848000000   0.3852000000   0.3852000000
wdd9.050115_0236.078_12.diff.fits_CTIO4m_MOSAIC_II    53385.109700   R4m        -0.6908000000   0.5826000000   0.5826000000
wdd9.050926_0358.100_12.diff.fits_CTIO4m_MOSAIC_II    53639.167700   R4m        -1.4233000000   0.5383000000   0.5383000000
wdd9.051009_0314.078_12.diff.fits_CTIO4m_MOSAIC_II    53652.136400   R4m         1.4305000000   0.5159000000   0.5159000000
wdd9.051011_0351.085_12.diff.fits_CTIO4m_MOSAIC_II    53654.161500   R4m         1.5124000000   0.5046000000   0.5046000000
wdd9.051108_0332.081_12.diff.fits_CTIO4m_MOSAIC_II    53682.148500   R4m         0.5179000000   1.5210000000   1.5210000000
wdd9.051122_0403.078_12.diff.fits_CTIO4m_MOSAIC_II    53696.170200   R4m         0.3239000000   0.3026000000   0.3026000000
wdd9.051126_0606.282_12.diff.fits_CTIO4m_MOSAIC_II    53700.255800   R4m        -0.1820000000   0.3760000000   0.3760000000
wdd9.051128_0432.086_12.diff.fits_CTIO4m_MOSAIC_II    53702.190100   R4m         0.0458000000   0.3506000000   0.3506000000
wdd9.051202_0345.085_12.diff.fits_CTIO4m_MOSAIC_II    53706.157700   R4m         0.7455000000   0.3572000000   0.3572000000
wdd9.051204_0353.039_12.diff.fits_CTIO4m_MOSAIC_II    53708.163100   R4m         0.4717000000   0.3693000000   0.3693000000
wdd9.051208_0401.080_12.diff.fits_CTIO4m_MOSAIC_II    53712.168900   R4m        -0.2983000000   0.4376000000   0.4376000000
wdd9.051231_0216.070_12.diff.fits_CTIO4m_MOSAIC_II    53735.095100   R4m         0.4497000000   0.3331000000   0.3331000000
wdd9.060103_0227.076_12.diff.fits_CTIO4m_MOSAIC_II    53738.103200   R4m         0.4713000000   0.3510000000   0.3510000000
wdd9.060914_0824.024_12.diff.fits_CTIO4m_MOSAIC_II    53992.351100   R4m         0.3358000000   1.2104000000   1.2104000000
wdd9.060916_0916.163_12.diff.fits_CTIO4m_MOSAIC_II    53994.387700   R4m        -0.4329000000   0.5216000000   0.5216000000
wdd9.060925_0841.410_12.diff.fits_CTIO4m_MOSAIC_II    54003.363200   R4m        -0.5921000000   0.7673000000   0.7673000000
wdd9.060928_0927.455_12.diff.fits_CTIO4m_MOSAIC_II    54006.395200   R4m        -0.6644000000   0.7012000000   0.7012000000
