#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        p527 164.11146122 -60.1237276826    0.02451     0.4350     0.4341    02:08:10.469   -03:32:17.637
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py p527.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/16 20:11:49 EDT
# Redshift information 
#       zgal   =     0.4350 
#       zsn    =     0.4351 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc2.040920_0411.043_15.diff.fits_CTIO4m_MOSAIC_II    53268.175100   R4m        -0.0249000000   0.7280000000   0.7280000000
wcc2.041017_0209.1042_15.diff.fits_CTIO4m_MOSAIC_II   53295.090900   R4m        -0.1032000000   0.6013000000   0.6013000000
wcc2.041021_0220.066_15.diff.fits_CTIO4m_MOSAIC_II    53299.098600   R4m         0.0857000000   0.5298000000   0.5298000000
wcc2.041112_0222.174_15.diff.fits_CTIO4m_MOSAIC_II    53321.100100   R4m         0.3531000000   0.5225000000   0.5225000000
wcc2.041116_0222.084_15.diff.fits_CTIO4m_MOSAIC_II    53325.100000   R4m        -0.3449000000   0.4346000000   0.4346000000
wcc2.041120_0240.081_15.diff.fits_CTIO4m_MOSAIC_II    53329.112300   R4m        -0.0033000000   0.6117000000   0.6117000000
wcc2.041205_0305.075_15.diff.fits_CTIO4m_MOSAIC_II    53344.130000   R4m         0.6210000000   0.6308000000   0.6308000000
wcc2.041209_0233.072_15.diff.fits_CTIO4m_MOSAIC_II    53348.107800   R4m        -0.3522000000   0.4361000000   0.4361000000
wcc2.050928_0251.092_15.diff.fits_CTIO4m_MOSAIC_II    53641.119700   R4m         0.2205000000   0.7600000000   0.7600000000
wcc2.051006_0232.081_15.diff.fits_CTIO4m_MOSAIC_II    53649.107200   R4m        -0.4818000000   1.0598000000   1.0598000000
wcc2.051108_0250.074_15.diff.fits_CTIO4m_MOSAIC_II    53682.119600   R4m        -0.7053000000   0.9185000000   0.9185000000
