#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        q125 131.881796869 -62.6967581102    0.03112     0.3490     0.3479    01:07:48.392   -00:06:35.454
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py q125.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:57 EDT
# Redshift information 
#       zgal   =     0.3490 
#       zsn    =     0.3470 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.040920_0227.029_1.diff.fits_CTIO4m_MOSAIC_II    53268.103500   R4m        -0.8337000000   0.8288000000   0.8288000000
wbb6.041005_0258.1063_1.diff.fits_CTIO4m_MOSAIC_II   53283.127100   R4m        -0.4612000000   1.0405000000   1.0405000000
wbb6.041011_0114.1058_1.diff.fits_CTIO4m_MOSAIC_II   53289.052300   R4m        -0.5216000000   1.0244000000   1.0244000000
wbb6.041017_0355.1057_1.diff.fits_CTIO4m_MOSAIC_II   53295.165000   R4m        -0.8998000000   0.4876000000   0.4876000000
wbb6.041019_0124.042_1.diff.fits_CTIO4m_MOSAIC_II    53297.060000   R4m         0.0039000000   0.7068000000   0.7068000000
wbb6.041023_0136.052_1.diff.fits_CTIO4m_MOSAIC_II    53301.069200   R4m         1.5478000000   1.0563000000   1.0563000000
wbb6.041106_0133.038_1.diff.fits_CTIO4m_MOSAIC_II    53315.070000   R4m         0.3840000000   0.5614000000   0.5614000000
wbb6.041112_0417.190_1.diff.fits_CTIO4m_MOSAIC_II    53321.180200   R4m         0.4028000000   0.7349000000   0.7349000000
wbb6.041114_0150.060_1.diff.fits_CTIO4m_MOSAIC_II    53323.079200   R4m        -0.3738000000   0.5325000000   0.5325000000
wbb6.041120_0043.064_1.diff.fits_CTIO4m_MOSAIC_II    53329.032500   R4m         1.5672000000   0.6895000000   0.6895000000
wbb6.041203_0148.066_1.diff.fits_CTIO4m_MOSAIC_II    53342.077600   R4m         0.3825000000   0.4665000000   0.4665000000
wbb6.041211_0109.061_1.diff.fits_CTIO4m_MOSAIC_II    53350.050500   R4m        -2.9055000000   0.8731000000   0.8731000000
wbb6.041215_0105.061_1.diff.fits_CTIO4m_MOSAIC_II    53354.046500   R4m        -1.0136000000   0.4771000000   0.4771000000
wbb6.041219_0055.061_1.diff.fits_CTIO4m_MOSAIC_II    53358.039600   R4m         0.6747000000   0.7797000000   0.7797000000
wbb6.041221_0141.065_1.diff.fits_CTIO4m_MOSAIC_II    53360.071900   R4m         1.1738000000   1.4493000000   1.4493000000
wbb6.050113_0052.057_1.diff.fits_CTIO4m_MOSAIC_II    53383.037200   R4m        -0.5340000000   0.8055000000   0.8055000000
wbb6.050926_0155.081_1.diff.fits_CTIO4m_MOSAIC_II    53639.080800   R4m         0.1197000000   0.7926000000   0.7926000000
wbb6.051006_0154.076_1.diff.fits_CTIO4m_MOSAIC_II    53649.080100   R4m        -0.5935000000   0.6940000000   0.6940000000
wbb6.051009_0109.078_1.diff.fits_CTIO4m_MOSAIC_II    53652.049300   R4m         0.7550000000   0.6536000000   0.6536000000
wbb6.051011_0106.072_1.diff.fits_CTIO4m_MOSAIC_II    53654.047600   R4m         0.3854000000   0.7713000000   0.7713000000
wbb6.051108_0134.060_1.diff.fits_CTIO4m_MOSAIC_II    53682.067000   R4m         0.6704000000   0.3608000000   0.3608000000
wbb6.051122_0144.058_1.diff.fits_CTIO4m_MOSAIC_II    53696.074100   R4m        -0.2386000000   0.3930000000   0.3930000000
wbb6.051128_0220.066_1.diff.fits_CTIO4m_MOSAIC_II    53702.098600   R4m        -0.3496000000   0.4261000000   0.4261000000
wbb6.060925_0515.379_1.diff.fits_CTIO4m_MOSAIC_II    54003.220000   R4m        15.8218000000   0.8525000000   0.8525000000
wbb6.060928_0552.438_1.diff.fits_CTIO4m_MOSAIC_II    54006.247300   R4m        15.2743000000   0.5027000000   0.5027000000
wbb6.061013_0524.097_1.diff.fits_CTIO4m_MOSAIC_II    54021.226000   R4m         7.6057000000   0.8813000000   0.8813000000
wbb6.061021_0532.142_1.diff.fits_CTIO4m_MOSAIC_II    54029.232800   R4m         4.4392000000   0.1740000000   0.1740000000
wbb6.061023_0546.133_1.diff.fits_CTIO4m_MOSAIC_II    54031.240900   R4m         5.2250000000   0.5509000000   0.5509000000
wbb6.061025_0503.117_1.diff.fits_CTIO4m_MOSAIC_II    54033.215800   R4m         3.1517000000   1.6094000000   1.6094000000
wbb6.061029_0534.101_1.diff.fits_CTIO4m_MOSAIC_II    54037.233300   R4m         3.5184000000   0.6090000000   0.6090000000
wbb6.061031_0522.106_1.diff.fits_CTIO4m_MOSAIC_II    54039.224800   R4m         3.2902000000   0.9095000000   0.9095000000
wbb6.061112_0055.061_1.diff.fits_CTIO4m_MOSAIC_II    54051.040000   R4m         1.7281000000   0.7731000000   0.7731000000
wbb6.061116_0427.091_1.diff.fits_CTIO4m_MOSAIC_II    54055.188800   R4m         0.2761000000   0.7307000000   0.7307000000
wbb6.061130_0438.058_1.diff.fits_CTIO4m_MOSAIC_II    54069.194400   R4m         3.5502000000   1.6727000000   1.6727000000
wbb6.061215_0123.088_1.diff.fits_CTIO4m_MOSAIC_II    54084.060000   R4m        -1.0047000000   1.1793000000   1.1793000000
wbb6.061219_0130.059_1.diff.fits_CTIO4m_MOSAIC_II    54088.064500   R4m         0.7235000000   0.5252000000   0.5252000000
wbb6.061221_0121.095_1.diff.fits_CTIO4m_MOSAIC_II    54090.057700   R4m         0.6091000000   0.4176000000   0.4176000000
wbb6.061225_0127.238_1.diff.fits_CTIO4m_MOSAIC_II    54094.061700   R4m         1.0793000000   0.5242000000   0.5242000000
wbb6.061226_0156.373_1.diff.fits_CTIO4m_MOSAIC_II    54095.082200   R4m         1.4464000000   0.8663000000   0.8663000000
wbb6.061227_0106.008_1.diff.fits_CTIO4m_MOSAIC_II    54096.049100   R4m         1.6649000000   0.7987000000   0.7987000000
wbb6.061229_0103.006_1.diff.fits_CTIO4m_MOSAIC_II    54098.044900   R4m         3.8764000000   2.0334000000   2.0334000000
wbb6.070112_0122.083_1.diff.fits_CTIO4m_MOSAIC_II    54112.058000   R4m        -0.1897000000   1.0777000000   1.0777000000
wbb6.070114_0123.107_1.diff.fits_CTIO4m_MOSAIC_II    54114.058700   R4m        -0.6636000000   0.7230000000   0.7230000000
wbb6.070908_0652.054_1.diff.fits_CTIO4m_MOSAIC_II    54351.287700   R4m         0.0058000000   0.6313000000   0.6313000000
wbb6.070911_0710.053_1.diff.fits_CTIO4m_MOSAIC_II    54354.300400   R4m        -0.7406000000   0.6816000000   0.6816000000
wbb6.071008_0510.043_1.diff.fits_CTIO4m_MOSAIC_II    54381.217100   R4m        -0.5825000000   0.4766000000   0.4766000000
wbb6.071010_0449.031_1.diff.fits_CTIO4m_MOSAIC_II    54383.204500   R4m        -0.9069000000   0.7316000000   0.7316000000
wbb6.071016_0448.049_1.diff.fits_CTIO4m_MOSAIC_II    54389.201300   R4m         0.3151000000   0.7231000000   0.7231000000
wbb6.071103_0539.006_1.diff.fits_CTIO4m_MOSAIC_II    54407.236600   R4m         1.3011000000   1.0188000000   1.0188000000
wbb6.071111_0046.035_1.diff.fits_CTIO4m_MOSAIC_II    54415.032700   R4m         0.3449000000   0.6440000000   0.6440000000
wbb6.071115_0046.066_1.diff.fits_CTIO4m_MOSAIC_II    54419.033100   R4m        -0.3845000000   0.5128000000   0.5128000000
