#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        q114 132.29739772 -62.2658321584    0.02730     0.6870     0.6859    01:08:48.662   +00:17:22.315
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py q114.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:55 EDT
# Redshift information 
#       zgal   =     0.6870 
#       zsn    =     0.7010 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                 MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.050926_0155.081_6.diff.fits_CTIO4m_MOSAIC_II   53639.080800   R4m        -0.2481000000   0.8384000000   0.8384000000
wbb6.051006_0154.076_6.diff.fits_CTIO4m_MOSAIC_II   53649.080100   R4m        -0.4668000000   0.7932000000   0.7932000000
wbb6.051009_0109.078_6.diff.fits_CTIO4m_MOSAIC_II   53652.049300   R4m         1.1801000000   0.9977000000   0.9977000000
wbb6.051011_0106.072_6.diff.fits_CTIO4m_MOSAIC_II   53654.047600   R4m         0.1279000000   0.6842000000   0.6842000000
wbb6.051108_0134.060_6.diff.fits_CTIO4m_MOSAIC_II   53682.067000   R4m         0.4808000000   0.7593000000   0.7593000000
wbb6.051122_0144.058_6.diff.fits_CTIO4m_MOSAIC_II   53696.074100   R4m        -0.3238000000   0.3147000000   0.3147000000
wbb6.051128_0220.066_6.diff.fits_CTIO4m_MOSAIC_II   53702.098600   R4m         0.8806000000   0.3880000000   0.3880000000
wbb6.060914_0700.008_6.diff.fits_CTIO4m_MOSAIC_II   53992.293000   R4m         0.2285000000   1.2622000000   1.2622000000
wbb6.060916_0504.128_6.diff.fits_CTIO4m_MOSAIC_II   53994.212600   R4m         1.5316000000   0.4949000000   0.4949000000
wbb6.060925_0515.379_6.diff.fits_CTIO4m_MOSAIC_II   54003.220000   R4m        -0.8682000000   0.7464000000   0.7464000000
wbb6.060928_0552.438_6.diff.fits_CTIO4m_MOSAIC_II   54006.247300   R4m        -0.5293000000   0.4505000000   0.4505000000
wbb6.061013_0524.097_6.diff.fits_CTIO4m_MOSAIC_II   54021.226000   R4m         1.9272000000   0.7691000000   0.7691000000
wbb6.061017_0518.132_6.diff.fits_CTIO4m_MOSAIC_II   54025.221600   R4m         1.5434000000   0.8181000000   0.8181000000
wbb6.061021_0532.142_6.diff.fits_CTIO4m_MOSAIC_II   54029.232800   R4m         5.7572000000   0.5787000000   0.5787000000
wbb6.061023_0546.133_6.diff.fits_CTIO4m_MOSAIC_II   54031.240900   R4m         6.4181000000   0.5153000000   0.5153000000
wbb6.061025_0503.117_6.diff.fits_CTIO4m_MOSAIC_II   54033.215800   R4m         4.4956000000   1.6740000000   1.6740000000
wbb6.061029_0534.101_6.diff.fits_CTIO4m_MOSAIC_II   54037.233300   R4m         6.3353000000   0.5647000000   0.5647000000
wbb6.061031_0522.106_6.diff.fits_CTIO4m_MOSAIC_II   54039.224800   R4m         6.6897000000   0.8642000000   0.8642000000
wbb6.061112_0055.061_6.diff.fits_CTIO4m_MOSAIC_II   54051.040000   R4m         3.6109000000   0.6250000000   0.6250000000
wbb6.061116_0427.091_6.diff.fits_CTIO4m_MOSAIC_II   54055.188800   R4m         3.6730000000   0.7173000000   0.7173000000
wbb6.061130_0438.058_6.diff.fits_CTIO4m_MOSAIC_II   54069.194400   R4m         2.1007000000   1.7499000000   1.7499000000
wbb6.061215_0123.088_6.diff.fits_CTIO4m_MOSAIC_II   54084.060000   R4m         0.6447000000   1.1144000000   1.1144000000
wbb6.061219_0130.059_6.diff.fits_CTIO4m_MOSAIC_II   54088.064500   R4m         0.0348000000   0.4016000000   0.4016000000
wbb6.061221_0121.095_6.diff.fits_CTIO4m_MOSAIC_II   54090.057700   R4m         0.9591000000   0.3240000000   0.3240000000
wbb6.061225_0127.238_6.diff.fits_CTIO4m_MOSAIC_II   54094.061700   R4m        -0.3594000000   0.5111000000   0.5111000000
wbb6.061226_0156.373_6.diff.fits_CTIO4m_MOSAIC_II   54095.082200   R4m        -0.5508000000   0.8054000000   0.8054000000
wbb6.061227_0106.008_6.diff.fits_CTIO4m_MOSAIC_II   54096.049100   R4m        -0.2321000000   0.7733000000   0.7733000000
wbb6.061229_0103.006_6.diff.fits_CTIO4m_MOSAIC_II   54098.044900   R4m         0.7692000000   1.5047000000   1.5047000000
wbb6.070112_0122.083_6.diff.fits_CTIO4m_MOSAIC_II   54112.058000   R4m        -1.2762000000   0.8958000000   0.8958000000
wbb6.070114_0123.107_6.diff.fits_CTIO4m_MOSAIC_II   54114.058700   R4m        -0.0181000000   0.6882000000   0.6882000000
wbb6.070908_0652.054_6.diff.fits_CTIO4m_MOSAIC_II   54351.287700   R4m        -0.4212000000   0.4755000000   0.4755000000
wbb6.070911_0710.053_6.diff.fits_CTIO4m_MOSAIC_II   54354.300400   R4m        -0.5787000000   0.5955000000   0.5955000000
wbb6.071008_0510.043_6.diff.fits_CTIO4m_MOSAIC_II   54381.217100   R4m         0.7605000000   0.4758000000   0.4758000000
wbb6.071010_0449.031_6.diff.fits_CTIO4m_MOSAIC_II   54383.204500   R4m        -1.3924000000   0.5362000000   0.5362000000
wbb6.071016_0448.049_6.diff.fits_CTIO4m_MOSAIC_II   54389.201300   R4m        -0.6533000000   0.7094000000   0.7094000000
wbb6.071103_0539.006_6.diff.fits_CTIO4m_MOSAIC_II   54407.236600   R4m         1.6034000000   0.9522000000   0.9522000000
wbb6.071111_0046.035_6.diff.fits_CTIO4m_MOSAIC_II   54415.032700   R4m        -0.9866000000   0.6249000000   0.6249000000
wbb6.071113_0048.021_6.diff.fits_CTIO4m_MOSAIC_II   54417.034900   R4m        -0.3657000000   0.4439000000   0.4439000000
wbb6.071115_0046.066_6.diff.fits_CTIO4m_MOSAIC_II   54419.033100   R4m        -0.0403000000   0.4594000000   0.4594000000
wbb6.071117_0035.046_6.diff.fits_CTIO4m_MOSAIC_II   54421.026000   R4m         1.3542000000   0.5798000000   0.5798000000
wbb6.071119_0303.070_6.diff.fits_CTIO4m_MOSAIC_II   54423.129400   R4m         1.1725000000   0.6577000000   0.6577000000
wbb6.071201_0242.087_6.diff.fits_CTIO4m_MOSAIC_II   54435.114800   R4m        -0.6276000000   0.7561000000   0.7561000000
wbb6.071205_0047.063_6.diff.fits_CTIO4m_MOSAIC_II   54439.033700   R4m        -0.9291000000   1.2568000000   1.2568000000
wbb6.071217_0058.052_6.sw.fits_CTIO4m_MOSAIC_II     54451.040700   R4m         0.2059000000   0.9051000000   0.9051000000
wbb6.050926_0215.085_6.diff.fits_CTIO4m_MOSAIC_II   53639.094800   I4m         0.6749000000   0.9472000000   0.9472000000
wbb6.051006_0224.080_6.diff.fits_CTIO4m_MOSAIC_II   53649.101200   I4m        -1.5072000000   1.2120000000   1.2120000000
wbb6.051009_0133.082_6.diff.fits_CTIO4m_MOSAIC_II   53652.065900   I4m        -2.0876000000   1.4814000000   1.4814000000
wbb6.051011_0137.077_6.diff.fits_CTIO4m_MOSAIC_II   53654.068500   I4m        -2.1251000000   0.9236000000   0.9236000000
wbb6.051108_0216.068_6.diff.fits_CTIO4m_MOSAIC_II   53682.095900   I4m        -0.3330000000   1.5299000000   1.5299000000
wbb6.051122_0205.062_6.diff.fits_CTIO4m_MOSAIC_II   53696.088100   I4m        -0.3683000000   0.5816000000   0.5816000000
wbb6.051128_0240.070_6.diff.fits_CTIO4m_MOSAIC_II   53702.112700   I4m         1.3388000000   0.8405000000   0.8405000000
wbb6.060916_0553.135_6.diff.fits_CTIO4m_MOSAIC_II   53994.246500   I4m        -0.1561000000   0.7028000000   0.7028000000
wbb6.060925_0605.386_6.diff.fits_CTIO4m_MOSAIC_II   54003.254600   I4m         0.5176000000   1.5953000000   1.5953000000
wbb6.060928_0559.439_6.diff.fits_CTIO4m_MOSAIC_II   54006.250800   I4m        -0.7076000000   0.8075000000   0.8075000000
wbb6.061013_0546.101_6.diff.fits_CTIO4m_MOSAIC_II   54021.241700   I4m         0.2544000000   1.4942000000   1.4942000000
wbb6.061017_0550.138_6.diff.fits_CTIO4m_MOSAIC_II   54025.244700   I4m         3.6502000000   0.8824000000   0.8824000000
wbb6.061021_0558.146_6.diff.fits_CTIO4m_MOSAIC_II   54029.250200   I4m         7.7210000000   1.0427000000   1.0427000000
wbb6.061023_0627.140_6.diff.fits_CTIO4m_MOSAIC_II   54031.270200   I4m         7.7595000000   1.1060000000   1.1060000000
wbb6.061025_0546.121_6.diff.fits_CTIO4m_MOSAIC_II   54033.241800   I4m         3.5543000000   1.8887000000   1.8887000000
wbb6.061029_0607.106_6.diff.fits_CTIO4m_MOSAIC_II   54037.256400   I4m         8.7006000000   1.2587000000   1.2587000000
wbb6.061031_0552.111_6.diff.fits_CTIO4m_MOSAIC_II   54039.245900   I4m        10.1387000000   1.3664000000   1.3664000000
wbb6.061112_0123.066_6.diff.fits_CTIO4m_MOSAIC_II   54051.059100   I4m         7.6435000000   1.1640000000   1.1640000000
wbb6.061116_0452.095_6.diff.fits_CTIO4m_MOSAIC_II   54055.204100   I4m         5.0943000000   1.6051000000   1.6051000000
wbb6.061215_0146.092_6.diff.fits_CTIO4m_MOSAIC_II   54084.074800   I4m         2.5005000000   1.5720000000   1.5720000000
wbb6.061219_0200.064_6.diff.fits_CTIO4m_MOSAIC_II   54088.085400   I4m         2.3985000000   0.8587000000   0.8587000000
wbb6.061225_0202.243_6.diff.fits_CTIO4m_MOSAIC_II   54094.086200   I4m         0.5484000000   0.9971000000   0.9971000000
wbb6.061226_0200.374_6.diff.fits_CTIO4m_MOSAIC_II   54095.084600   I4m        -0.1898000000   1.4704000000   1.4704000000
wbb6.061227_0148.013_6.diff.fits_CTIO4m_MOSAIC_II   54096.076100   I4m        -2.7610000000   1.9374000000   1.9374000000
wbb6.061229_0055.005_6.diff.fits_CTIO4m_MOSAIC_II   54098.039100   I4m         3.9665000000   2.0505000000   2.0505000000
wbb6.070114_0126.108_6.diff.fits_CTIO4m_MOSAIC_II   54114.061500   I4m         1.6024000000   1.3678000000   1.3678000000
wbb6.070914_0657.037_6.diff.fits_CTIO4m_MOSAIC_II   54357.291400   I4m         2.4189000000   1.0210000000   1.0210000000
wbb6.071006_0521.064_6.diff.fits_CTIO4m_MOSAIC_II   54379.224700   I4m        -0.7435000000   1.1593000000   1.1593000000
wbb6.071010_0550.039_6.diff.fits_CTIO4m_MOSAIC_II   54383.244800   I4m        -0.7426000000   1.0278000000   1.0278000000
wbb6.071105_0504.060_6.diff.fits_CTIO4m_MOSAIC_II   54409.213500   I4m        -0.0090000000   0.8758000000   0.8758000000
wbb6.071111_0105.039_6.diff.fits_CTIO4m_MOSAIC_II   54415.046600   I4m         0.1626000000   0.9374000000   0.9374000000
wbb6.071113_0114.025_6.diff.fits_CTIO4m_MOSAIC_II   54417.051900   I4m        -1.1709000000   0.8527000000   0.8527000000
wbb6.071115_0051.067_6.diff.fits_CTIO4m_MOSAIC_II   54419.037100   I4m         0.4351000000   0.6334000000   0.6334000000
wbb6.071117_0135.055_6.diff.fits_CTIO4m_MOSAIC_II   54421.067400   I4m        -0.2319000000   0.7001000000   0.7001000000
wbb6.071119_0524.083_6.diff.fits_CTIO4m_MOSAIC_II   54423.226700   I4m         1.2265000000   1.4732000000   1.4732000000
wbb6.071201_0304.091_6.diff.fits_CTIO4m_MOSAIC_II   54435.129100   I4m         2.3244000000   1.4744000000   1.4744000000
