#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        s373 166.229535068 -60.4335034931    0.02041     0.6510     0.6501    02:10:47.935   -04:24:56.952
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py s373.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:26 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.6510 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc4.050928_0301.094_12.diff.fits_CTIO4m_MOSAIC_II    53641.127100   R4m        -0.2696000000   0.8128000000   0.8128000000
wcc4.051006_0253.085_12.diff.fits_CTIO4m_MOSAIC_II    53649.122000   R4m        -0.8805000000   0.8209000000   0.8209000000
wcc4.051009_0203.067_12.diff.fits_CTIO4m_MOSAIC_II    53652.085800   R4m        -0.4474000000   0.8538000000   0.8538000000
wcc4.051011_0202.080_12.diff.fits_CTIO4m_MOSAIC_II    53654.086400   R4m         1.0318000000   0.6619000000   0.6619000000
wcc4.051108_0301.076_12.diff.fits_CTIO4m_MOSAIC_II    53682.126800   R4m        -1.1234000000   1.2017000000   1.2017000000
wcc4.051124_0233.069_12.diff.fits_CTIO4m_MOSAIC_II    53698.107400   R4m        -0.3131000000   0.8057000000   0.8057000000
wcc4.051130_0301.073_12.diff.fits_CTIO4m_MOSAIC_II    53704.127400   R4m         0.7894000000   0.3211000000   0.3211000000
wcc4.051202_0242.075_12.diff.fits_CTIO4m_MOSAIC_II    53706.113500   R4m        -0.1384000000   0.3249000000   0.3249000000
wcc4.051204_0253.030_12.diff.fits_CTIO4m_MOSAIC_II    53708.121500   R4m         0.2494000000   0.3565000000   0.3565000000
wcc4.051208_0259.071_12.diff.fits_CTIO4m_MOSAIC_II    53712.126600   R4m        -0.5885000000   0.4610000000   0.4610000000
wcc4.051210_0058.049_12.diff.fits_CTIO4m_MOSAIC_II    53714.041900   R4m         0.6276000000   0.7357000000   0.7357000000
wcc4.051224_0232.068_12.diff.fits_CTIO4m_MOSAIC_II    53728.107000   R4m        -0.4386000000   0.5758000000   0.5758000000
wcc4.051227_0238.058_12.diff.fits_CTIO4m_MOSAIC_II    53731.111200   R4m         0.7214000000   0.4654000000   0.4654000000
wcc4.051229_0137.081_12.diff.fits_CTIO4m_MOSAIC_II    53733.069500   R4m        -0.4450000000   0.3769000000   0.3769000000
wcc4.060103_0159.071_12.diff.fits_CTIO4m_MOSAIC_II    53738.084000   R4m        -0.4288000000   0.4052000000   0.4052000000
wcc4.060914_0732.014_12.diff.fits_CTIO4m_MOSAIC_II    53992.315000   R4m        -0.1919000000   1.1501000000   1.1501000000
wcc4.060916_0702.144_12.diff.fits_CTIO4m_MOSAIC_II    53994.294600   R4m        -0.1827000000   0.3716000000   0.3716000000
wcc4.060925_0644.392_12.diff.fits_CTIO4m_MOSAIC_II    54003.281900   R4m        -0.1252000000   0.5856000000   0.5856000000
wcc4.060928_0729.453_12.diff.fits_CTIO4m_MOSAIC_II    54006.313000   R4m         0.0019000000   0.4496000000   0.4496000000
wcc4.061013_0826.124_12.diff.fits_CTIO4m_MOSAIC_II    54021.352800   R4m         0.8873000000   1.0877000000   1.0877000000
