#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        m022 73.1044424532 -63.2559683412    0.03070     0.2400     0.2388    23:30:02.706   -08:33:36.539
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py m022.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:04 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2400 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
waa1.031020_0001.020_14.diff.fits_CTIO4m_MOSAIC_II    52932.001400   R4m        -0.9876000000   0.5991000000   0.5991000000
waa1.031024_0004.043_14.diff.fits_CTIO4m_MOSAIC_II    52936.004100   R4m         0.1228000000   0.9539000000   0.9539000000
waa1.031030_0012.064_14.diff.fits_CTIO4m_MOSAIC_II    52942.009100   R4m        -0.5264000000   0.4956000000   0.4956000000
waa1.031121_0023.053_14.diff.fits_CTIO4m_MOSAIC_II    52964.020600   R4m         0.3767000000   0.5892000000   0.5892000000
waa1.031123_0242.060_14.diff.fits_CTIO4m_MOSAIC_II    52966.114500   R4m        -0.1192000000   0.5441000000   0.5441000000
waa1.031127_0041.170_14.diff.fits_CTIO4m_MOSAIC_II    52970.032000   R4m         0.5685000000   0.4468000000   0.4468000000
waa1.031129_0033.281_14.diff.fits_CTIO4m_MOSAIC_II    52972.024800   R4m        -1.1513000000   0.6423000000   0.6423000000
waa1.031203_0032.171_14.diff.fits_CTIO4m_MOSAIC_II    52976.023500   R4m        -0.3980000000   1.0428000000   1.0428000000
waa1.031215_0058.039_14.diff.fits_CTIO4m_MOSAIC_II    52988.041300   R4m        -0.3989000000   0.5082000000   0.5082000000
waa1.031221_0049.034_14.diff.fits_CTIO4m_MOSAIC_II    52994.036100   R4m        -0.1488000000   0.8193000000   0.8193000000
waa1.031223_0103.034_14.diff.fits_CTIO4m_MOSAIC_II    52996.044300   R4m         1.3605000000   0.5976000000   0.5976000000
waa1.031225_0053.029_14.diff.fits_CTIO4m_MOSAIC_II    52998.038900   R4m         0.2252000000   1.0505000000   1.0505000000
waa1.031227_0053.029_14.diff.fits_CTIO4m_MOSAIC_II    53000.038400   R4m        -1.8839000000   0.8199000000   0.8199000000
waa1.040918_0214.007_14.diff.fits_CTIO4m_MOSAIC_II    53266.096100   R4m         0.2945000000   0.8141000000   0.8141000000
waa1.040920_0036.012_14.diff.fits_CTIO4m_MOSAIC_II    53268.027000   R4m         0.2838000000   0.8509000000   0.8509000000
waa1.041009_0004.1045_14.diff.fits_CTIO4m_MOSAIC_II   53287.004600   R4m         0.4235000000   0.7497000000   0.7497000000
waa1.041013_0004.033_14.diff.fits_CTIO4m_MOSAIC_II    53291.005400   R4m         0.6446000000   0.7416000000   0.7416000000
waa1.041017_0006.1034_14.diff.fits_CTIO4m_MOSAIC_II   53295.004800   R4m        -0.2654000000   0.6023000000   0.6023000000
waa1.041021_0018.049_14.diff.fits_CTIO4m_MOSAIC_II    53299.015700   R4m        -0.4455000000   0.6461000000   0.6461000000
waa1.041112_0019.157_14.diff.fits_CTIO4m_MOSAIC_II    53321.013900   R4m         0.5447000000   0.5330000000   0.5330000000
waa1.041116_0028.067_14.diff.fits_CTIO4m_MOSAIC_II    53325.020200   R4m        -0.1037000000   0.5202000000   0.5202000000
waa1.041205_0034.057_14.diff.fits_CTIO4m_MOSAIC_II    53344.037300   R4m         0.2927000000   0.4841000000   0.4841000000
waa1.050926_0010.069_14.diff.fits_CTIO4m_MOSAIC_II    53639.008000   R4m        12.3879000000   0.7725000000   0.7725000000
waa1.050927_2355.067_14.diff.fits_CTIO4m_MOSAIC_II    53640.997300   R4m        11.5503000000   1.0061000000   1.0061000000
waa1.051006_0046.066_14.diff.fits_CTIO4m_MOSAIC_II    53649.033300   R4m         9.6326000000   0.5796000000   0.5796000000
waa1.051009_0015.071_14.diff.fits_CTIO4m_MOSAIC_II    53652.012400   R4m         9.7729000000   0.7776000000   0.7776000000
waa1.051011_0026.066_14.diff.fits_CTIO4m_MOSAIC_II    53654.019100   R4m        10.0732000000   0.6674000000   0.6674000000
waa1.051108_0048.053_14.diff.fits_CTIO4m_MOSAIC_II    53682.034400   R4m         6.9269000000   0.8073000000   0.8073000000
waa1.051124_0027.050_14.diff.fits_CTIO4m_MOSAIC_II    53698.020300   R4m         5.3410000000   1.2381000000   1.2381000000
waa1.051126_0217.238_14.diff.fits_CTIO4m_MOSAIC_II    53700.096500   R4m         3.9153000000   0.4538000000   0.4538000000
waa1.051130_0050.058_14.diff.fits_CTIO4m_MOSAIC_II    53704.035700   R4m         4.0602000000   0.4113000000   0.4113000000
waa1.051202_0042.058_14.diff.fits_CTIO4m_MOSAIC_II    53706.031200   R4m         3.0909000000   0.4560000000   0.4560000000
waa1.051204_0101.014_14.diff.fits_CTIO4m_MOSAIC_II    53708.043500   R4m         5.1051000000   0.4234000000   0.4234000000
waa1.051208_0121.058_14.diff.fits_CTIO4m_MOSAIC_II    53712.058000   R4m         2.6014000000   1.1324000000   1.1324000000
waa1.051224_0101.056_14.diff.fits_CTIO4m_MOSAIC_II    53728.042900   R4m         2.2244000000   1.6978000000   1.6978000000
waa1.051227_0115.047_14.diff.fits_CTIO4m_MOSAIC_II    53731.056000   R4m         2.7488000000   0.6482000000   0.6482000000
waa1.060103_0057.061_14.diff.fits_CTIO4m_MOSAIC_II    53738.043200   R4m         2.1442000000   0.7307000000   0.7307000000
waa1.061128_0042.091_14.diff.fits_CTIO4m_MOSAIC_II    54067.030000   R4m         0.1219000000   1.0613000000   1.0613000000
waa1.061213_0048.073_14.diff.fits_CTIO4m_MOSAIC_II    54082.036200   R4m        -0.6364000000   0.7765000000   0.7765000000
waa1.061213_0111.078_14.diff.fits_CTIO4m_MOSAIC_II    54082.050700   R4m        -0.5467000000   0.7416000000   0.7416000000
waa1.061215_0056.084_14.diff.fits_CTIO4m_MOSAIC_II    54084.040300   R4m         0.0060000000   0.7921000000   0.7921000000
waa1.061217_0104.094_14.diff.fits_CTIO4m_MOSAIC_II    54086.045800   R4m        -0.2701000000   0.6284000000   0.6284000000
waa1.061219_0100.055_14.diff.fits_CTIO4m_MOSAIC_II    54088.043500   R4m         0.8141000000   0.6418000000   0.6418000000
waa1.061221_0055.091_14.diff.fits_CTIO4m_MOSAIC_II    54090.041000   R4m         0.3389000000   0.4507000000   0.4507000000
waa1.070908_0543.041_14.diff.fits_CTIO4m_MOSAIC_II    54351.238900   R4m        -0.1032000000   0.6945000000   0.6945000000
waa1.070911_0608.041_14.sw.fits_CTIO4m_MOSAIC_II      54354.256100   R4m         0.2889000000   0.4877000000   0.4877000000
waa1.030928_0157.051_14.diff.fits_CTIO4m_MOSAIC_II    52910.083000   I4m         1.2316000000   1.3983000000   1.3983000000
waa1.031020_0021.024_14.diff.fits_CTIO4m_MOSAIC_II    52932.016300   I4m        -1.2421000000   0.8999000000   0.8999000000
waa1.031024_0032.047_14.diff.fits_CTIO4m_MOSAIC_II    52936.023500   I4m        -3.2125000000   2.2997000000   2.2997000000
waa1.031030_0037.068_14.diff.fits_CTIO4m_MOSAIC_II    52942.027400   I4m        -0.4461000000   0.8410000000   0.8410000000
waa1.031117_0103.046_14.diff.fits_CTIO4m_MOSAIC_II    52960.045000   I4m         0.1545000000   1.2987000000   1.2987000000
waa1.031121_0056.057_14.diff.fits_CTIO4m_MOSAIC_II    52964.040800   I4m         1.0010000000   1.2679000000   1.2679000000
waa1.031121_0115.059_14.diff.fits_CTIO4m_MOSAIC_II    52964.053500   I4m         0.4874000000   1.0073000000   1.0073000000
waa1.031123_0305.064_14.diff.fits_CTIO4m_MOSAIC_II    52966.129900   I4m        -0.5560000000   1.1035000000   1.1035000000
waa1.031127_0106.174_14.diff.fits_CTIO4m_MOSAIC_II    52970.047600   I4m         0.5949000000   1.1213000000   1.1213000000
waa1.031127_0234.185_14.diff.fits_CTIO4m_MOSAIC_II    52970.108100   I4m        -0.0776000000   1.0005000000   1.0005000000
waa1.031129_0108.284_14.diff.fits_CTIO4m_MOSAIC_II    52972.048500   I4m        -0.7615000000   0.8894000000   0.8894000000
waa1.031215_0118.043_14.diff.fits_CTIO4m_MOSAIC_II    52988.055200   I4m        -1.3094000000   0.8973000000   0.8973000000
waa1.031221_0100.036_14.diff.fits_CTIO4m_MOSAIC_II    52994.043700   I4m         0.5541000000   0.8914000000   0.8914000000
waa1.031223_0112.036_14.diff.fits_CTIO4m_MOSAIC_II    52996.052100   I4m        -0.7153000000   0.8450000000   0.8450000000
waa1.031225_0105.031_14.diff.fits_CTIO4m_MOSAIC_II    52998.046600   I4m        -2.4465000000   1.4246000000   1.4246000000
waa1.031227_0116.029_14.diff.fits_CTIO4m_MOSAIC_II    53000.053400   I4m         2.0711000000   0.9734000000   0.9734000000
waa1.031231_0139.035_14.diff.fits_CTIO4m_MOSAIC_II    53004.074000   I4m         0.0462000000   1.9251000000   1.9251000000
waa1.040918_0237.011_14.diff.fits_CTIO4m_MOSAIC_II    53266.110400   I4m         0.2061000000   0.9683000000   0.9683000000
waa1.040920_0042.013_14.diff.fits_CTIO4m_MOSAIC_II    53268.030500   I4m        -0.9505000000   1.1705000000   1.1705000000
waa1.041007_0030.051_14.diff.fits_CTIO4m_MOSAIC_II    53285.022000   I4m         2.0726000000   1.7098000000   1.7098000000
waa1.041009_0026.1049_14.diff.fits_CTIO4m_MOSAIC_II   53287.019600   I4m        -0.0015000000   1.5044000000   1.5044000000
waa1.041013_0027.037_14.diff.fits_CTIO4m_MOSAIC_II    53291.020300   I4m         1.8112000000   1.2638000000   1.2638000000
waa1.041017_0026.1038_14.diff.fits_CTIO4m_MOSAIC_II   53295.019500   I4m         0.5048000000   0.7759000000   0.7759000000
waa1.041021_0041.053_14.diff.fits_CTIO4m_MOSAIC_II    53299.029700   I4m         0.2860000000   0.7517000000   0.7517000000
waa1.041023_0032.044_14.diff.fits_CTIO4m_MOSAIC_II    53301.023700   I4m        -2.5357000000   2.8143000000   2.8143000000
waa1.041112_0041.161_14.diff.fits_CTIO4m_MOSAIC_II    53321.029700   I4m         1.3649000000   0.9313000000   0.9313000000
waa1.041116_0047.071_14.diff.fits_CTIO4m_MOSAIC_II    53325.034500   I4m         0.7721000000   0.7135000000   0.7135000000
waa1.041205_0122.061_14.diff.fits_CTIO4m_MOSAIC_II    53344.059500   I4m        -0.0342000000   0.8618000000   0.8618000000
waa1.050926_0120.077_14.diff.fits_CTIO4m_MOSAIC_II    53639.057000   I4m        17.1301000000   0.8015000000   0.8015000000
waa1.050928_0035.075_14.diff.fits_CTIO4m_MOSAIC_II    53641.026100   I4m        16.9207000000   1.6193000000   1.6193000000
waa1.050930_0139.078_14.diff.fits_CTIO4m_MOSAIC_II    53643.069800   I4m        13.6829000000   1.7879000000   1.7879000000
waa1.051006_0110.070_14.diff.fits_CTIO4m_MOSAIC_II    53649.050000   I4m        15.9507000000   1.1363000000   1.1363000000
waa1.051009_0055.076_14.diff.fits_CTIO4m_MOSAIC_II    53652.039600   I4m        13.2609000000   1.2889000000   1.2889000000
waa1.051011_0036.068_14.diff.fits_CTIO4m_MOSAIC_II    53654.026200   I4m        14.8688000000   1.1949000000   1.1949000000
waa1.051108_0108.057_14.diff.fits_CTIO4m_MOSAIC_II    53682.048800   I4m         4.0111000000   0.8464000000   0.8464000000
waa1.051124_0048.054_14.diff.fits_CTIO4m_MOSAIC_II    53698.034300   I4m         5.7953000000   1.2753000000   1.2753000000
waa1.051130_0118.058_14.diff.fits_CTIO4m_MOSAIC_II    53704.054900   I4m         3.4813000000   0.8395000000   0.8395000000
waa1.051202_0106.062_14.diff.fits_CTIO4m_MOSAIC_II    53706.046900   I4m         4.4213000000   0.8401000000   0.8401000000
waa1.051204_0131.018_14.diff.fits_CTIO4m_MOSAIC_II    53708.064700   I4m         2.5467000000   0.9907000000   0.9907000000
waa1.051208_0144.061_14.diff.fits_CTIO4m_MOSAIC_II    53712.073800   I4m         6.3438000000   1.8293000000   1.8293000000
waa1.060103_0105.062_14.diff.fits_CTIO4m_MOSAIC_II    53738.047000   I4m         0.7523000000   2.1345000000   2.1345000000
