#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        z202 162.964221449 -60.9738751277    0.02510     0.2210     0.2201    02:04:21.320   -03:54:10.960
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py z202.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:57:12 EDT
# Redshift information 
#       zgal   =     0.2210 
#       zsn    =     0.2200 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc3.021012_0312.079_3.diff.fits_CTIO4m_MOSAIC_II    52559.134600   R4m        -1.5793000000   1.4557000000   1.4557000000
wcc3.021014_0343.082_3.diff.fits_CTIO4m_MOSAIC_II    52561.156300   R4m         1.0945000000   1.2020000000   1.2020000000
wcc3.021014_0637.108_3.diff.fits_CTIO4m_MOSAIC_II    52561.278900   R4m        -3.1784000000   1.6798000000   1.6798000000
wcc3.021103_0327.085_3.diff.fits_CTIO4m_MOSAIC_II    52581.145000   R4m         1.0779000000   0.7900000000   0.7900000000
wcc3.021105_0246.063_3.diff.fits_CTIO4m_MOSAIC_II    52583.116700   R4m         0.8539000000   0.8806000000   0.8806000000
wcc3.021111_0358.078_3.diff.fits_CTIO4m_MOSAIC_II    52589.166800   R4m        -0.2695000000   0.5980000000   0.5980000000
wcc3.021115_0241.059_3.diff.fits_CTIO4m_MOSAIC_II    52593.113600   R4m        -1.0064000000   1.2889000000   1.2889000000
wcc3.021206_0327.064_3.diff.fits_CTIO4m_MOSAIC_II    52614.145700   R4m         0.2711000000   0.6991000000   0.6991000000
wcc3.030103_0337.056_3.diff.fits_CTIO4m_MOSAIC_II    52642.152400   R4m        -0.6807000000   0.5888000000   0.5888000000
wcc3.031020_0241.043_3.diff.fits_CTIO4m_MOSAIC_II    52932.112900   R4m        -0.1509000000   0.6305000000   0.6305000000
wcc3.031030_0227.082_3.diff.fits_CTIO4m_MOSAIC_II    52942.102700   R4m        -0.5275000000   0.7408000000   0.7408000000
wcc3.031117_0251.060_3.diff.fits_CTIO4m_MOSAIC_II    52960.120100   R4m        -3.8522000000   1.1356000000   1.1356000000
wcc3.031121_0257.073_3.diff.fits_CTIO4m_MOSAIC_II    52964.124300   R4m         0.3706000000   0.8679000000   0.8679000000
wcc3.031127_0255.188_3.diff.fits_CTIO4m_MOSAIC_II    52970.123300   R4m        -0.1523000000   0.6322000000   0.6322000000
wcc3.031215_0256.057_3.diff.fits_CTIO4m_MOSAIC_II    52988.123900   R4m         0.0840000000   0.6468000000   0.6468000000
wcc3.040920_0415.044_3.diff.fits_CTIO4m_MOSAIC_II    53268.178900   R4m         1.3280000000   0.9229000000   0.9229000000
wcc3.041017_0214.1043_3.diff.fits_CTIO4m_MOSAIC_II   53295.094400   R4m         0.6785000000   0.6853000000   0.6853000000
wcc3.041021_0225.067_3.diff.fits_CTIO4m_MOSAIC_II    53299.102300   R4m        -2.9653000000   0.7006000000   0.7006000000
wcc3.041112_0227.175_3.diff.fits_CTIO4m_MOSAIC_II    53321.103700   R4m         0.1135000000   0.6217000000   0.6217000000
wcc3.041116_0227.085_3.diff.fits_CTIO4m_MOSAIC_II    53325.103500   R4m        -1.0471000000   0.5918000000   0.5918000000
wcc3.041122_0343.195_3.diff.fits_CTIO4m_MOSAIC_II    53331.156700   R4m        -4.5316000000   1.3233000000   1.3233000000
wcc3.041205_0310.076_3.diff.fits_CTIO4m_MOSAIC_II    53344.134900   R4m        -0.3229000000   0.7426000000   0.7426000000
wcc3.041209_0238.073_3.diff.fits_CTIO4m_MOSAIC_II    53348.111400   R4m         0.9748000000   0.6086000000   0.6086000000
wcc3.041213_0143.066_3.diff.fits_CTIO4m_MOSAIC_II    53352.072900   R4m        -0.1198000000   0.5170000000   0.5170000000
wcc3.041217_0233.071_3.diff.fits_CTIO4m_MOSAIC_II    53356.107700   R4m        -0.9885000000   0.6214000000   0.6214000000
wcc3.041219_0212.072_3.diff.fits_CTIO4m_MOSAIC_II    53358.093100   R4m        -2.8796000000   0.7384000000   0.7384000000
wcc3.041221_0247.074_3.diff.fits_CTIO4m_MOSAIC_II    53360.117400   R4m        -4.4478000000   1.5561000000   1.5561000000
wcc3.050107_0125.004_3.diff.fits_CTIO4m_MOSAIC_II    53377.061600   R4m         0.2178000000   0.6180000000   0.6180000000
wcc3.050111_0106.059_3.diff.fits_CTIO4m_MOSAIC_II    53381.047500   R4m        -0.4239000000   0.6669000000   0.6669000000
wcc3.050115_0131.068_3.diff.fits_CTIO4m_MOSAIC_II    53385.065000   R4m        -2.7580000000   0.7271000000   0.7271000000
wcc3.050119_0113.068_3.diff.fits_CTIO4m_MOSAIC_II    53389.052400   R4m        -1.6056000000   2.2248000000   2.2248000000
wcc3.050928_0256.093_3.diff.fits_CTIO4m_MOSAIC_II    53641.123200   R4m         1.5376000000   0.9085000000   0.9085000000
wcc3.051006_0248.084_3.diff.fits_CTIO4m_MOSAIC_II    53649.117900   R4m         1.9325000000   1.2618000000   1.2618000000
wcc3.051108_0255.075_3.diff.fits_CTIO4m_MOSAIC_II    53682.123300   R4m         1.4242000000   1.5959000000   1.5959000000
wcc3.051124_0227.068_3.diff.fits_CTIO4m_MOSAIC_II    53698.103900   R4m         0.9141000000   0.8986000000   0.8986000000
wcc3.051130_0256.072_3.diff.fits_CTIO4m_MOSAIC_II    53704.123800   R4m         0.2065000000   0.5930000000   0.5930000000
wcc3.051224_0226.067_3.diff.fits_CTIO4m_MOSAIC_II    53728.103200   R4m         2.1023000000   0.8780000000   0.8780000000
wcc3.051229_0255.092_3.diff.fits_CTIO4m_MOSAIC_II    53733.123300   R4m         0.5660000000   0.6718000000   0.6718000000
wcc3.051231_0145.065_3.diff.fits_CTIO4m_MOSAIC_II    53735.074500   R4m         1.3800000000   0.6422000000   0.6422000000
wcc3.060103_0145.069_3.diff.fits_CTIO4m_MOSAIC_II    53738.074500   R4m         1.5216000000   0.6274000000   0.6274000000
wcc3.060916_0656.143_3.diff.fits_CTIO4m_MOSAIC_II    53994.290900   R4m         0.1568000000   0.5938000000   0.5938000000
wcc3.060925_0639.391_3.diff.fits_CTIO4m_MOSAIC_II    54003.278500   R4m        -0.7898000000   0.9532000000   0.9532000000
wcc3.060928_0607.440_3.diff.fits_CTIO4m_MOSAIC_II    54006.256400   R4m         0.0636000000   0.6901000000   0.6901000000
wcc3.061013_0821.123_3.diff.fits_CTIO4m_MOSAIC_II    54021.349200   R4m         1.0304000000   1.2207000000   1.2207000000
wcc3.061015_0633.264_3.diff.fits_CTIO4m_MOSAIC_II    54023.274100   R4m         0.9573000000   0.7840000000   0.7840000000
wcc3.061019_0709.116_3.diff.fits_CTIO4m_MOSAIC_II    54027.299200   R4m         0.6817000000   0.7877000000   0.7877000000
wcc3.061023_0730.149_3.diff.fits_CTIO4m_MOSAIC_II    54031.313700   R4m        -1.1848000000   0.7429000000   0.7429000000
wcc3.061029_0704.114_3.diff.fits_CTIO4m_MOSAIC_II    54037.295700   R4m        -0.5546000000   0.9446000000   0.9446000000
wcc3.061031_0640.119_3.diff.fits_CTIO4m_MOSAIC_II    54039.279300   R4m        -0.2058000000   1.0923000000   1.0923000000
wcc3.061114_0213.093_3.diff.fits_CTIO4m_MOSAIC_II    54053.093600   R4m         1.1125000000   0.7157000000   0.7157000000
wcc3.061219_0239.069_3.diff.fits_CTIO4m_MOSAIC_II    54088.111600   R4m        -1.0303000000   0.6329000000   0.6329000000
wcc3.061227_0237.021_3.diff.fits_CTIO4m_MOSAIC_II    54096.110200   R4m        -3.0075000000   1.4533000000   1.4533000000
wcc3.070112_0225.092_3.diff.fits_CTIO4m_MOSAIC_II    54112.102500   R4m        -0.6754000000   0.7913000000   0.7913000000
wcc3.070114_0210.117_3.diff.fits_CTIO4m_MOSAIC_II    54114.091600   R4m        -3.4770000000   0.9959000000   0.9959000000
wcc3.070115_0205.313_3.diff.fits_CTIO4m_MOSAIC_II    54115.089000   R4m        -0.7247000000   0.7205000000   0.7205000000
wcc3.070908_0732.061_3.diff.fits_CTIO4m_MOSAIC_II    54351.315500   R4m         1.4524000000   0.9076000000   0.9076000000
wcc3.070911_0742.059_3.diff.fits_CTIO4m_MOSAIC_II    54354.322400   R4m        -0.0439000000   0.8466000000   0.8466000000
wcc3.070914_0836.049_3.diff.fits_CTIO4m_MOSAIC_II    54357.360000   R4m        -0.8810000000   0.9682000000   0.9682000000
wcc3.070917_0714.042_3.diff.fits_CTIO4m_MOSAIC_II    54360.303400   R4m        -1.1998000000   1.1582000000   1.1582000000
wcc3.070920_0846.056_3.diff.fits_CTIO4m_MOSAIC_II    54363.366100   R4m         0.0384000000   0.8158000000   0.8158000000
wcc3.071004_0634.047_3.diff.fits_CTIO4m_MOSAIC_II    54377.275100   R4m         1.3932000000   0.8809000000   0.8809000000
wcc3.071006_0657.077_3.diff.fits_CTIO4m_MOSAIC_II    54379.291100   R4m        -1.0517000000   0.9852000000   0.9852000000
wcc3.071008_0609.051_3.diff.fits_CTIO4m_MOSAIC_II    54381.258000   R4m         0.2162000000   0.6906000000   0.6906000000
wcc3.071010_0749.054_3.diff.fits_CTIO4m_MOSAIC_II    54383.326800   R4m         0.8251000000   0.6636000000   0.6636000000
wcc3.071014_0605.040_3.diff.fits_CTIO4m_MOSAIC_II    54387.254800   R4m        -2.8708000000   0.7930000000   0.7930000000
wcc3.071018_0648.057_3.diff.fits_CTIO4m_MOSAIC_II    54391.286400   R4m        -4.0877000000   2.4641000000   2.4641000000
wcc3.071018_0731.062_3.diff.fits_CTIO4m_MOSAIC_II    54391.314900   R4m        -3.6474000000   1.4208000000   1.4208000000
wcc3.071020_0610.052_3.diff.fits_CTIO4m_MOSAIC_II    54393.258300   R4m         0.6926000000   0.8054000000   0.8054000000
wcc3.071103_0601.010_3.diff.fits_CTIO4m_MOSAIC_II    54407.251700   R4m         0.4557000000   1.0142000000   1.0142000000
wcc3.071107_0611.064_3.diff.fits_CTIO4m_MOSAIC_II    54411.260700   R4m         1.1202000000   0.6616000000   0.6616000000
wcc3.071111_0301.055_3.diff.fits_CTIO4m_MOSAIC_II    54415.127500   R4m        -0.0641000000   0.6318000000   0.6318000000
wcc3.071113_0140.029_3.diff.fits_CTIO4m_MOSAIC_II    54417.071000   R4m        -0.4849000000   0.6106000000   0.6106000000
wcc3.071115_0137.073_3.diff.fits_CTIO4m_MOSAIC_II    54419.069000   R4m        -0.8683000000   0.6132000000   0.6132000000
wcc3.071117_0224.063_3.diff.fits_CTIO4m_MOSAIC_II    54421.101100   R4m        -0.3839000000   0.7209000000   0.7209000000
wcc3.071119_0613.093_3.diff.fits_CTIO4m_MOSAIC_II    54423.260200   R4m         0.9639000000   0.8700000000   0.8700000000
wcc3.071203_0416.094_3.diff.fits_CTIO4m_MOSAIC_II    54437.178900   R4m        22.1786000000   0.8183000000   0.8183000000
wcc3.071207_0158.068_3.diff.fits_CTIO4m_MOSAIC_II    54441.083100   R4m        42.8984000000   0.7857000000   0.7857000000
wcc3.071211_0421.093_3.diff.fits_CTIO4m_MOSAIC_II    54445.182600   R4m        56.0064000000   1.1826000000   1.1826000000
wcc3.071213_0259.067_3.diff.fits_CTIO4m_MOSAIC_II    54447.125100   R4m        57.5735000000   0.6729000000   0.6729000000
wcc3.071215_0239.069_3.diff.fits_CTIO4m_MOSAIC_II    54449.112200   R4m        61.7452000000   0.7511000000   0.7511000000
wcc3.071217_0227.065_3.diff.fits_CTIO4m_MOSAIC_II    54451.103300   R4m        60.1865000000   1.1100000000   1.1100000000
wcc3.071219_0151.061_3.diff.fits_CTIO4m_MOSAIC_II    54453.078600   R4m        48.8958000000   1.9550000000   1.9550000000
wcc3.071230_0208.066_3.diff.fits_CTIO4m_MOSAIC_II    54464.090100   R4m        43.7145000000   0.6385000000   0.6385000000
wcc3.080102_0233.059_3.diff.fits_CTIO4m_MOSAIC_II    54467.107400   R4m        37.4949000000   0.7011000000   0.7011000000
wcc3.080104_0230.1027_3.diff.fits_CTIO4m_MOSAIC_II   54469.105900   R4m        31.5901000000   0.5797000000   0.5797000000
wcc3.080107_0211.1090_3.diff.fits_CTIO4m_MOSAIC_II   54472.092000   R4m        27.0611000000   0.6959000000   0.6959000000
wcc3.080109_0251.6262_3.sw.fits_CTIO4m_MOSAIC_II     54474.120100   R4m        23.7085000000   0.8152000000   0.8152000000
wcc3.021030_0349.069_3.diff.fits_CTIO4m_MOSAIC_II    52577.160500   I4m        -2.1391000000   1.5492000000   1.5492000000
wcc3.021105_0300.065_3.diff.fits_CTIO4m_MOSAIC_II    52583.126000   I4m         0.5370000000   1.3536000000   1.3536000000
wcc3.021206_0335.065_3.diff.fits_CTIO4m_MOSAIC_II    52614.150400   I4m         2.1672000000   1.3473000000   1.3473000000
wcc3.031020_0313.048_3.diff.fits_CTIO4m_MOSAIC_II    52932.135500   I4m         2.9434000000   1.1819000000   1.1819000000
wcc3.031024_0250.065_3.diff.fits_CTIO4m_MOSAIC_II    52936.119700   I4m        -0.4418000000   1.4748000000   1.4748000000
wcc3.031030_0253.086_3.diff.fits_CTIO4m_MOSAIC_II    52942.121500   I4m         0.2712000000   1.2602000000   1.2602000000
wcc3.031101_0356.070_3.diff.fits_CTIO4m_MOSAIC_II    52944.165300   I4m        -0.0045000000   1.1440000000   1.1440000000
wcc3.031117_0318.064_3.diff.fits_CTIO4m_MOSAIC_II    52960.139000   I4m        -1.6127000000   2.0486000000   2.0486000000
wcc3.031121_0324.077_3.diff.fits_CTIO4m_MOSAIC_II    52964.143200   I4m         0.5906000000   1.1667000000   1.1667000000
wcc3.031125_0217.064_3.diff.fits_CTIO4m_MOSAIC_II    52968.096500   I4m        -5.9414000000   1.4043000000   1.4043000000
wcc3.031127_0323.192_3.diff.fits_CTIO4m_MOSAIC_II    52970.142400   I4m        -4.3045000000   1.2498000000   1.2498000000
wcc3.031215_0324.061_3.diff.fits_CTIO4m_MOSAIC_II    52988.143100   I4m         0.7892000000   1.2641000000   1.2641000000
wcc3.041009_0238.1067_3.diff.fits_CTIO4m_MOSAIC_II   53287.110900   I4m        -0.1427000000   2.2352000000   2.2352000000
wcc3.041017_0241.1047_3.diff.fits_CTIO4m_MOSAIC_II   53295.113300   I4m         1.6195000000   1.1676000000   1.1676000000
wcc3.041021_0252.071_3.diff.fits_CTIO4m_MOSAIC_II    53299.120900   I4m        -0.7038000000   1.0362000000   1.0362000000
wcc3.041112_0256.179_3.diff.fits_CTIO4m_MOSAIC_II    53321.123600   I4m        -2.0616000000   1.1795000000   1.1795000000
wcc3.041116_0254.089_3.diff.fits_CTIO4m_MOSAIC_II    53325.122500   I4m        -0.3340000000   1.0981000000   1.0981000000
wcc3.041122_0355.197_3.diff.fits_CTIO4m_MOSAIC_II    53331.164600   I4m        -6.0758000000   1.5969000000   1.5969000000
wcc3.041205_0340.080_3.diff.fits_CTIO4m_MOSAIC_II    53344.155500   I4m        -1.1909000000   1.2333000000   1.2333000000
wcc3.041209_0307.077_3.diff.fits_CTIO4m_MOSAIC_II    53348.131200   I4m        -0.8581000000   1.1000000000   1.1000000000
wcc3.041213_0202.069_3.diff.fits_CTIO4m_MOSAIC_II    53352.085900   I4m        -0.3005000000   0.9710000000   0.9710000000
wcc3.041217_0252.074_3.diff.fits_CTIO4m_MOSAIC_II    53356.120700   I4m        -0.9441000000   1.0555000000   1.0555000000
wcc3.041219_0236.076_3.diff.fits_CTIO4m_MOSAIC_II    53358.111600   I4m         1.1432000000   1.0901000000   1.0901000000
wcc3.050107_0142.007_3.diff.fits_CTIO4m_MOSAIC_II    53377.072600   I4m         2.4384000000   0.9625000000   0.9625000000
wcc3.050111_0122.062_3.diff.fits_CTIO4m_MOSAIC_II    53381.058100   I4m         0.0217000000   1.0588000000   1.0588000000
wcc3.050115_0152.072_3.diff.fits_CTIO4m_MOSAIC_II    53385.079100   I4m        -3.9997000000   1.2302000000   1.2302000000
wcc3.050928_0323.097_3.diff.fits_CTIO4m_MOSAIC_II    53641.142500   I4m        -3.2885000000   1.6219000000   1.6219000000
wcc3.051124_0255.072_3.diff.fits_CTIO4m_MOSAIC_II    53698.122600   I4m        -0.8465000000   1.7101000000   1.7101000000
wcc3.051130_0323.076_3.diff.fits_CTIO4m_MOSAIC_II    53704.142600   I4m         3.1602000000   0.9054000000   0.9054000000
wcc3.051224_0254.071_3.diff.fits_CTIO4m_MOSAIC_II    53728.122300   I4m         0.8033000000   1.1690000000   1.1690000000
wcc3.051229_0301.093_3.diff.fits_CTIO4m_MOSAIC_II    53733.126800   I4m        -0.1190000000   0.9382000000   0.9382000000
wcc3.051231_0150.066_3.diff.fits_CTIO4m_MOSAIC_II    53735.078000   I4m         0.6007000000   1.1340000000   1.1340000000
wcc3.060103_0150.070_3.diff.fits_CTIO4m_MOSAIC_II    53738.078000   I4m         2.0166000000   1.0860000000   1.0860000000
wcc3.060916_0739.150_3.diff.fits_CTIO4m_MOSAIC_II    53994.320400   I4m         0.4746000000   1.0491000000   1.0491000000
wcc3.060925_0720.398_3.diff.fits_CTIO4m_MOSAIC_II    54003.306500   I4m        -0.4023000000   1.2960000000   1.2960000000
wcc3.060928_0612.441_3.diff.fits_CTIO4m_MOSAIC_II    54006.259900   I4m         1.0541000000   1.2266000000   1.2266000000
wcc3.061015_0702.268_3.diff.fits_CTIO4m_MOSAIC_II    54023.294200   I4m        -1.2206000000   1.3649000000   1.3649000000
wcc3.061019_0736.120_3.diff.fits_CTIO4m_MOSAIC_II    54027.317800   I4m        -1.9887000000   1.4474000000   1.4474000000
wcc3.061023_0752.152_3.diff.fits_CTIO4m_MOSAIC_II    54031.328800   I4m         0.3922000000   1.3581000000   1.3581000000
wcc3.061029_0650.112_3.diff.fits_CTIO4m_MOSAIC_II    54037.286400   I4m        -0.6943000000   1.2616000000   1.2616000000
wcc3.061114_0242.097_3.diff.fits_CTIO4m_MOSAIC_II    54053.113600   I4m         0.0213000000   0.8621000000   0.8621000000
wcc3.061118_0603.088_3.diff.fits_CTIO4m_MOSAIC_II    54057.253600   I4m        -4.0227000000   2.1867000000   2.1867000000
wcc3.070112_0231.093_3.diff.fits_CTIO4m_MOSAIC_II    54112.106200   I4m        -2.0857000000   1.4385000000   1.4385000000
wcc3.070114_0214.118_3.diff.fits_CTIO4m_MOSAIC_II    54114.094100   I4m         0.5483000000   1.8421000000   1.8421000000
wcc3.070908_0909.077_3.diff.fits_CTIO4m_MOSAIC_II    54351.381900   I4m        -0.4662000000   1.7968000000   1.7968000000
wcc3.070920_0739.050_3.diff.fits_CTIO4m_MOSAIC_II    54363.320700   I4m         1.8005000000   1.8265000000   1.8265000000
wcc3.071004_0712.053_3.diff.fits_CTIO4m_MOSAIC_II    54377.301300   I4m         0.4224000000   1.3581000000   1.3581000000
wcc3.071008_0657.058_3.diff.fits_CTIO4m_MOSAIC_II    54381.291100   I4m         1.3080000000   1.2836000000   1.2836000000
wcc3.071012_0750.078_3.diff.fits_CTIO4m_MOSAIC_II    54385.327500   I4m         0.0698000000   1.6445000000   1.6445000000
wcc3.071014_0640.046_3.diff.fits_CTIO4m_MOSAIC_II    54387.279000   I4m        -7.8976000000   1.7551000000   1.7551000000
wcc3.071103_0627.014_3.diff.fits_CTIO4m_MOSAIC_II    54407.270300   I4m         0.4194000000   1.9494000000   1.9494000000
wcc3.071107_0635.068_3.diff.fits_CTIO4m_MOSAIC_II    54411.275900   I4m         1.7145000000   1.0982000000   1.0982000000
wcc3.071113_0232.027_3.diff.fits_CTIO4m_MOSAIC_II    54417.106800   I4m        -0.0547000000   1.0082000000   1.0082000000
wcc3.071115_0221.079_3.diff.fits_CTIO4m_MOSAIC_II    54419.099300   I4m        -0.0608000000   0.9783000000   0.9783000000
wcc3.071203_0447.098_3.diff.fits_CTIO4m_MOSAIC_II    54437.200900   I4m        24.9774000000   1.4589000000   1.4589000000
wcc3.071207_0238.074_3.diff.fits_CTIO4m_MOSAIC_II    54441.111300   I4m        51.2668000000   1.1041000000   1.1041000000
wcc3.071213_0303.068_3.diff.fits_CTIO4m_MOSAIC_II    54447.128600   I4m        58.7801000000   1.1639000000   1.1639000000
wcc3.071215_0244.070_3.diff.fits_CTIO4m_MOSAIC_II    54449.115700   I4m        67.5644000000   1.2393000000   1.2393000000
wcc3.071219_0156.062_3.diff.fits_CTIO4m_MOSAIC_II    54453.082100   I4m        43.6697000000   3.1742000000   3.1742000000
wcc3.071230_0213.067_3.diff.fits_CTIO4m_MOSAIC_II    54464.093600   I4m        45.7261000000   1.2182000000   1.2182000000
wcc3.080102_0306.065_3.diff.fits_CTIO4m_MOSAIC_II    54467.130400   I4m        38.8754000000   1.0787000000   1.0787000000
wcc3.080107_0325.1088_3.sw.fits_CTIO4m_MOSAIC_II     54472.144100   I4m        32.7154000000   1.4780000000   1.4780000000
