#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x020 164.706891966 -59.974113179    0.02540     0.6500     0.6491    02:09:29.402   -03:35:35.054
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x020.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:33 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.6500 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wcc1.021006_0306.093_7.diff.fits_CTIO4m_MOSAIC_II    52553.129600   R4m        -2.1574000000   1.4294000000   1.4294000000
wcc1.021012_0325.081_7.diff.fits_CTIO4m_MOSAIC_II    52559.143900   R4m         0.6368000000   1.2810000000   1.2810000000
wcc1.021030_0342.068_7.diff.fits_CTIO4m_MOSAIC_II    52577.155800   R4m         0.2717000000   0.6008000000   0.6008000000
wcc1.021103_0334.086_7.diff.fits_CTIO4m_MOSAIC_II    52581.150300   R4m        -0.7874000000   0.7800000000   0.7800000000
wcc1.021105_0253.064_7.diff.fits_CTIO4m_MOSAIC_II    52583.121400   R4m         0.0141000000   0.7678000000   0.7678000000
wcc1.031020_0230.041_7.diff.fits_CTIO4m_MOSAIC_II    52932.105700   R4m        -0.2309000000   0.4630000000   0.4630000000
wcc1.031030_0212.080_7.diff.fits_CTIO4m_MOSAIC_II    52942.093600   R4m        -0.5775000000   0.5515000000   0.5515000000
wcc1.031101_0127.055_7.diff.fits_CTIO4m_MOSAIC_II    52944.062100   R4m        -1.1208000000   1.2171000000   1.2171000000
wcc1.031117_0241.058_7.diff.fits_CTIO4m_MOSAIC_II    52960.113100   R4m         1.3657000000   0.7383000000   0.7383000000
wcc1.031121_0246.071_7.diff.fits_CTIO4m_MOSAIC_II    52964.117200   R4m        -1.3908000000   0.6543000000   0.6543000000
wcc1.031125_0127.057_7.diff.fits_CTIO4m_MOSAIC_II    52968.062200   R4m         0.0578000000   0.8181000000   0.8181000000
wcc1.031127_0243.186_7.diff.fits_CTIO4m_MOSAIC_II    52970.115800   R4m        -0.1757000000   0.4457000000   0.4457000000
wcc1.031127_0423.188_7.diff.fits_CTIO4m_MOSAIC_II    52970.184200   R4m         0.4654000000   0.4546000000   0.4546000000
wcc1.031129_0237.296_7.diff.fits_CTIO4m_MOSAIC_II    52972.110800   R4m        -0.0611000000   0.6283000000   0.6283000000
wcc1.031201_0135.046_7.diff.fits_CTIO4m_MOSAIC_II    52974.067200   R4m        -0.2373000000   0.5232000000   0.5232000000
wcc1.031203_0134.179_7.diff.fits_CTIO4m_MOSAIC_II    52976.067800   R4m        -0.0622000000   0.6326000000   0.6326000000
wcc1.031215_0246.055_7.diff.fits_CTIO4m_MOSAIC_II    52988.116900   R4m        -0.1513000000   0.4348000000   0.4348000000
wcc1.031219_0323.018_7.diff.fits_CTIO4m_MOSAIC_II    52992.143000   R4m         0.1793000000   0.5230000000   0.5230000000
wcc1.031223_0241.035_7.diff.fits_CTIO4m_MOSAIC_II    52996.113900   R4m        -0.1164000000   0.4766000000   0.4766000000
wcc1.031225_0226.039_7.diff.fits_CTIO4m_MOSAIC_II    52998.103900   R4m        -0.4675000000   0.6011000000   0.6011000000
wcc1.031227_0228.039_7.diff.fits_CTIO4m_MOSAIC_II    53000.104700   R4m        -0.2684000000   0.4051000000   0.4051000000
wcc1.031231_0240.041_7.diff.fits_CTIO4m_MOSAIC_II    53004.113400   R4m         0.2176000000   1.1568000000   1.1568000000
wcc1.040920_0403.042_7.diff.fits_CTIO4m_MOSAIC_II    53268.171400   R4m        -0.2415000000   0.6214000000   0.6214000000
wcc1.041009_0200.1061_7.diff.fits_CTIO4m_MOSAIC_II   53287.085200   R4m        -0.5771000000   1.1600000000   1.1600000000
wcc1.041017_0203.1041_7.diff.fits_CTIO4m_MOSAIC_II   53295.087400   R4m         0.2981000000   0.5200000000   0.5200000000
wcc1.041021_0214.065_7.diff.fits_CTIO4m_MOSAIC_II    53299.095100   R4m        -0.3364000000   0.4907000000   0.4907000000
wcc1.041112_0216.173_7.diff.fits_CTIO4m_MOSAIC_II    53321.096500   R4m         0.1640000000   0.4798000000   0.4798000000
wcc1.041116_0216.083_7.diff.fits_CTIO4m_MOSAIC_II    53325.096500   R4m        -0.2609000000   0.3844000000   0.3844000000
wcc1.041120_0235.080_7.diff.fits_CTIO4m_MOSAIC_II    53329.108800   R4m         0.2491000000   0.5330000000   0.5330000000
wcc1.041205_0300.074_7.diff.fits_CTIO4m_MOSAIC_II    53344.126500   R4m        -0.5076000000   0.5496000000   0.5496000000
wcc1.041209_0228.071_7.diff.fits_CTIO4m_MOSAIC_II    53348.104300   R4m        -0.0475000000   0.3415000000   0.3415000000
wcc1.041213_0137.065_7.diff.fits_CTIO4m_MOSAIC_II    53352.069300   R4m        -0.0819000000   0.3032000000   0.3032000000
wcc1.041215_0149.067_7.diff.fits_CTIO4m_MOSAIC_II    53354.077600   R4m         0.2895000000   0.4037000000   0.4037000000
wcc1.041217_0228.070_7.diff.fits_CTIO4m_MOSAIC_II    53356.104100   R4m         0.2810000000   0.4096000000   0.4096000000
wcc1.041219_0207.071_7.diff.fits_CTIO4m_MOSAIC_II    53358.089600   R4m        -0.0030000000   0.5355000000   0.5355000000
wcc1.041221_0243.073_7.diff.fits_CTIO4m_MOSAIC_II    53360.113800   R4m        -1.7105000000   1.1690000000   1.1690000000
wcc1.050109_0126.080_7.diff.fits_CTIO4m_MOSAIC_II    53379.063200   R4m         0.2114000000   0.4135000000   0.4135000000
wcc1.050113_0107.059_7.diff.fits_CTIO4m_MOSAIC_II    53383.047900   R4m        -0.1561000000   0.4792000000   0.4792000000
wcc1.050117_0110.059_7.diff.fits_CTIO4m_MOSAIC_II    53387.049600   R4m        -0.3264000000   1.1334000000   1.1334000000
wcc1.050928_0245.091_7.diff.fits_CTIO4m_MOSAIC_II    53641.116300   R4m         0.5888000000   0.8188000000   0.8188000000
wcc1.051006_0243.083_7.diff.fits_CTIO4m_MOSAIC_II    53649.114200   R4m         0.7862000000   1.0921000000   1.0921000000
wcc1.051011_0230.085_7.diff.fits_CTIO4m_MOSAIC_II    53654.105900   R4m         0.3290000000   0.6736000000   0.6736000000
wcc1.051108_0245.073_7.diff.fits_CTIO4m_MOSAIC_II    53682.116100   R4m         1.5401000000   0.8463000000   0.8463000000
wcc1.051124_0217.066_7.diff.fits_CTIO4m_MOSAIC_II    53698.096700   R4m         0.2126000000   0.5199000000   0.5199000000
wcc1.051130_0246.070_7.diff.fits_CTIO4m_MOSAIC_II    53704.116800   R4m         0.0718000000   0.3344000000   0.3344000000
wcc1.051224_0216.065_7.diff.fits_CTIO4m_MOSAIC_II    53728.095800   R4m        -0.0120000000   0.5702000000   0.5702000000
wcc1.051229_0200.085_7.diff.fits_CTIO4m_MOSAIC_II    53733.084500   R4m         0.7205000000   0.3970000000   0.3970000000
wcc1.051231_0135.063_7.diff.fits_CTIO4m_MOSAIC_II    53735.067600   R4m         0.6115000000   0.3655000000   0.3655000000
wcc1.060916_0624.140_7.diff.fits_CTIO4m_MOSAIC_II    53994.268300   R4m         0.2547000000   0.3966000000   0.3966000000
wcc1.060925_0629.389_7.diff.fits_CTIO4m_MOSAIC_II    54003.271400   R4m        -0.2250000000   0.6576000000   0.6576000000
wcc1.061013_0811.121_7.diff.fits_CTIO4m_MOSAIC_II    54021.342200   R4m        -0.6546000000   1.1888000000   1.1888000000
wcc1.061015_0621.262_7.diff.fits_CTIO4m_MOSAIC_II    54023.266900   R4m        -0.0868000000   0.6916000000   0.6916000000
wcc1.061019_0659.114_7.diff.fits_CTIO4m_MOSAIC_II    54027.292200   R4m        -0.1385000000   0.4616000000   0.4616000000
wcc1.061023_0720.147_7.diff.fits_CTIO4m_MOSAIC_II    54031.306700   R4m         0.5862000000   0.5203000000   0.5203000000
wcc1.061029_0659.113_7.diff.fits_CTIO4m_MOSAIC_II    54037.292200   R4m        -0.3305000000   0.6540000000   0.6540000000
wcc1.061031_0630.117_7.diff.fits_CTIO4m_MOSAIC_II    54039.272300   R4m        -0.9364000000   1.0169000000   1.0169000000
wcc1.061114_0203.091_7.diff.fits_CTIO4m_MOSAIC_II    54053.086400   R4m        -0.9084000000   0.4673000000   0.4673000000
wcc1.061120_0539.105_7.diff.fits_CTIO4m_MOSAIC_II    54059.236600   R4m         0.3759000000   0.9741000000   0.9741000000
wcc1.061124_0558.115_7.diff.fits_CTIO4m_MOSAIC_II    54063.249600   R4m        -0.2112000000   0.4888000000   0.4888000000
wcc1.061126_0520.103_7.diff.fits_CTIO4m_MOSAIC_II    54065.223900   R4m         0.2165000000   0.4977000000   0.4977000000
wcc1.061128_0526.119_7.diff.fits_CTIO4m_MOSAIC_II    54067.228100   R4m         0.9160000000   0.6581000000   0.6581000000
wcc1.061130_0514.065_7.diff.fits_CTIO4m_MOSAIC_II    54069.219100   R4m        -0.6687000000   1.1701000000   1.1701000000
wcc1.061215_0231.099_7.diff.fits_CTIO4m_MOSAIC_II    54084.106300   R4m         1.0475000000   1.6632000000   1.6632000000
wcc1.061219_0259.073_7.diff.fits_CTIO4m_MOSAIC_II    54088.125600   R4m         0.2472000000   0.4458000000   0.4458000000
wcc1.061221_0227.106_7.diff.fits_CTIO4m_MOSAIC_II    54090.103800   R4m         0.0550000000   0.3206000000   0.3206000000
wcc1.061223_0234.062_7.diff.fits_CTIO4m_MOSAIC_II    54092.108800   R4m         0.0469000000   0.3399000000   0.3399000000
wcc1.061225_0233.248_7.diff.fits_CTIO4m_MOSAIC_II    54094.107800   R4m        -0.6383000000   0.4963000000   0.4963000000
wcc1.061227_0257.025_7.diff.fits_CTIO4m_MOSAIC_II    54096.124200   R4m        -0.3788000000   1.1118000000   1.1118000000
wcc1.061229_0309.016_7.diff.fits_CTIO4m_MOSAIC_II    54098.132600   R4m        -0.3707000000   1.2731000000   1.2731000000
wcc1.061230_0125.099_7.diff.fits_CTIO4m_MOSAIC_II    54099.060800   R4m         2.7719000000   1.8048000000   1.8048000000
wcc1.070111_0230.066_7.diff.fits_CTIO4m_MOSAIC_II    54111.105500   R4m        -0.1578000000   0.6280000000   0.6280000000
wcc1.070113_0219.112_7.diff.fits_CTIO4m_MOSAIC_II    54113.098000   R4m        -0.2651000000   0.5273000000   0.5273000000
wcc1.070114_0201.115_7.diff.fits_CTIO4m_MOSAIC_II    54114.085300   R4m        -0.1422000000   0.7087000000   0.7087000000
wcc1.070908_0723.059_7.diff.fits_CTIO4m_MOSAIC_II    54351.308400   R4m         1.1837000000   0.5202000000   0.5202000000
wcc1.070911_0732.057_7.diff.fits_CTIO4m_MOSAIC_II    54354.315300   R4m         0.1502000000   0.6480000000   0.6480000000
wcc1.070914_0825.047_7.diff.fits_CTIO4m_MOSAIC_II    54357.352700   R4m         1.5674000000   0.8513000000   0.8513000000
wcc1.070920_0838.056_7.diff.fits_CTIO4m_MOSAIC_II    54363.361600   R4m         4.0890000000   0.5105000000   0.5105000000
wcc1.071004_0624.045_7.diff.fits_CTIO4m_MOSAIC_II    54377.268100   R4m         4.2186000000   0.4851000000   0.4851000000
wcc1.071006_0645.075_7.diff.fits_CTIO4m_MOSAIC_II    54379.283500   R4m         2.9876000000   0.7069000000   0.7069000000
wcc1.071008_0558.049_7.diff.fits_CTIO4m_MOSAIC_II    54381.250400   R4m         3.3439000000   0.3954000000   0.3954000000
wcc1.071010_0739.052_7.diff.fits_CTIO4m_MOSAIC_II    54383.319600   R4m         2.9842000000   0.3613000000   0.3613000000
wcc1.071020_0652.059_7.diff.fits_CTIO4m_MOSAIC_II    54393.288600   R4m         1.6807000000   0.5246000000   0.5246000000
wcc1.071103_0549.008_7.diff.fits_CTIO4m_MOSAIC_II    54407.243700   R4m         0.6729000000   0.7442000000   0.7442000000
wcc1.071105_0656.063_7.diff.fits_CTIO4m_MOSAIC_II    54409.290000   R4m         1.0765000000   0.4749000000   0.4749000000
