#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x093 179.750912321 -60.6237933891    0.03314     0.5004     0.4996    02:29:43.134   -09:06:54.931
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x093.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/18 15:52:08 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5004 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd9.030928_0424.070_11.diff.fits_CTIO4m_MOSAIC_II    52910.183800   R4m        -0.3633000000   0.6854000000   0.6854000000
wdd9.031019_0335.065_11.diff.fits_CTIO4m_MOSAIC_II    52931.150900   R4m        -0.0331000000   0.3180000000   0.3180000000
wdd9.031022_0318.069_11.diff.fits_CTIO4m_MOSAIC_II    52934.138700   R4m         0.5764000000   0.5827000000   0.5827000000
wdd9.031028_0354.054_11.diff.fits_CTIO4m_MOSAIC_II    52940.164200   R4m        -0.1816000000   0.3804000000   0.3804000000
wdd9.031101_0301.062_11.diff.fits_CTIO4m_MOSAIC_II    52944.127200   R4m         0.2636000000   0.7117000000   0.7117000000
wdd9.031115_0341.062_11.diff.fits_CTIO4m_MOSAIC_II    52958.154600   R4m         0.8828000000   0.8459000000   0.8459000000
wdd9.031119_0352.071_11.diff.fits_CTIO4m_MOSAIC_II    52962.162700   R4m         0.3913000000   0.5185000000   0.5185000000
wdd9.031123_0402.071_11.diff.fits_CTIO4m_MOSAIC_II    52966.169800   R4m        -0.6832000000   0.5105000000   0.5105000000
wdd9.031129_0407.308_11.diff.fits_CTIO4m_MOSAIC_II    52972.173000   R4m         0.0973000000   0.4061000000   0.4061000000
wdd9.031201_0244.057_11.diff.fits_CTIO4m_MOSAIC_II    52974.115200   R4m         0.4352000000   0.4604000000   0.4604000000
wdd9.031203_0257.190_11.diff.fits_CTIO4m_MOSAIC_II    52976.124400   R4m        -0.9657000000   0.5069000000   0.5069000000
wdd9.031213_0349.067_11.diff.fits_CTIO4m_MOSAIC_II    52986.160500   R4m        -0.2207000000   0.5436000000   0.5436000000
wdd9.031217_0322.064_11.diff.fits_CTIO4m_MOSAIC_II    52990.141800   R4m         0.1330000000   0.4446000000   0.4446000000
wdd9.031221_0316.055_11.diff.fits_CTIO4m_MOSAIC_II    52994.137500   R4m        -0.8340000000   0.4221000000   0.4221000000
wdd9.040920_0503.053_11.diff.fits_CTIO4m_MOSAIC_II    53268.211600   R4m         0.4130000000   0.4100000000   0.4100000000
