#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        y127 178.279351656 -60.3581054985    0.03131     0.5520     0.5512    02:28:34.381   -08:23:49.491
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py y127.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:50 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5520 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                 MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd6.060914_0813.022_5.diff.fits_CTIO4m_MOSAIC_II   53992.344100   R4m         0.1885000000   1.1875000000   1.1875000000
wdd6.060916_0905.161_5.diff.fits_CTIO4m_MOSAIC_II   53994.380200   R4m        -0.2085000000   0.5682000000   0.5682000000
wdd6.060925_0831.408_5.diff.fits_CTIO4m_MOSAIC_II   54003.356200   R4m        -0.3174000000   0.7584000000   0.7584000000
wdd6.060928_0916.453_5.diff.fits_CTIO4m_MOSAIC_II   54006.387900   R4m        -0.5786000000   0.5527000000   0.5527000000
wdd6.061013_0720.114_5.diff.fits_CTIO4m_MOSAIC_II   54021.307400   R4m         0.8587000000   1.3918000000   1.3918000000
wdd6.061015_0858.285_5.diff.fits_CTIO4m_MOSAIC_II   54023.375000   R4m         0.3399000000   1.1540000000   1.1540000000
wdd6.061017_0742.154_5.diff.fits_CTIO4m_MOSAIC_II   54025.322100   R4m        -0.8756000000   1.8712000000   1.8712000000
wdd6.061021_0839.169_5.diff.fits_CTIO4m_MOSAIC_II   54029.361900   R4m         0.5966000000   0.5600000000   0.5600000000
wdd6.061023_0805.154_5.diff.fits_CTIO4m_MOSAIC_II   54031.338100   R4m        -0.2022000000   0.6399000000   0.6399000000
wdd6.061029_0816.125_5.diff.fits_CTIO4m_MOSAIC_II   54037.345700   R4m         0.2551000000   0.7351000000   0.7351000000
wdd6.061031_0750.131_5.diff.fits_CTIO4m_MOSAIC_II   54039.327400   R4m        -0.9534000000   0.9463000000   0.9463000000
wdd6.061112_0331.085_5.diff.fits_CTIO4m_MOSAIC_II   54051.148500   R4m         0.4839000000   0.5453000000   0.5453000000
wdd6.061116_0619.108_5.diff.fits_CTIO4m_MOSAIC_II   54055.264600   R4m        -1.3529000000   0.9642000000   0.9642000000
wdd6.061120_0650.115_5.diff.fits_CTIO4m_MOSAIC_II   54059.286000   R4m        -1.6603000000   0.9237000000   0.9237000000
wdd6.061126_0736.122_5.diff.fits_CTIO4m_MOSAIC_II   54065.318000   R4m        -1.0117000000   0.8263000000   0.8263000000
wdd6.061128_0642.130_5.diff.fits_CTIO4m_MOSAIC_II   54067.281100   R4m         0.6027000000   0.6873000000   0.6873000000
