#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        f301 178.364038434 -60.7733691249    0.03007     0.5140     0.5132    02:27:26.513   -08:42:24.782
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py f301.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:37 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.5140 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wdd6.030928_0430.071_1.diff.fits_CTIO4m_MOSAIC_II    52910.193200   R4m        -0.3172000000   0.6484000000   0.6484000000
wdd6.031019_0329.064_1.diff.fits_CTIO4m_MOSAIC_II    52931.147400   R4m        -0.2900000000   0.3738000000   0.3738000000
wdd6.031022_0405.074_1.diff.fits_CTIO4m_MOSAIC_II    52934.172000   R4m        -0.6466000000   0.5133000000   0.5133000000
wdd6.031028_0342.052_1.diff.fits_CTIO4m_MOSAIC_II    52940.156700   R4m        -0.9662000000   0.4786000000   0.4786000000
wdd6.031101_0251.060_1.diff.fits_CTIO4m_MOSAIC_II    52944.120000   R4m        -0.8760000000   1.7706000000   1.7706000000
wdd6.031115_0330.060_1.diff.fits_CTIO4m_MOSAIC_II    52958.147100   R4m        -0.4612000000   0.5760000000   0.5760000000
wdd6.031119_0342.069_1.diff.fits_CTIO4m_MOSAIC_II    52962.155600   R4m        -0.8604000000   0.5498000000   0.5498000000
wdd6.031123_0349.069_1.diff.fits_CTIO4m_MOSAIC_II    52966.162500   R4m        -0.1547000000   0.5217000000   0.5217000000
wdd6.031203_0342.195_1.diff.fits_CTIO4m_MOSAIC_II    52976.156300   R4m        -0.3315000000   1.1516000000   1.1516000000
wdd6.031213_0339.065_1.diff.fits_CTIO4m_MOSAIC_II    52986.153400   R4m         3.5423000000   0.5082000000   0.5082000000
wdd6.031217_0312.062_1.diff.fits_CTIO4m_MOSAIC_II    52990.134800   R4m         5.2888000000   0.4248000000   0.4248000000
wdd6.031221_0305.053_1.diff.fits_CTIO4m_MOSAIC_II    52994.130400   R4m         5.5765000000   0.4470000000   0.4470000000
wdd6.031223_0352.046_1.diff.fits_CTIO4m_MOSAIC_II    52996.162800   R4m         5.0601000000   0.4268000000   0.4268000000
wdd6.031225_0333.043_1.diff.fits_CTIO4m_MOSAIC_II    52998.149600   R4m         5.1855000000   0.6942000000   0.6942000000
wdd6.040920_0447.050_1.diff.fits_CTIO4m_MOSAIC_II    53268.200900   R4m        -0.6215000000   0.4133000000   0.4133000000
wdd6.041005_0552.1080_1.diff.fits_CTIO4m_MOSAIC_II   53283.246300   R4m         1.2355000000   0.9568000000   0.9568000000
wdd6.041011_0310.1075_1.diff.fits_CTIO4m_MOSAIC_II   53289.133700   R4m        -0.8988000000   0.6471000000   0.6471000000
wdd6.041019_0320.059_1.diff.fits_CTIO4m_MOSAIC_II    53297.140400   R4m        -0.2305000000   0.4647000000   0.4647000000
wdd6.041106_0335.055_1.diff.fits_CTIO4m_MOSAIC_II    53315.150700   R4m         0.6106000000   0.4313000000   0.4313000000
wdd6.041114_0352.077_1.diff.fits_CTIO4m_MOSAIC_II    53323.163200   R4m         0.1695000000   0.3523000000   0.3523000000
wdd6.041120_0308.085_1.diff.fits_CTIO4m_MOSAIC_II    53329.131800   R4m        -0.4397000000   0.6596000000   0.6596000000
wdd6.041203_0347.083_1.diff.fits_CTIO4m_MOSAIC_II    53342.159300   R4m        -0.4827000000   0.5785000000   0.5785000000
wdd6.041207_0357.080_1.diff.fits_CTIO4m_MOSAIC_II    53346.165700   R4m        -0.0953000000   0.5717000000   0.5717000000
wdd6.041211_0332.078_1.diff.fits_CTIO4m_MOSAIC_II    53350.149000   R4m        -0.4000000000   0.4104000000   0.4104000000
wdd6.041217_0341.061_1.diff.fits_CTIO4m_MOSAIC_II    53356.154500   R4m         0.0046000000   0.4002000000   0.4002000000
wdd6.041219_0315.081_1.diff.fits_CTIO4m_MOSAIC_II    53358.136900   R4m         0.2299000000   0.5277000000   0.5277000000
wdd6.041221_0324.079_1.diff.fits_CTIO4m_MOSAIC_II    53360.143800   R4m         1.1367000000   1.0781000000   1.0781000000
wdd6.050109_0220.083_1.diff.fits_CTIO4m_MOSAIC_II    53379.098800   R4m        -0.1240000000   0.5089000000   0.5089000000
wdd6.050113_0150.066_1.diff.fits_CTIO4m_MOSAIC_II    53383.077900   R4m         0.1855000000   0.4238000000   0.4238000000
wdd6.050117_0154.066_1.diff.fits_CTIO4m_MOSAIC_II    53387.080700   R4m         1.4357000000   0.8486000000   0.8486000000
wdd6.050926_0348.098_1.diff.fits_CTIO4m_MOSAIC_II    53639.159800   R4m        -0.3760000000   0.5310000000   0.5310000000
wdd6.051108_0320.079_1.diff.fits_CTIO4m_MOSAIC_II    53682.141400   R4m         0.4885000000   0.7674000000   0.7674000000
wdd6.051122_0353.076_1.diff.fits_CTIO4m_MOSAIC_II    53696.163100   R4m         0.4942000000   0.3763000000   0.3763000000
wdd6.051128_0422.084_1.diff.fits_CTIO4m_MOSAIC_II    53702.183100   R4m        -0.2564000000   0.3640000000   0.3640000000
wdd6.051202_0335.083_1.diff.fits_CTIO4m_MOSAIC_II    53706.150800   R4m         0.3977000000   0.3676000000   0.3676000000
wdd6.051208_0406.081_1.diff.fits_CTIO4m_MOSAIC_II    53712.172600   R4m        -1.1300000000   0.4935000000   0.4935000000
wdd6.051210_0157.058_1.diff.fits_CTIO4m_MOSAIC_II    53714.082900   R4m         1.2769000000   1.0480000000   1.0480000000
wdd6.060103_0214.074_1.sw.fits_CTIO4m_MOSAIC_II      53738.094600   R4m         0.1340000000   0.3523000000   0.3523000000
wdd6.031019_0357.068_1.diff.fits_CTIO4m_MOSAIC_II    52931.166100   I4m         1.7146000000   0.7916000000   0.7916000000
wdd6.031022_0337.071_1.diff.fits_CTIO4m_MOSAIC_II    52934.152800   I4m         1.9655000000   1.0674000000   1.0674000000
wdd6.031028_0408.056_1.diff.fits_CTIO4m_MOSAIC_II    52940.174000   I4m         0.5389000000   0.8895000000   0.8895000000
wdd6.031101_0315.064_1.diff.fits_CTIO4m_MOSAIC_II    52944.136600   I4m         0.2233000000   1.3717000000   1.3717000000
wdd6.031115_0354.064_1.diff.fits_CTIO4m_MOSAIC_II    52958.164100   I4m         0.3907000000   1.0663000000   1.0663000000
wdd6.031119_0406.073_1.diff.fits_CTIO4m_MOSAIC_II    52962.172400   I4m         1.5624000000   1.0313000000   1.0313000000
wdd6.031123_0417.073_1.diff.fits_CTIO4m_MOSAIC_II    52966.179800   I4m        -2.0842000000   0.9209000000   0.9209000000
wdd6.031203_0350.196_1.diff.fits_CTIO4m_MOSAIC_II    52976.160900   I4m        -0.7976000000   0.9674000000   0.9674000000
wdd6.031213_0403.069_1.diff.fits_CTIO4m_MOSAIC_II    52986.170200   I4m         3.7188000000   0.9195000000   0.9195000000
wdd6.031217_0336.066_1.diff.fits_CTIO4m_MOSAIC_II    52990.151200   I4m         8.5951000000   1.0007000000   1.0007000000
wdd6.031221_0330.057_1.diff.fits_CTIO4m_MOSAIC_II    52994.147100   I4m         6.7634000000   0.8890000000   0.8890000000
wdd6.031223_0433.034_1.diff.fits_CTIO4m_MOSAIC_II    52996.190700   I4m         7.1748000000   0.7197000000   0.7197000000
wdd6.031225_0355.046_1.diff.fits_CTIO4m_MOSAIC_II    52998.164800   I4m         7.9701000000   1.0946000000   1.0946000000
wdd6.041005_0617.1084_1.diff.fits_CTIO4m_MOSAIC_II   53283.263500   I4m        -0.8836000000   1.3507000000   1.3507000000
wdd6.041011_0334.1079_1.diff.fits_CTIO4m_MOSAIC_II   53289.150800   I4m         2.1192000000   1.2393000000   1.2393000000
wdd6.041019_0345.063_1.diff.fits_CTIO4m_MOSAIC_II    53297.157600   I4m         0.7005000000   0.8569000000   0.8569000000
wdd6.041106_0359.059_1.diff.fits_CTIO4m_MOSAIC_II    53315.167000   I4m         0.0056000000   0.8850000000   0.8850000000
