#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        r200 134.949304706 -61.2904189302    0.03124     0.2800     0.2789    01:14:24.151   +01:02:39.488
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py r200.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53900 --zeroMJDmin=54250
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:03 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =     0.2800 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb1.031020_0055.028_7.diff.fits_CTIO4m_MOSAIC_II    52932.040200   R4m        -0.2621000000   0.5835000000   0.5835000000
wbb1.031024_0107.051_7.diff.fits_CTIO4m_MOSAIC_II    52936.048500   R4m         0.6746000000   1.4387000000   1.4387000000
wbb1.031030_0112.072_7.diff.fits_CTIO4m_MOSAIC_II    52942.052300   R4m         0.6210000000   0.5329000000   0.5329000000
wbb1.031117_0143.050_7.diff.fits_CTIO4m_MOSAIC_II    52960.073400   R4m        -1.2472000000   0.8072000000   0.8072000000
wbb1.031121_0149.063_7.diff.fits_CTIO4m_MOSAIC_II    52964.077800   R4m         0.2670000000   0.4756000000   0.4756000000
wbb1.031125_0031.049_7.diff.fits_CTIO4m_MOSAIC_II    52968.022700   R4m         0.9260000000   0.6348000000   0.6348000000
wbb1.031215_0151.047_7.diff.fits_CTIO4m_MOSAIC_II    52988.079000   R4m         0.0286000000   0.4652000000   0.4652000000
wbb1.040920_0204.025_7.diff.fits_CTIO4m_MOSAIC_II    53268.088400   R4m        -1.0309000000   0.9955000000   0.9955000000
wbb1.041009_0105.1053_7.diff.fits_CTIO4m_MOSAIC_II   53287.046300   R4m        -2.5478000000   0.9836000000   0.9836000000
wbb1.041013_0101.041_7.diff.fits_CTIO4m_MOSAIC_II    53291.044400   R4m        -0.1567000000   1.1576000000   1.1576000000
wbb1.041017_0100.1042_7.diff.fits_CTIO4m_MOSAIC_II   53295.043400   R4m        -0.6372000000   0.5794000000   0.5794000000
wbb1.041021_0115.057_7.diff.fits_CTIO4m_MOSAIC_II    53299.053800   R4m         0.3711000000   0.6143000000   0.6143000000
wbb1.041023_0124.050_7.diff.fits_CTIO4m_MOSAIC_II    53301.060500   R4m        -0.8844000000   1.2512000000   1.2512000000
wbb1.041112_0117.165_7.diff.fits_CTIO4m_MOSAIC_II    53321.055200   R4m         0.3231000000   0.4952000000   0.4952000000
wbb1.041116_0121.075_7.diff.fits_CTIO4m_MOSAIC_II    53325.058500   R4m        -0.1578000000   0.4332000000   0.4332000000
wbb1.041122_0244.186_7.diff.fits_CTIO4m_MOSAIC_II    53331.116200   R4m        -1.7510000000   1.6963000000   1.6963000000
wbb1.041205_0157.065_7.diff.fits_CTIO4m_MOSAIC_II    53344.083700   R4m        -0.1911000000   0.4245000000   0.4245000000
wbb1.041209_0132.063_7.diff.fits_CTIO4m_MOSAIC_II    53348.066200   R4m        -0.4059000000   0.4385000000   0.4385000000
wbb1.041213_0056.059_7.diff.fits_CTIO4m_MOSAIC_II    53352.040500   R4m        -0.2446000000   0.3853000000   0.3853000000
wbb1.041217_0145.064_7.diff.fits_CTIO4m_MOSAIC_II    53356.074900   R4m         0.6892000000   0.5277000000   0.5277000000
wbb1.041219_0045.059_7.diff.fits_CTIO4m_MOSAIC_II    53358.032400   R4m        -0.6908000000   0.8981000000   0.8981000000
wbb1.041221_0124.062_7.diff.fits_CTIO4m_MOSAIC_II    53360.060400   R4m         0.0056000000   1.3718000000   1.3718000000
wbb1.050109_0113.078_7.diff.fits_CTIO4m_MOSAIC_II    53379.051900   R4m         0.1122000000   0.5123000000   0.5123000000
wbb1.050117_0055.057_7.diff.fits_CTIO4m_MOSAIC_II    53387.039300   R4m         1.9767000000   2.2735000000   2.2735000000
wbb1.051006_0136.073_7.diff.fits_CTIO4m_MOSAIC_II    53649.068700   R4m        -0.2005000000   0.9285000000   0.9285000000
wbb1.051011_0112.073_7.diff.fits_CTIO4m_MOSAIC_II    53654.051100   R4m         0.4940000000   0.7541000000   0.7541000000
wbb1.051108_0155.064_7.diff.fits_CTIO4m_MOSAIC_II    53682.081500   R4m        -0.1072000000   0.8598000000   0.8598000000
wbb1.051124_0121.058_7.diff.fits_CTIO4m_MOSAIC_II    53698.058000   R4m         0.0518000000   0.6854000000   0.6854000000
wbb1.051126_0324.237_7.diff.fits_CTIO4m_MOSAIC_II    53700.143800   R4m        -0.6368000000   0.6746000000   0.6746000000
