#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x017 134.773166841 -62.3942517351    0.02770     0.4230     0.4219    01:13:15.801   -00:01:31.428
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x017.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:32 EDT
# Redshift information 
#       zgal   =     0.4230 
#       zsn    =     0.4180 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb4.060916_0454.126_1.diff.fits_CTIO4m_MOSAIC_II    53994.205300   R4m         0.1244000000   0.0791000000   0.0791000000
wbb4.060925_0456.376_1.diff.fits_CTIO4m_MOSAIC_II    54003.206200   R4m        -0.8528000000   0.5001000000   0.5001000000
wbb4.061015_0530.254_1.diff.fits_CTIO4m_MOSAIC_II    54023.230100   R4m        -1.6284000000   0.6221000000   0.6221000000
wbb4.061017_0544.137_1.diff.fits_CTIO4m_MOSAIC_II    54025.240700   R4m         0.1115000000   0.2362000000   0.2362000000
wbb4.061019_0554.104_1.diff.fits_CTIO4m_MOSAIC_II    54027.247800   R4m        -0.3866000000   0.5033000000   0.5033000000
wbb4.061023_0600.136_1.diff.fits_CTIO4m_MOSAIC_II    54031.251600   R4m        -0.5880000000   0.5705000000   0.5705000000
wbb4.061029_0523.099_1.diff.fits_CTIO4m_MOSAIC_II    54037.226000   R4m        -0.3800000000   0.6088000000   0.6088000000
wbb4.061031_0512.104_1.diff.fits_CTIO4m_MOSAIC_II    54039.217700   R4m        -0.3575000000   0.9206000000   0.9206000000
wbb4.061114_0100.080_1.diff.fits_CTIO4m_MOSAIC_II    54053.042800   R4m        -0.4283000000   0.4839000000   0.4839000000
wbb4.061120_0435.093_1.diff.fits_CTIO4m_MOSAIC_II    54059.192200   R4m        -1.0886000000   0.6280000000   0.6280000000
wbb4.061124_0434.102_1.diff.fits_CTIO4m_MOSAIC_II    54063.193700   R4m        -0.4192000000   0.5045000000   0.5045000000
wbb4.061126_0451.099_1.diff.fits_CTIO4m_MOSAIC_II    54065.203700   R4m        -0.5074000000   0.5485000000   0.5485000000
wbb4.061128_0450.114_1.diff.fits_CTIO4m_MOSAIC_II    54067.202600   R4m        -2.9025000000   1.0373000000   1.0373000000
wbb4.061130_0428.056_1.diff.fits_CTIO4m_MOSAIC_II    54069.187400   R4m        -2.0887000000   1.6310000000   1.6310000000
wbb4.061213_0149.084_1.diff.fits_CTIO4m_MOSAIC_II    54082.077100   R4m         0.1288000000   0.5520000000   0.5520000000
wbb4.061217_0125.098_1.diff.fits_CTIO4m_MOSAIC_II    54086.060300   R4m         0.3339000000   0.4605000000   0.4605000000
wbb4.061221_0116.094_1.diff.fits_CTIO4m_MOSAIC_II    54090.054200   R4m         0.5790000000   0.3850000000   0.3850000000
wbb4.061223_0119.058_1.diff.fits_CTIO4m_MOSAIC_II    54092.056800   R4m        -0.5306000000   0.4101000000   0.4101000000
