#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d085 71.6799354854 -63.1820455804    0.03495     0.4050     0.4038    23:27:58.197   -08:57:11.687
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d085.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:17 EDT
# Redshift information 
#       zgal   =     0.4050 
#       zsn    =     0.4010 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
waa5.030928_0054.043_16.diff.fits_CTIO4m_MOSAIC_II    52910.039200   R4m         2.4938000000   1.1952000000   1.1952000000
waa5.031020_0016.023_16.diff.fits_CTIO4m_MOSAIC_II    52932.012600   R4m        12.1193000000   0.5095000000   0.5095000000
waa5.031024_0025.046_16.diff.fits_CTIO4m_MOSAIC_II    52936.018900   R4m        16.5981000000   0.6865000000   0.6865000000
waa5.031028_0024.035_16.diff.fits_CTIO4m_MOSAIC_II    52940.019000   R4m        15.4816000000   0.5721000000   0.5721000000
waa5.031101_0002.043_16.diff.fits_CTIO4m_MOSAIC_II    52944.002800   R4m        13.6914000000   1.0144000000   1.0144000000
waa5.031117_0056.045_16.diff.fits_CTIO4m_MOSAIC_II    52960.040300   R4m         9.1488000000   1.0517000000   1.0517000000
waa5.031121_0048.056_16.diff.fits_CTIO4m_MOSAIC_II    52964.035900   R4m         7.9646000000   0.4640000000   0.4640000000
waa5.031123_0259.063_16.diff.fits_CTIO4m_MOSAIC_II    52966.126200   R4m         6.8634000000   0.6357000000   0.6357000000
waa5.031127_0101.173_16.diff.fits_CTIO4m_MOSAIC_II    52970.043800   R4m         5.2091000000   0.6069000000   0.6069000000
waa5.031129_0053.281_16.diff.fits_CTIO4m_MOSAIC_II    52972.037800   R4m         3.9172000000   0.5711000000   0.5711000000
waa5.031203_0039.172_16.diff.fits_CTIO4m_MOSAIC_II    52976.028200   R4m         4.9853000000   0.8634000000   0.8634000000
waa5.031215_0113.042_16.diff.fits_CTIO4m_MOSAIC_II    52988.051700   R4m         1.9285000000   0.5528000000   0.5528000000
waa5.040918_0232.010_16.diff.fits_CTIO4m_MOSAIC_II    53266.106900   R4m         0.0146000000   0.8744000000   0.8744000000
waa5.040920_0117.018_16.diff.fits_CTIO4m_MOSAIC_II    53268.055300   R4m         0.1018000000   0.6647000000   0.6647000000
waa5.041007_0025.050_16.diff.fits_CTIO4m_MOSAIC_II    53285.018500   R4m        -0.0068000000   0.9961000000   0.9961000000
waa5.041009_0021.1048_16.diff.fits_CTIO4m_MOSAIC_II   53287.016100   R4m        -0.6132000000   0.7394000000   0.7394000000
waa5.041013_0022.036_16.diff.fits_CTIO4m_MOSAIC_II    53291.016800   R4m        -1.3412000000   0.8710000000   0.8710000000
waa5.041017_0020.1037_16.diff.fits_CTIO4m_MOSAIC_II   53295.016000   R4m         0.5639000000   0.5678000000   0.5678000000
waa5.041021_0036.052_16.diff.fits_CTIO4m_MOSAIC_II    53299.026200   R4m         0.2141000000   0.6037000000   0.6037000000
waa5.041112_0035.160_16.diff.fits_CTIO4m_MOSAIC_II    53321.026200   R4m        -0.7374000000   0.5529000000   0.5529000000
waa5.041116_0042.070_16.diff.fits_CTIO4m_MOSAIC_II    53325.030800   R4m        -0.4711000000   0.4127000000   0.4127000000
waa5.041217_0115.060_16.diff.fits_CTIO4m_MOSAIC_II    53356.053300   R4m        -1.3836000000   0.7112000000   0.7112000000
waa5.050926_0116.076_16.diff.fits_CTIO4m_MOSAIC_II    53639.053400   R4m         0.9205000000   0.5197000000   0.5197000000
waa5.050928_0010.070_16.diff.fits_CTIO4m_MOSAIC_II    53641.008300   R4m         0.8579000000   1.0161000000   1.0161000000
