#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        x103 133.37372413 -62.2516164242    0.02585        ---        ---    01:10:48.009   +00:13:36.806
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py x103.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:56:48 EDT
# Redshift information 
#       zgal   =        --- 
#       zsn    =        --- 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb5.021014_0243.070_4.diff.fits_CTIO4m_MOSAIC_II    52561.114400   R4m         0.7834000000   1.2307000000   1.2307000000
wbb5.021101_0226.064_4.diff.fits_CTIO4m_MOSAIC_II    52579.102400   R4m         1.7340000000   0.9792000000   0.9792000000
wbb5.021107_0342.108_4.diff.fits_CTIO4m_MOSAIC_II    52585.155400   R4m        -0.8454000000   1.5384000000   1.5384000000
wbb5.021109_0230.062_4.diff.fits_CTIO4m_MOSAIC_II    52587.105700   R4m         0.6777000000   1.0280000000   1.0280000000
wbb5.021115_0152.056_4.diff.fits_CTIO4m_MOSAIC_II    52593.079300   R4m         2.3897000000   2.0979000000   2.0979000000
wbb5.021202_0229.066_4.diff.fits_CTIO4m_MOSAIC_II    52610.104900   R4m        -1.7261000000   1.2821000000   1.2821000000
wbb5.031020_0111.031_4.diff.fits_CTIO4m_MOSAIC_II    52932.050700   R4m        -0.3409000000   0.3960000000   0.3960000000
wbb5.031024_0124.054_4.diff.fits_CTIO4m_MOSAIC_II    52936.060000   R4m        -0.9020000000   1.3107000000   1.3107000000
wbb5.031030_0132.075_4.diff.fits_CTIO4m_MOSAIC_II    52942.065300   R4m         0.4689000000   0.5353000000   0.5353000000
wbb5.031101_0044.049_4.diff.fits_CTIO4m_MOSAIC_II    52944.032500   R4m        -1.2547000000   1.0015000000   1.0015000000
wbb5.031101_0114.053_4.diff.fits_CTIO4m_MOSAIC_II    52944.052900   R4m        -0.6357000000   1.5159000000   1.5159000000
wbb5.031101_0122.054_4.diff.fits_CTIO4m_MOSAIC_II    52944.058400   R4m         0.9999000000   1.3324000000   1.3324000000
wbb5.031117_0159.053_4.diff.fits_CTIO4m_MOSAIC_II    52960.085900   R4m        -0.4041000000   1.0389000000   1.0389000000
wbb5.031121_0206.066_4.diff.fits_CTIO4m_MOSAIC_II    52964.088700   R4m        -0.7230000000   0.5948000000   0.5948000000
wbb5.031125_0046.052_4.diff.fits_CTIO4m_MOSAIC_II    52968.033500   R4m         0.0709000000   0.4638000000   0.4638000000
wbb5.031129_0148.289_4.diff.fits_CTIO4m_MOSAIC_II    52972.076300   R4m        -0.3174000000   0.5370000000   0.5370000000
wbb5.031201_0036.038_4.diff.fits_CTIO4m_MOSAIC_II    52974.026400   R4m        -1.1913000000   0.6671000000   0.6671000000
wbb5.031215_0207.050_4.diff.fits_CTIO4m_MOSAIC_II    52988.089600   R4m        -0.4289000000   0.5398000000   0.5398000000
wbb5.031219_0254.018_4.diff.fits_CTIO4m_MOSAIC_II    52992.122100   R4m        -0.1652000000   0.6991000000   0.6991000000
wbb5.031223_0136.039_4.diff.fits_CTIO4m_MOSAIC_II    52996.068500   R4m         0.3043000000   0.4111000000   0.4111000000
wbb5.031225_0122.033_4.diff.fits_CTIO4m_MOSAIC_II    52998.059600   R4m         1.0761000000   0.6515000000   0.6515000000
wbb5.031229_0056.030_4.diff.fits_CTIO4m_MOSAIC_II    53002.041000   R4m         0.4030000000   0.8362000000   0.8362000000
wbb5.040920_0222.028_4.diff.fits_CTIO4m_MOSAIC_II    53268.100000   R4m         0.4212000000   0.9901000000   0.9901000000
wbb5.041009_0120.1056_4.diff.fits_CTIO4m_MOSAIC_II   53287.058000   R4m         0.4501000000   1.1028000000   1.1028000000
wbb5.041013_0118.044_4.diff.fits_CTIO4m_MOSAIC_II    53291.056000   R4m        -0.9793000000   1.0902000000   1.0902000000
wbb5.041017_0125.1036_4.diff.fits_CTIO4m_MOSAIC_II   53295.060200   R4m        -0.0082000000   0.6667000000   0.6667000000
wbb5.041021_0131.060_4.diff.fits_CTIO4m_MOSAIC_II    53299.064900   R4m         0.5591000000   0.5982000000   0.5982000000
wbb5.041112_0133.168_4.diff.fits_CTIO4m_MOSAIC_II    53321.066300   R4m        -0.3277000000   0.8690000000   0.8690000000
wbb5.041116_0138.078_4.diff.fits_CTIO4m_MOSAIC_II    53325.069100   R4m        -0.6703000000   0.4810000000   0.4810000000
wbb5.041122_0301.189_4.diff.fits_CTIO4m_MOSAIC_II    53331.129400   R4m        -0.6844000000   0.5032000000   0.5032000000
wbb5.041205_0217.069_4.diff.fits_CTIO4m_MOSAIC_II    53344.096500   R4m        -0.9112000000   0.5379000000   0.5379000000
wbb5.041209_0149.066_4.diff.fits_CTIO4m_MOSAIC_II    53348.076900   R4m        -0.7443000000   0.4698000000   0.4698000000
wbb5.041213_0106.061_4.diff.fits_CTIO4m_MOSAIC_II    53352.047800   R4m         0.0458000000   0.3925000000   0.3925000000
wbb5.041215_0100.060_4.diff.fits_CTIO4m_MOSAIC_II    53354.043000   R4m        -0.0521000000   0.4423000000   0.4423000000
wbb5.041217_0156.066_4.diff.fits_CTIO4m_MOSAIC_II    53356.082400   R4m        -0.1794000000   0.4895000000   0.4895000000
wbb5.041219_0050.060_4.diff.fits_CTIO4m_MOSAIC_II    53358.036100   R4m        -0.1968000000   0.6300000000   0.6300000000
wbb5.041221_0135.064_4.diff.fits_CTIO4m_MOSAIC_II    53360.068200   R4m        -0.2554000000   0.9493000000   0.9493000000
wbb5.050107_0120.003_4.diff.fits_CTIO4m_MOSAIC_II    53377.057000   R4m         0.2153000000   0.5795000000   0.5795000000
wbb5.050111_0101.058_4.diff.fits_CTIO4m_MOSAIC_II    53381.043600   R4m         0.3836000000   0.5483000000   0.5483000000
wbb5.050928_0206.086_4.diff.fits_CTIO4m_MOSAIC_II    53641.088800   R4m         0.4804000000   0.6920000000   0.6920000000
wbb5.051011_0122.075_4.diff.fits_CTIO4m_MOSAIC_II    53654.059100   R4m         0.1807000000   0.7711000000   0.7711000000
wbb5.051108_0211.067_4.diff.fits_CTIO4m_MOSAIC_II    53682.092200   R4m        -0.0151000000   0.8003000000   0.8003000000
wbb5.051124_0137.061_4.diff.fits_CTIO4m_MOSAIC_II    53698.069500   R4m         0.2716000000   0.9355000000   0.9355000000
wbb5.051126_0349.241_4.diff.fits_CTIO4m_MOSAIC_II    53700.160700   R4m        -0.3605000000   0.5906000000   0.5906000000
wbb5.051130_0207.065_4.diff.fits_CTIO4m_MOSAIC_II    53704.089800   R4m        -0.4427000000   0.4355000000   0.4355000000
wbb5.051204_0145.020_4.diff.fits_CTIO4m_MOSAIC_II    53708.074500   R4m        -0.0314000000   0.4051000000   0.4051000000
wbb5.051208_0158.063_4.diff.fits_CTIO4m_MOSAIC_II    53712.083500   R4m        -0.1112000000   0.4873000000   0.4873000000
wbb5.060914_0655.007_4.diff.fits_CTIO4m_MOSAIC_II    53992.289500   R4m        -0.2901000000   0.6183000000   0.6183000000
wbb5.060916_0459.127_4.diff.fits_CTIO4m_MOSAIC_II    53994.209000   R4m         0.2635000000   0.5580000000   0.5580000000
wbb5.061015_0535.255_4.diff.fits_CTIO4m_MOSAIC_II    54023.234200   R4m         0.7550000000   0.4814000000   0.4814000000
wbb5.061019_0600.105_4.diff.fits_CTIO4m_MOSAIC_II    54027.254500   R4m         0.8794000000   0.5808000000   0.5808000000
wbb5.061023_0550.134_4.diff.fits_CTIO4m_MOSAIC_II    54031.244600   R4m         0.0200000000   0.5881000000   0.5881000000
wbb5.061029_0529.100_4.diff.fits_CTIO4m_MOSAIC_II    54037.229800   R4m        -0.1505000000   0.5641000000   0.5641000000
wbb5.061031_0517.105_4.diff.fits_CTIO4m_MOSAIC_II    54039.221300   R4m         0.1696000000   0.6569000000   0.6569000000
wbb5.061114_0105.081_4.diff.fits_CTIO4m_MOSAIC_II    54053.046400   R4m         1.3323000000   0.6099000000   0.6099000000
wbb5.061120_0440.094_4.diff.fits_CTIO4m_MOSAIC_II    54059.195700   R4m         0.5378000000   0.4954000000   0.4954000000
wbb5.061130_0433.057_4.diff.fits_CTIO4m_MOSAIC_II    54069.190900   R4m         0.2836000000   0.6390000000   0.6390000000
wbb5.061213_0154.085_4.diff.fits_CTIO4m_MOSAIC_II    54082.080600   R4m         1.0261000000   0.8097000000   0.8097000000
wbb5.061217_0130.099_4.diff.fits_CTIO4m_MOSAIC_II    54086.063800   R4m         0.0427000000   0.5780000000   0.5780000000
wbb5.061227_0119.010_4.diff.fits_CTIO4m_MOSAIC_II    54096.056100   R4m         0.2596000000   0.5348000000   0.5348000000
wbb5.070112_0127.084_4.diff.fits_CTIO4m_MOSAIC_II    54112.061600   R4m         0.4801000000   1.0072000000   1.0072000000
wbb5.070908_0647.053_4.diff.fits_CTIO4m_MOSAIC_II    54351.284200   R4m         0.3245000000   0.6029000000   0.6029000000
wbb5.070911_0705.052_4.diff.fits_CTIO4m_MOSAIC_II    54354.296600   R4m         0.1318000000   0.4275000000   0.4275000000
wbb5.071004_0513.036_4.diff.fits_CTIO4m_MOSAIC_II    54377.219100   R4m         0.6901000000   0.6033000000   0.6033000000
wbb5.071008_0505.042_4.diff.fits_CTIO4m_MOSAIC_II    54381.213400   R4m         4.8362000000   0.5889000000   0.5889000000
wbb5.071016_0458.051_4.diff.fits_CTIO4m_MOSAIC_II    54389.208800   R4m        10.3321000000   0.4755000000   0.4755000000
wbb5.071018_0516.043_4.diff.fits_CTIO4m_MOSAIC_II    54391.220900   R4m        21.3427000000   0.8840000000   0.8840000000
wbb5.071020_0514.043_4.diff.fits_CTIO4m_MOSAIC_II    54393.219800   R4m        24.2306000000   0.9608000000   0.9608000000
wbb5.071103_0458.005_4.diff.fits_CTIO4m_MOSAIC_II    54407.208400   R4m        24.1342000000   0.7566000000   0.7566000000
wbb5.071117_0111.052_4.diff.fits_CTIO4m_MOSAIC_II    54421.051700   R4m        18.7662000000   0.7508000000   0.7508000000
wbb5.071119_0445.078_4.diff.fits_CTIO4m_MOSAIC_II    54423.199200   R4m        11.1910000000   0.5808000000   0.5808000000
wbb5.071203_0328.087_4.diff.fits_CTIO4m_MOSAIC_II    54437.145100   R4m         8.1629000000   0.8661000000   0.8661000000
wbb5.071207_0048.063_4.diff.fits_CTIO4m_MOSAIC_II    54441.034500   R4m         4.6094000000   0.6127000000   0.6127000000
wbb5.071209_0057.064_4.diff.fits_CTIO4m_MOSAIC_II    54443.040500   R4m         4.0351000000   0.4723000000   0.4723000000
wbb5.071211_0050.063_4.diff.fits_CTIO4m_MOSAIC_II    54445.036600   R4m         4.7093000000   0.5555000000   0.5555000000
wbb5.071213_0055.050_4.diff.fits_CTIO4m_MOSAIC_II    54447.039700   R4m         4.6305000000   0.5462000000   0.5462000000
wbb5.071215_0058.055_4.diff.fits_CTIO4m_MOSAIC_II    54449.041700   R4m         3.5497000000   0.4075000000   0.4075000000
