#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        z200 135.165062127 -61.4098028658    0.03175     0.4550     0.4539    01:14:43.186   +00:54:27.657
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py z200.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=54250 --zeroMJDmin=54625
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:57:11 EDT
# Redshift information 
#       zgal   =     0.4550 
#       zsn    =     0.4570 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                   MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb1.060916_0443.124_13.diff.fits_CTIO4m_MOSAIC_II    53994.198300   R4m         0.0965000000   0.6854000000   0.6854000000
wbb1.060925_0438.374_13.diff.fits_CTIO4m_MOSAIC_II    54003.196400   R4m        -0.0557000000   0.5757000000   0.5757000000
wbb1.061015_0519.252_13.diff.fits_CTIO4m_MOSAIC_II    54023.222600   R4m         0.5483000000   0.8450000000   0.8450000000
wbb1.061017_0539.136_13.diff.fits_CTIO4m_MOSAIC_II    54025.236500   R4m         0.0538000000   0.6282000000   0.6282000000
wbb1.061019_0544.102_13.diff.fits_CTIO4m_MOSAIC_II    54027.240300   R4m        -0.1557000000   0.6471000000   0.6471000000
wbb1.061023_0555.135_13.diff.fits_CTIO4m_MOSAIC_II    54031.248100   R4m        -0.6890000000   0.5616000000   0.5616000000
wbb1.061031_0451.100_13.diff.fits_CTIO4m_MOSAIC_II    54039.204200   R4m        -0.2748000000   1.0429000000   1.0429000000
wbb1.061114_0047.078_13.diff.fits_CTIO4m_MOSAIC_II    54053.035500   R4m         0.1797000000   0.5094000000   0.5094000000
wbb1.061120_0426.092_13.diff.fits_CTIO4m_MOSAIC_II    54059.188500   R4m         0.3867000000   0.6518000000   0.6518000000
wbb1.061126_0447.098_13.diff.fits_CTIO4m_MOSAIC_II    54065.200200   R4m        -0.6060000000   0.5944000000   0.5944000000
wbb1.061128_0445.113_13.diff.fits_CTIO4m_MOSAIC_II    54067.199100   R4m        -0.7155000000   1.1137000000   1.1137000000
wbb1.061130_0418.054_13.diff.fits_CTIO4m_MOSAIC_II    54069.180400   R4m        -2.5488000000   1.7182000000   1.7182000000
wbb1.061213_0137.082_13.diff.fits_CTIO4m_MOSAIC_II    54082.069900   R4m        -0.0246000000   0.7232000000   0.7232000000
wbb1.061217_0114.096_13.diff.fits_CTIO4m_MOSAIC_II    54086.053300   R4m         0.3699000000   0.4448000000   0.4448000000
wbb1.061223_0102.055_13.diff.fits_CTIO4m_MOSAIC_II    54092.045500   R4m         0.4343000000   0.4126000000   0.4126000000
wbb1.061225_0105.234_13.diff.fits_CTIO4m_MOSAIC_II    54094.047400   R4m        -0.1783000000   0.5644000000   0.5644000000
wbb1.061226_0147.371_13.diff.fits_CTIO4m_MOSAIC_II    54095.075700   R4m         0.4848000000   1.0435000000   1.0435000000
wbb1.061227_0143.012_13.diff.fits_CTIO4m_MOSAIC_II    54096.072600   R4m        -0.8540000000   1.3936000000   1.3936000000
wbb1.070111_0134.059_13.diff.fits_CTIO4m_MOSAIC_II    54111.067600   R4m         0.2595000000   0.6577000000   0.6577000000
wbb1.070113_0132.104_13.diff.fits_CTIO4m_MOSAIC_II    54113.064900   R4m         0.0866000000   0.5346000000   0.5346000000
wbb1.070114_0105.103_13.diff.fits_CTIO4m_MOSAIC_II    54114.046200   R4m        -0.1697000000   0.8191000000   0.8191000000
wbb1.070908_0632.050_13.diff.fits_CTIO4m_MOSAIC_II    54351.273800   R4m        -0.3107000000   0.3792000000   0.3792000000
wbb1.070911_0649.049_13.diff.fits_CTIO4m_MOSAIC_II    54354.286000   R4m        -0.0588000000   0.5066000000   0.5066000000
wbb1.071004_0456.033_13.diff.fits_CTIO4m_MOSAIC_II    54377.208000   R4m        -1.6508000000   0.5622000000   0.5622000000
wbb1.071006_0511.062_13.diff.fits_CTIO4m_MOSAIC_II    54379.217400   R4m        -1.4989000000   0.8243000000   0.8243000000
wbb1.071008_0440.038_13.diff.fits_CTIO4m_MOSAIC_II    54381.197000   R4m         1.0373000000   0.5953000000   0.5953000000
wbb1.071010_0539.037_13.diff.fits_CTIO4m_MOSAIC_II    54383.237400   R4m        -1.2402000000   0.6030000000   0.6030000000
wbb1.071016_0516.054_13.diff.fits_CTIO4m_MOSAIC_II    54389.221000   R4m         0.8271000000   1.0446000000   1.0446000000
wbb1.071020_0533.046_13.diff.fits_CTIO4m_MOSAIC_II    54393.233200   R4m        -0.5577000000   0.6605000000   0.6605000000
wbb1.071103_0439.002_13.diff.fits_CTIO4m_MOSAIC_II    54407.197600   R4m        -0.1719000000   0.6089000000   0.6089000000
wbb1.071105_0539.064_13.diff.fits_CTIO4m_MOSAIC_II    54409.236900   R4m        -0.2574000000   0.5143000000   0.5143000000
wbb1.071107_0443.057_13.diff.fits_CTIO4m_MOSAIC_II    54411.197900   R4m         0.1683000000   0.4417000000   0.4417000000
wbb1.071117_0024.044_13.diff.fits_CTIO4m_MOSAIC_II    54421.018700   R4m         1.7726000000   0.7543000000   0.7543000000
wbb1.071119_0228.066_13.diff.fits_CTIO4m_MOSAIC_II    54423.103400   R4m        -1.4189000000   0.8160000000   0.8160000000
wbb1.071203_0304.083_13.diff.fits_CTIO4m_MOSAIC_II    54437.128900   R4m         3.1625000000   0.6721000000   0.6721000000
wbb1.071207_0034.061_13.diff.fits_CTIO4m_MOSAIC_II    54441.025600   R4m         7.3642000000   0.8692000000   0.8692000000
wbb1.071209_0103.065_13.diff.fits_CTIO4m_MOSAIC_II    54443.044700   R4m         7.5400000000   0.8621000000   0.8621000000
wbb1.071211_0057.064_13.diff.fits_CTIO4m_MOSAIC_II    54445.040700   R4m         8.4226000000   0.6180000000   0.6180000000
wbb1.071213_0100.051_13.diff.fits_CTIO4m_MOSAIC_II    54447.043200   R4m         8.9832000000   0.4444000000   0.4444000000
wbb1.071215_0103.056_13.diff.fits_CTIO4m_MOSAIC_II    54449.045400   R4m         9.6401000000   0.5593000000   0.5593000000
wbb1.071217_0203.061_13.diff.fits_CTIO4m_MOSAIC_II    54451.086900   R4m        10.9192000000   0.8724000000   0.8724000000
wbb1.071219_0135.058_13.diff.fits_CTIO4m_MOSAIC_II    54453.067300   R4m         9.7120000000   2.1843000000   2.1843000000
wbb1.071230_0057.056_13.diff.fits_CTIO4m_MOSAIC_II    54464.041900   R4m         7.9541000000   0.6736000000   0.6736000000
